部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
,,,,,,,,,,,,,,
01有排行有提醒,皖AT0568,457.66,78139.23,65.06,18.37,24.91,53,181,2,4,9.4,2020/8/1,39.07,未拔出
01有排行有提醒,皖AT0650,406.87,66954.23,50.17,17.03,23.89,89,60,5,2,6.63,2020/8/1,24.02,未拔出
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
01有排行有提醒,皖AT0665,346.13,78132.49,53.31,13.99,24.74,65,67,1,2,1.62,2020/8/1,21.63,未拔出
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
01有排行有提醒,皖AT0553,266.72,49540.82,44.72,11.67,22.86,171,235,4,2,1.08,2020/8/1,30.02,未拔出
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
01有排行有提醒,皖AT0599,203.99,65891.58,28.94,9.66,21.12,120,209,1,2,0,2020/8/1,33.57,未拔出
01有排行有提醒,皖AT0628,197.83,56113.77,31.02,8.02,24.67,212,208,3,1,0,2020/8/1,31.65,未拔出
01有排行有提醒,皖AT0642,60.85,11996.24,6.61,1.83,33.25,2,8,0,0,0,2020/8/1,89.86,未拔出
01有排行有提醒,粤BT2220,14.26,29901.63,5.24,1,14.26,12,9,0,0,0,2020/8/1,93.78,未拔出
,,,,,,,,,,,,,,
01有排行有提醒,粤B3R80W,9.69,11050.01,1,0.69,14.04,8,5,0,0,0.33,2020/8/1,90.42,未拔出
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
01有排行有提醒,皖AT0619,0,12909.02,0,0,0,0,0,0,0,0,2020/8/1,100,未拔出
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
01有排行有提醒,皖AT0609,0,6.93,0,0,0,0,0,0,0,0,2020/8/1,0,未拔出
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
01有排行有提醒,皖AT0600,0,24732.7,0,0,0,0,0,0,0,0,2020/8/1,100,未拔出
01有排行有提醒,皖AT0547,0,29895.17,0,0,0,0,0,0,0,0,2020/8/1,100,未拔出
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
01有排行有提醒,粤BH218W,0,0.74,0,0,0,0,0,0,0,0,2020/8/1,100,未拔出
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2020/8/1,100,未拔出
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
01有排行有提醒,粤LBY602,0,1037.63,0,0,0,0,0,0,0,0,2020/8/1,100,未拔出
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
