部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
01有排行有提醒,皖AT0665,375.93,97894.95,49.17,13.35,28.16,46,50,1,2,1.2,2020/10/1,44.84,未拔出
01有排行有提醒,皖AT0553,351.33,66220.33,44.41,12.23,28.73,364,339,7,2,1.16,2020/10/1,41.97,未拔出
01有排行有提醒,皖AT0599,252.94,79716.02,27.06,9.77,25.89,146,227,0,1,0.6,2020/10/1,44.99,未拔出
01有排行有提醒,皖AT0650,149.12,86145.62,15.88,6.45,23.12,21,56,1,1,0,2020/10/1,77.75,未拔出
01有排行有提醒,皖AT0568,124.13,103215.33,14.57,4,31.03,14,23,0,0,1.64,2020/10/1,76.3,未拔出
01有排行有提醒,皖AT0642,117.34,16134.35,13.4,4.03,29.12,3,19,2,0,1.76,2020/10/1,81.61,未拔出
01有排行有提醒,皖AT0628,113.79,76703.27,15.54,4.62,24.63,78,95,1,1,0.32,2020/10/1,41.54,未拔出
01有排行有提醒,皖AT0600,0,24732.7,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
01有排行有提醒,皖AT0609,0,6.93,0,0,0,0,0,0,0,0,2020/10/1,0,未拔出
01有排行有提醒,皖AT0619,0,12909.02,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
01有排行有提醒,皖AT0547,0,29895.17,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
01有排行有提醒,粤BH218W,0,0.74,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
01有排行有提醒,粤LBY602,0,1037.63,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
01有排行有提醒,皖AT0626,0,5588.74,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
01有排行有提醒,粤L39ES3,0,7572.45,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
01有排行有提醒,粤B2K335,0,4902.93,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
01有排行有提醒,粤B3R80W,0,11050.01,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2020/10/1,0,未拔出
01有排行有提醒,粤BT2220,0,32526.97,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
01有排行有提醒,皖AT0642,427.07,16561.42,37.5,6.78,62.99,8,40,1,0,0.3,2020/10/2,63.08,未拔出
01有排行有提醒,皖AT0553,295.88,66516.21,37.14,10.55,28.05,258,260,2,0,1.36,2020/10/2,56.43,未拔出
01有排行有提醒,皖AT0599,262.49,79978.51,29.01,11.22,23.39,68,221,0,1,0,2020/10/2,47.97,未拔出
01有排行有提醒,皖AT0650,190.09,86335.71,18.89,7.07,26.89,28,115,5,0,2.51,2020/10/2,64.67,未拔出
01有排行有提醒,皖AT0665,189.69,98084.64,26.41,7.88,24.07,24,39,1,0,0.86,2020/10/2,81.49,未拔出
01有排行有提醒,皖AT0568,170.87,103386.2,22.03,6.71,25.46,19,63,1,0,0.32,2020/10/2,72.53,未拔出
01有排行有提醒,皖AT0628,80.47,76783.74,9.59,3.47,23.19,9,33,1,0,0,2020/10/2,72.44,未拔出
01有排行有提醒,皖AT0600,0,24732.7,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
01有排行有提醒,皖AT0609,0,6.93,0,0,0,0,0,0,0,0,2020/10/2,0,未拔出
01有排行有提醒,皖AT0619,0,12909.02,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
