部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
01有排行有提醒,粤BT2220,37.49,16656.3,15.37,2.12,17.68,9,11,0,0,0.05,2019/7/1,87.17,未拔出
01有排行有提醒,粤BT2220,37.17,16693.47,14.89,2.28,16.3,10,14,0,0,0.42,2019/7/2,83.82,未拔出
01有排行有提醒,粤BT2220,37.43,16730.9,18.61,2.47,15.15,8,6,0,0,0.77,2019/7/3,83.72,未拔出
01有排行有提醒,粤BT2220,42.07,16772.97,15.12,2.46,17.1,5,9,0,0,0.69,2019/7/4,88.53,未拔出
01有排行有提醒,粤BT2220,44.08,16817.05,17.57,3.04,14.5,14,6,0,0,1.26,2019/7/5,83.49,未拔出
01有排行有提醒,粤BT2220,6.54,16823.59,2.37,0.5,13.08,2,2,0,0,0.5,2019/7/6,91.98,未拔出
01有排行有提醒,粤BT2220,36.05,16859.64,7.67,1.27,28.39,8,10,0,0,0,2019/7/7,91.43,未拔出
01有排行有提醒,粤BT2220,36.88,16896.52,9.55,1.69,21.82,8,11,0,0,0.19,2019/7/8,87.31,未拔出
01有排行有提醒,粤BT2220,73.16,16969.68,21.79,3.06,23.91,16,19,0,0,0,2019/7/9,86.4,未拔出
01有排行有提醒,粤BT2220,37.5,17007.18,10.48,1.68,22.32,10,8,0,0,0.18,2019/7/10,87.51,未拔出
01有排行有提醒,粤BT2220,42.66,17049.84,14.39,2.33,18.31,8,20,0,0,0.51,2019/7/11,87.9,未拔出
01有排行有提醒,粤BT2220,43.5,17093.34,13.58,2.31,18.83,11,9,0,0,1.02,2019/7/12,85.13,未拔出
01有排行有提醒,粤BT2220,42.71,17136.05,11.13,2.05,20.83,15,21,1,0,0,2019/7/13,73.25,未拔出
01有排行有提醒,粤BT2220,47.76,17183.81,12.35,2.22,21.51,19,27,0,0,0,2019/7/14,91.02,未拔出
01有排行有提醒,粤BT2220,63.64,17247.45,17.55,2.69,23.66,17,25,0,0,1.11,2019/7/15,85.63,未拔出
01有排行有提醒,粤BT2220,43.04,17290.49,13.3,2.34,18.39,7,15,0,0,0.7,2019/7/16,81.68,未拔出
01有排行有提醒,粤BT2220,54.39,17344.88,17.28,2.71,20.07,19,15,0,0,1.04,2019/7/17,83.73,未拔出
01有排行有提醒,粤BT2220,69.18,17414.06,20.31,3.19,21.69,29,33,0,0,0,2019/7/18,88.79,未拔出
01有排行有提醒,粤BT2220,0,17414.06,0,0,0,0,0,0,0,0,2019/7/19,100,未拔出
01有排行有提醒,粤BT2220,0,17414.06,0,0,0,0,0,0,0,0,2019/7/20,100,未拔出
01有排行有提醒,粤BT2220,62.3,17476.36,15.07,3.46,18.01,22,25,0,0,0,2019/7/21,86.23,未拔出
01有排行有提醒,粤BT2220,58.58,17534.94,20.91,3.39,17.28,22,17,0,0,1.48,2019/7/22,86.43,未拔出
01有排行有提醒,粤BT2220,37.55,17572.49,11.85,1.63,23.04,9,4,0,0,0.72,2019/7/23,85.46,未拔出
01有排行有提醒,粤BT2220,57.76,17630.25,17.03,3.03,19.06,24,25,0,0,1.52,2019/7/24,74.89,未拔出
01有排行有提醒,粤BT2220,41.92,17672.17,11.15,1.92,21.83,13,11,0,0,0.45,2019/7/25,87.53,未拔出
01有排行有提醒,粤BT2220,102.01,17774.18,28.32,4.3,23.72,25,31,0,0,0.98,2019/7/26,79.43,未拔出
01有排行有提醒,粤BT2220,56.85,17831.03,13.34,2.51,22.65,11,18,0,0,0,2019/7/27,88.16,未拔出
01有排行有提醒,粤BT2220,32.97,17864,6.92,1.04,31.7,5,13,0,0,0,2019/7/28,90.2,未拔出
01有排行有提醒,粤BT2220,39.26,17903.26,13.96,1.95,20.13,7,9,0,0,0.65,2019/7/29,86.54,未拔出
01有排行有提醒,粤BT2220,36.62,17939.88,12.62,1.84,19.9,10,13,0,0,0.34,2019/7/30,85.31,未拔出
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
