部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
01有排行有提醒,粤L39ES3,132.63,439.08,15.31,5.6,23.68,26,52,0,0,0.99,2019/9/1,74.35,未拔出
01有排行有提醒,粤BT2220,49.65,19350.92,9.3,1.53,32.45,7,10,0,0,0,2019/9/1,91.56,未拔出
01有排行有提醒,粤B048RX,27.46,356.55,5.05,2.08,13.2,3,3,0,0,0.69,2019/9/1,94.02,未拔出
01有排行有提醒,粤LBY602,9.71,937.62,0.92,0.43,22.58,0,3,0,0,0,2019/9/1,95.84,未拔出
01有排行有提醒,粤B3R80W,0.11,1034.43,0.06,0.07,1.57,0,0,0,0,0,2019/9/1,99.88,未拔出
01有排行有提醒,粤B2K335,0,1376.69,0,0,0,0,0,0,0,0,2019/9/1,100,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2019/9/1,100,未拔出
01有排行有提醒,粤L39ES3,111.55,550.63,12,4.49,24.84,14,33,0,0,0.22,2019/9/2,86.15,未拔出
01有排行有提醒,粤B2K335,40.91,1417.74,4.01,2.12,19.3,4,4,1,0,0.41,2019/9/2,94.08,未拔出
01有排行有提醒,粤BT2220,37.44,19388.36,12.3,1.9,19.71,6,8,0,0,0.39,2019/9/2,87.05,未拔出
01有排行有提醒,粤B048RX,26.94,383.49,4.83,2.24,12.03,5,4,0,0,0.3,2019/9/2,95.13,未拔出
01有排行有提醒,粤B3R80W,0,1034.43,0,0,0,0,0,0,0,0,2019/9/2,0,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2019/9/2,100,未拔出
01有排行有提醒,粤LBY602,0,937.62,0,0,0,0,0,0,0,0,2019/9/2,100,未拔出
01有排行有提醒,粤L39ES3,150.86,701.49,14.91,5.05,29.87,16,41,0,0,0.49,2019/9/3,88.15,未拔出
01有排行有提醒,粤B2K335,71.62,1489.52,7.24,4.05,17.68,4,7,1,0,0.97,2019/9/3,90.54,未拔出
01有排行有提醒,粤B3R80W,64.19,1098.62,5.04,2.22,28.91,12,20,2,0,0,2019/9/3,92.66,未拔出
01有排行有提醒,粤BT2220,37.27,19425.63,11.83,1.73,21.54,9,5,0,0,0.35,2019/9/3,87.3,未拔出
01有排行有提醒,粤LBY602,8.61,946.23,0.8,0.34,25.32,0,0,0,0,0.34,2019/9/3,95.7,未拔出
01有排行有提醒,粤B048RX,3.89,387.38,0.72,0.33,11.79,0,1,0,0,0,2019/9/3,97.38,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2019/9/3,100,未拔出
01有排行有提醒,粤L39ES3,125.01,826.5,11.8,3.76,33.25,13,19,0,0,0,2019/9/4,85.73,未拔出
01有排行有提醒,粤B2K335,75.2,1564.87,7.5,4.2,17.9,18,8,1,0,0,2019/9/4,94.21,未拔出
01有排行有提醒,粤BT2220,37.76,19463.39,15.97,2.45,15.41,5,12,0,0,0.53,2019/9/4,84.56,未拔出
01有排行有提醒,粤B3R80W,0.01,1098.63,0.07,0.06,0.17,0,0,0,0,0,2019/9/4,99.82,未拔出
01有排行有提醒,粤LBY602,0,946.23,0,0,0,0,0,0,0,0,2019/9/4,100,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2019/9/4,100,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2019/9/4,0,未拔出
01有排行有提醒,粤L39ES3,126,952.5,12.52,4.5,28,25,47,2,0,0.66,2019/9/5,86.78,未拔出
01有排行有提醒,粤BT2220,51.11,19514.5,16.69,2.38,21.47,17,14,1,0,0,2019/9/5,90.01,未拔出
01有排行有提醒,粤B2K335,44.3,1609.35,3.63,1.69,26.21,4,4,0,0,0,2019/9/5,93.87,未拔出
01有排行有提醒,粤LBY602,1.13,947.36,0.19,0.12,9.42,1,0,0,0,0,2019/9/5,98.6,未拔出
01有排行有提醒,粤B3R80W,0,1098.63,0,0,0,0,0,0,0,0,2019/9/5,0,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2019/9/5,0,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2019/9/5,100,未拔出
01有排行有提醒,粤L39ES3,125.11,1077.61,14.1,4.87,25.69,37,59,0,0,0.57,2019/9/6,80.81,未拔出
01有排行有提醒,粤BT2220,44.03,19558.53,15.66,2.29,19.23,7,12,0,0,1.39,2019/9/6,85.01,未拔出
01有排行有提醒,粤B2K335,36.95,1646.47,3.63,1.73,21.36,12,4,1,0,0.35,2019/9/6,91.46,未拔出
01有排行有提醒,粤LBY602,18.48,965.84,2.35,1.15,16.07,2,4,1,0,0,2019/9/6,95.19,未拔出
01有排行有提醒,粤B3R80W,0.07,1098.7,0.04,0.04,1.75,0,0,0,0,0,2019/9/6,99.86,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2019/9/6,0,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2019/9/6,100,未拔出
01有排行有提醒,粤BT2220,59.54,19618.07,17.54,2.44,24.4,9,14,0,0,0.25,2019/9/7,87.94,未拔出
01有排行有提醒,粤L39ES3,45.91,1123.52,6.16,2.43,18.89,11,23,2,0,0.17,2019/9/7,89.55,未拔出
01有排行有提醒,粤B2K335,39.67,1686.37,3.97,1.76,22.54,8,9,0,0,0.46,2019/9/7,92.68,未拔出
01有排行有提醒,粤LBY602,35.84,1001.68,3.75,1.73,20.72,2,6,0,0,0.33,2019/9/7,94,未拔出
01有排行有提醒,粤B3R80W,0,1098.7,0,0,0,0,0,0,0,0,2019/9/7,0,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2019/9/7,0,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2019/9/7,100,未拔出
01有排行有提醒,粤B2K335,55.91,1742.45,5.28,2.8,19.97,6,6,0,0,0,2019/9/8,94.35,未拔出
01有排行有提醒,粤LBY602,35.95,1037.63,3.94,2.28,15.77,6,10,3,0,0,2019/9/8,94.47,未拔出
01有排行有提醒,粤BT2220,32.63,19650.7,10.24,1.65,19.78,14,7,0,0,0,2019/9/8,91.25,未拔出
01有排行有提醒,粤L39ES3,23.56,1147.08,4.93,2.29,10.29,9,12,0,0,0,2019/9/8,94.86,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2019/9/8,100,未拔出
01有排行有提醒,粤B3R80W,0,1098.7,0,0,0,0,0,0,0,0,2019/9/8,0,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2019/9/8,0,未拔出
01有排行有提醒,粤L39ES3,107.16,1254.24,10.67,3.61,29.68,15,35,0,0,1.36,2019/9/9,78.84,未拔出
01有排行有提醒,粤B2K335,99.53,1842.15,11.13,6.17,16.13,18,7,2,0,0.51,2019/9/9,93.04,未拔出
01有排行有提醒,粤BT2220,37.73,19688.43,15.41,2.28,16.55,8,3,0,0,0.57,2019/9/9,86.04,未拔出
01有排行有提醒,粤B3R80W,0,1098.7,0,0,0,0,0,0,0,0,2019/9/9,0,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2019/9/9,0,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2019/9/9,100,未拔出
01有排行有提醒,粤LBY602,0,1037.63,0,0,0,0,0,0,0,0,2019/9/9,100,未拔出
01有排行有提醒,粤L39ES3,44.69,1298.93,6.9,2.73,16.37,13,42,0,0,0.24,2019/9/10,89.91,未拔出
01有排行有提醒,粤BT2220,37.46,19725.89,14.03,2.04,18.36,3,9,0,0,0.57,2019/9/10,86.21,未拔出
01有排行有提醒,粤B2K335,21.26,1863.41,2.48,1.41,15.08,4,2,0,0,0.11,2019/9/10,95.4,未拔出
01有排行有提醒,粤LBY602,0,1037.63,0,0,0,0,0,0,0,0,2019/9/10,100,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2019/9/10,100,未拔出
01有排行有提醒,粤BH218W,0,0,0,0,0,0,0,0,0,0,2019/9/10,100,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2019/9/10,0,未拔出
