部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
01有排行有提醒,皖AT0665,293.26,28864.8,33.1,10.16,28.86,88,84,3,0,0.33,2020/3/1,80.95,未拔出
01有排行有提醒,皖AT0568,144.29,21572.95,21.27,6.78,21.28,36,108,1,0,0,2020/3/1,70.76,未拔出
01有排行有提醒,皖AT0650,132.2,28688.47,15.51,4.93,26.82,36,39,2,0,0,2020/3/1,74.25,未拔出
01有排行有提醒,皖AT0628,121.02,14634.78,17.26,5.12,23.64,26,53,0,0,1.29,2020/3/1,53.3,未拔出
01有排行有提醒,皖AT0599,108.09,21042.51,13.26,5.25,20.59,24,75,2,0,0,2020/3/1,75.71,未拔出
01有排行有提醒,皖AT0619,31.33,11632.82,3.74,0.8,39.16,34,14,1,0,0,2020/3/1,68.15,未拔出
01有排行有提醒,皖AT0642,17.76,3519.37,2.15,0.67,26.51,1,13,0,0,0,2020/3/1,95.37,未拔出
01有排行有提醒,粤B3R80W,15.34,6777.83,1.27,0.72,21.31,26,15,3,0,0,2020/3/1,77.48,未拔出
01有排行有提醒,粤L39ES3,0.05,7509.21,0.07,0.02,2.5,0,0,0,0,0,2020/3/1,99.93,未拔出
01有排行有提醒,皖AT0609,0,6.93,0,0,0,0,0,0,0,0,2020/3/1,0,未拔出
01有排行有提醒,皖AT0547,0,29895.17,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
01有排行有提醒,皖AT0600,0,24732.7,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
01有排行有提醒,粤BH218W,0,0.74,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
01有排行有提醒,粤LBY602,0,1037.63,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
01有排行有提醒,皖AT0626,0,5588.74,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
01有排行有提醒,皖AT0553,0,15191.04,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
01有排行有提醒,粤B2K335,0,4902.93,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2020/3/1,0,未拔出
01有排行有提醒,粤BT2220,0,25180.01,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
01有排行有提醒,皖AT0665,304.42,29169.22,36.34,11.02,27.62,123,104,3,1,0.16,2020/3/2,62.19,未拔出
01有排行有提醒,皖AT0568,237.77,21810.72,32.65,10.16,23.4,46,113,2,0,0.67,2020/3/2,82.57,未拔出
01有排行有提醒,皖AT0619,194.97,11827.79,23.99,5.72,34.09,207,104,26,0,0,2020/3/2,47.52,未拔出
01有排行有提醒,皖AT0650,101.8,28790.27,11.19,3.37,30.21,18,21,2,0,2.68,2020/3/2,79.37,未拔出
01有排行有提醒,皖AT0628,58.48,14693.26,10.75,4,14.62,24,19,1,1,0.22,2020/3/2,55.51,未拔出
01有排行有提醒,皖AT0599,39.04,21081.55,4.74,1.74,22.44,4,22,0,0,0,2020/3/2,73.95,未拔出
01有排行有提醒,粤B3R80W,25.01,6802.84,2.28,1.52,16.45,29,25,8,0,0,2020/3/2,91.71,未拔出
01有排行有提醒,皖AT0642,10.87,3530.24,1.36,0.38,28.61,5,6,0,0,0.02,2020/3/2,93.72,未拔出
01有排行有提醒,皖AT0609,0,6.93,0,0,0,0,0,0,0,0,2020/3/2,0,未拔出
01有排行有提醒,皖AT0547,0,29895.17,0,0,0,0,0,0,0,0,2020/3/2,100,未拔出
01有排行有提醒,皖AT0600,0,24732.7,0,0,0,0,0,0,0,0,2020/3/2,100,未拔出
01有排行有提醒,粤BH218W,0,0.74,0,0,0,0,0,0,0,0,2020/3/2,100,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2020/3/2,100,未拔出
01有排行有提醒,粤LBY602,0,1037.63,0,0,0,0,0,0,0,0,2020/3/2,100,未拔出
01有排行有提醒,皖AT0626,0,5588.74,0,0,0,0,0,0,0,0,2020/3/2,100,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2020/3/2,0,未拔出
01有排行有提醒,皖AT0553,0,15191.04,0,0,0,0,0,0,0,0,2020/3/2,100,未拔出
