部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
01有排行有提醒,粤B2K335,1.91,2454.13,0.24,0.13,14.69,0,0,0,0,0,2019/10/1,99.52,未拔出
01有排行有提醒,粤BH218W,0.17,0.33,0,0.06,2.83,0,0,0,0,0,2019/10/1,99.77,未拔出
01有排行有提醒,粤B3R80W,0.1,1264.22,0.07,0.07,1.43,0,0,0,0,0.02,2019/10/1,99.56,未拔出
01有排行有提醒,粤L39ES3,0,2560.59,0,0,0,0,0,0,0,0,2019/10/1,0,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2019/10/1,0,未拔出
01有排行有提醒,粤LBY602,0,1037.63,0,0,0,0,0,0,0,0,2019/10/1,100,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2019/10/1,100,未拔出
01有排行有提醒,粤BT2220,0,20464.51,0,0,0,0,0,0,0,0,2019/10/1,100,未拔出
01有排行有提醒,粤L39ES3,81.59,2642.18,10.1,3.94,20.71,27,40,1,0,0.4,2019/10/2,75.65,未拔出
01有排行有提醒,粤B2K335,3.04,2457.17,0.44,0.26,11.69,1,0,0,0,0.15,2019/10/2,98.04,未拔出
01有排行有提醒,粤B3R80W,0.09,1264.31,0.05,0.05,1.8,0,1,0,0,0.03,2019/10/2,98.44,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2019/10/2,0,未拔出
01有排行有提醒,粤LBY602,0,1037.63,0,0,0,0,0,0,0,0,2019/10/2,100,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2019/10/2,100,未拔出
01有排行有提醒,粤BH218W,0,0.33,0,0,0,0,0,0,0,0,2019/10/2,100,未拔出
01有排行有提醒,粤BT2220,0,20464.51,0,0,0,0,0,0,0,0,2019/10/2,100,未拔出
01有排行有提醒,粤B2K335,35.43,2492.6,3.59,2.12,16.71,11,17,5,0,0.38,2019/10/3,94.78,未拔出
01有排行有提醒,粤BT2220,31.25,20495.76,6.9,0.99,31.57,7,9,1,0,0,2019/10/3,90.66,未拔出
