部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
01有排行有提醒,粤BT2220,0,16040.83,0,0,0,0,0,0,0,0,2019/6/1,0,拔出
01有排行有提醒,粤BT2220,0,16040.83,0,0,0,0,0,0,0,0,2019/6/2,0,拔出
01有排行有提醒,粤BT2220,0,16040.83,0,0,0,0,0,0,0,0,2019/6/3,0,拔出
01有排行有提醒,粤BT2220,0,16040.83,0,0,0,0,0,0,0,0,2019/6/4,0,拔出
01有排行有提醒,粤BT2220,0,16040.83,0,0,0,0,0,0,0,0,2019/6/5,0,拔出
01有排行有提醒,粤BT2220,0,16040.83,0,0,0,0,0,0,0,0,2019/6/6,0,拔出
01有排行有提醒,粤BT2220,0,16040.83,0,0,0,0,0,0,0,0,2019/6/7,0,拔出
01有排行有提醒,粤BT2220,0,16040.83,0,0,0,0,0,0,0,0,2019/6/8,0,拔出
01有排行有提醒,粤BT2220,0,16040.83,0,0,0,0,0,0,0,0,2019/6/9,0,拔出
01有排行有提醒,粤BT2220,0,16040.83,0,0,0,0,0,0,0,0,2019/6/10,0,拔出
01有排行有提醒,粤BT2220,0,16040.83,0,0,0,0,0,0,0,0,2019/6/11,0,拔出
01有排行有提醒,粤BT2220,0,16040.83,0,0,0,0,0,0,0,0,2019/6/12,0,拔出
01有排行有提醒,粤BT2220,0,16040.83,0,0,0,0,0,0,0,0,2019/6/13,0,拔出
01有排行有提醒,粤BT2220,0,16040.83,0,0,0,0,0,0,0,0,2019/6/14,0,拔出
01有排行有提醒,粤BT2220,0,16040.83,0,0,0,0,0,0,0,0,2019/6/15,0,拔出
01有排行有提醒,粤BT2220,0,16040.83,0,0,0,0,0,0,0,0,2019/6/16,0,拔出
01有排行有提醒,粤BT2220,0,16040.83,0,0,0,0,0,0,0,0,2019/6/17,100,未拔出
01有排行有提醒,粤BT2220,37.12,16077.95,13.09,1.89,19.64,11,13,0,0,0.17,2019/6/18,84.82,未拔出
01有排行有提醒,粤BT2220,37.45,16115.4,14.65,2.05,18.27,13,7,0,0,0.2,2019/6/19,86.31,未拔出
01有排行有提醒,粤BT2220,56.01,16171.41,21.2,2.93,19.12,11,18,0,0,1.07,2019/6/20,88.27,未拔出
01有排行有提醒,粤BT2220,48.59,16220,20.05,3.04,15.98,12,14,0,0,1.06,2019/6/21,86.76,未拔出
01有排行有提醒,粤BT2220,47.3,16267.3,15.01,2.61,18.12,15,17,0,0,0.58,2019/6/22,91.58,未拔出
01有排行有提醒,粤BT2220,30.61,16297.91,7.61,1.25,24.49,11,11,0,0,0,2019/6/23,90.91,未拔出
01有排行有提醒,粤BT2220,42.49,16340.4,17.06,2.45,17.34,8,10,0,0,0.6,2019/6/24,88.71,未拔出
01有排行有提醒,粤BT2220,37.47,16377.87,14.52,2.29,16.36,6,4,0,0,0.45,2019/6/25,86.7,未拔出
01有排行有提醒,粤BT2220,37.36,16415.23,15.47,2,18.68,10,7,0,0,0.44,2019/6/26,85.76,未拔出
01有排行有提醒,粤BT2220,43.7,16458.93,15.17,2.7,16.19,12,14,0,0,0.65,2019/6/27,86.22,未拔出
01有排行有提醒,粤BT2220,59.29,16518.22,18.55,3.48,17.04,14,24,1,0,1.35,2019/6/28,88.28,未拔出
01有排行有提醒,粤BT2220,46.71,16564.93,9.79,1.95,23.95,11,22,1,0,0.6,2019/6/29,86.65,未拔出
01有排行有提醒,粤BT2220,53.88,16618.81,16.1,3.01,17.9,12,38,0,0,0,2019/6/30,91.9,未拔出
