部门,车牌号,油耗,,,碳排放（KG）,日期
04无排行无提醒,皖AT0658,23.85,0.73,3.088,53.763624,2020/4/28
04无排行无提醒,皖AT0565,20,0.73,3.088,45.0848,2020/4/28
04无排行无提醒,粤BP439V,4.03,0.73,3.088,9.0845872,2020/4/28
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/4/28
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/4/28
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/4/28
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/4/28
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/4/28
04无排行无提醒,粤PR5795,0.87,0.73,3.088,1.9611888,2020/4/28
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/4/28
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/4/28
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/4/28
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/4/28
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/4/28
04无排行无提醒,皖AT0540,51.9,0.73,3.088,116.995056,2020/4/29
04无排行无提醒,皖AT0623,40.92,0.73,3.088,92.2435008,2020/4/29
04无排行无提醒,皖AT0565,38.08,0.73,3.088,85.8414592,2020/4/29
04无排行无提醒,皖AT0658,33.96,0.73,3.088,76.5539904,2020/4/29
04无排行无提醒,皖AT0608,29.22,0.73,3.088,65.8688928,2020/4/29
04无排行无提醒,皖AT0666,33.09,0.73,3.088,74.5928016,2020/4/29
04无排行无提醒,粤BP439V,1.87,0.73,3.088,4.2154288,2020/4/29
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/4/29
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/4/29
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/4/29
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/4/29
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/4/29
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/4/29
04无排行无提醒,粤PR5795,0.42,0.73,3.088,0.9467808,2020/4/29
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/4/29
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/4/29
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/4/29
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/4/29
04无排行无提醒,皖AT0658,44.07,0.73,3.088,99.3443568,2020/4/30
04无排行无提醒,皖AT0623,31.88,0.73,3.088,71.8651712,2020/4/30
04无排行无提醒,皖AT0608,34.84,0.73,3.088,78.5377216,2020/4/30
04无排行无提醒,皖AT0666,45.83,0.73,3.088,103.3118192,2020/4/30
04无排行无提醒,皖AT0565,34.36,0.73,3.088,77.4556864,2020/4/30
04无排行无提醒,皖AT0540,23.65,0.73,3.088,53.312776,2020/4/30
04无排行无提醒,粤BP439V,10.56,0.73,3.088,23.8047744,2020/4/30
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/4/30
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/4/30
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/4/30
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/4/30
04无排行无提醒,粤PR5795,9.17,0.73,3.088,20.6713808,2020/4/30
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/4/30
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/4/30
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/4/30
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/4/30
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/4/30
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/4/30
