部门,车牌号,油耗,,,碳排放（KG）,日期
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/3/3
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/3/3
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/3/3
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/3/3
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/3/3
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/3/3
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/3/3
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/3/3
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/3/3
04无排行无提醒,皖AT0540,43.27,0.73,3.088,97.5409648,2020/3/4
04无排行无提醒,皖AT0623,36.12,0.73,3.088,81.4231488,2020/3/4
04无排行无提醒,皖AT0661,27.71,0.73,3.088,62.4649904,2020/3/4
04无排行无提醒,皖AT0608,20.44,0.73,3.088,46.0766656,2020/3/4
04无排行无提醒,皖AT0658,15.45,0.73,3.088,34.828008,2020/3/4
04无排行无提醒,皖AT0666,15.08,0.73,3.088,33.9939392,2020/3/4
04无排行无提醒,皖AT0565,10.19,0.73,3.088,22.9707056,2020/3/4
04无排行无提醒,粤BP439V,11.45,0.73,3.088,25.811048,2020/3/4
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/3/4
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/3/4
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/3/4
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/3/4
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/3/4
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/3/4
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/3/4
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/3/4
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/3/4
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/3/4
04无排行无提醒,皖AT0623,31.69,0.73,3.088,71.4368656,2020/3/5
04无排行无提醒,皖AT0661,24.53,0.73,3.088,55.2965072,2020/3/5
04无排行无提醒,皖AT0658,27.04,0.73,3.088,60.9546496,2020/3/5
04无排行无提醒,皖AT0608,23.57,0.73,3.088,53.1324368,2020/3/5
04无排行无提醒,皖AT0540,20.85,0.73,3.088,47.000904,2020/3/5
04无排行无提醒,皖AT0565,11.63,0.73,3.088,26.2168112,2020/3/5
04无排行无提醒,粤BP439V,4.39,0.73,3.088,9.8961136,2020/3/5
04无排行无提醒,皖AT0666,6.97,0.73,3.088,15.7120528,2020/3/5
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/3/5
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/3/5
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/3/5
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/3/5
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/3/5
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/3/5
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/3/5
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/3/5
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/3/5
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/3/5
04无排行无提醒,皖AT0623,31.05,0.73,3.088,69.994152,2020/3/6
04无排行无提醒,皖AT0608,30.34,0.73,3.088,68.3936416,2020/3/6
04无排行无提醒,皖AT0661,25.71,0.73,3.088,57.9565104,2020/3/6
04无排行无提醒,皖AT0666,19.52,0.73,3.088,44.0027648,2020/3/6
04无排行无提醒,皖AT0540,14.08,0.73,3.088,31.7396992,2020/3/6
04无排行无提醒,皖AT0658,10.18,0.73,3.088,22.9481632,2020/3/6
04无排行无提醒,粤BP439V,4.96,0.73,3.088,11.1810304,2020/3/6
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/3/6
04无排行无提醒,皖AT0565,0,0.73,3.088,0,2020/3/6
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/3/6
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/3/6
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/3/6
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/3/6
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/3/6
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/3/6
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/3/6
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/3/6
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/3/6
04无排行无提醒,皖AT0658,41.31,0.73,3.088,93.1226544,2020/3/7
04无排行无提醒,皖AT0623,30.07,0.73,3.088,67.7849968,2020/3/7
04无排行无提醒,皖AT0661,25.62,0.73,3.088,57.7536288,2020/3/7
04无排行无提醒,皖AT0608,24.87,0.73,3.088,56.0629488,2020/3/7
04无排行无提醒,皖AT0666,12.09,0.73,3.088,27.2537616,2020/3/7
04无排行无提醒,皖AT0540,4.51,0.73,3.088,10.1666224,2020/3/7
04无排行无提醒,粤BP439V,2.38,0.73,3.088,5.3650912,2020/3/7
04无排行无提醒,皖AT0565,1.48,0.73,3.088,3.3362752,2020/3/7
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/3/7
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/3/7
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/3/7
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/3/7
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/3/7
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/3/7
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/3/7
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/3/7
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/3/7
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/3/7
04无排行无提醒,皖AT0658,38.71,0.73,3.088,87.2616304,2020/3/8
04无排行无提醒,皖AT0608,27.97,0.73,3.088,63.0510928,2020/3/8
04无排行无提醒,皖AT0623,25.56,0.73,3.088,57.6183744,2020/3/8
04无排行无提醒,皖AT0666,23.92,0.73,3.088,53.9214208,2020/3/8
04无排行无提醒,皖AT0540,20.23,0.73,3.088,45.6032752,2020/3/8
04无排行无提醒,皖AT0661,16.49,0.73,3.088,37.1724176,2020/3/8
04无排行无提醒,粤BP439V,4.28,0.73,3.088,9.6481472,2020/3/8
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/3/8
04无排行无提醒,皖AT0565,0,0.73,3.088,0,2020/3/8
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/3/8
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/3/8
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/3/8
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/3/8
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/3/8
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/3/8
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/3/8
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/3/8
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/3/8
04无排行无提醒,皖AT0666,50.23,0.73,3.088,113.2304752,2020/3/9
04无排行无提醒,皖AT0658,40.63,0.73,3.088,91.5897712,2020/3/9
04无排行无提醒,皖AT0661,30.64,0.73,3.088,69.0699136,2020/3/9
04无排行无提醒,皖AT0608,33.53,0.73,3.088,75.5846672,2020/3/9
04无排行无提醒,皖AT0623,34.92,0.73,3.088,78.7180608,2020/3/9
04无排行无提醒,皖AT0540,14.83,0.73,3.088,33.4303792,2020/3/9
04无排行无提醒,粤BP439V,4.55,0.73,3.088,10.256792,2020/3/9
04无排行无提醒,皖AT0565,3.56,0.73,3.088,8.0250944,2020/3/9
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/3/9
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/3/9
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/3/9
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/3/9
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/3/9
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/3/9
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/3/9
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/3/9
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/3/9
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/3/9
04无排行无提醒,皖AT0658,41.12,0.73,3.088,92.6943488,2020/3/10
04无排行无提醒,皖AT0661,26.41,0.73,3.088,59.5344784,2020/3/10
04无排行无提醒,皖AT0608,30.77,0.73,3.088,69.3629648,2020/3/10
04无排行无提醒,皖AT0623,29.02,0.73,3.088,65.4180448,2020/3/10
04无排行无提醒,皖AT0666,28.39,0.73,3.088,63.9978736,2020/3/10
04无排行无提醒,皖AT0540,15.29,0.73,3.088,34.4673296,2020/3/10
04无排行无提醒,皖AT0565,10.56,0.73,3.088,23.8047744,2020/3/10
04无排行无提醒,粤BP439V,5.08,0.73,3.088,11.4515392,2020/3/10
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/3/10
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/3/10
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/3/10
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/3/10
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/3/10
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/3/10
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/3/10
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/3/10
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/3/10
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/3/10
04无排行无提醒,皖AT0623,36.69,0.73,3.088,82.7080656,2020/3/11
04无排行无提醒,皖AT0565,27.6,0.73,3.088,62.217024,2020/3/11
04无排行无提醒,皖AT0608,27.37,0.73,3.088,61.6985488,2020/3/11
04无排行无提醒,皖AT0661,20.76,0.73,3.088,46.7980224,2020/3/11
04无排行无提醒,皖AT0540,20.15,0.73,3.088,45.422936,2020/3/11
04无排行无提醒,皖AT0658,19.02,0.73,3.088,42.8756448,2020/3/11
04无排行无提醒,皖AT0666,15.86,0.73,3.088,35.7522464,2020/3/11
04无排行无提醒,粤BP439V,5.62,0.73,3.088,12.6688288,2020/3/11
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/3/11
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/3/11
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/3/11
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/3/11
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/3/11
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/3/11
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/3/11
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/3/11
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/3/11
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/3/11
04无排行无提醒,皖AT0623,40.01,0.73,3.088,90.1921424,2020/3/12
04无排行无提醒,皖AT0661,25.64,0.73,3.088,57.7987136,2020/3/12
04无排行无提醒,皖AT0658,22.54,0.73,3.088,50.8105696,2020/3/12
04无排行无提醒,皖AT0666,20.62,0.73,3.088,46.4824288,2020/3/12
04无排行无提醒,皖AT0540,16.2,0.73,3.088,36.518688,2020/3/12
04无排行无提醒,皖AT0565,13.78,0.73,3.088,31.0634272,2020/3/12
04无排行无提醒,皖AT0608,15.15,0.73,3.088,34.151736,2020/3/12
04无排行无提醒,粤BP439V,8.43,0.73,3.088,19.0032432,2020/3/12
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/3/12
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/3/12
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/3/12
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/3/12
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/3/12
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/3/12
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/3/12
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/3/12
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/3/12
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/3/12
04无排行无提醒,皖AT0623,32.87,0.73,3.088,74.0968688,2020/3/13
04无排行无提醒,皖AT0608,34.56,0.73,3.088,77.9065344,2020/3/13
04无排行无提醒,皖AT0661,25.71,0.73,3.088,57.9565104,2020/3/13
04无排行无提醒,皖AT0658,22.94,0.73,3.088,51.7122656,2020/3/13
04无排行无提醒,皖AT0666,27.4,0.73,3.088,61.766176,2020/3/13
04无排行无提醒,皖AT0565,18.43,0.73,3.088,41.5456432,2020/3/13
04无排行无提醒,皖AT0540,12.08,0.73,3.088,27.2312192,2020/3/13
04无排行无提醒,粤BP439V,5.89,0.73,3.088,13.2774736,2020/3/13
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/3/13
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/3/13
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/3/13
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/3/13
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/3/13
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/3/13
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/3/13
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/3/13
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/3/13
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/3/13
04无排行无提醒,皖AT0623,37.86,0.73,3.088,85.3455264,2020/3/14
04无排行无提醒,皖AT0608,34.55,0.73,3.088,77.883992,2020/3/14
04无排行无提醒,皖AT0661,21.13,0.73,3.088,47.6320912,2020/3/14
04无排行无提醒,皖AT0540,17.38,0.73,3.088,39.1786912,2020/3/14
04无排行无提醒,皖AT0666,18.46,0.73,3.088,41.6132704,2020/3/14
04无排行无提醒,粤BP439V,6.13,0.73,3.088,13.8184912,2020/3/14
04无排行无提醒,皖AT0565,5.71,0.73,3.088,12.8717104,2020/3/14
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/3/14
04无排行无提醒,皖AT0658,0,0.73,3.088,0,2020/3/14
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/3/14
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/3/14
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/3/14
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/3/14
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/3/14
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/3/14
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/3/14
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/3/14
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/3/14
04无排行无提醒,皖AT0608,35.09,0.73,3.088,79.1012816,2020/3/15
04无排行无提醒,皖AT0661,23.57,0.73,3.088,53.1324368,2020/3/15
04无排行无提醒,皖AT0540,23.96,0.73,3.088,54.0115904,2020/3/15
04无排行无提醒,皖AT0623,20.21,0.73,3.088,45.5581904,2020/3/15
04无排行无提醒,粤BP439V,11.26,0.73,3.088,25.3827424,2020/3/15
04无排行无提醒,皖AT0565,8.06,0.73,3.088,18.1691744,2020/3/15
04无排行无提醒,皖AT0666,10.32,0.73,3.088,23.2637568,2020/3/15
04无排行无提醒,皖AT0658,0,0.73,3.088,0,2020/3/15
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/3/15
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/3/15
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/3/15
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/3/15
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/3/15
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/3/15
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/3/15
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/3/15
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/3/15
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/3/15
04无排行无提醒,皖AT0623,34.29,0.73,3.088,77.2978896,2020/3/16
04无排行无提醒,皖AT0608,34.01,0.73,3.088,76.6667024,2020/3/16
04无排行无提醒,皖AT0661,29.84,0.73,3.088,67.2665216,2020/3/16
04无排行无提醒,皖AT0658,23.67,0.73,3.088,53.3578608,2020/3/16
04无排行无提醒,皖AT0666,24.64,0.73,3.088,55.5444736,2020/3/16
04无排行无提醒,皖AT0540,17.82,0.73,3.088,40.1705568,2020/3/16
04无排行无提醒,粤BP439V,4.69,0.73,3.088,10.5723856,2020/3/16
04无排行无提醒,皖AT0565,3.85,0.73,3.088,8.678824,2020/3/16
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/3/16
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/3/16
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/3/16
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/3/16
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/3/16
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/3/16
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/3/16
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/3/16
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/3/16
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/3/16
04无排行无提醒,皖AT0608,36.58,0.73,3.088,82.4600992,2020/3/17
04无排行无提醒,皖AT0623,31.41,0.73,3.088,70.8056784,2020/3/17
04无排行无提醒,皖AT0661,25.32,0.73,3.088,57.0773568,2020/3/17
04无排行无提醒,皖AT0565,26.12,0.73,3.088,58.8807488,2020/3/17
04无排行无提醒,皖AT0658,22.9,0.73,3.088,51.622096,2020/3/17
04无排行无提醒,皖AT0666,25.17,0.73,3.088,56.7392208,2020/3/17
04无排行无提醒,皖AT0540,18.15,0.73,3.088,40.914456,2020/3/17
04无排行无提醒,粤BP439V,6.52,0.73,3.088,14.6976448,2020/3/17
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/3/17
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/3/17
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/3/17
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/3/17
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/3/17
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/3/17
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/3/17
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/3/17
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/3/17
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/3/17
04无排行无提醒,皖AT0623,57.47,0.73,3.088,129.5511728,2020/3/18
04无排行无提醒,皖AT0661,30.63,0.73,3.088,69.0473712,2020/3/18
04无排行无提醒,皖AT0608,31.3,0.73,3.088,70.557712,2020/3/18
04无排行无提醒,皖AT0658,24.24,0.73,3.088,54.6427776,2020/3/18
04无排行无提醒,皖AT0540,18.09,0.73,3.088,40.7792016,2020/3/18
04无排行无提醒,皖AT0565,18.57,0.73,3.088,41.8612368,2020/3/18
04无排行无提醒,皖AT0666,12.72,0.73,3.088,28.6739328,2020/3/18
04无排行无提醒,粤BP439V,6.69,0.73,3.088,15.0808656,2020/3/18
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/3/18
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/3/18
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/3/18
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/3/18
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/3/18
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/3/18
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/3/18
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/3/18
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/3/18
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/3/18
04无排行无提醒,皖AT0623,37.2,0.73,3.088,83.857728,2020/3/19
04无排行无提醒,皖AT0608,31.04,0.73,3.088,69.9716096,2020/3/19
04无排行无提醒,皖AT0661,28.07,0.73,3.088,63.2765168,2020/3/19
04无排行无提醒,皖AT0666,32.56,0.73,3.088,73.3980544,2020/3/19
04无排行无提醒,皖AT0658,24.31,0.73,3.088,54.8005744,2020/3/19
04无排行无提醒,皖AT0540,14.73,0.73,3.088,33.2049552,2020/3/19
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/3/19
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/3/19
04无排行无提醒,皖AT0565,0,0.73,3.088,0,2020/3/19
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/3/19
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/3/19
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/3/19
04无排行无提醒,粤BP439V,0,0.73,3.088,0,2020/3/19
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/3/19
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/3/19
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/3/19
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/3/19
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/3/19
04无排行无提醒,皖AT0623,37.87,0.73,3.088,85.3680688,2020/3/20
04无排行无提醒,皖AT0608,39.92,0.73,3.088,89.9892608,2020/3/20
04无排行无提醒,皖AT0540,30.82,0.73,3.088,69.4756768,2020/3/20
04无排行无提醒,皖AT0661,26.56,0.73,3.088,59.8726144,2020/3/20
04无排行无提醒,皖AT0658,26.44,0.73,3.088,59.6021056,2020/3/20
04无排行无提醒,皖AT0666,23.43,0.73,3.088,52.8168432,2020/3/20
04无排行无提醒,粤BP439V,1.08,0.73,3.088,2.4345792,2020/3/20
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/3/20
04无排行无提醒,皖AT0565,0,0.73,3.088,0,2020/3/20
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/3/20
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/3/20
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/3/20
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/3/20
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/3/20
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/3/20
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/3/20
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/3/20
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/3/20
04无排行无提醒,皖AT0623,36.6,0.73,3.088,82.505184,2020/3/21
04无排行无提醒,皖AT0661,28.01,0.73,3.088,63.1412624,2020/3/21
04无排行无提醒,皖AT0658,32.28,0.73,3.088,72.7668672,2020/3/21
04无排行无提醒,皖AT0540,27.03,0.73,3.088,60.9321072,2020/3/21
04无排行无提醒,皖AT0666,27.77,0.73,3.088,62.6002448,2020/3/21
04无排行无提醒,皖AT0608,12.75,0.73,3.088,28.74156,2020/3/21
04无排行无提醒,粤BP439V,2.69,0.73,3.088,6.0639056,2020/3/21
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/3/21
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/3/21
