部门,车牌号,油耗,,,碳排放（KG）,日期
04无排行无提醒,皖AT0608,37.47,0.73,3.088,84.4663728,2020/10/4
04无排行无提醒,皖AT0623,33.08,0.73,3.088,74.5702592,2020/10/4
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/10/4
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/10/4
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/10/4
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/10/4
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/10/4
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/10/4
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/10/4
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/10/4
04无排行无提醒,皖AT0540,0,0.73,3.088,0,2020/10/4
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/10/4
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/10/4
04无排行无提醒,粤BP439V,0,0.73,3.088,0,2020/10/4
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/10/4
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/10/4
04无排行无提醒,皖AT0623,41.02,0.73,3.088,92.4689248,2020/10/5
04无排行无提醒,皖AT0658,35.35,0.73,3.088,79.687384,2020/10/5
04无排行无提醒,皖AT0608,31.66,0.73,3.088,71.3692384,2020/10/5
04无排行无提醒,皖AT0565,27.63,0.73,3.088,62.2846512,2020/10/5
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/10/5
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/10/5
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/10/5
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/10/5
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/10/5
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/10/5
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/10/5
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/10/5
04无排行无提醒,皖AT0540,0,0.73,3.088,0,2020/10/5
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/10/5
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/10/5
04无排行无提醒,粤BP439V,0,0.73,3.088,0,2020/10/5
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/10/5
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/10/5
04无排行无提醒,皖AT0565,42.73,0.73,3.088,96.3236752,2020/10/6
04无排行无提醒,皖AT0623,32.2,0.73,3.088,72.586528,2020/10/6
04无排行无提醒,皖AT0658,31.47,0.73,3.088,70.9409328,2020/10/6
04无排行无提醒,皖AT0608,17.56,0.73,3.088,39.5844544,2020/10/6
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/10/6
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/10/6
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/10/6
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/10/6
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/10/6
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/10/6
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/10/6
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/10/6
04无排行无提醒,皖AT0540,0,0.73,3.088,0,2020/10/6
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/10/6
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/10/6
04无排行无提醒,粤BP439V,0,0.73,3.088,0,2020/10/6
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/10/6
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/10/6
04无排行无提醒,皖AT0608,49.33,0.73,3.088,111.2016592,2020/10/7
04无排行无提醒,皖AT0565,54.21,0.73,3.088,122.2023504,2020/10/7
04无排行无提醒,皖AT0623,39.18,0.73,3.088,88.3211232,2020/10/7
04无排行无提醒,皖AT0658,35.69,0.73,3.088,80.4538256,2020/10/7
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/10/7
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/10/7
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/10/7
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/10/7
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/10/7
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/10/7
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/10/7
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/10/7
04无排行无提醒,皖AT0540,0,0.73,3.088,0,2020/10/7
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/10/7
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/10/7
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/10/7
04无排行无提醒,粤BP439V,0,0.73,3.088,0,2020/10/7
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/10/7
04无排行无提醒,皖AT0565,65.48,0.73,3.088,147.6076352,2020/10/8
04无排行无提醒,皖AT0608,48.58,0.73,3.088,109.5109792,2020/10/8
04无排行无提醒,皖AT0623,41.64,0.73,3.088,93.8665536,2020/10/8
04无排行无提醒,皖AT0658,39.14,0.73,3.088,88.2309536,2020/10/8
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/10/8
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/10/8
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/10/8
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/10/8
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/10/8
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/10/8
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/10/8
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/10/8
04无排行无提醒,皖AT0540,0,0.73,3.088,0,2020/10/8
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/10/8
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/10/8
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/10/8
04无排行无提醒,粤BP439V,0,0.73,3.088,0,2020/10/8
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/10/8
04无排行无提醒,皖AT0565,55.5,0.73,3.088,125.11032,2020/10/9
04无排行无提醒,皖AT0623,42.81,0.73,3.088,96.5040144,2020/10/9
04无排行无提醒,皖AT0608,35.03,0.73,3.088,78.9660272,2020/10/9
04无排行无提醒,皖AT0658,28.28,0.73,3.088,63.7499072,2020/10/9
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/10/9
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/10/9
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/10/9
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/10/9
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/10/9
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/10/9
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/10/9
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/10/9
04无排行无提醒,皖AT0540,0,0.73,3.088,0,2020/10/9
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/10/9
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/10/9
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/10/9
04无排行无提醒,粤BP439V,0,0.73,3.088,0,2020/10/9
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/10/9
04无排行无提醒,皖AT0565,71.89,0.73,3.088,162.0573136,2020/10/10
04无排行无提醒,皖AT0623,37.47,0.73,3.088,84.4663728,2020/10/10
04无排行无提醒,皖AT0658,37.08,0.73,3.088,83.5872192,2020/10/10
04无排行无提醒,皖AT0608,0.28,0.73,3.088,0.6311872,2020/10/10
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/10/10
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/10/10
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/10/10
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/10/10
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/10/10
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/10/10
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/10/10
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/10/10
04无排行无提醒,皖AT0540,0,0.73,3.088,0,2020/10/10
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/10/10
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/10/10
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/10/10
04无排行无提醒,粤BP439V,0,0.73,3.088,0,2020/10/10
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/10/10
04无排行无提醒,皖AT0565,34.01,0.73,3.088,76.6667024,2020/10/11
04无排行无提醒,皖AT0623,18.17,0.73,3.088,40.9595408,2020/10/11
04无排行无提醒,皖AT0658,5.47,0.73,3.088,12.3306928,2020/10/11
04无排行无提醒,皖AT0608,0,0.73,3.088,0,2020/10/11
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/10/11
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/10/11
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/10/11
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/10/11
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/10/11
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/10/11
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/10/11
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/10/11
04无排行无提醒,皖AT0540,0,0.73,3.088,0,2020/10/11
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/10/11
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/10/11
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/10/11
04无排行无提醒,粤BP439V,0,0.73,3.088,0,2020/10/11
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/10/11
04无排行无提醒,皖AT0565,43.95,0.73,3.088,99.073848,2020/10/12
04无排行无提醒,皖AT0623,34.69,0.73,3.088,78.1995856,2020/10/12
04无排行无提醒,皖AT0658,30.49,0.73,3.088,68.7317776,2020/10/12
04无排行无提醒,皖AT0608,28.65,0.73,3.088,64.583976,2020/10/12
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/10/12
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/10/12
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/10/12
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/10/12
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/10/12
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/10/12
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/10/12
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/10/12
04无排行无提醒,皖AT0540,0,0.73,3.088,0,2020/10/12
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/10/12
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/10/12
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/10/12
04无排行无提醒,粤BP439V,0,0.73,3.088,0,2020/10/12
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/10/12
04无排行无提醒,皖AT0565,64.11,0.73,3.088,144.5193264,2020/10/13
04无排行无提醒,皖AT0623,48.79,0.73,3.088,109.9843696,2020/10/13
04无排行无提醒,皖AT0608,28.45,0.73,3.088,64.133128,2020/10/13
04无排行无提醒,皖AT0658,28.09,0.73,3.088,63.3216016,2020/10/13
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/10/13
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/10/13
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/10/13
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/10/13
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/10/13
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/10/13
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/10/13
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/10/13
04无排行无提醒,皖AT0540,0,0.73,3.088,0,2020/10/13
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/10/13
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/10/13
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/10/13
04无排行无提醒,粤BP439V,0,0.73,3.088,0,2020/10/13
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/10/13
04无排行无提醒,皖AT0565,64.27,0.73,3.088,144.8800048,2020/10/14
04无排行无提醒,皖AT0623,44.18,0.73,3.088,99.5923232,2020/10/14
04无排行无提醒,皖AT0658,37.98,0.73,3.088,85.6160352,2020/10/14
04无排行无提醒,皖AT0608,32.62,0.73,3.088,73.5333088,2020/10/14
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/10/14
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/10/14
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/10/14
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/10/14
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/10/14
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/10/14
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/10/14
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/10/14
04无排行无提醒,皖AT0540,0,0.73,3.088,0,2020/10/14
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/10/14
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/10/14
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/10/14
04无排行无提醒,粤BP439V,0,0.73,3.088,0,2020/10/14
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/10/14
04无排行无提醒,皖AT0565,61.13,0.73,3.088,137.8016912,2020/10/15
04无排行无提醒,皖AT0608,45.77,0.73,3.088,103.1765648,2020/10/15
04无排行无提醒,皖AT0623,42.18,0.73,3.088,95.0838432,2020/10/15
04无排行无提醒,皖AT0658,18.73,0.73,3.088,42.2219152,2020/10/15
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/10/15
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/10/15
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/10/15
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/10/15
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/10/15
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/10/15
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/10/15
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/10/15
04无排行无提醒,皖AT0540,0,0.73,3.088,0,2020/10/15
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/10/15
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/10/15
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/10/15
04无排行无提醒,粤BP439V,0,0.73,3.088,0,2020/10/15
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/10/15
04无排行无提醒,皖AT0565,68.1,0.73,3.088,153.513744,2020/10/16
04无排行无提醒,皖AT0623,41.81,0.73,3.088,94.2497744,2020/10/16
04无排行无提醒,皖AT0608,35.04,0.73,3.088,78.9885696,2020/10/16
04无排行无提醒,皖AT0658,25.41,0.73,3.088,57.2802384,2020/10/16
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/10/16
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/10/16
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/10/16
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/10/16
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/10/16
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/10/16
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/10/16
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/10/16
04无排行无提醒,皖AT0540,0,0.73,3.088,0,2020/10/16
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/10/16
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/10/16
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/10/16
04无排行无提醒,粤BP439V,0,0.73,3.088,0,2020/10/16
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/10/16
