部门,车牌号,油耗,,,碳排放（KG）,日期
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/7/2
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/7/2
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/7/2
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/7/2
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/7/2
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/7/2
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/7/2
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/7/2
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/7/2
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/7/2
04无排行无提醒,粤PR5795,0.23,0.73,3.088,0.5184752,2020/7/2
04无排行无提醒,皖AT0565,79.62,0.73,3.088,179.4825888,2020/7/3
04无排行无提醒,皖AT0608,63.5,0.73,3.088,143.14424,2020/7/3
04无排行无提醒,皖AT0540,62.65,0.73,3.088,141.228136,2020/7/3
04无排行无提醒,皖AT0623,42.22,0.73,3.088,95.1740128,2020/7/3
04无排行无提醒,皖AT0658,36.79,0.73,3.088,82.9334896,2020/7/3
04无排行无提醒,粤BP439V,2.42,0.73,3.088,5.4552608,2020/7/3
04无排行无提醒,粤PR5795,4.34,0.73,3.088,9.7834016,2020/7/3
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/7/3
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/7/3
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/7/3
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/7/3
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/7/3
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/7/3
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/7/3
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/7/3
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/7/3
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/7/3
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/7/3
04无排行无提醒,皖AT0565,66.78,0.73,3.088,150.5381472,2020/7/4
04无排行无提醒,皖AT0540,43.36,0.73,3.088,97.7438464,2020/7/4
04无排行无提醒,皖AT0608,40.9,0.73,3.088,92.198416,2020/7/4
04无排行无提醒,皖AT0623,39.57,0.73,3.088,89.2002768,2020/7/4
04无排行无提醒,皖AT0658,19.55,0.73,3.088,44.070392,2020/7/4
04无排行无提醒,粤BP439V,2.77,0.73,3.088,6.2442448,2020/7/4
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/7/4
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/7/4
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/7/4
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/7/4
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/7/4
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/7/4
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/7/4
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/7/4
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/7/4
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/7/4
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/7/4
04无排行无提醒,粤PR5795,0.39,0.73,3.088,0.8791536,2020/7/4
04无排行无提醒,皖AT0565,67.25,0.73,3.088,151.59764,2020/7/5
04无排行无提醒,皖AT0540,54.43,0.73,3.088,122.6982832,2020/7/5
04无排行无提醒,皖AT0608,43.64,0.73,3.088,98.3750336,2020/7/5
04无排行无提醒,皖AT0623,37.89,0.73,3.088,85.4131536,2020/7/5
04无排行无提醒,皖AT0658,16.79,0.73,3.088,37.8486896,2020/7/5
04无排行无提醒,粤BP439V,5.66,0.73,3.088,12.7589984,2020/7/5
04无排行无提醒,粤PR5795,2.05,0.73,3.088,4.621192,2020/7/5
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/7/5
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/7/5
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/7/5
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/7/5
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/7/5
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/7/5
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/7/5
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/7/5
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/7/5
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/7/5
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/7/5
04无排行无提醒,皖AT0540,58.73,0.73,3.088,132.3915152,2020/7/6
04无排行无提醒,皖AT0608,57.9,0.73,3.088,130.520496,2020/7/6
04无排行无提醒,皖AT0565,55.42,0.73,3.088,124.9299808,2020/7/6
04无排行无提醒,皖AT0623,39.18,0.73,3.088,88.3211232,2020/7/6
04无排行无提醒,皖AT0658,31.08,0.73,3.088,70.0617792,2020/7/6
04无排行无提醒,粤BP439V,0.01,0.73,3.088,0.0225424,2020/7/6
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/7/6
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/7/6
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/7/6
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/7/6
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/7/6
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/7/6
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/7/6
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/7/6
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/7/6
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/7/6
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/7/6
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/7/6
04无排行无提醒,皖AT0565,84.91,0.73,3.088,191.4075184,2020/7/7
04无排行无提醒,皖AT0608,68.25,0.73,3.088,153.85188,2020/7/7
04无排行无提醒,皖AT0540,53.89,0.73,3.088,121.4809936,2020/7/7
04无排行无提醒,皖AT0623,34.04,0.73,3.088,76.7343296,2020/7/7
04无排行无提醒,皖AT0658,31.5,0.73,3.088,71.00856,2020/7/7
04无排行无提醒,粤BP439V,4.17,0.73,3.088,9.4001808,2020/7/7
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/7/7
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/7/7
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/7/7
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/7/7
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/7/7
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/7/7
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/7/7
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/7/7
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/7/7
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/7/7
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/7/7
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/7/7
04无排行无提醒,皖AT0608,60.58,0.73,3.088,136.5618592,2020/7/8
04无排行无提醒,皖AT0540,60.53,0.73,3.088,136.4491472,2020/7/8
04无排行无提醒,皖AT0565,63.58,0.73,3.088,143.3245792,2020/7/8
04无排行无提醒,皖AT0623,47.46,0.73,3.088,106.9862304,2020/7/8
04无排行无提醒,皖AT0658,14.67,0.73,3.088,33.0697008,2020/7/8
04无排行无提醒,粤BP439V,4.99,0.73,3.088,11.2486576,2020/7/8
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/7/8
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/7/8
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/7/8
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/7/8
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/7/8
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/7/8
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/7/8
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/7/8
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/7/8
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/7/8
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/7/8
04无排行无提醒,粤PR5795,1.05,0.73,3.088,2.366952,2020/7/8
04无排行无提醒,皖AT0608,54.96,0.73,3.088,123.8930304,2020/7/9
04无排行无提醒,皖AT0540,50.53,0.73,3.088,113.9067472,2020/7/9
04无排行无提醒,皖AT0623,42.23,0.73,3.088,95.1965552,2020/7/9
04无排行无提醒,皖AT0565,44.63,0.73,3.088,100.6067312,2020/7/9
04无排行无提醒,皖AT0658,37.92,0.73,3.088,85.4807808,2020/7/9
04无排行无提醒,粤BP439V,6,0.73,3.088,13.52544,2020/7/9
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/7/9
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/7/9
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/7/9
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/7/9
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/7/9
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/7/9
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/7/9
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/7/9
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/7/9
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/7/9
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/7/9
04无排行无提醒,粤PR5795,0.2,0.73,3.088,0.450848,2020/7/9
04无排行无提醒,皖AT0608,68.51,0.73,3.088,154.4379824,2020/7/10
04无排行无提醒,皖AT0540,61.04,0.73,3.088,137.5988096,2020/7/10
04无排行无提醒,皖AT0565,56.72,0.73,3.088,127.8604928,2020/7/10
04无排行无提醒,皖AT0658,33.14,0.73,3.088,74.7055136,2020/7/10
04无排行无提醒,皖AT0623,39.63,0.73,3.088,89.3355312,2020/7/10
04无排行无提醒,粤BP439V,1.35,0.73,3.088,3.043224,2020/7/10
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/7/10
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/7/10
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/7/10
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/7/10
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/7/10
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/7/10
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/7/10
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/7/10
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/7/10
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/7/10
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/7/10
04无排行无提醒,粤PR5795,1.35,0.73,3.088,3.043224,2020/7/10
04无排行无提醒,皖AT0565,87.09,0.73,3.088,196.3217616,2020/7/11
04无排行无提醒,皖AT0540,56.46,0.73,3.088,127.2743904,2020/7/11
04无排行无提醒,皖AT0608,62.6,0.73,3.088,141.115424,2020/7/11
04无排行无提醒,皖AT0623,46.26,0.73,3.088,104.2811424,2020/7/11
04无排行无提醒,皖AT0658,32.34,0.73,3.088,72.9021216,2020/7/11
04无排行无提醒,粤BP439V,12.19,0.73,3.088,27.4791856,2020/7/11
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/7/11
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/7/11
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/7/11
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/7/11
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/7/11
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/7/11
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/7/11
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/7/11
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/7/11
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/7/11
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/7/11
04无排行无提醒,粤PR5795,0.43,0.73,3.088,0.9693232,2020/7/11
04无排行无提醒,皖AT0608,67.84,0.73,3.088,152.9276416,2020/7/12
04无排行无提醒,皖AT0565,69.53,0.73,3.088,156.7373072,2020/7/12
04无排行无提醒,皖AT0623,29.27,0.73,3.088,65.9816048,2020/7/12
04无排行无提醒,皖AT0658,26.9,0.73,3.088,60.639056,2020/7/12
04无排行无提醒,皖AT0540,25.95,0.73,3.088,58.497528,2020/7/12
04无排行无提醒,粤BP439V,7.29,0.73,3.088,16.4334096,2020/7/12
04无排行无提醒,粤PR5795,4.66,0.73,3.088,10.5047584,2020/7/12
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/7/12
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/7/12
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/7/12
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/7/12
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/7/12
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/7/12
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/7/12
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/7/12
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/7/12
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/7/12
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/7/12
04无排行无提醒,皖AT0565,78.29,0.73,3.088,176.4844496,2020/7/13
04无排行无提醒,皖AT0608,44.08,0.73,3.088,99.3668992,2020/7/13
04无排行无提醒,皖AT0623,40.57,0.73,3.088,91.4545168,2020/7/13
04无排行无提醒,皖AT0540,40.44,0.73,3.088,91.1614656,2020/7/13
04无排行无提醒,皖AT0658,28.69,0.73,3.088,64.6741456,2020/7/13
04无排行无提醒,粤BP439V,0.53,0.73,3.088,1.1947472,2020/7/13
04无排行无提醒,粤PR5795,6.31,0.73,3.088,14.2242544,2020/7/13
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/7/13
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/7/13
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/7/13
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/7/13
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/7/13
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/7/13
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/7/13
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/7/13
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/7/13
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/7/13
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/7/13
04无排行无提醒,皖AT0565,65.66,0.73,3.088,148.0133984,2020/7/14
04无排行无提醒,皖AT0540,47.94,0.73,3.088,108.0682656,2020/7/14
04无排行无提醒,皖AT0623,36.97,0.73,3.088,83.3392528,2020/7/14
04无排行无提醒,皖AT0608,32.53,0.73,3.088,73.3304272,2020/7/14
04无排行无提醒,皖AT0658,29.75,0.73,3.088,67.06364,2020/7/14
04无排行无提醒,粤PR5795,1.35,0.73,3.088,3.043224,2020/7/14
04无排行无提醒,粤BP439V,0,0.73,3.088,0,2020/7/14
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/7/14
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/7/14
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/7/14
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/7/14
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/7/14
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/7/14
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/7/14
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/7/14
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/7/14
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/7/14
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/7/14
