部门,车牌号,油耗,,,碳排放（KG）,日期
04无排行无提醒,粤PR5795,9.78,0.73,3.088,22.0464672,2019/9/13
04无排行无提醒,粤BP439V,0,0.73,3.088,0,2019/9/13
04无排行无提醒,粤STB959,0,0.73,3.088,0,2019/9/13
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2019/9/13
04无排行无提醒,粤S09158,0,0.73,3.088,0,2019/9/13
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2019/9/13
04无排行无提醒,粤B0Y92H,4.68,0.73,3.088,10.5498432,2019/9/14
04无排行无提醒,粤BP439V,0,0.73,3.088,0,2019/9/14
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2019/9/14
04无排行无提醒,粤STB959,0,0.73,3.088,0,2019/9/14
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2019/9/14
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2019/9/14
04无排行无提醒,粤S09158,0,0.73,3.088,0,2019/9/14
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2019/9/14
04无排行无提醒,粤B0Y92H,3.2,0.73,3.088,7.213568,2019/9/15
04无排行无提醒,粤PR5795,4.38,0.73,3.088,9.8735712,2019/9/15
04无排行无提醒,粤BP439V,0,0.73,3.088,0,2019/9/15
04无排行无提醒,粤STB959,0,0.73,3.088,0,2019/9/15
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2019/9/15
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2019/9/15
04无排行无提醒,粤S09158,0,0.73,3.088,0,2019/9/15
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2019/9/15
04无排行无提醒,粤BP439V,4.55,0.73,3.088,10.256792,2019/9/16
04无排行无提醒,粤B0Y92H,2.57,0.73,3.088,5.7933968,2019/9/16
04无排行无提醒,粤STB959,0.34,0.73,3.088,0.7664416,2019/9/16
04无排行无提醒,粤PR5795,3.15,0.73,3.088,7.100856,2019/9/16
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2019/9/16
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2019/9/16
04无排行无提醒,粤S09158,0,0.73,3.088,0,2019/9/16
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2019/9/16
04无排行无提醒,粤BP439V,5.67,0.73,3.088,12.7815408,2019/9/17
04无排行无提醒,粤B0Y92H,5.88,0.73,3.088,13.2549312,2019/9/17
04无排行无提醒,粤PR5795,0.95,0.73,3.088,2.141528,2019/9/17
04无排行无提醒,粤STB959,0,0.73,3.088,0,2019/9/17
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2019/9/17
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2019/9/17
04无排行无提醒,粤S09158,0,0.73,3.088,0,2019/9/17
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2019/9/17
04无排行无提醒,粤B0Y92H,2.95,0.73,3.088,6.650008,2019/9/18
04无排行无提醒,粤PR5795,7.89,0.73,3.088,17.7859536,2019/9/18
04无排行无提醒,粤BP439V,0,0.73,3.088,0,2019/9/18
04无排行无提醒,粤STB959,0,0.73,3.088,0,2019/9/18
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2019/9/18
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2019/9/18
04无排行无提醒,粤S09158,0,0.73,3.088,0,2019/9/18
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2019/9/18
04无排行无提醒,粤B0Y92H,3.13,0.73,3.088,7.0557712,2019/9/19
04无排行无提醒,粤STB959,0.69,0.73,3.088,1.5554256,2019/9/19
04无排行无提醒,粤BP439V,0,0.73,3.088,0,2019/9/19
04无排行无提醒,粤PR5795,0.82,0.73,3.088,1.8484768,2019/9/19
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2019/9/19
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2019/9/19
04无排行无提醒,粤S09158,0,0.73,3.088,0,2019/9/19
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2019/9/19
04无排行无提醒,粤B0Y92H,7.87,0.73,3.088,17.7408688,2019/9/20
04无排行无提醒,粤BP439V,2.92,0.73,3.088,6.5823808,2019/9/20
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2019/9/20
04无排行无提醒,粤STB959,0,0.73,3.088,0,2019/9/20
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2019/9/20
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2019/9/20
04无排行无提醒,粤S09158,0,0.73,3.088,0,2019/9/20
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2019/9/20
04无排行无提醒,粤B0Y92H,7.76,0.73,3.088,17.4929024,2019/9/21
04无排行无提醒,粤PR5795,2.56,0.73,3.088,5.7708544,2019/9/21
04无排行无提醒,粤BP439V,0,0.73,3.088,0,2019/9/21
04无排行无提醒,粤STB959,0,0.73,3.088,0,2019/9/21
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2019/9/21
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2019/9/21
04无排行无提醒,粤S09158,0,0.73,3.088,0,2019/9/21
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2019/9/21
04无排行无提醒,粤B0Y92H,10.7,0.73,3.088,24.120368,2019/9/22
04无排行无提醒,粤BP439V,1.35,0.73,3.088,3.043224,2019/9/22
04无排行无提醒,粤STB959,0.04,0.73,3.088,0.0901696,2019/9/22
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2019/9/22
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2019/9/22
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2019/9/22
04无排行无提醒,粤S09158,0,0.73,3.088,0,2019/9/22
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2019/9/22
04无排行无提醒,粤B0Y92H,5.74,0.73,3.088,12.9393376,2019/9/23
04无排行无提醒,粤BP439V,1.42,0.73,3.088,3.2010208,2019/9/23
04无排行无提醒,粤PR5795,0.34,0.73,3.088,0.7664416,2019/9/23
04无排行无提醒,粤STB959,0,0.73,3.088,0,2019/9/23
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2019/9/23
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2019/9/23
04无排行无提醒,粤S09158,0,0.73,3.088,0,2019/9/23
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2019/9/23
04无排行无提醒,粤B0Y92H,5.26,0.73,3.088,11.8573024,2019/9/24
04无排行无提醒,粤BP439V,0,0.73,3.088,0,2019/9/24
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2019/9/24
04无排行无提醒,粤STB959,0,0.73,3.088,0,2019/9/24
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2019/9/24
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2019/9/24
04无排行无提醒,粤S09158,0,0.73,3.088,0,2019/9/24
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2019/9/24
04无排行无提醒,粤B0Y92H,9.3,0.73,3.088,20.964432,2019/9/25
04无排行无提醒,粤PR5795,3.69,0.73,3.088,8.3181456,2019/9/25
04无排行无提醒,粤BP439V,0,0.73,3.088,0,2019/9/25
04无排行无提醒,粤STB959,0,0.73,3.088,0,2019/9/25
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2019/9/25
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2019/9/25
04无排行无提醒,粤S09158,0,0.73,3.088,0,2019/9/25
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2019/9/25
04无排行无提醒,粤B0Y92H,42.82,0.73,3.088,96.5265568,2019/9/26
04无排行无提醒,粤PR5795,2.62,0.73,3.088,5.9061088,2019/9/26
04无排行无提醒,粤BP439V,0,0.73,3.088,0,2019/9/26
04无排行无提醒,粤STB959,0,0.73,3.088,0,2019/9/26
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2019/9/26
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2019/9/26
04无排行无提醒,粤S09158,0,0.73,3.088,0,2019/9/26
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2019/9/26
04无排行无提醒,粤B0Y92H,10.8,0.73,3.088,24.345792,2019/9/27
04无排行无提醒,粤BP439V,0.61,0.73,3.088,1.3750864,2019/9/27
04无排行无提醒,粤PR5795,4.45,0.73,3.088,10.031368,2019/9/27
04无排行无提醒,粤STB959,0,0.73,3.088,0,2019/9/27
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2019/9/27
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2019/9/27
04无排行无提醒,粤S09158,0,0.73,3.088,0,2019/9/27
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2019/9/27
04无排行无提醒,粤B0Y92H,3.86,0.73,3.088,8.7013664,2019/9/28
04无排行无提醒,粤BP439V,0,0.73,3.088,0,2019/9/28
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2019/9/28
04无排行无提醒,粤PR5795,0.27,0.73,3.088,0.6086448,2019/9/28
04无排行无提醒,粤STB959,0.07,0.73,3.088,0.1577968,2019/9/28
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2019/9/28
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2019/9/28
04无排行无提醒,粤S09158,0,0.73,3.088,0,2019/9/28
04无排行无提醒,粤B0Y92H,2.52,0.73,3.088,5.6806848,2019/9/29
04无排行无提醒,粤PR5795,0.3,0.73,3.088,0.676272,2019/9/29
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2019/9/29
04无排行无提醒,粤STB959,0,0.73,3.088,0,2019/9/29
04无排行无提醒,粤BP439V,0,0.73,3.088,0,2019/9/29
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2019/9/29
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2019/9/29
04无排行无提醒,粤S09158,0,0.73,3.088,0,2019/9/29
04无排行无提醒,粤B0Y92H,24.66,0.73,3.088,55.5895584,2019/9/30
04无排行无提醒,粤BP439V,0,0.73,3.088,0,2019/9/30
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2019/9/30
04无排行无提醒,粤PR5795,0.68,0.73,3.088,1.5328832,2019/9/30
04无排行无提醒,粤STB959,0,0.73,3.088,0,2019/9/30
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2019/9/30
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2019/9/30
04无排行无提醒,粤S09158,0,0.73,3.088,0,2019/9/30
