部门,车牌号,油耗,,,碳排放（KG）,日期
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/5/2
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/5/2
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/5/2
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/5/2
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/5/2
04无排行无提醒,皖AT0623,42.45,0.73,3.088,95.692488,2020/5/3
04无排行无提醒,皖AT0666,53.01,0.73,3.088,119.4972624,2020/5/3
04无排行无提醒,皖AT0540,40.2,0.73,3.088,90.620448,2020/5/3
04无排行无提醒,皖AT0565,35.62,0.73,3.088,80.2960288,2020/5/3
04无排行无提醒,皖AT0608,31.73,0.73,3.088,71.5270352,2020/5/3
04无排行无提醒,粤BP439V,25.2,0.73,3.088,56.806848,2020/5/3
04无排行无提醒,皖AT0658,17.7,0.73,3.088,39.900048,2020/5/3
04无排行无提醒,粤PR5795,0.77,0.73,3.088,1.7357648,2020/5/3
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/5/3
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/5/3
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/5/3
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/5/3
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/5/3
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/5/3
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/5/3
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/5/3
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/5/3
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/5/3
04无排行无提醒,皖AT0608,45.04,0.73,3.088,101.5309696,2020/5/4
04无排行无提醒,皖AT0565,37.7,0.73,3.088,84.984848,2020/5/4
04无排行无提醒,皖AT0623,37.77,0.73,3.088,85.1426448,2020/5/4
04无排行无提醒,皖AT0666,44.84,0.73,3.088,101.0801216,2020/5/4
04无排行无提醒,皖AT0658,29.4,0.73,3.088,66.274656,2020/5/4
04无排行无提醒,皖AT0540,29.3,0.73,3.088,66.049232,2020/5/4
04无排行无提醒,粤BP439V,5.04,0.73,3.088,11.3613696,2020/5/4
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/5/4
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/5/4
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/5/4
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/5/4
04无排行无提醒,粤PR5795,0.17,0.73,3.088,0.3832208,2020/5/4
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/5/4
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/5/4
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/5/4
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/5/4
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/5/4
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/5/4
04无排行无提醒,皖AT0623,40.98,0.73,3.088,92.3787552,2020/5/5
04无排行无提醒,皖AT0658,39.84,0.73,3.088,89.8089216,2020/5/5
04无排行无提醒,皖AT0608,39.65,0.73,3.088,89.380616,2020/5/5
04无排行无提醒,皖AT0565,42.6,0.73,3.088,96.030624,2020/5/5
04无排行无提醒,皖AT0540,36.51,0.73,3.088,82.3023024,2020/5/5
04无排行无提醒,粤BP439V,7.01,0.73,3.088,15.8022224,2020/5/5
04无排行无提醒,皖AT0666,4.4,0.73,3.088,9.918656,2020/5/5
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/5/5
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/5/5
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/5/5
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/5/5
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/5/5
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/5/5
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/5/5
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/5/5
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/5/5
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/5/5
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/5/5
04无排行无提醒,皖AT0565,47.78,0.73,3.088,107.7075872,2020/5/6
04无排行无提醒,皖AT0608,40.76,0.73,3.088,91.8828224,2020/5/6
04无排行无提醒,皖AT0623,37.23,0.73,3.088,83.9253552,2020/5/6
04无排行无提醒,皖AT0540,33.57,0.73,3.088,75.6748368,2020/5/6
04无排行无提醒,皖AT0658,36.41,0.73,3.088,82.0768784,2020/5/6
04无排行无提醒,皖AT0666,19.56,0.73,3.088,44.0929344,2020/5/6
04无排行无提醒,粤BP439V,2.21,0.73,3.088,4.9818704,2020/5/6
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/5/6
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/5/6
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/5/6
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/5/6
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/5/6
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/5/6
04无排行无提醒,粤PR5795,0.16,0.73,3.088,0.3606784,2020/5/6
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/5/6
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/5/6
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/5/6
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/5/6
04无排行无提醒,皖AT0540,40.87,0.73,3.088,92.1307888,2020/5/7
04无排行无提醒,皖AT0565,40.91,0.73,3.088,92.2209584,2020/5/7
04无排行无提醒,皖AT0623,34.25,0.73,3.088,77.20772,2020/5/7
04无排行无提醒,皖AT0666,39.64,0.73,3.088,89.3580736,2020/5/7
04无排行无提醒,皖AT0608,30.95,0.73,3.088,69.768728,2020/5/7
04无排行无提醒,皖AT0658,15.56,0.73,3.088,35.0759744,2020/5/7
04无排行无提醒,粤BP439V,11.27,0.73,3.088,25.4052848,2020/5/7
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/5/7
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/5/7
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/5/7
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/5/7
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/5/7
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/5/7
04无排行无提醒,粤PR5795,0,0.73,3.088,0,2020/5/7
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/5/7
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/5/7
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/5/7
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/5/7
04无排行无提醒,皖AT0565,59.23,0.73,3.088,133.5186352,2020/5/8
04无排行无提醒,皖AT0540,48.02,0.73,3.088,108.2486048,2020/5/8
04无排行无提醒,皖AT0666,51.81,0.73,3.088,116.7921744,2020/5/8
04无排行无提醒,皖AT0623,39.68,0.73,3.088,89.4482432,2020/5/8
04无排行无提醒,皖AT0608,33.75,0.73,3.088,76.0806,2020/5/8
04无排行无提醒,皖AT0658,24.33,0.73,3.088,54.8456592,2020/5/8
04无排行无提醒,粤BP439V,16.41,0.73,3.088,36.9920784,2020/5/8
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/5/8
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/5/8
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/5/8
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/5/8
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/5/8
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/5/8
04无排行无提醒,粤PR5795,0.24,0.73,3.088,0.5410176,2020/5/8
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/5/8
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/5/8
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/5/8
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/5/8
04无排行无提醒,皖AT0540,52.38,0.73,3.088,118.0770912,2020/5/9
04无排行无提醒,皖AT0565,56.09,0.73,3.088,126.4403216,2020/5/9
04无排行无提醒,皖AT0623,37.52,0.73,3.088,84.5790848,2020/5/9
04无排行无提醒,皖AT0608,34.67,0.73,3.088,78.1545008,2020/5/9
04无排行无提醒,皖AT0666,25.66,0.73,3.088,57.8437984,2020/5/9
04无排行无提醒,皖AT0658,17.63,0.73,3.088,39.7422512,2020/5/9
04无排行无提醒,粤BP439V,3.83,0.73,3.088,8.6337392,2020/5/9
04无排行无提醒,粤PR5795,5.56,0.73,3.088,12.5335744,2020/5/9
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/5/9
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/5/9
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/5/9
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/5/9
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/5/9
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/5/9
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/5/9
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/5/9
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/5/9
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/5/9
04无排行无提醒,皖AT0540,51.3,0.73,3.088,115.642512,2020/5/10
04无排行无提醒,皖AT0565,52.15,0.73,3.088,117.558616,2020/5/10
04无排行无提醒,皖AT0666,51.15,0.73,3.088,115.304376,2020/5/10
04无排行无提醒,皖AT0658,38.67,0.73,3.088,87.1714608,2020/5/10
04无排行无提醒,皖AT0623,37.78,0.73,3.088,85.1651872,2020/5/10
04无排行无提醒,皖AT0608,38.67,0.73,3.088,87.1714608,2020/5/10
04无排行无提醒,粤BP439V,0.9,0.73,3.088,2.028816,2020/5/10
04无排行无提醒,粤PR5795,4.51,0.73,3.088,10.1666224,2020/5/10
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/5/10
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/5/10
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/5/10
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/5/10
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/5/10
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/5/10
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/5/10
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/5/10
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/5/10
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/5/10
04无排行无提醒,皖AT0540,52.83,0.73,3.088,119.0914992,2020/5/11
04无排行无提醒,皖AT0565,56.48,0.73,3.088,127.3194752,2020/5/11
04无排行无提醒,皖AT0666,54.83,0.73,3.088,123.5999792,2020/5/11
04无排行无提醒,皖AT0623,38.01,0.73,3.088,85.6836624,2020/5/11
04无排行无提醒,皖AT0608,35.63,0.73,3.088,80.3185712,2020/5/11
04无排行无提醒,皖AT0658,19.39,0.73,3.088,43.7097136,2020/5/11
04无排行无提醒,粤PR5795,3.04,0.73,3.088,6.8528896,2020/5/11
04无排行无提醒,粤BP439V,0.02,0.73,3.088,0.0450848,2020/5/11
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/5/11
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/5/11
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/5/11
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/5/11
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/5/11
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/5/11
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/5/11
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/5/11
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/5/11
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/5/11
04无排行无提醒,皖AT0565,61.42,0.73,3.088,138.4554208,2020/5/12
04无排行无提醒,皖AT0540,51.72,0.73,3.088,116.5892928,2020/5/12
04无排行无提醒,皖AT0623,41.64,0.73,3.088,93.8665536,2020/5/12
04无排行无提醒,皖AT0666,49.47,0.73,3.088,111.5172528,2020/5/12
04无排行无提醒,皖AT0608,23.92,0.73,3.088,53.9214208,2020/5/12
04无排行无提醒,皖AT0658,22.69,0.73,3.088,51.1487056,2020/5/12
04无排行无提醒,粤BP439V,7.75,0.73,3.088,17.47036,2020/5/12
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/5/12
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/5/12
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/5/12
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/5/12
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/5/12
04无排行无提醒,粤PR5795,0.2,0.73,3.088,0.450848,2020/5/12
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/5/12
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/5/12
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/5/12
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/5/12
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/5/12
04无排行无提醒,皖AT0565,70.49,0.73,3.088,158.9013776,2020/5/13
04无排行无提醒,皖AT0623,40.09,0.73,3.088,90.3724816,2020/5/13
04无排行无提醒,皖AT0540,37.06,0.73,3.088,83.5421344,2020/5/13
04无排行无提醒,皖AT0666,43.22,0.73,3.088,97.4282528,2020/5/13
04无排行无提醒,皖AT0658,31.73,0.73,3.088,71.5270352,2020/5/13
04无排行无提醒,皖AT0608,21.85,0.73,3.088,49.255144,2020/5/13
04无排行无提醒,粤BP439V,8.04,0.73,3.088,18.1240896,2020/5/13
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/5/13
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/5/13
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/5/13
04无排行无提醒,粤PR5795,1.32,0.73,3.088,2.9755968,2020/5/13
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/5/13
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/5/13
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/5/13
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/5/13
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/5/13
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/5/13
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/5/13
04无排行无提醒,皖AT0565,54.17,0.73,3.088,122.1121808,2020/5/14
04无排行无提醒,皖AT0540,47.21,0.73,3.088,106.4226704,2020/5/14
04无排行无提醒,皖AT0623,33.42,0.73,3.088,75.3367008,2020/5/14
04无排行无提醒,皖AT0666,26.18,0.73,3.088,59.0160032,2020/5/14
04无排行无提醒,皖AT0658,20.94,0.73,3.088,47.2037856,2020/5/14
04无排行无提醒,粤BP439V,2.82,0.73,3.088,6.3569568,2020/5/14
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/5/14
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/5/14
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/5/14
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/5/14
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/5/14
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/5/14
04无排行无提醒,粤PR5795,2.47,0.73,3.088,5.5679728,2020/5/14
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/5/14
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/5/14
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/5/14
04无排行无提醒,皖AT0608,0,0.73,3.088,0,2020/5/14
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/5/14
04无排行无提醒,皖AT0540,56.36,0.73,3.088,127.0489664,2020/5/15
04无排行无提醒,皖AT0666,53.95,0.73,3.088,121.616248,2020/5/15
04无排行无提醒,皖AT0608,39.13,0.73,3.088,88.2084112,2020/5/15
04无排行无提醒,皖AT0623,39.01,0.73,3.088,87.9379024,2020/5/15
04无排行无提醒,皖AT0565,39.93,0.73,3.088,90.0118032,2020/5/15
04无排行无提醒,皖AT0658,27.87,0.73,3.088,62.8256688,2020/5/15
04无排行无提醒,粤BP439V,4.16,0.73,3.088,9.3776384,2020/5/15
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/5/15
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/5/15
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/5/15
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/5/15
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/5/15
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/5/15
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/5/15
04无排行无提醒,粤PR5795,1.1,0.73,3.088,2.479664,2020/5/15
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/5/15
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/5/15
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/5/15
04无排行无提醒,皖AT0565,61.88,0.73,3.088,139.4923712,2020/5/16
04无排行无提醒,皖AT0540,58.15,0.73,3.088,131.084056,2020/5/16
04无排行无提醒,皖AT0608,45.76,0.73,3.088,103.1540224,2020/5/16
04无排行无提醒,皖AT0623,38.94,0.73,3.088,87.7801056,2020/5/16
04无排行无提醒,皖AT0666,29.38,0.73,3.088,66.2295712,2020/5/16
04无排行无提醒,皖AT0658,25.49,0.73,3.088,57.4605776,2020/5/16
04无排行无提醒,粤BP439V,7.01,0.73,3.088,15.8022224,2020/5/16
04无排行无提醒,粤PR5795,5.31,0.73,3.088,11.9700144,2020/5/16
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/5/16
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/5/16
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/5/16
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/5/16
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/5/16
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/5/16
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/5/16
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/5/16
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/5/16
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/5/16
04无排行无提醒,皖AT0540,57.84,0.73,3.088,130.3852416,2020/5/17
04无排行无提醒,皖AT0623,41.03,0.73,3.088,92.4914672,2020/5/17
04无排行无提醒,皖AT0608,33.3,0.73,3.088,75.066192,2020/5/17
04无排行无提醒,皖AT0565,35.3,0.73,3.088,79.574672,2020/5/17
04无排行无提醒,皖AT0658,21.25,0.73,3.088,47.9026,2020/5/17
04无排行无提醒,粤BP439V,4.45,0.73,3.088,10.031368,2020/5/17
04无排行无提醒,粤PR5795,4.17,0.73,3.088,9.4001808,2020/5/17
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/5/17
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/5/17
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/5/17
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/5/17
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/5/17
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/5/17
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/5/17
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/5/17
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/5/17
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/5/17
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/5/17
04无排行无提醒,皖AT0540,55.65,0.73,3.088,125.448456,2020/5/18
04无排行无提醒,皖AT0608,44.09,0.73,3.088,99.3894416,2020/5/18
04无排行无提醒,皖AT0623,32.04,0.73,3.088,72.2258496,2020/5/18
04无排行无提醒,皖AT0565,43.38,0.73,3.088,97.7889312,2020/5/18
04无排行无提醒,皖AT0658,30.63,0.73,3.088,69.0473712,2020/5/18
04无排行无提醒,粤BP439V,5.57,0.73,3.088,12.5561168,2020/5/18
04无排行无提醒,粤PR5795,3.78,0.73,3.088,8.5210272,2020/5/18
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/5/18
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/5/18
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/5/18
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/5/18
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/5/18
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/5/18
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/5/18
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/5/18
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/5/18
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/5/18
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/5/18
04无排行无提醒,皖AT0608,46.91,0.73,3.088,105.7463984,2020/5/19
04无排行无提醒,皖AT0623,40.09,0.73,3.088,90.3724816,2020/5/19
04无排行无提醒,皖AT0565,19.22,0.73,3.088,43.3264928,2020/5/19
04无排行无提醒,皖AT0658,13.73,0.73,3.088,30.9507152,2020/5/19
04无排行无提醒,皖AT0540,12.71,0.73,3.088,28.6513904,2020/5/19
04无排行无提醒,粤BP439V,8.6,0.73,3.088,19.386464,2020/5/19
04无排行无提醒,粤PR5795,4.05,0.73,3.088,9.129672,2020/5/19
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/5/19
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/5/19
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/5/19
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/5/19
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/5/19
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/5/19
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/5/19
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/5/19
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/5/19
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/5/19
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/5/19
04无排行无提醒,皖AT0540,48.12,0.73,3.088,108.4740288,2020/5/20
04无排行无提醒,皖AT0608,40.51,0.73,3.088,91.3192624,2020/5/20
04无排行无提醒,皖AT0623,41.88,0.73,3.088,94.4075712,2020/5/20
04无排行无提醒,皖AT0658,29.27,0.73,3.088,65.9816048,2020/5/20
04无排行无提醒,皖AT0565,7.23,0.73,3.088,16.2981552,2020/5/20
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/5/20
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/5/20
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/5/20
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/5/20
04无排行无提醒,皖AT0666,0,0.73,3.088,0,2020/5/20
04无排行无提醒,粤B83CT2,0,0.73,3.088,0,2020/5/20
04无排行无提醒,粤B0Y92H,0,0.73,3.088,0,2020/5/20
04无排行无提醒,粤BP439V,0,0.73,3.088,0,2020/5/20
04无排行无提醒,粤S09158,0,0.73,3.088,0,2020/5/20
04无排行无提醒,皖AT0661,0,0.73,3.088,0,2020/5/20
04无排行无提醒,粤B3RC91,0,0.73,3.088,0,2020/5/20
04无排行无提醒,皖AT0560,0,0.73,3.088,0,2020/5/20
04无排行无提醒,粤PR5795,0.77,0.73,3.088,1.7357648,2020/5/20
04无排行无提醒,皖AT0623,42.91,0.73,3.088,96.7294384,2020/5/21
04无排行无提醒,皖AT0540,42.67,0.73,3.088,96.1884208,2020/5/21
04无排行无提醒,皖AT0608,31.09,0.73,3.088,70.0843216,2020/5/21
04无排行无提醒,皖AT0658,24.39,0.73,3.088,54.9809136,2020/5/21
04无排行无提醒,皖AT0565,3.2,0.73,3.088,7.213568,2020/5/21
04无排行无提醒,粤BP439V,1.65,0.73,3.088,3.719496,2020/5/21
04无排行无提醒,粤STB959,0,0.73,3.088,0,2020/5/21
04无排行无提醒,粤B4C0S6,0,0.73,3.088,0,2020/5/21
04无排行无提醒,皖AT0616,0,0.73,3.088,0,2020/5/21
04无排行无提醒,皖AT0556,0,0.73,3.088,0,2020/5/21
