部门,车牌号,油耗,,,碳排放,日期
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2019/12/5
03无排行有提醒,1.22E+16,0,0.73,3.088,0,2019/12/5
03无排行有提醒,粤B892VK,0,0.73,3.088,0,2019/12/5
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2019/12/5
03无排行有提醒,粤BS207S,0,0.73,3.088,0,2019/12/5
03无排行有提醒,渝D865V3,0,0.73,3.088,0,2019/12/5
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2019/12/5
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2019/12/5
03无排行有提醒,皖AT0621,67.09,0.73,3.088,151.2369616,2019/12/6
03无排行有提醒,皖AT0632,83.88,0.73,3.088,189.0856512,2019/12/6
03无排行有提醒,皖AT0539,62.19,0.73,3.088,140.1911856,2019/12/6
03无排行有提醒,皖AT0549,71.45,0.73,3.088,161.065448,2019/12/6
03无排行有提醒,皖AT0591,59.8,0.73,3.088,134.803552,2019/12/6
03无排行有提醒,皖AT0589,51.21,0.73,3.088,115.4396304,2019/12/6
03无排行有提醒,皖AT0579,44.29,0.73,3.088,99.8402896,2019/12/6
03无排行有提醒,皖AT0633,45.84,0.73,3.088,103.3343616,2019/12/6
03无排行有提醒,皖AT0596,44.12,0.73,3.088,99.4570688,2019/12/6
03无排行有提醒,皖AT0563,39.77,0.73,3.088,89.6511248,2019/12/6
03无排行有提醒,皖AT0631,41.35,0.73,3.088,93.212824,2019/12/6
03无排行有提醒,粤BS207S,17.74,0.73,3.088,39.9902176,2019/12/6
03无排行有提醒,粤B2X562,1.42,0.73,3.088,3.2010208,2019/12/6
03无排行有提醒,粤STC809,14.21,0.73,3.088,32.0327504,2019/12/6
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2019/12/6
03无排行有提醒,1.22E+16,0,0.73,3.088,0,2019/12/6
03无排行有提醒,粤B892VK,0,0.73,3.088,0,2019/12/6
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2019/12/6
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2019/12/6
03无排行有提醒,渝D865V3,0,0.73,3.088,0,2019/12/6
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2019/12/6
03无排行有提醒,皖AT0549,90.06,0.73,3.088,203.0168544,2019/12/7
03无排行有提醒,皖AT0589,62.58,0.73,3.088,141.0703392,2019/12/7
03无排行有提醒,皖AT0539,61.11,0.73,3.088,137.7566064,2019/12/7
03无排行有提醒,皖AT0632,77.18,0.73,3.088,173.9822432,2019/12/7
03无排行有提醒,皖AT0591,59.58,0.73,3.088,134.3076192,2019/12/7
03无排行有提醒,皖AT0621,54.03,0.73,3.088,121.7965872,2019/12/7
03无排行有提醒,皖AT0633,51.98,0.73,3.088,117.1753952,2019/12/7
03无排行有提醒,皖AT0563,45.42,0.73,3.088,102.3875808,2019/12/7
03无排行有提醒,皖AT0579,48.07,0.73,3.088,108.3613168,2019/12/7
03无排行有提醒,皖AT0596,38.35,0.73,3.088,86.450104,2019/12/7
03无排行有提醒,皖AT0631,37.96,0.73,3.088,85.5709504,2019/12/7
03无排行有提醒,粤BS207S,2.25,0.73,3.088,5.07204,2019/12/7
03无排行有提醒,粤STC809,14.77,0.73,3.088,33.2951248,2019/12/7
03无排行有提醒,粤B2X562,0.93,0.73,3.088,2.0964432,2019/12/7
03无排行有提醒,粤B892VK,0,0.73,3.088,0,2019/12/7
03无排行有提醒,1.22E+16,0,0.73,3.088,0,2019/12/7
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2019/12/7
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2019/12/7
03无排行有提醒,渝D865V3,0,0.73,3.088,0,2019/12/7
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2019/12/7
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2019/12/7
03无排行有提醒,皖AT0589,68.32,0.73,3.088,154.0096768,2019/12/8
03无排行有提醒,皖AT0591,64.12,0.73,3.088,144.5418688,2019/12/8
03无排行有提醒,皖AT0632,81.15,0.73,3.088,182.931576,2019/12/8
03无排行有提醒,皖AT0633,52.78,0.73,3.088,118.9787872,2019/12/8
03无排行有提醒,皖AT0549,54.23,0.73,3.088,122.2474352,2019/12/8
03无排行有提醒,皖AT0596,43.38,0.73,3.088,97.7889312,2019/12/8
03无排行有提醒,皖AT0563,42.95,0.73,3.088,96.819608,2019/12/8
03无排行有提醒,皖AT0579,39.59,0.73,3.088,89.2453616,2019/12/8
03无排行有提醒,皖AT0539,37.49,0.73,3.088,84.5114576,2019/12/8
03无排行有提醒,皖AT0621,37,0.73,3.088,83.40688,2019/12/8
03无排行有提醒,皖AT0631,28.53,0.73,3.088,64.3134672,2019/12/8
03无排行有提醒,粤STC809,24.09,0.73,3.088,54.3046416,2019/12/8
03无排行有提醒,粤B2X562,0.69,0.73,3.088,1.5554256,2019/12/8
03无排行有提醒,1.22E+16,0,0.73,3.088,0,2019/12/8
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2019/12/8
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2019/12/8
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2019/12/8
03无排行有提醒,粤BS207S,0,0.73,3.088,0,2019/12/8
03无排行有提醒,粤B892VK,0,0.73,3.088,0,2019/12/8
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2019/12/8
03无排行有提醒,渝D865V3,0,0.73,3.088,0,2019/12/8
03无排行有提醒,皖AT0549,82.02,0.73,3.088,184.8927648,2019/12/9
03无排行有提醒,皖AT0632,74.23,0.73,3.088,167.3322352,2019/12/9
03无排行有提醒,皖AT0563,54.56,0.73,3.088,122.9913344,2019/12/9
03无排行有提醒,皖AT0539,54.3,0.73,3.088,122.405232,2019/12/9
03无排行有提醒,皖AT0633,54.35,0.73,3.088,122.517944,2019/12/9
03无排行有提醒,皖AT0589,48.79,0.73,3.088,109.9843696,2019/12/9
03无排行有提醒,皖AT0621,40.75,0.73,3.088,91.86028,2019/12/9
03无排行有提醒,皖AT0579,43.57,0.73,3.088,98.2172368,2019/12/9
03无排行有提醒,皖AT0596,38.5,0.73,3.088,86.78824,2019/12/9
03无排行有提醒,粤BS207S,20.46,0.73,3.088,46.1217504,2019/12/9
03无排行有提醒,皖AT0591,42.54,0.73,3.088,95.8953696,2019/12/9
03无排行有提醒,皖AT0631,35.1,0.73,3.088,79.123824,2019/12/9
03无排行有提醒,粤STC809,19.1,0.73,3.088,43.055984,2019/12/9
03无排行有提醒,粤B2X562,2.14,0.73,3.088,4.8240736,2019/12/9
03无排行有提醒,1.22E+16,0,0.73,3.088,0,2019/12/9
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2019/12/9
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2019/12/9
03无排行有提醒,粤B892VK,0,0.73,3.088,0,2019/12/9
03无排行有提醒,渝D865V3,0,0.73,3.088,0,2019/12/9
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2019/12/9
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2019/12/9
03无排行有提醒,皖AT0539,55.05,0.73,3.088,124.095912,2019/12/10
03无排行有提醒,皖AT0549,63.31,0.73,3.088,142.7159344,2019/12/10
03无排行有提醒,皖AT0579,52.3,0.73,3.088,117.896752,2019/12/10
03无排行有提醒,皖AT0633,48.72,0.73,3.088,109.8265728,2019/12/10
03无排行有提醒,皖AT0632,63.18,0.73,3.088,142.4228832,2019/12/10
03无排行有提醒,皖AT0563,39.01,0.73,3.088,87.9379024,2019/12/10
03无排行有提醒,皖AT0621,39.48,0.73,3.088,88.9973952,2019/12/10
03无排行有提醒,皖AT0596,47.21,0.73,3.088,106.4226704,2019/12/10
03无排行有提醒,皖AT0591,39.23,0.73,3.088,88.4338352,2019/12/10
03无排行有提醒,皖AT0589,38.24,0.73,3.088,86.2021376,2019/12/10
03无排行有提醒,皖AT0631,32.93,0.73,3.088,74.2321232,2019/12/10
03无排行有提醒,粤B2X562,1.38,0.73,3.088,3.1108512,2019/12/10
03无排行有提醒,粤STC809,7.96,0.73,3.088,17.9437504,2019/12/10
03无排行有提醒,粤BS207S,0.11,0.73,3.088,0.2479664,2019/12/10
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2019/12/10
03无排行有提醒,1.22E+16,0,0.73,3.088,0,2019/12/10
03无排行有提醒,粤B892VK,0,0.73,3.088,0,2019/12/10
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2019/12/10
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2019/12/10
03无排行有提醒,渝D865V3,0,0.73,3.088,0,2019/12/10
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2019/12/10
03无排行有提醒,皖AT0591,61.54,0.73,3.088,138.7259296,2019/12/11
03无排行有提醒,皖AT0633,56.28,0.73,3.088,126.8686272,2019/12/11
03无排行有提醒,皖AT0549,65.2,0.73,3.088,146.976448,2019/12/11
03无排行有提醒,皖AT0539,54.56,0.73,3.088,122.9913344,2019/12/11
03无排行有提醒,皖AT0632,64.62,0.73,3.088,145.6689888,2019/12/11
03无排行有提醒,皖AT0579,49.75,0.73,3.088,112.14844,2019/12/11
03无排行有提醒,皖AT0589,48.08,0.73,3.088,108.3838592,2019/12/11
03无排行有提醒,皖AT0563,45.04,0.73,3.088,101.5309696,2019/12/11
03无排行有提醒,皖AT0631,35.89,0.73,3.088,80.9046736,2019/12/11
03无排行有提醒,皖AT0596,30.3,0.73,3.088,68.303472,2019/12/11
03无排行有提醒,皖AT0621,10.81,0.73,3.088,24.3683344,2019/12/11
03无排行有提醒,粤STC809,33.34,0.73,3.088,75.1563616,2019/12/11
03无排行有提醒,粤B2X562,1.78,0.73,3.088,4.0125472,2019/12/11
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2019/12/11
03无排行有提醒,1.22E+16,0,0.73,3.088,0,2019/12/11
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2019/12/11
03无排行有提醒,粤B892VK,0,0.73,3.088,0,2019/12/11
03无排行有提醒,粤BS207S,0,0.73,3.088,0,2019/12/11
03无排行有提醒,渝D865V3,0,0.73,3.088,0,2019/12/11
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2019/12/11
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2019/12/11
03无排行有提醒,皖AT0549,70.83,0.73,3.088,159.6678192,2019/12/12
03无排行有提醒,皖AT0539,64.2,0.73,3.088,144.722208,2019/12/12
03无排行有提醒,皖AT0633,58.95,0.73,3.088,132.887448,2019/12/12
03无排行有提醒,皖AT0632,70.15,0.73,3.088,158.134936,2019/12/12
03无排行有提醒,皖AT0589,50.09,0.73,3.088,112.9148816,2019/12/12
03无排行有提醒,皖AT0591,56.83,0.73,3.088,128.1084592,2019/12/12
03无排行有提醒,皖AT0579,47.09,0.73,3.088,106.1521616,2019/12/12
03无排行有提醒,皖AT0596,45.54,0.73,3.088,102.6580896,2019/12/12
03无排行有提醒,皖AT0631,37.91,0.73,3.088,85.4582384,2019/12/12
03无排行有提醒,皖AT0563,15.48,0.73,3.088,34.8956352,2019/12/12
03无排行有提醒,皖AT0621,4.22,0.73,3.088,9.5128928,2019/12/12
03无排行有提醒,粤B2X562,2.21,0.73,3.088,4.9818704,2019/12/12
03无排行有提醒,粤STC809,22.06,0.73,3.088,49.7285344,2019/12/12
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2019/12/12
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2019/12/12
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2019/12/12
03无排行有提醒,1.22E+16,0,0.73,3.088,0,2019/12/12
03无排行有提醒,粤BS207S,0,0.73,3.088,0,2019/12/12
03无排行有提醒,粤B892VK,0,0.73,3.088,0,2019/12/12
03无排行有提醒,渝D865V3,0,0.73,3.088,0,2019/12/12
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2019/12/12
03无排行有提醒,皖AT0621,69.57,0.73,3.088,156.8274768,2019/12/13
03无排行有提醒,皖AT0539,69.51,0.73,3.088,156.6922224,2019/12/13
03无排行有提醒,皖AT0591,59.88,0.73,3.088,134.9838912,2019/12/13
03无排行有提醒,皖AT0632,67.91,0.73,3.088,153.0854384,2019/12/13
03无排行有提醒,皖AT0549,63.78,0.73,3.088,143.7754272,2019/12/13
03无排行有提醒,皖AT0589,52.53,0.73,3.088,118.4152272,2019/12/13
03无排行有提醒,皖AT0563,46.74,0.73,3.088,105.3631776,2019/12/13
03无排行有提醒,皖AT0633,49.76,0.73,3.088,112.1709824,2019/12/13
03无排行有提醒,皖AT0579,41.24,0.73,3.088,92.9648576,2019/12/13
03无排行有提醒,皖AT0596,37.45,0.73,3.088,84.421288,2019/12/13
03无排行有提醒,皖AT0631,38.57,0.73,3.088,86.9460368,2019/12/13
03无排行有提醒,粤STC809,37.96,0.73,3.088,85.5709504,2019/12/13
03无排行有提醒,粤B2X562,1.05,0.73,3.088,2.366952,2019/12/13
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2019/12/13
03无排行有提醒,1.22E+16,0,0.73,3.088,0,2019/12/13
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2019/12/13
03无排行有提醒,粤BS207S,0,0.73,3.088,0,2019/12/13
03无排行有提醒,粤B892VK,0,0.73,3.088,0,2019/12/13
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2019/12/13
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2019/12/13
03无排行有提醒,渝D865V3,0,0.73,3.088,0,2019/12/13
03无排行有提醒,皖AT0632,76.16,0.73,3.088,171.6829184,2019/12/14
03无排行有提醒,皖AT0549,68.41,0.73,3.088,154.2125584,2019/12/14
03无排行有提醒,皖AT0591,58.34,0.73,3.088,131.5123616,2019/12/14
03无排行有提醒,皖AT0579,46.09,0.73,3.088,103.8979216,2019/12/14
03无排行有提醒,皖AT0589,43.14,0.73,3.088,97.2479136,2019/12/14
03无排行有提醒,皖AT0621,38.81,0.73,3.088,87.4870544,2019/12/14
03无排行有提醒,皖AT0633,39.93,0.73,3.088,90.0118032,2019/12/14
03无排行有提醒,皖AT0596,39.33,0.73,3.088,88.6592592,2019/12/14
03无排行有提醒,皖AT0539,34.1,0.73,3.088,76.869584,2019/12/14
03无排行有提醒,皖AT0631,36.35,0.73,3.088,81.941624,2019/12/14
03无排行有提醒,皖AT0563,32.63,0.73,3.088,73.5558512,2019/12/14
03无排行有提醒,粤STC809,27.15,0.73,3.088,61.202616,2019/12/14
03无排行有提醒,粤BS207S,2.41,0.73,3.088,5.4327184,2019/12/14
03无排行有提醒,粤B2X562,0.42,0.73,3.088,0.9467808,2019/12/14
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2019/12/14
03无排行有提醒,1.22E+16,0,0.73,3.088,0,2019/12/14
03无排行有提醒,粤B892VK,0,0.73,3.088,0,2019/12/14
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2019/12/14
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2019/12/14
03无排行有提醒,渝D865V3,0,0.73,3.088,0,2019/12/14
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2019/12/14
03无排行有提醒,皖AT0549,89.31,0.73,3.088,201.3261744,2019/12/15
03无排行有提醒,皖AT0589,59.51,0.73,3.088,134.1498224,2019/12/15
03无排行有提醒,皖AT0539,57.44,0.73,3.088,129.4835456,2019/12/15
03无排行有提醒,皖AT0563,56.05,0.73,3.088,126.350152,2019/12/15
03无排行有提醒,皖AT0621,56.98,0.73,3.088,128.4465952,2019/12/15
03无排行有提醒,皖AT0632,68.37,0.73,3.088,154.1223888,2019/12/15
03无排行有提醒,皖AT0591,55.3,0.73,3.088,124.659472,2019/12/15
03无排行有提醒,皖AT0579,50.38,0.73,3.088,113.5686112,2019/12/15
03无排行有提醒,皖AT0633,39.75,0.73,3.088,89.60604,2019/12/15
03无排行有提醒,皖AT0596,16.98,0.73,3.088,38.2769952,2019/12/15
03无排行有提醒,粤STC809,23.95,0.73,3.088,53.989048,2019/12/15
03无排行有提醒,粤B2X562,0.58,0.73,3.088,1.3074592,2019/12/15
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2019/12/15
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2019/12/15
03无排行有提醒,皖AT0631,0,0.73,3.088,0,2019/12/15
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2019/12/15
03无排行有提醒,粤B892VK,0,0.73,3.088,0,2019/12/15
03无排行有提醒,1.22E+16,0,0.73,3.088,0,2019/12/15
03无排行有提醒,渝D865V3,0,0.73,3.088,0,2019/12/15
03无排行有提醒,粤BS207S,0,0.73,3.088,0,2019/12/15
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2019/12/15
03无排行有提醒,皖AT0632,78.15,0.73,3.088,176.168856,2019/12/16
03无排行有提醒,皖AT0633,57.72,0.73,3.088,130.1147328,2019/12/16
03无排行有提醒,皖AT0539,54.89,0.73,3.088,123.7352336,2019/12/16
03无排行有提醒,皖AT0589,50.41,0.73,3.088,113.6362384,2019/12/16
03无排行有提醒,皖AT0549,63.09,0.73,3.088,142.2200016,2019/12/16
03无排行有提醒,皖AT0563,31.98,0.73,3.088,72.0905952,2019/12/16
03无排行有提醒,皖AT0631,33.25,0.73,3.088,74.95348,2019/12/16
03无排行有提醒,皖AT0596,29.99,0.73,3.088,67.6046576,2019/12/16
03无排行有提醒,皖AT0579,25.63,0.73,3.088,57.7761712,2019/12/16
03无排行有提醒,皖AT0621,14.22,0.73,3.088,32.0552928,2019/12/16
03无排行有提醒,皖AT0591,37.76,0.73,3.088,85.1201024,2019/12/16
03无排行有提醒,粤STC809,24.48,0.73,3.088,55.1837952,2019/12/16
03无排行有提醒,粤B2X562,2.07,0.73,3.088,4.6662768,2019/12/16
03无排行有提醒,1.22E+16,0,0.73,3.088,0,2019/12/16
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2019/12/16
03无排行有提醒,粤B892VK,0,0.73,3.088,0,2019/12/16
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2019/12/16
03无排行有提醒,粤BS207S,0,0.73,3.088,0,2019/12/16
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2019/12/16
03无排行有提醒,渝D865V3,0,0.73,3.088,0,2019/12/16
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2019/12/16
03无排行有提醒,皖AT0539,65.21,0.73,3.088,146.9989904,2019/12/17
03无排行有提醒,皖AT0632,74.88,0.73,3.088,168.7974912,2019/12/17
03无排行有提醒,皖AT0549,66.59,0.73,3.088,150.1098416,2019/12/17
03无排行有提醒,皖AT0633,54.7,0.73,3.088,123.306928,2019/12/17
03无排行有提醒,皖AT0621,44.71,0.73,3.088,100.7870704,2019/12/17
03无排行有提醒,皖AT0589,35.94,0.73,3.088,81.0173856,2019/12/17
03无排行有提醒,皖AT0631,34.72,0.73,3.088,78.2672128,2019/12/17
03无排行有提醒,皖AT0563,26.74,0.73,3.088,60.2783776,2019/12/17
03无排行有提醒,皖AT0579,19.86,0.73,3.088,44.7692064,2019/12/17
03无排行有提醒,皖AT0596,20.36,0.73,3.088,45.8963264,2019/12/17
03无排行有提醒,粤B2X562,1.97,0.73,3.088,4.4408528,2019/12/17
03无排行有提醒,粤STC809,17.18,0.73,3.088,38.7278432,2019/12/17
03无排行有提醒,粤BS207S,0.69,0.73,3.088,1.5554256,2019/12/17
03无排行有提醒,皖AT0591,37.83,0.73,3.088,85.2778992,2019/12/17
03无排行有提醒,1.22E+16,0,0.73,3.088,0,2019/12/17
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2019/12/17
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2019/12/17
03无排行有提醒,粤B892VK,0,0.73,3.088,0,2019/12/17
03无排行有提醒,渝D865V3,0,0.73,3.088,0,2019/12/17
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2019/12/17
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2019/12/17
03无排行有提醒,皖AT0549,96.29,0.73,3.088,217.0607696,2019/12/18
03无排行有提醒,粤BS207S,31.4,0.73,3.088,70.783136,2019/12/18
03无排行有提醒,皖AT0621,63.62,0.73,3.088,143.4147488,2019/12/18
