部门,车牌号,油耗,,,碳排放,日期
03无排行有提醒,皖AT0632,65.29,0.73,3.088,147.1793296,2020/7/1
03无排行有提醒,皖AT0596,46.72,0.73,3.088,105.3180928,2020/7/1
03无排行有提醒,皖AT0591,51.53,0.73,3.088,116.1609872,2020/7/1
03无排行有提醒,皖AT0563,44.02,0.73,3.088,99.2316448,2020/7/1
03无排行有提醒,皖AT0631,39.52,0.73,3.088,89.0875648,2020/7/1
03无排行有提醒,皖AT0621,24.54,0.73,3.088,55.3190496,2020/7/1
03无排行有提醒,粤STC809,15.38,0.73,3.088,34.6702112,2020/7/1
03无排行有提醒,皖AT0579,0,0.73,3.088,0,2020/7/1
03无排行有提醒,皖AT0589,0,0.73,3.088,0,2020/7/1
03无排行有提醒,渝D865V3,0,0.73,3.088,0,2020/7/1
03无排行有提醒,皖AT0539,0,0.73,3.088,0,2020/7/1
03无排行有提醒,粤B2X562,0,0.73,3.088,0,2020/7/1
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2020/7/1
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2020/7/1
03无排行有提醒,1.22E+16,0,0.73,3.088,0,2020/7/1
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2020/7/1
03无排行有提醒,皖AT0549,0,0.73,3.088,0,2020/7/1
03无排行有提醒,皖AT0633,0,0.73,3.088,0,2020/7/1
03无排行有提醒,粤BS207S,0,0.73,3.088,0,2020/7/1
03无排行有提醒,粤B892VK,0,0.73,3.088,0,2020/7/1
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2020/7/1
03无排行有提醒,皖AT0632,75,0.73,3.088,169.068,2020/7/2
03无排行有提醒,皖AT0591,47.45,0.73,3.088,106.963688,2020/7/2
03无排行有提醒,皖AT0621,38.92,0.73,3.088,87.7350208,2020/7/2
03无排行有提醒,皖AT0631,39.52,0.73,3.088,89.0875648,2020/7/2
03无排行有提醒,皖AT0563,32.32,0.73,3.088,72.8570368,2020/7/2
03无排行有提醒,皖AT0596,33.01,0.73,3.088,74.4124624,2020/7/2
03无排行有提醒,粤STC809,25.83,0.73,3.088,58.2270192,2020/7/2
03无排行有提醒,皖AT0579,0,0.73,3.088,0,2020/7/2
03无排行有提醒,皖AT0589,0,0.73,3.088,0,2020/7/2
03无排行有提醒,渝D865V3,0,0.73,3.088,0,2020/7/2
03无排行有提醒,皖AT0539,0,0.73,3.088,0,2020/7/2
03无排行有提醒,粤B2X562,0,0.73,3.088,0,2020/7/2
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2020/7/2
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2020/7/2
03无排行有提醒,1.22E+16,0,0.73,3.088,0,2020/7/2
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2020/7/2
03无排行有提醒,皖AT0549,0,0.73,3.088,0,2020/7/2
