部门,车牌号,油耗,,,碳排放,日期
03无排行有提醒,皖AT0632,76.85,0.73,3.088,173.238344,2020/5/1
03无排行有提醒,皖AT0549,72.07,0.73,3.088,162.4630768,2020/5/1
03无排行有提醒,皖AT0591,62.49,0.73,3.088,140.8674576,2020/5/1
03无排行有提醒,皖AT0579,51.32,0.73,3.088,115.6875968,2020/5/1
03无排行有提醒,皖AT0589,33.88,0.73,3.088,76.3736512,2020/5/1
03无排行有提醒,皖AT0631,37.47,0.73,3.088,84.4663728,2020/5/1
03无排行有提醒,皖AT0596,31.94,0.73,3.088,72.0004256,2020/5/1
03无排行有提醒,皖AT0563,16.94,0.73,3.088,38.1868256,2020/5/1
03无排行有提醒,皖AT0621,18.44,0.73,3.088,41.5681856,2020/5/1
03无排行有提醒,粤STC809,9.71,0.73,3.088,21.8886704,2020/5/1
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2020/5/1
03无排行有提醒,1.22E+16,0,0.73,3.088,0,2020/5/1
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2020/5/1
03无排行有提醒,皖AT0539,0,0.73,3.088,0,2020/5/1
03无排行有提醒,粤BS207S,0,0.73,3.088,0,2020/5/1
03无排行有提醒,粤B892VK,0,0.73,3.088,0,2020/5/1
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2020/5/1
03无排行有提醒,皖AT0633,0,0.73,3.088,0,2020/5/1
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2020/5/1
03无排行有提醒,渝D865V3,0,0.73,3.088,0,2020/5/1
03无排行有提醒,粤B2X562,0,0.73,3.088,0,2020/5/1
03无排行有提醒,皖AT0591,69.96,0.73,3.088,157.7066304,2020/5/2
03无排行有提醒,皖AT0579,61.71,0.73,3.088,139.1091504,2020/5/2
03无排行有提醒,皖AT0632,58.68,0.73,3.088,132.2788032,2020/5/2
03无排行有提醒,皖AT0549,49.37,0.73,3.088,111.2918288,2020/5/2
03无排行有提醒,皖AT0631,39.24,0.73,3.088,88.4563776,2020/5/2
03无排行有提醒,皖AT0621,39.07,0.73,3.088,88.0731568,2020/5/2
03无排行有提醒,皖AT0596,32.33,0.73,3.088,72.8795792,2020/5/2
03无排行有提醒,皖AT0589,26.75,0.73,3.088,60.30092,2020/5/2
03无排行有提醒,皖AT0563,16.46,0.73,3.088,37.1047904,2020/5/2
03无排行有提醒,粤STC809,19.22,0.73,3.088,43.3264928,2020/5/2
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2020/5/2
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2020/5/2
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2020/5/2
03无排行有提醒,1.22E+16,0,0.73,3.088,0,2020/5/2
03无排行有提醒,皖AT0539,0,0.73,3.088,0,2020/5/2
03无排行有提醒,皖AT0633,0,0.73,3.088,0,2020/5/2
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2020/5/2
03无排行有提醒,粤BS207S,0,0.73,3.088,0,2020/5/2
03无排行有提醒,粤B892VK,0,0.73,3.088,0,2020/5/2
03无排行有提醒,粤B2X562,0,0.73,3.088,0,2020/5/2
03无排行有提醒,渝D865V3,0,0.73,3.088,0,2020/5/2
03无排行有提醒,皖AT0591,54.96,0.73,3.088,123.8930304,2020/5/3
03无排行有提醒,皖AT0579,54.83,0.73,3.088,123.5999792,2020/5/3
03无排行有提醒,皖AT0632,61.93,0.73,3.088,139.6050832,2020/5/3
03无排行有提醒,皖AT0596,44.4,0.73,3.088,100.088256,2020/5/3
03无排行有提醒,皖AT0621,31.07,0.73,3.088,70.0392368,2020/5/3
03无排行有提醒,皖AT0631,34.85,0.73,3.088,78.560264,2020/5/3
03无排行有提醒,皖AT0589,18.72,0.73,3.088,42.1993728,2020/5/3
03无排行有提醒,皖AT0549,12.59,0.73,3.088,28.3808816,2020/5/3
03无排行有提醒,皖AT0563,8.88,0.73,3.088,20.0176512,2020/5/3
03无排行有提醒,粤STC809,14.88,0.73,3.088,33.5430912,2020/5/3
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2020/5/3
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2020/5/3
03无排行有提醒,1.22E+16,0,0.73,3.088,0,2020/5/3
03无排行有提醒,皖AT0539,0,0.73,3.088,0,2020/5/3
03无排行有提醒,皖AT0633,0,0.73,3.088,0,2020/5/3
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2020/5/3
03无排行有提醒,粤BS207S,0,0.73,3.088,0,2020/5/3
03无排行有提醒,粤B892VK,0,0.73,3.088,0,2020/5/3
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2020/5/3
03无排行有提醒,渝D865V3,0,0.73,3.088,0,2020/5/3
03无排行有提醒,粤B2X562,0,0.73,3.088,0,2020/5/3
03无排行有提醒,皖AT0632,78.81,0.73,3.088,177.6566544,2020/5/4
03无排行有提醒,皖AT0591,61.15,0.73,3.088,137.846776,2020/5/4
03无排行有提醒,皖AT0621,53.99,0.73,3.088,121.7064176,2020/5/4
03无排行有提醒,皖AT0549,53.87,0.73,3.088,121.4359088,2020/5/4
