部门,车牌号,油耗,,,碳排放,日期
03无排行有提醒,皖AT0589,53.26,0.73,3.088,120.0608224,2020/4/1
03无排行有提醒,皖AT0549,47.3,0.73,3.088,106.625552,2020/4/1
03无排行有提醒,皖AT0591,46.17,0.73,3.088,104.0782608,2020/4/1
03无排行有提醒,皖AT0632,41.18,0.73,3.088,92.8296032,2020/4/1
03无排行有提醒,皖AT0621,29.34,0.73,3.088,66.1394016,2020/4/1
03无排行有提醒,皖AT0631,25.77,0.73,3.088,58.0917648,2020/4/1
03无排行有提醒,皖AT0579,18.56,0.73,3.088,41.8386944,2020/4/1
03无排行有提醒,皖AT0596,12.89,0.73,3.088,29.0571536,2020/4/1
03无排行有提醒,粤STC809,15.31,0.73,3.088,34.5124144,2020/4/1
03无排行有提醒,1.22E+16,0,0.73,3.088,0,2020/4/1
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2020/4/1
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2020/4/1
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2020/4/1
03无排行有提醒,皖AT0563,0,0.73,3.088,0,2020/4/1
03无排行有提醒,粤B2X562,0,0.73,3.088,0,2020/4/1
03无排行有提醒,皖AT0633,0,0.73,3.088,0,2020/4/1
03无排行有提醒,粤BS207S,0,0.73,3.088,0,2020/4/1
03无排行有提醒,粤B892VK,0,0.73,3.088,0,2020/4/1
03无排行有提醒,皖AT0539,0,0.73,3.088,0,2020/4/1
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2020/4/1
03无排行有提醒,渝D865V3,0,0.73,3.088,0,2020/4/1
03无排行有提醒,皖AT0589,44.98,0.73,3.088,101.3957152,2020/4/2
03无排行有提醒,皖AT0549,43.39,0.73,3.088,97.8114736,2020/4/2
03无排行有提醒,皖AT0632,47.86,0.73,3.088,107.8879264,2020/4/2
03无排行有提醒,皖AT0591,40.32,0.73,3.088,90.8909568,2020/4/2
03无排行有提醒,皖AT0579,28.34,0.73,3.088,63.8851616,2020/4/2
03无排行有提醒,皖AT0631,23.02,0.73,3.088,51.8926048,2020/4/2
03无排行有提醒,皖AT0563,14.45,0.73,3.088,32.573768,2020/4/2
03无排行有提醒,皖AT0621,14.55,0.73,3.088,32.799192,2020/4/2
03无排行有提醒,皖AT0596,2.16,0.73,3.088,4.8691584,2020/4/2
03无排行有提醒,粤STC809,6.09,0.73,3.088,13.7283216,2020/4/2
03无排行有提醒,1.22E+16,0,0.73,3.088,0,2020/4/2
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2020/4/2
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2020/4/2
03无排行有提醒,皖AT0539,0,0.73,3.088,0,2020/4/2
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2020/4/2
03无排行有提醒,粤BS207S,0,0.73,3.088,0,2020/4/2
03无排行有提醒,粤B892VK,0,0.73,3.088,0,2020/4/2
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2020/4/2
03无排行有提醒,渝D865V3,0,0.73,3.088,0,2020/4/2
03无排行有提醒,粤B2X562,0,0.73,3.088,0,2020/4/2
03无排行有提醒,皖AT0633,0,0.73,3.088,0,2020/4/2
03无排行有提醒,皖AT0589,46.21,0.73,3.088,104.1684304,2020/4/3
03无排行有提醒,皖AT0563,40.66,0.73,3.088,91.6573984,2020/4/3
03无排行有提醒,皖AT0549,48.41,0.73,3.088,109.1277584,2020/4/3
03无排行有提醒,皖AT0591,44.69,0.73,3.088,100.7419856,2020/4/3
03无排行有提醒,皖AT0632,47.13,0.73,3.088,106.2423312,2020/4/3
