部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
02有排行无提醒,皖AT0657,433.12,75194.08,46.91,15.13,28.63,86,249,2,2,6.67,2020/7/1,59.23,未拔出
02有排行无提醒,皖AT0613,333.5,33772.59,48.06,12.28,27.16,106,307,2,0,10.27,2020/7/1,58.11,未拔出
02有排行无提醒,皖AT0541,302.15,85015.14,38.62,12.42,24.33,101,149,9,0,0.97,2020/7/1,76.76,未拔出
02有排行无提醒,皖AT0620,279.19,38041.31,36.17,11.15,25.04,22,128,6,0,1.88,2020/7/1,70.79,未拔出
02有排行无提醒,皖AT0601,272.72,59994.09,36.01,11.27,24.2,324,258,5,0,3.54,2020/7/1,51.13,未拔出
02有排行无提醒,粤B9XN26,51.39,17724.49,7.26,2.96,17.36,24,29,1,0,0,2020/7/1,90.41,未拔出
02有排行无提醒,粤JCL629,40.4,12568.94,2.67,1.38,29.28,1,8,0,0,0,2020/7/1,92.53,未拔出
02有排行无提醒,粤BL05M1,17.26,5466.87,2.8,1.09,15.83,5,13,2,0,0.48,2020/7/1,92.13,未拔出
02有排行无提醒,皖AT0580,0,48638.31,0,0,0,0,0,0,0,0,2020/7/1,100,未拔出
02有排行无提醒,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2020/7/1,100,未拔出
02有排行无提醒,皖AT0575,0,45095.47,0,0,0,0,0,0,0,0,2020/7/1,100,未拔出
02有排行无提醒,皖AT0641,0,2739.94,0,0,0,0,0,0,0,0,2020/7/1,0,未拔出
02有排行无提醒,粤B3Q03K,0,25603.08,0,0,0,0,0,0,0,0,2020/7/1,100,未拔出
02有排行无提醒,1.2212E+16,0,4.13,0,0,0,0,0,0,0,0,2020/7/1,100,未拔出
02有排行无提醒,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2020/7/1,100,未拔出
02有排行无提醒,皖AT0543,0,96.3,0,0,0,0,0,0,0,0,2020/7/1,100,未拔出
02有排行无提醒,皖AT0576,0,54819.06,0,0,0,0,0,0,0,0,2020/7/1,100,未拔出
02有排行无提醒,粤SL3H57,0,131.91,0,0,0,0,0,0,0,0,2020/7/1,100,未拔出
02有排行无提醒,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2020/7/1,100,未拔出
02有排行无提醒,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2020/7/1,0,未拔出
02有排行无提醒,皖AT0541,331.08,85346.22,40.18,13.43,24.65,53,110,6,2,0.91,2020/7/2,41.42,未拔出
02有排行无提醒,皖AT0657,318.26,75512.34,30.3,11.33,28.09,38,73,6,0,3.35,2020/7/2,78.18,未拔出
02有排行无提醒,皖AT0601,311.8,60305.89,39.93,12.08,25.81,216,192,6,0,3.33,2020/7/2,64.87,未拔出
02有排行无提醒,皖AT0613,290.72,34063.31,44.5,11.36,25.59,91,246,3,0,8.86,2020/7/2,61.49,未拔出
02有排行无提醒,皖AT0620,268.24,38309.55,32.36,8.62,31.12,5,54,4,1,3.85,2020/7/2,57.47,未拔出
02有排行无提醒,粤B9XN26,49.16,17773.65,6.83,2.43,20.23,10,22,0,0,0,2020/7/2,92.24,未拔出
02有排行无提醒,粤JCL629,40.45,12609.39,2.47,1.23,32.89,0,7,2,0,0,2020/7/2,92.78,未拔出
02有排行无提醒,粤BL05M1,1.29,5468.16,0.38,0.18,7.17,0,0,0,0,0,2020/7/2,99.07,未拔出
