部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
02有排行无提醒,皖AT0613,393.44,59260.26,40.02,12.56,31.32,129,326,4,2,12.71,2020/10/1,25.38,未拔出
02有排行无提醒,粤BL05M1,231.78,7592.8,17.65,3.61,64.2,0,3,1,1,2.31,2020/10/1,48.65,未拔出
02有排行无提醒,皖AT0620,151.3,55645.33,16.43,4.18,36.2,6,57,0,0,0.95,2020/10/1,85.9,未拔出
02有排行无提醒,皖AT0543,0,96.3,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
02有排行无提醒,皖AT0541,0,112172,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
02有排行无提醒,皖AT0580,0,48638.31,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
02有排行无提醒,皖AT0657,0,90463.35,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
02有排行无提醒,皖AT0575,0,45095.47,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
02有排行无提醒,皖AT0601,0,88603.18,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
02有排行无提醒,皖AT0641,0,2739.94,0,0,0,0,0,0,0,0,2020/10/1,0,未拔出
02有排行无提醒,粤JCL629,0,13238.04,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
02有排行无提醒,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
02有排行无提醒,粤B3Q03K,0,25603.08,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
02有排行无提醒,1.2212E+16,0,4.13,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
02有排行无提醒,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
02有排行无提醒,粤B9XN26,0,19637.77,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
02有排行无提醒,皖AT0576,0,54819.06,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
02有排行无提醒,粤SL3H57,0,131.91,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
02有排行无提醒,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
02有排行无提醒,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2020/10/1,0,未拔出
02有排行无提醒,皖AT0613,338.23,59598.49,34.74,10.91,31,66,223,1,1,9.99,2020/10/2,17.3,未拔出
02有排行无提醒,皖AT0620,56.74,55702.07,7.21,2.22,25.56,4,11,0,0,0.23,2020/10/2,94.33,未拔出
02有排行无提醒,粤BL05M1,11.25,7604.05,1.6,0.65,17.31,0,1,0,0,0,2020/10/2,96.24,未拔出
02有排行无提醒,皖AT0541,0,112172,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
02有排行无提醒,皖AT0543,0,96.3,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
02有排行无提醒,皖AT0580,0,48638.31,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
02有排行无提醒,皖AT0657,0,90463.35,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
02有排行无提醒,皖AT0575,0,45095.47,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
02有排行无提醒,皖AT0601,0,88603.18,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
02有排行无提醒,皖AT0641,0,2739.94,0,0,0,0,0,0,0,0,2020/10/2,0,未拔出
02有排行无提醒,粤JCL629,0,13238.04,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
02有排行无提醒,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
02有排行无提醒,粤B3Q03K,0,25603.08,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
02有排行无提醒,1.2212E+16,0,4.13,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
02有排行无提醒,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
02有排行无提醒,粤B9XN26,0,19637.77,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
02有排行无提醒,皖AT0576,0,54819.06,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
02有排行无提醒,粤SL3H57,0,131.91,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
02有排行无提醒,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
02有排行无提醒,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2020/10/2,0,未拔出
02有排行无提醒,皖AT0613,272.98,59871.47,30.55,9.97,27.38,80,226,1,1,8.72,2020/10/3,9.38,未拔出
02有排行无提醒,皖AT0620,155.92,55857.99,21.67,5.48,28.45,1,47,2,0,1.03,2020/10/3,82.64,未拔出
02有排行无提醒,粤BL05M1,9.19,7613.24,1.99,0.94,9.78,2,1,3,0,0,2020/10/3,95.47,未拔出
02有排行无提醒,皖AT0541,0,112172,0,0,0,0,0,0,0,0,2020/10/3,100,未拔出
02有排行无提醒,皖AT0543,0,96.3,0,0,0,0,0,0,0,0,2020/10/3,100,未拔出
02有排行无提醒,皖AT0601,0,88603.18,0,0,0,0,0,0,0,0,2020/10/3,100,未拔出
02有排行无提醒,皖AT0580,0,48638.31,0,0,0,0,0,0,0,0,2020/10/3,100,未拔出
02有排行无提醒,皖AT0657,0,90463.35,0,0,0,0,0,0,0,0,2020/10/3,100,未拔出
02有排行无提醒,皖AT0575,0,45095.47,0,0,0,0,0,0,0,0,2020/10/3,100,未拔出
02有排行无提醒,皖AT0641,0,2739.94,0,0,0,0,0,0,0,0,2020/10/3,0,未拔出
02有排行无提醒,粤JCL629,0,13238.04,0,0,0,0,0,0,0,0,2020/10/3,100,未拔出
02有排行无提醒,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2020/10/3,100,未拔出
02有排行无提醒,粤B3Q03K,0,25603.08,0,0,0,0,0,0,0,0,2020/10/3,100,未拔出
02有排行无提醒,1.2212E+16,0,4.13,0,0,0,0,0,0,0,0,2020/10/3,100,未拔出
02有排行无提醒,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2020/10/3,100,未拔出
02有排行无提醒,粤B9XN26,0,19637.77,0,0,0,0,0,0,0,0,2020/10/3,100,未拔出
02有排行无提醒,皖AT0576,0,54819.06,0,0,0,0,0,0,0,0,2020/10/3,100,未拔出
02有排行无提醒,粤SL3H57,0,131.91,0,0,0,0,0,0,0,0,2020/10/3,100,未拔出
02有排行无提醒,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2020/10/3,100,未拔出
02有排行无提醒,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2020/10/3,0,未拔出
02有排行无提醒,皖AT0620,401.35,56259.34,48.19,12.02,33.39,22,178,1,1,3.98,2020/10/4,62.27,未拔出
02有排行无提醒,皖AT0613,387.03,60258.5,41.15,11.27,34.34,95,262,2,1,8.28,2020/10/4,37.28,未拔出
02有排行无提醒,粤BL05M1,16.36,7629.6,3.92,3.67,4.46,4,6,3,0,0,2020/10/4,70.74,未拔出
02有排行无提醒,皖AT0541,0,112172,0,0,0,0,0,0,0,0,2020/10/4,100,未拔出
02有排行无提醒,皖AT0543,0,96.3,0,0,0,0,0,0,0,0,2020/10/4,100,未拔出
02有排行无提醒,皖AT0601,0,88603.18,0,0,0,0,0,0,0,0,2020/10/4,100,未拔出
02有排行无提醒,皖AT0580,0,48638.31,0,0,0,0,0,0,0,0,2020/10/4,100,未拔出
02有排行无提醒,皖AT0657,0,90463.35,0,0,0,0,0,0,0,0,2020/10/4,100,未拔出
02有排行无提醒,皖AT0575,0,45095.47,0,0,0,0,0,0,0,0,2020/10/4,100,未拔出
02有排行无提醒,皖AT0641,0,2739.94,0,0,0,0,0,0,0,0,2020/10/4,0,未拔出
02有排行无提醒,粤JCL629,0,13238.04,0,0,0,0,0,0,0,0,2020/10/4,100,未拔出
02有排行无提醒,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2020/10/4,100,未拔出
02有排行无提醒,粤B3Q03K,0,25603.08,0,0,0,0,0,0,0,0,2020/10/4,100,未拔出
02有排行无提醒,1.2212E+16,0,4.13,0,0,0,0,0,0,0,0,2020/10/4,100,未拔出
02有排行无提醒,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2020/10/4,100,未拔出
02有排行无提醒,粤B9XN26,0,19637.77,0,0,0,0,0,0,0,0,2020/10/4,100,未拔出
02有排行无提醒,皖AT0576,0,54819.06,0,0,0,0,0,0,0,0,2020/10/4,100,未拔出
02有排行无提醒,粤SL3H57,0,131.91,0,0,0,0,0,0,0,0,2020/10/4,100,未拔出
02有排行无提醒,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2020/10/4,100,未拔出
02有排行无提醒,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2020/10/4,0,未拔出
02有排行无提醒,粤BL05M1,748.19,8377.79,62.17,14.24,52.54,7,30,3,2,8.25,2020/10/5,18.6,未拔出
02有排行无提醒,皖AT0620,156.61,56415.95,18.31,4.1,38.2,10,85,1,0,0.72,2020/10/5,74.08,未拔出
02有排行无提醒,皖AT0613,0,60258.5,0,0,0,0,0,0,0,0,2020/10/5,100,未拔出
02有排行无提醒,皖AT0541,0,112172,0,0,0,0,0,0,0,0,2020/10/5,100,未拔出
02有排行无提醒,皖AT0543,0,96.3,0,0,0,0,0,0,0,0,2020/10/5,100,未拔出
02有排行无提醒,皖AT0601,0,88603.18,0,0,0,0,0,0,0,0,2020/10/5,100,未拔出
02有排行无提醒,皖AT0580,0,48638.31,0,0,0,0,0,0,0,0,2020/10/5,100,未拔出
02有排行无提醒,皖AT0657,0,90463.35,0,0,0,0,0,0,0,0,2020/10/5,100,未拔出
02有排行无提醒,皖AT0575,0,45095.47,0,0,0,0,0,0,0,0,2020/10/5,100,未拔出
02有排行无提醒,皖AT0641,0,2739.94,0,0,0,0,0,0,0,0,2020/10/5,0,未拔出
02有排行无提醒,粤JCL629,0,13238.04,0,0,0,0,0,0,0,0,2020/10/5,100,未拔出
02有排行无提醒,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2020/10/5,100,未拔出
02有排行无提醒,粤B3Q03K,0,25603.08,0,0,0,0,0,0,0,0,2020/10/5,100,未拔出
02有排行无提醒,1.2212E+16,0,4.13,0,0,0,0,0,0,0,0,2020/10/5,100,未拔出
02有排行无提醒,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2020/10/5,100,未拔出
02有排行无提醒,粤B9XN26,0,19637.77,0,0,0,0,0,0,0,0,2020/10/5,100,未拔出
02有排行无提醒,皖AT0576,0,54819.06,0,0,0,0,0,0,0,0,2020/10/5,100,未拔出
02有排行无提醒,粤SL3H57,0,131.91,0,0,0,0,0,0,0,0,2020/10/5,100,未拔出
02有排行无提醒,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2020/10/5,100,未拔出
