部门,车牌号,日期,驾驶行为评分,排名
02有排行无提醒,粤JCL629,2019/12/7,90.02,11
02有排行无提醒,粤BL05M1,2019/12/7,88.94,12
01有排行有提醒,粤BT2220,2019/12/7,86.71,13
04无排行无提醒,粤BP439V,2019/12/7,72.25,14
01有排行有提醒,皖AT0568,2019/12/7,68.94,15
02有排行无提醒,皖AT0620,2019/12/7,66.48,16
04无排行无提醒,皖AT0616,2019/12/7,62.52,17
01有排行有提醒,皖AT0619,2019/12/7,56.76,18
04无排行无提醒,皖AT0608,2019/12/7,53.95,19
02有排行无提醒,粤B9XN26,2019/12/7,52.76,20
01有排行有提醒,皖AT0628,2019/12/7,51.04,21
04无排行无提醒,皖AT0666,2019/12/7,48.91,22
03无排行有提醒,皖AT0579,2019/12/7,48.58,23
02有排行无提醒,皖AT0657,2019/12/7,47.97,24
02有排行无提醒,皖AT0541,2019/12/7,47.48,25
03无排行有提醒,皖AT0539,2019/12/7,47.34,26
04无排行无提醒,皖AT0661,2019/12/7,45.5,27
03无排行有提醒,皖AT0621,2019/12/7,44.56,28
03无排行有提醒,皖AT0563,2019/12/7,42.38,29
03无排行有提醒,皖AT0633,2019/12/7,41.77,30
02有排行无提醒,皖AT0580,2019/12/7,41.47,31
02有排行无提醒,皖AT0613,2019/12/7,40.66,32
04无排行无提醒,皖AT0623,2019/12/7,39.83,33
04无排行无提醒,皖AT0565,2019/12/7,39.42,34
01有排行有提醒,皖AT0600,2019/12/7,38.09,35
04无排行无提醒,皖AT0560,2019/12/7,37.98,36
03无排行有提醒,皖AT0591,2019/12/7,37.62,37
03无排行有提醒,皖AT0632,2019/12/7,37.33,38
01有排行有提醒,皖AT0599,2019/12/7,36.98,39
02有排行无提醒,皖AT0601,2019/12/7,32.41,40
03无排行有提醒,皖AT0631,2019/12/7,27.22,41
04无排行无提醒,皖AT0658,2019/12/7,27.2,42
03无排行有提醒,皖AT0596,2019/12/7,26.79,43
02有排行无提醒,皖AT0641,2019/12/7,24.93,44
01有排行有提醒,皖AT0650,2019/12/7,23.82,45
02有排行无提醒,皖AT0576,2019/12/7,21.66,46
03无排行有提醒,皖AT0589,2019/12/7,19.28,47
04无排行无提醒,皖AT0540,2019/12/7,16.2,48
01有排行有提醒,皖AT0547,2019/12/7,13.94,49
03无排行有提醒,皖AT0549,2019/12/7,9.86,50
02有排行无提醒,粤BN8G52,2019/12/7,0,51
01有排行有提醒,皖AT0609,2019/12/7,0,51
01有排行有提醒,粤B048RX,2019/12/7,0,51
04无排行无提醒,皖AT0556,2019/12/7,0,51
01有排行有提醒,皖AT0642,2019/12/7,0,51
03无排行有提醒,粤TEST01,2019/12/7,0,51
01有排行有提醒,粤L39ES3,2019/12/7,0,51
01有排行有提醒,皖AT0665,2019/12/7,0,51
02有排行无提醒,闽C88DN2,2019/12/8,100,1
01有排行有提醒,粤S45B27,2019/12/8,100,1
03无排行有提醒,粤B533CJ,2019/12/8,100,1
04无排行无提醒,粤B3RC91,2019/12/8,100,1
01有排行有提醒,粤BH218W,2019/12/8,100,1
03无排行有提醒,粤BY1047,2019/12/8,100,1
02有排行无提醒,粤B9XN26,2019/12/8,100,1
04无排行无提醒,粤S09158,2019/12/8,100,1
04无排行无提醒,粤B83CT2,2019/12/8,100,1
03无排行有提醒,粤B892VK,2019/12/8,100,1
02有排行无提醒,粤B7U0H5,2019/12/8,100,1
02有排行无提醒,粤SL3H57,2019/12/8,100,1
03无排行有提醒,粤B3AU48,2019/12/8,100,1
01有排行有提醒,粤LBY602,2019/12/8,100,1
02有排行无提醒,皖AT0543,2019/12/8,100,1
02有排行无提醒,皖AYY059,2019/12/8,100,1
03无排行有提醒,渝D865V3,2019/12/8,100,1
01有排行有提醒,皖AT0553,2019/12/8,100,1
01有排行有提醒,皖AT0626,2019/12/8,100,1
04无排行无提醒,粤B4C0S6,2019/12/8,100,1
04无排行无提醒,粤STB959,2019/12/8,100,1
04无排行无提醒,粤PR5795,2019/12/8,99.8,2
02有排行无提醒,粤BL05M1,2019/12/8,96.42,3
01有排行有提醒,粤B2K335,2019/12/8,94.54,4
03无排行有提醒,粤B2X562,2019/12/8,94.5,5
04无排行无提醒,粤B0Y92H,2019/12/8,93.39,6
02有排行无提醒,粤B3Q03K,2019/12/8,91.3,7
01有排行有提醒,粤B3R80W,2019/12/8,91.07,8
03无排行有提醒,粤STC809,2019/12/8,89.67,9
01有排行有提醒,粤BT2220,2019/12/8,87.91,10
01有排行有提醒,皖AT0619,2019/12/8,85.62,11
01有排行有提醒,粤L39ES3,2019/12/8,84.25,12
04无排行无提醒,粤BP439V,2019/12/8,73.84,13
03无排行有提醒,皖AT0563,2019/12/8,71.48,14
01有排行有提醒,皖AT0628,2019/12/8,70.68,15
02有排行无提醒,皖AT0575,2019/12/8,70.34,16
04无排行无提醒,皖AT0616,2019/12/8,66.53,17
02有排行无提醒,粤JCL629,2019/12/8,59.12,18
03无排行有提醒,皖AT0596,2019/12/8,57.13,19
03无排行有提醒,皖AT0621,2019/12/8,55.84,20
02有排行无提醒,皖AT0601,2019/12/8,54.87,21
03无排行有提醒,皖AT0539,2019/12/8,53.24,22
01有排行有提醒,皖AT0650,2019/12/8,52.3,23
02有排行无提醒,皖AT0580,2019/12/8,51.09,24
02有排行无提醒,皖AT0576,2019/12/8,50.18,25
01有排行有提醒,皖AT0600,2019/12/8,49.63,26
01有排行有提醒,皖AT0599,2019/12/8,45.69,27
03无排行有提醒,皖AT0579,2019/12/8,45.37,28
02有排行无提醒,皖AT0613,2019/12/8,44.96,29
04无排行无提醒,皖AT0658,2019/12/8,42.57,30
04无排行无提醒,皖AT0540,2019/12/8,40.67,31
03无排行有提醒,皖AT0632,2019/12/8,40.02,32
01有排行有提醒,皖AT0568,2019/12/8,38.91,33
02有排行无提醒,皖AT0541,2019/12/8,38.61,34
04无排行无提醒,皖AT0565,2019/12/8,37.5,35
03无排行有提醒,皖AT0631,2019/12/8,36.57,36
03无排行有提醒,皖AT0633,2019/12/8,36.31,37
04无排行无提醒,皖AT0666,2019/12/8,34.23,38
02有排行无提醒,皖AT0620,2019/12/8,33.95,39
02有排行无提醒,皖AT0657,2019/12/8,33.77,40
03无排行有提醒,皖AT0549,2019/12/8,33.12,41
01有排行有提醒,皖AT0665,2019/12/8,31.36,42
04无排行无提醒,皖AT0608,2019/12/8,30.82,43
03无排行有提醒,皖AT0589,2019/12/8,28.89,44
04无排行无提醒,皖AT0560,2019/12/8,28.73,45
01有排行有提醒,皖AT0547,2019/12/8,25.21,46
03无排行有提醒,皖AT0591,2019/12/8,23.36,47
04无排行无提醒,皖AT0661,2019/12/8,16.51,48
04无排行无提醒,皖AT0623,2019/12/8,2.32,49
01有排行有提醒,皖AT0609,2019/12/8,0,50
03无排行有提醒,粤TEST01,2019/12/8,0,50
01有排行有提醒,皖AT0642,2019/12/8,0,50
01有排行有提醒,粤B048RX,2019/12/8,0,50
02有排行无提醒,粤BN8G52,2019/12/8,0,50
03无排行有提醒,粤BS207S,2019/12/8,0,50
04无排行无提醒,皖AT0556,2019/12/8,0,50
02有排行无提醒,皖AT0641,2019/12/8,0,50
02有排行无提醒,闽C88DN2,2019/12/9,100,1
03无排行有提醒,粤B533CJ,2019/12/9,100,1
04无排行无提醒,粤B3RC91,2019/12/9,100,1
01有排行有提醒,粤BH218W,2019/12/9,100,1
03无排行有提醒,渝D865V3,2019/12/9,100,1
02有排行无提醒,粤SL3H57,2019/12/9,100,1
04无排行无提醒,粤S09158,2019/12/9,100,1
04无排行无提醒,粤B83CT2,2019/12/9,100,1
03无排行有提醒,粤BY1047,2019/12/9,100,1
03无排行有提醒,粤B892VK,2019/12/9,100,1
04无排行无提醒,粤B0Y92H,2019/12/9,100,1
02有排行无提醒,粤B7U0H5,2019/12/9,100,1
01有排行有提醒,粤S45B27,2019/12/9,100,1
02有排行无提醒,粤JCL629,2019/12/9,100,1
03无排行有提醒,粤B3AU48,2019/12/9,100,1
02有排行无提醒,皖AT0543,2019/12/9,100,1
02有排行无提醒,皖AYY059,2019/12/9,100,1
01有排行有提醒,皖AT0553,2019/12/9,100,1
01有排行有提醒,皖AT0626,2019/12/9,100,1
04无排行无提醒,粤B4C0S6,2019/12/9,100,1
01有排行有提醒,粤LBY602,2019/12/9,100,1
04无排行无提醒,粤STB959,2019/12/9,95.93,2
01有排行有提醒,粤B2K335,2019/12/9,95.42,3
03无排行有提醒,粤B2X562,2019/12/9,94.67,4
02有排行无提醒,粤B3Q03K,2019/12/9,93.18,5
01有排行有提醒,粤B3R80W,2019/12/9,92.71,6
04无排行无提醒,粤BP439V,2019/12/9,90.7,7
01有排行有提醒,粤BT2220,2019/12/9,85.8,8
02有排行无提醒,粤BL05M1,2019/12/9,83.59,9
01有排行有提醒,粤L39ES3,2019/12/9,77.3,10
03无排行有提醒,粤BS207S,2019/12/9,75.08,11
01有排行有提醒,皖AT0600,2019/12/9,73.15,12
01有排行有提醒,皖AT0665,2019/12/9,67.27,13
02有排行无提醒,粤B9XN26,2019/12/9,63.67,14
02有排行无提醒,皖AT0620,2019/12/9,62.51,15
03无排行有提醒,粤STC809,2019/12/9,60.81,16
04无排行无提醒,皖AT0616,2019/12/9,59.95,17
03无排行有提醒,皖AT0563,2019/12/9,59.28,18
01有排行有提醒,皖AT0599,2019/12/9,55.1,19
04无排行无提醒,皖AT0560,2019/12/9,54.01,20
01有排行有提醒,皖AT0628,2019/12/9,53.24,21
03无排行有提醒,皖AT0589,2019/12/9,53.03,22
03无排行有提醒,皖AT0596,2019/12/9,50.14,23
04无排行无提醒,皖AT0540,2019/12/9,49.68,24
02有排行无提醒,皖AT0575,2019/12/9,48.89,25
04无排行无提醒,皖AT0666,2019/12/9,47.66,26
01有排行有提醒,皖AT0568,2019/12/9,47.17,27
03无排行有提醒,皖AT0579,2019/12/9,44.84,28
02有排行无提醒,皖AT0613,2019/12/9,44.72,29
03无排行有提醒,皖AT0632,2019/12/9,43.18,30
02有排行无提醒,皖AT0576,2019/12/9,42.97,31
03无排行有提醒,皖AT0633,2019/12/9,41.18,32
01有排行有提醒,皖AT0650,2019/12/9,40.77,33
02有排行无提醒,皖AT0580,2019/12/9,40.74,34
03无排行有提醒,皖AT0549,2019/12/9,40.02,35
04无排行无提醒,皖AT0661,2019/12/9,38.92,36
01有排行有提醒,皖AT0619,2019/12/9,38.72,37
02有排行无提醒,皖AT0601,2019/12/9,36.45,38
02有排行无提醒,皖AT0541,2019/12/9,34.89,39
03无排行有提醒,皖AT0591,2019/12/9,34.03,40
04无排行无提醒,皖AT0623,2019/12/9,33.57,41
02有排行无提醒,皖AT0657,2019/12/9,33.26,42
03无排行有提醒,皖AT0631,2019/12/9,32.62,43
04无排行无提醒,皖AT0565,2019/12/9,31.37,44
03无排行有提醒,皖AT0621,2019/12/9,31.26,45
04无排行无提醒,皖AT0658,2019/12/9,30.94,46
04无排行无提醒,皖AT0608,2019/12/9,25.18,47
01有排行有提醒,皖AT0547,2019/12/9,23.38,48
03无排行有提醒,皖AT0539,2019/12/9,18,49
01有排行有提醒,皖AT0609,2019/12/9,0,50
01有排行有提醒,皖AT0642,2019/12/9,0,50
03无排行有提醒,粤TEST01,2019/12/9,0,50
01有排行有提醒,粤B048RX,2019/12/9,0,50
04无排行无提醒,粤PR5795,2019/12/9,0,50
02有排行无提醒,粤BN8G52,2019/12/9,0,50
04无排行无提醒,皖AT0556,2019/12/9,0,50
02有排行无提醒,皖AT0641,2019/12/9,0,50
02有排行无提醒,闽C88DN2,2019/12/10,100,1
03无排行有提醒,粤B533CJ,2019/12/10,100,1
04无排行无提醒,粤B3RC91,2019/12/10,100,1
01有排行有提醒,粤BH218W,2019/12/10,100,1
04无排行无提醒,粤B83CT2,2019/12/10,100,1
04无排行无提醒,粤S09158,2019/12/10,100,1
04无排行无提醒,皖AT0616,2019/12/10,100,1
03无排行有提醒,粤B892VK,2019/12/10,100,1
03无排行有提醒,粤BY1047,2019/12/10,100,1
04无排行无提醒,粤B0Y92H,2019/12/10,100,1
02有排行无提醒,粤B7U0H5,2019/12/10,100,1
04无排行无提醒,粤BP439V,2019/12/10,100,1
01有排行有提醒,粤S45B27,2019/12/10,100,1
03无排行有提醒,渝D865V3,2019/12/10,100,1
04无排行无提醒,皖AT0608,2019/12/10,100,1
02有排行无提醒,皖AYY059,2019/12/10,100,1
02有排行无提醒,皖AT0543,2019/12/10,100,1
01有排行有提醒,皖AT0626,2019/12/10,100,1
01有排行有提醒,皖AT0553,2019/12/10,100,1
02有排行无提醒,粤SL3H57,2019/12/10,100,1
03无排行有提醒,粤B3AU48,2019/12/10,100,1
04无排行无提醒,粤B4C0S6,2019/12/10,100,1
01有排行有提醒,粤LBY602,2019/12/10,100,1
03无排行有提醒,粤BS207S,2019/12/10,99.6,2
04无排行无提醒,粤PR5795,2019/12/10,97.56,3
02有排行无提醒,粤JCL629,2019/12/10,95.34,4
01有排行有提醒,粤B2K335,2019/12/10,94.26,5
02有排行无提醒,粤B3Q03K,2019/12/10,93.75,6
01有排行有提醒,粤L39ES3,2019/12/10,93.09,7
01有排行有提醒,粤B3R80W,2019/12/10,92.17,8
03无排行有提醒,粤B2X562,2019/12/10,91.53,9
01有排行有提醒,粤BT2220,2019/12/10,91.34,10
03无排行有提醒,粤STC809,2019/12/10,87.43,11
02有排行无提醒,粤B9XN26,2019/12/10,85.69,12
02有排行无提醒,粤BL05M1,2019/12/10,78.83,13
04无排行无提醒,粤STB959,2019/12/10,75.81,14
02有排行无提醒,皖AT0620,2019/12/10,74.37,15
01有排行有提醒,皖AT0628,2019/12/10,68.26,16
01有排行有提醒,皖AT0619,2019/12/10,63.98,17
01有排行有提醒,皖AT0600,2019/12/10,62.83,18
01有排行有提醒,皖AT0650,2019/12/10,62.7,19
03无排行有提醒,皖AT0539,2019/12/10,59.17,20
03无排行有提醒,皖AT0591,2019/12/10,57.41,21
01有排行有提醒,皖AT0568,2019/12/10,54.05,22
02有排行无提醒,皖AT0580,2019/12/10,52.8,23
02有排行无提醒,皖AT0576,2019/12/10,51.61,24
01有排行有提醒,皖AT0599,2019/12/10,50.58,25
04无排行无提醒,皖AT0661,2019/12/10,50.09,26
03无排行有提醒,皖AT0596,2019/12/10,50.06,27
03无排行有提醒,皖AT0632,2019/12/10,48.97,28
03无排行有提醒,皖AT0563,2019/12/10,47.42,29
03无排行有提醒,皖AT0633,2019/12/10,45.52,30
02有排行无提醒,皖AT0601,2019/12/10,45.42,31
03无排行有提醒,皖AT0621,2019/12/10,45.06,32
02有排行无提醒,皖AT0613,2019/12/10,42.95,33
03无排行有提醒,皖AT0589,2019/12/10,41.97,34
01有排行有提醒,皖AT0547,2019/12/10,40.2,35
04无排行无提醒,皖AT0560,2019/12/10,38.88,36
02有排行无提醒,皖AT0575,2019/12/10,38.23,37
03无排行有提醒,皖AT0579,2019/12/10,37.19,38
04无排行无提醒,皖AT0658,2019/12/10,35.59,39
04无排行无提醒,皖AT0666,2019/12/10,35.45,40
02有排行无提醒,皖AT0657,2019/12/10,34.76,41
03无排行有提醒,皖AT0631,2019/12/10,32.77,42
01有排行有提醒,皖AT0665,2019/12/10,32.35,43
04无排行无提醒,皖AT0565,2019/12/10,30.05,44
03无排行有提醒,皖AT0549,2019/12/10,19.65,45
04无排行无提醒,皖AT0540,2019/12/10,17.64,46
04无排行无提醒,皖AT0623,2019/12/10,15.61,47
02有排行无提醒,皖AT0541,2019/12/10,11.27,48
04无排行无提醒,皖AT0556,2019/12/10,0,49
01有排行有提醒,皖AT0642,2019/12/10,0,49
03无排行有提醒,粤TEST01,2019/12/10,0,49
02有排行无提醒,粤BN8G52,2019/12/10,0,49
01有排行有提醒,皖AT0609,2019/12/10,0,49
01有排行有提醒,粤B048RX,2019/12/10,0,49
02有排行无提醒,皖AT0641,2019/12/10,0,49
02有排行无提醒,闽C88DN2,2019/12/11,100,1
03无排行有提醒,粤B533CJ,2019/12/11,100,1
04无排行无提醒,粤B3RC91,2019/12/11,100,1
01有排行有提醒,粤BH218W,2019/12/11,100,1
03无排行有提醒,粤BY1047,2019/12/11,100,1
04无排行无提醒,粤S09158,2019/12/11,100,1
04无排行无提醒,皖AT0616,2019/12/11,100,1
01有排行有提醒,皖AT0553,2019/12/11,100,1
02有排行无提醒,粤SL3H57,2019/12/11,100,1
04无排行无提醒,粤B83CT2,2019/12/11,100,1
03无排行有提醒,粤B892VK,2019/12/11,100,1
04无排行无提醒,粤B0Y92H,2019/12/11,100,1
03无排行有提醒,渝D865V3,2019/12/11,100,1
01有排行有提醒,粤S45B27,2019/12/11,100,1
02有排行无提醒,粤B7U0H5,2019/12/11,100,1
02有排行无提醒,皖AYY059,2019/12/11,100,1
02有排行无提醒,皖AT0543,2019/12/11,100,1
01有排行有提醒,皖AT0626,2019/12/11,100,1
03无排行有提醒,粤B3AU48,2019/12/11,100,1
01有排行有提醒,粤LBY602,2019/12/11,100,1
04无排行无提醒,粤B4C0S6,2019/12/11,100,1
04无排行无提醒,粤STB959,2019/12/11,95.12,2
03无排行有提醒,粤B2X562,2019/12/11,94.64,3
02有排行无提醒,粤B3Q03K,2019/12/11,93.18,4
02有排行无提醒,粤B9XN26,2019/12/11,92.55,5
04无排行无提醒,皖AT0608,2019/12/11,91.56,6
01有排行有提醒,粤B3R80W,2019/12/11,91.22,7
01有排行有提醒,皖AT0665,2019/12/11,91.19,8
02有排行无提醒,粤JCL629,2019/12/11,90.53,9
02有排行无提醒,粤BL05M1,2019/12/11,90.31,10
04无排行无提醒,粤BP439V,2019/12/11,89.03,11
01有排行有提醒,粤B2K335,2019/12/11,87.98,12
01有排行有提醒,皖AT0619,2019/12/11,87.05,13
01有排行有提醒,粤BT2220,2019/12/11,86.01,14
03无排行有提醒,粤STC809,2019/12/11,83.69,15
01有排行有提醒,粤L39ES3,2019/12/11,82.12,16
01有排行有提醒,皖AT0600,2019/12/11,68.66,17
01有排行有提醒,皖AT0599,2019/12/11,68.61,18
02有排行无提醒,皖AT0620,2019/12/11,65.27,19
03无排行有提醒,皖AT0621,2019/12/11,62.43,20
03无排行有提醒,皖AT0596,2019/12/11,59.49,21
04无排行无提醒,皖AT0540,2019/12/11,58.51,22
03无排行有提醒,皖AT0632,2019/12/11,53.39,23
01有排行有提醒,皖AT0628,2019/12/11,52.45,24
02有排行无提醒,皖AT0657,2019/12/11,52.19,25
02有排行无提醒,皖AT0580,2019/12/11,49.66,26
04无排行无提醒,皖AT0666,2019/12/11,49.54,27
04无排行无提醒,皖AT0565,2019/12/11,49.03,28
04无排行无提醒,皖AT0658,2019/12/11,48.52,29
03无排行有提醒,皖AT0549,2019/12/11,46.87,30
01有排行有提醒,皖AT0568,2019/12/11,44.16,31
02有排行无提醒,皖AT0601,2019/12/11,43.27,32
03无排行有提醒,皖AT0539,2019/12/11,41.87,33
01有排行有提醒,皖AT0547,2019/12/11,40.94,34
04无排行无提醒,皖AT0661,2019/12/11,37.57,35
03无排行有提醒,皖AT0563,2019/12/11,36.49,36
03无排行有提醒,皖AT0589,2019/12/11,36.2,37
03无排行有提醒,皖AT0631,2019/12/11,32.53,38
04无排行无提醒,皖AT0560,2019/12/11,32.11,39
03无排行有提醒,皖AT0633,2019/12/11,31.09,40
03无排行有提醒,皖AT0579,2019/12/11,30.7,41
02有排行无提醒,皖AT0541,2019/12/11,30.23,42
02有排行无提醒,皖AT0576,2019/12/11,29.99,43
02有排行无提醒,皖AT0613,2019/12/11,29.72,44
02有排行无提醒,皖AT0575,2019/12/11,28.77,45
01有排行有提醒,皖AT0650,2019/12/11,26.25,46
03无排行有提醒,皖AT0591,2019/12/11,25.3,47
04无排行无提醒,皖AT0623,2019/12/11,8.74,48
04无排行无提醒,粤PR5795,2019/12/11,0,49
04无排行无提醒,皖AT0556,2019/12/11,0,49
01有排行有提醒,皖AT0609,2019/12/11,0,49
03无排行有提醒,粤BS207S,2019/12/11,0,49
01有排行有提醒,皖AT0642,2019/12/11,0,49
02有排行无提醒,粤BN8G52,2019/12/11,0,49
03无排行有提醒,粤TEST01,2019/12/11,0,49
01有排行有提醒,粤B048RX,2019/12/11,0,49
02有排行无提醒,皖AT0641,2019/12/11,0,49
02有排行无提醒,闽C88DN2,2019/12/12,100,1
03无排行有提醒,粤B533CJ,2019/12/12,100,1
04无排行无提醒,粤B3RC91,2019/12/12,100,1
01有排行有提醒,粤BH218W,2019/12/12,100,1
04无排行无提醒,粤S09158,2019/12/12,100,1
04无排行无提醒,皖AT0616,2019/12/12,100,1
04无排行无提醒,粤B83CT2,2019/12/12,100,1
03无排行有提醒,粤BY1047,2019/12/12,100,1
02有排行无提醒,粤BL05M1,2019/12/12,100,1
03无排行有提醒,粤B892VK,2019/12/12,100,1
04无排行无提醒,粤B0Y92H,2019/12/12,100,1
03无排行有提醒,渝D865V3,2019/12/12,100,1
01有排行有提醒,粤S45B27,2019/12/12,100,1
02有排行无提醒,粤B7U0H5,2019/12/12,100,1
02有排行无提醒,皖AT0543,2019/12/12,100,1
02有排行无提醒,皖AYY059,2019/12/12,100,1
01有排行有提醒,皖AT0553,2019/12/12,100,1
01有排行有提醒,皖AT0626,2019/12/12,100,1
02有排行无提醒,粤SL3H57,2019/12/12,100,1
03无排行有提醒,粤B3AU48,2019/12/12,100,1
01有排行有提醒,粤LBY602,2019/12/12,100,1
04无排行无提醒,粤B4C0S6,2019/12/12,100,1
02有排行无提醒,粤JCL629,2019/12/12,97.72,2
03无排行有提醒,粤B2X562,2019/12/12,93.45,3
02有排行无提醒,粤B3Q03K,2019/12/12,92.36,4
01有排行有提醒,粤B2K335,2019/12/12,91.36,5
03无排行有提醒,粤STC809,2019/12/12,90.84,6
02有排行无提醒,粤B9XN26,2019/12/12,89.45,7
01有排行有提醒,粤BT2220,2019/12/12,84.42,8
04无排行无提醒,粤BP439V,2019/12/12,82.49,9
03无排行有提醒,皖AT0563,2019/12/12,78.02,10
01有排行有提醒,粤B3R80W,2019/12/12,77.84,11
02有排行无提醒,皖AT0580,2019/12/12,72.45,12
02有排行无提醒,皖AT0620,2019/12/12,71.39,13
03无排行有提醒,皖AT0632,2019/12/12,68.51,14
01有排行有提醒,皖AT0650,2019/12/12,67.92,15
04无排行无提醒,粤STB959,2019/12/12,65.78,16
01有排行有提醒,皖AT0628,2019/12/12,64.93,17
01有排行有提醒,皖AT0600,2019/12/12,56.29,18
02有排行无提醒,皖AT0541,2019/12/12,55.43,19
03无排行有提醒,皖AT0621,2019/12/12,55.31,20
03无排行有提醒,皖AT0596,2019/12/12,53.74,21
04无排行无提醒,皖AT0658,2019/12/12,52.56,22
02有排行无提醒,皖AT0657,2019/12/12,50.42,23
04无排行无提醒,皖AT0560,2019/12/12,47.37,24
03无排行有提醒,皖AT0589,2019/12/12,46.3,25
02有排行无提醒,皖AT0576,2019/12/12,45.25,26
02有排行无提醒,皖AT0613,2019/12/12,43.36,27
03无排行有提醒,皖AT0633,2019/12/12,42.58,28
01有排行有提醒,皖AT0599,2019/12/12,41.05,29
04无排行无提醒,皖AT0608,2019/12/12,40.37,30
03无排行有提醒,皖AT0591,2019/12/12,37.54,31
04无排行无提醒,皖AT0661,2019/12/12,36.12,32
03无排行有提醒,皖AT0631,2019/12/12,33.87,33
04无排行无提醒,皖AT0666,2019/12/12,33.29,34
04无排行无提醒,皖AT0540,2019/12/12,32.05,35
03无排行有提醒,皖AT0549,2019/12/12,30.09,36
01有排行有提醒,皖AT0665,2019/12/12,28.71,37
02有排行无提醒,皖AT0601,2019/12/12,28.54,38
01有排行有提醒,皖AT0619,2019/12/12,28.3,39
03无排行有提醒,皖AT0579,2019/12/12,26.13,40
03无排行有提醒,皖AT0539,2019/12/12,24.25,41
01有排行有提醒,皖AT0568,2019/12/12,21.52,42
02有排行无提醒,皖AT0575,2019/12/12,20.81,43
04无排行无提醒,皖AT0565,2019/12/12,13.03,44
04无排行无提醒,皖AT0623,2019/12/12,0.18,45
01有排行有提醒,皖AT0642,2019/12/12,0,46
03无排行有提醒,粤TEST01,2019/12/12,0,46
01有排行有提醒,皖AT0609,2019/12/12,0,46
01有排行有提醒,粤B048RX,2019/12/12,0,46
04无排行无提醒,粤PR5795,2019/12/12,0,46
02有排行无提醒,粤BN8G52,2019/12/12,0,46
01有排行有提醒,粤L39ES3,2019/12/12,0,46
03无排行有提醒,粤BS207S,2019/12/12,0,46
04无排行无提醒,皖AT0556,2019/12/12,0,46
02有排行无提醒,皖AT0641,2019/12/12,0,46
01有排行有提醒,皖AT0547,2019/12/12,0,46
02有排行无提醒,闽C88DN2,2019/12/13,100,1
04无排行无提醒,粤B3RC91,2019/12/13,100,1
01有排行有提醒,粤BH218W,2019/12/13,100,1
04无排行无提醒,粤S09158,2019/12/13,100,1
01有排行有提醒,皖AT0553,2019/12/13,100,1
03无排行有提醒,粤BY1047,2019/12/13,100,1
04无排行无提醒,粤PR5795,2019/12/13,100,1
02有排行无提醒,粤SL3H57,2019/12/13,100,1
04无排行无提醒,粤B83CT2,2019/12/13,100,1
02有排行无提醒,粤BL05M1,2019/12/13,100,1
03无排行有提醒,渝D865V3,2019/12/13,100,1
02有排行无提醒,粤B7U0H5,2019/12/13,100,1
03无排行有提醒,粤B533CJ,2019/12/13,100,1
02有排行无提醒,粤JCL629,2019/12/13,100,1
03无排行有提醒,粤B892VK,2019/12/13,100,1
04无排行无提醒,皖AT0616,2019/12/13,100,1
02有排行无提醒,皖AYY059,2019/12/13,100,1
02有排行无提醒,皖AT0543,2019/12/13,100,1
01有排行有提醒,皖AT0626,2019/12/13,100,1
01有排行有提醒,粤S45B27,2019/12/13,100,1
04无排行无提醒,粤STB959,2019/12/13,100,1
03无排行有提醒,粤B3AU48,2019/12/13,100,1
01有排行有提醒,粤LBY602,2019/12/13,100,1
04无排行无提醒,粤B4C0S6,2019/12/13,100,1
03无排行有提醒,粤B2X562,2019/12/13,96.23,2
01有排行有提醒,粤B2K335,2019/12/13,95.06,3
02有排行无提醒,粤B3Q03K,2019/12/13,95.01,4
04无排行无提醒,粤B0Y92H,2019/12/13,94.14,5
01有排行有提醒,粤B3R80W,2019/12/13,91.12,6
02有排行无提醒,粤B9XN26,2019/12/13,87.47,7
01有排行有提醒,粤BT2220,2019/12/13,86.26,8
03无排行有提醒,粤STC809,2019/12/13,82.28,9
01有排行有提醒,粤L39ES3,2019/12/13,79.89,10
02有排行无提醒,皖AT0580,2019/12/13,75.51,11
04无排行无提醒,粤BP439V,2019/12/13,70.79,12
04无排行无提醒,皖AT0608,2019/12/13,69.18,13
02有排行无提醒,皖AT0620,2019/12/13,68.84,14
03无排行有提醒,皖AT0596,2019/12/13,62.92,15
01有排行有提醒,皖AT0619,2019/12/13,56.77,16
04无排行无提醒,皖AT0658,2019/12/13,55.55,17
03无排行有提醒,皖AT0632,2019/12/13,54.98,18
03无排行有提醒,皖AT0579,2019/12/13,53.27,19
01有排行有提醒,皖AT0628,2019/12/13,48.04,20
01有排行有提醒,皖AT0600,2019/12/13,47.29,21
03无排行有提醒,皖AT0633,2019/12/13,47.11,22
01有排行有提醒,皖AT0665,2019/12/13,46.92,23
04无排行无提醒,皖AT0560,2019/12/13,46.37,24
01有排行有提醒,皖AT0599,2019/12/13,41.85,25
04无排行无提醒,皖AT0666,2019/12/13,41.69,26
03无排行有提醒,皖AT0589,2019/12/13,41.67,27
04无排行无提醒,皖AT0540,2019/12/13,39.45,28
01有排行有提醒,皖AT0650,2019/12/13,39.38,29
02有排行无提醒,皖AT0541,2019/12/13,38.6,30
04无排行无提醒,皖AT0661,2019/12/13,38.15,31
01有排行有提醒,皖AT0547,2019/12/13,37.82,32
03无排行有提醒,皖AT0549,2019/12/13,36.08,33
02有排行无提醒,皖AT0613,2019/12/13,30.41,34
02有排行无提醒,皖AT0657,2019/12/13,26.59,35
