部门,车牌号,日期,驾驶行为评分,排名
02有排行无提醒,皖AT0580,2020/4/9,79.54,13
01有排行有提醒,皖AT0553,2020/4/9,73.99,14
03无排行有提醒,皖AT0596,2020/4/9,68.17,15
03无排行有提醒,皖AT0579,2020/4/9,66.92,16
02有排行无提醒,皖AT0541,2020/4/9,62.06,17
01有排行有提醒,皖AT0599,2020/4/9,61.88,18
01有排行有提醒,皖AT0628,2020/4/9,61.51,19
02有排行无提醒,皖AT0601,2020/4/9,61.27,20
03无排行有提醒,皖AT0589,2020/4/9,60.93,21
03无排行有提醒,皖AT0631,2020/4/9,59.96,22
02有排行无提醒,皖AT0620,2020/4/9,58.77,23
03无排行有提醒,皖AT0621,2020/4/9,58.22,24
04无排行无提醒,皖AT0565,2020/4/9,57.25,25
04无排行无提醒,皖AT0608,2020/4/9,56.48,26
01有排行有提醒,皖AT0665,2020/4/9,54.1,27
04无排行无提醒,皖AT0623,2020/4/9,51.31,28
04无排行无提醒,皖AT0540,2020/4/9,46.93,29
04无排行无提醒,皖AT0658,2020/4/9,46.81,30
02有排行无提醒,皖AT0657,2020/4/9,45.76,31
02有排行无提醒,皖AT0575,2020/4/9,34.44,32
03无排行有提醒,皖AT0591,2020/4/9,32.49,33
02有排行无提醒,皖AT0576,2020/4/9,19.45,34
04无排行无提醒,皖AT0666,2020/4/9,16.7,35
01有排行有提醒,皖AT0568,2020/4/9,14.12,36
03无排行有提醒,皖AT0549,2020/4/9,10.51,37
02有排行无提醒,粤BN8G52,2020/4/9,0,38
04无排行无提醒,皖AT0556,2020/4/9,0,38
01有排行有提醒,粤B048RX,2020/4/9,0,38
01有排行有提醒,皖AT0609,2020/4/9,0,38
03无排行有提醒,粤TEST01,2020/4/9,0,38
02有排行无提醒,皖AT0641,2020/4/9,0,38
03无排行有提醒,粤B2X562,2020/4/10,100,1
04无排行无提醒,粤S09158,2020/4/10,100,1
04无排行无提醒,粤B83CT2,2020/4/10,100,1
03无排行有提醒,粤BY1047,2020/4/10,100,1
04无排行无提醒,皖AT0661,2020/4/10,100,1
01有排行有提醒,粤B2K335,2020/4/10,100,1
01有排行有提醒,皖AT0547,2020/4/10,100,1
01有排行有提醒,皖AT0619,2020/4/10,100,1
02有排行无提醒,皖AT0613,2020/4/10,100,1
03无排行有提醒,渝D865V3,2020/4/10,100,1
02有排行无提醒,粤B7U0H5,2020/4/10,100,1
04无排行无提醒,粤B0Y92H,2020/4/10,100,1
03无排行有提醒,粤B892VK,2020/4/10,100,1
04无排行无提醒,皖AT0560,2020/4/10,100,1
03无排行有提醒,粤BS207S,2020/4/10,100,1
02有排行无提醒,粤SL3H57,2020/4/10,100,1
02有排行无提醒,皖AT0543,2020/4/10,100,1
01有排行有提醒,皖AT0600,2020/4/10,100,1
01有排行有提醒,粤BH218W,2020/4/10,100,1
04无排行无提醒,粤STB959,2020/4/10,100,1
01有排行有提醒,粤S45B27,2020/4/10,100,1
01有排行有提醒,皖AT0626,2020/4/10,100,1
04无排行无提醒,皖AT0616,2020/4/10,100,1
02有排行无提醒,皖AYY059,2020/4/10,100,1
03无排行有提醒,皖AT0539,2020/4/10,100,1
03无排行有提醒,皖AT0633,2020/4/10,100,1
02有排行无提醒,闽C88DN2,2020/4/10,100,1
04无排行无提醒,粤B4C0S6,2020/4/10,100,1
01有排行有提醒,粤LBY602,2020/4/10,100,1
03无排行有提醒,粤B3AU48,2020/4/10,100,1
04无排行无提醒,粤B3RC91,2020/4/10,100,1
03无排行有提醒,粤B533CJ,2020/4/10,100,1
01有排行有提醒,粤L39ES3,2020/4/10,98.41,2
02有排行无提醒,粤JCL629,2020/4/10,94.97,3
02有排行无提醒,粤B3Q03K,2020/4/10,92.77,4
01有排行有提醒,粤B3R80W,2020/4/10,90.89,5
02有排行无提醒,粤B9XN26,2020/4/10,90.06,6
04无排行无提醒,皖AT0658,2020/4/10,86.33,7
02有排行无提醒,皖AT0620,2020/4/10,85.53,8
04无排行无提醒,粤BP439V,2020/4/10,84.87,9
03无排行有提醒,皖AT0563,2020/4/10,83.94,10
01有排行有提醒,皖AT0642,2020/4/10,82.09,11
01有排行有提醒,粤BT2220,2020/4/10,79.82,12
02有排行无提醒,皖AT0580,2020/4/10,79.51,13
03无排行有提醒,粤STC809,2020/4/10,76.19,14
02有排行无提醒,粤BL05M1,2020/4/10,72.9,15
01有排行有提醒,皖AT0650,2020/4/10,68.7,16
03无排行有提醒,皖AT0621,2020/4/10,67.44,17
01有排行有提醒,皖AT0665,2020/4/10,65.77,18
01有排行有提醒,皖AT0553,2020/4/10,64,19
01有排行有提醒,皖AT0628,2020/4/10,62.66,20
03无排行有提醒,皖AT0631,2020/4/10,61.03,21
02有排行无提醒,皖AT0657,2020/4/10,53.7,22
03无排行有提醒,皖AT0579,2020/4/10,51.93,23
03无排行有提醒,皖AT0591,2020/4/10,51.86,24
01有排行有提醒,皖AT0568,2020/4/10,51,25
03无排行有提醒,皖AT0632,2020/4/10,50.56,26
04无排行无提醒,皖AT0623,2020/4/10,49.41,27
04无排行无提醒,皖AT0608,2020/4/10,46.54,28
02有排行无提醒,皖AT0541,2020/4/10,46.29,29
02有排行无提醒,皖AT0575,2020/4/10,46.25,30
01有排行有提醒,皖AT0599,2020/4/10,44.85,31
03无排行有提醒,皖AT0596,2020/4/10,44.04,32
04无排行无提醒,皖AT0666,2020/4/10,40.93,33
02有排行无提醒,皖AT0601,2020/4/10,37.69,34
04无排行无提醒,皖AT0565,2020/4/10,32.58,35
02有排行无提醒,皖AT0576,2020/4/10,28.47,36
03无排行有提醒,皖AT0549,2020/4/10,26.23,37
03无排行有提醒,皖AT0589,2020/4/10,25.47,38
04无排行无提醒,皖AT0540,2020/4/10,9.4,39
01有排行有提醒,皖AT0609,2020/4/10,0,40
03无排行有提醒,粤TEST01,2020/4/10,0,40
04无排行无提醒,皖AT0556,2020/4/10,0,40
01有排行有提醒,粤B048RX,2020/4/10,0,40
04无排行无提醒,粤PR5795,2020/4/10,0,40
02有排行无提醒,粤BN8G52,2020/4/10,0,40
02有排行无提醒,皖AT0641,2020/4/10,0,40
01有排行有提醒,皖AT0600,2020/4/11,100,1
04无排行无提醒,粤B83CT2,2020/4/11,100,1
03无排行有提醒,粤B892VK,2020/4/11,100,1
02有排行无提醒,粤B7U0H5,2020/4/11,100,1
03无排行有提醒,渝D865V3,2020/4/11,100,1
01有排行有提醒,皖AT0619,2020/4/11,100,1
04无排行无提醒,粤B0Y92H,2020/4/11,100,1
01有排行有提醒,粤B2K335,2020/4/11,100,1
03无排行有提醒,粤BY1047,2020/4/11,100,1
03无排行有提醒,粤BS207S,2020/4/11,100,1
02有排行无提醒,粤SL3H57,2020/4/11,100,1
03无排行有提醒,皖AT0539,2020/4/11,100,1
02有排行无提醒,皖AT0613,2020/4/11,100,1
04无排行无提醒,皖AT0616,2020/4/11,100,1
04无排行无提醒,皖AT0560,2020/4/11,100,1
01有排行有提醒,皖AT0547,2020/4/11,100,1
02有排行无提醒,皖AT0543,2020/4/11,100,1
03无排行有提醒,皖AT0633,2020/4/11,100,1
04无排行无提醒,皖AT0661,2020/4/11,100,1
04无排行无提醒,粤S09158,2020/4/11,100,1
04无排行无提醒,粤B4C0S6,2020/4/11,100,1
04无排行无提醒,粤STB959,2020/4/11,100,1
01有排行有提醒,皖AT0626,2020/4/11,100,1
02有排行无提醒,闽C88DN2,2020/4/11,100,1
01有排行有提醒,粤LBY602,2020/4/11,100,1
03无排行有提醒,粤B3AU48,2020/4/11,100,1
01有排行有提醒,粤S45B27,2020/4/11,100,1
02有排行无提醒,皖AYY059,2020/4/11,100,1
01有排行有提醒,粤BT2220,2020/4/11,100,1
03无排行有提醒,粤B2X562,2020/4/11,100,1
01有排行有提醒,粤BH218W,2020/4/11,100,1
04无排行无提醒,粤B3RC91,2020/4/11,100,1
03无排行有提醒,粤B533CJ,2020/4/11,100,1
02有排行无提醒,粤B3Q03K,2020/4/11,96.24,2
02有排行无提醒,粤BL05M1,2020/4/11,95.85,3
02有排行无提醒,粤JCL629,2020/4/11,94.61,4
03无排行有提醒,粤STC809,2020/4/11,93.21,5
01有排行有提醒,粤B3R80W,2020/4/11,93.2,6
02有排行无提醒,皖AT0620,2020/4/11,86.5,7
02有排行无提醒,粤B9XN26,2020/4/11,86.06,8
04无排行无提醒,粤BP439V,2020/4/11,85.81,9
01有排行有提醒,皖AT0642,2020/4/11,85.51,10
02有排行无提醒,皖AT0580,2020/4/11,79.2,11
01有排行有提醒,皖AT0553,2020/4/11,77.8,12
01有排行有提醒,皖AT0650,2020/4/11,73.85,13
03无排行有提醒,皖AT0589,2020/4/11,67.91,14
04无排行无提醒,皖AT0658,2020/4/11,61.56,15
03无排行有提醒,皖AT0596,2020/4/11,59.71,16
02有排行无提醒,皖AT0541,2020/4/11,55.5,17
03无排行有提醒,皖AT0631,2020/4/11,55.16,18
02有排行无提醒,皖AT0576,2020/4/11,53.46,19
01有排行有提醒,皖AT0665,2020/4/11,52.4,20
03无排行有提醒,皖AT0632,2020/4/11,52.02,21
04无排行无提醒,皖AT0666,2020/4/11,50.41,22
03无排行有提醒,皖AT0579,2020/4/11,48.94,23
02有排行无提醒,皖AT0575,2020/4/11,42.02,24
03无排行有提醒,皖AT0563,2020/4/11,41.5,25
01有排行有提醒,皖AT0599,2020/4/11,40.41,26
01有排行有提醒,皖AT0568,2020/4/11,39.39,27
01有排行有提醒,皖AT0628,2020/4/11,32.63,28
03无排行有提醒,皖AT0621,2020/4/11,31.93,29
02有排行无提醒,皖AT0601,2020/4/11,30.56,30
02有排行无提醒,皖AT0657,2020/4/11,29.01,31
03无排行有提醒,皖AT0549,2020/4/11,25.93,32
04无排行无提醒,皖AT0540,2020/4/11,24.7,33
04无排行无提醒,皖AT0608,2020/4/11,21.3,34
04无排行无提醒,皖AT0565,2020/4/11,16.78,35
03无排行有提醒,皖AT0591,2020/4/11,9.79,36
04无排行无提醒,皖AT0623,2020/4/11,0.4,37
04无排行无提醒,粤PR5795,2020/4/11,0,38
01有排行有提醒,粤B048RX,2020/4/11,0,38
02有排行无提醒,粤BN8G52,2020/4/11,0,38
01有排行有提醒,粤L39ES3,2020/4/11,0,38
04无排行无提醒,皖AT0556,2020/4/11,0,38
01有排行有提醒,皖AT0609,2020/4/11,0,38
03无排行有提醒,粤TEST01,2020/4/11,0,38
02有排行无提醒,皖AT0641,2020/4/11,0,38
01有排行有提醒,皖AT0600,2020/4/12,100,1
02有排行无提醒,粤BL05M1,2020/4/12,100,1
04无排行无提醒,粤B0Y92H,2020/4/12,100,1
02有排行无提醒,粤B7U0H5,2020/4/12,100,1
03无排行有提醒,渝D865V3,2020/4/12,100,1
01有排行有提醒,粤L39ES3,2020/4/12,100,1
03无排行有提醒,粤B892VK,2020/4/12,100,1
01有排行有提醒,粤B2K335,2020/4/12,100,1
03无排行有提醒,粤BY1047,2020/4/12,100,1
04无排行无提醒,粤B83CT2,2020/4/12,100,1
03无排行有提醒,粤BS207S,2020/4/12,100,1
02有排行无提醒,粤SL3H57,2020/4/12,100,1
04无排行无提醒,皖AT0661,2020/4/12,100,1
04无排行无提醒,皖AT0616,2020/4/12,100,1
02有排行无提醒,皖AT0613,2020/4/12,100,1
01有排行有提醒,皖AT0547,2020/4/12,100,1
04无排行无提醒,皖AT0560,2020/4/12,100,1
02有排行无提醒,皖AT0543,2020/4/12,100,1
03无排行有提醒,皖AT0539,2020/4/12,100,1
03无排行有提醒,皖AT0633,2020/4/12,100,1
01有排行有提醒,皖AT0619,2020/4/12,100,1
04无排行无提醒,粤S09158,2020/4/12,100,1
01有排行有提醒,粤LBY602,2020/4/12,100,1
04无排行无提醒,粤B4C0S6,2020/4/12,100,1
02有排行无提醒,闽C88DN2,2020/4/12,100,1
04无排行无提醒,粤STB959,2020/4/12,100,1
01有排行有提醒,皖AT0626,2020/4/12,100,1
02有排行无提醒,皖AYY059,2020/4/12,100,1
01有排行有提醒,粤BT2220,2020/4/12,100,1
03无排行有提醒,粤B3AU48,2020/4/12,100,1
02有排行无提醒,粤JCL629,2020/4/12,100,1
03无排行有提醒,粤B2X562,2020/4/12,100,1
01有排行有提醒,粤S45B27,2020/4/12,100,1
03无排行有提醒,粤B533CJ,2020/4/12,100,1
04无排行无提醒,粤B3RC91,2020/4/12,100,1
02有排行无提醒,粤B9XN26,2020/4/12,100,1
01有排行有提醒,粤BH218W,2020/4/12,100,1
04无排行无提醒,粤PR5795,2020/4/12,98.85,2
02有排行无提醒,粤B3Q03K,2020/4/12,95.1,3
03无排行有提醒,粤STC809,2020/4/12,93.26,4
01有排行有提醒,粤B3R80W,2020/4/12,89.67,5
01有排行有提醒,皖AT0650,2020/4/12,85.53,6
01有排行有提醒,皖AT0642,2020/4/12,84.93,7
02有排行无提醒,皖AT0620,2020/4/12,82.86,8
03无排行有提醒,皖AT0589,2020/4/12,82.47,9
01有排行有提醒,皖AT0553,2020/4/12,72.53,10
03无排行有提醒,皖AT0563,2020/4/12,69.19,11
04无排行无提醒,皖AT0666,2020/4/12,62.59,12
03无排行有提醒,皖AT0596,2020/4/12,61.48,13
04无排行无提醒,粤BP439V,2020/4/12,59.91,14
02有排行无提醒,皖AT0575,2020/4/12,59.47,15
03无排行有提醒,皖AT0631,2020/4/12,54.17,16
01有排行有提醒,皖AT0568,2020/4/12,52.61,17
01有排行有提醒,皖AT0665,2020/4/12,51.38,18
04无排行无提醒,皖AT0658,2020/4/12,51.28,19
02有排行无提醒,皖AT0657,2020/4/12,50.88,20
01有排行有提醒,皖AT0599,2020/4/12,50.83,21
03无排行有提醒,皖AT0632,2020/4/12,50.45,22
02有排行无提醒,皖AT0580,2020/4/12,49.22,23
04无排行无提醒,皖AT0565,2020/4/12,47.85,24
03无排行有提醒,皖AT0579,2020/4/12,44.02,25
04无排行无提醒,皖AT0623,2020/4/12,43.87,26
01有排行有提醒,皖AT0628,2020/4/12,43.83,27
03无排行有提醒,皖AT0549,2020/4/12,41.32,28
03无排行有提醒,皖AT0591,2020/4/12,40.66,29
02有排行无提醒,皖AT0601,2020/4/12,38.39,30
02有排行无提醒,皖AT0541,2020/4/12,36.34,31
04无排行无提醒,皖AT0540,2020/4/12,35.65,32
03无排行有提醒,皖AT0621,2020/4/12,32.72,33
02有排行无提醒,皖AT0576,2020/4/12,30.93,34
04无排行无提醒,皖AT0608,2020/4/12,24.55,35
04无排行无提醒,皖AT0556,2020/4/12,0,36
01有排行有提醒,皖AT0609,2020/4/12,0,36
02有排行无提醒,粤BN8G52,2020/4/12,0,36
03无排行有提醒,粤TEST01,2020/4/12,0,36
01有排行有提醒,粤B048RX,2020/4/12,0,36
02有排行无提醒,皖AT0641,2020/4/12,0,36
01有排行有提醒,皖AT0547,2020/4/13,100,1
03无排行有提醒,粤BS207S,2020/4/13,100,1
04无排行无提醒,粤B83CT2,2020/4/13,100,1
03无排行有提醒,粤B892VK,2020/4/13,100,1
04无排行无提醒,粤B0Y92H,2020/4/13,100,1
02有排行无提醒,粤B7U0H5,2020/4/13,100,1
03无排行有提醒,渝D865V3,2020/4/13,100,1
01有排行有提醒,粤L39ES3,2020/4/13,100,1
01有排行有提醒,粤B2K335,2020/4/13,100,1
02有排行无提醒,粤SL3H57,2020/4/13,100,1
03无排行有提醒,皖AT0633,2020/4/13,100,1
02有排行无提醒,皖AT0543,2020/4/13,100,1
04无排行无提醒,皖AT0616,2020/4/13,100,1
03无排行有提醒,皖AT0563,2020/4/13,100,1
03无排行有提醒,皖AT0539,2020/4/13,100,1
01有排行有提醒,皖AT0600,2020/4/13,100,1
04无排行无提醒,皖AT0661,2020/4/13,100,1
02有排行无提醒,皖AT0613,2020/4/13,100,1
04无排行无提醒,皖AT0560,2020/4/13,100,1
01有排行有提醒,皖AT0619,2020/4/13,100,1
03无排行有提醒,粤BY1047,2020/4/13,100,1
03无排行有提醒,粤B3AU48,2020/4/13,100,1
01有排行有提醒,皖AT0626,2020/4/13,100,1
02有排行无提醒,皖AYY059,2020/4/13,100,1
01有排行有提醒,粤LBY602,2020/4/13,100,1
04无排行无提醒,粤B4C0S6,2020/4/13,100,1
02有排行无提醒,闽C88DN2,2020/4/13,100,1
04无排行无提醒,粤STB959,2020/4/13,100,1
01有排行有提醒,粤S45B27,2020/4/13,100,1
03无排行有提醒,粤B533CJ,2020/4/13,100,1
04无排行无提醒,粤B3RC91,2020/4/13,100,1
01有排行有提醒,粤BH218W,2020/4/13,100,1
04无排行无提醒,粤S09158,2020/4/13,100,1
03无排行有提醒,粤B2X562,2020/4/13,100,1
02有排行无提醒,粤JCL629,2020/4/13,95.29,2
02有排行无提醒,粤B3Q03K,2020/4/13,94.82,3
02有排行无提醒,粤BL05M1,2020/4/13,91.9,4
02有排行无提醒,粤B9XN26,2020/4/13,88.25,5
01有排行有提醒,皖AT0642,2020/4/13,87.76,6
03无排行有提醒,粤STC809,2020/4/13,87.65,7
01有排行有提醒,粤B3R80W,2020/4/13,86.24,8
02有排行无提醒,皖AT0620,2020/4/13,84.52,9
01有排行有提醒,皖AT0628,2020/4/13,80.35,10
04无排行无提醒,粤BP439V,2020/4/13,77.64,11
02有排行无提醒,皖AT0580,2020/4/13,73.81,12
03无排行有提醒,皖AT0579,2020/4/13,72.95,13
01有排行有提醒,粤BT2220,2020/4/13,70.15,14
03无排行有提醒,皖AT0596,2020/4/13,66.81,15
03无排行有提醒,皖AT0589,2020/4/13,66.37,16
01有排行有提醒,皖AT0599,2020/4/13,62.25,17
01有排行有提醒,皖AT0553,2020/4/13,62.2,18
01有排行有提醒,皖AT0650,2020/4/13,61.49,19
01有排行有提醒,皖AT0665,2020/4/13,61.46,20
03无排行有提醒,皖AT0631,2020/4/13,58.14,21
03无排行有提醒,皖AT0632,2020/4/13,57.15,22
04无排行无提醒,皖AT0666,2020/4/13,55.34,23
02有排行无提醒,皖AT0541,2020/4/13,54.89,24
04无排行无提醒,皖AT0565,2020/4/13,50.23,25
03无排行有提醒,皖AT0591,2020/4/13,45.11,26
02有排行无提醒,皖AT0576,2020/4/13,44.99,27
02有排行无提醒,皖AT0601,2020/4/13,44.7,28
04无排行无提醒,皖AT0658,2020/4/13,44.67,29
04无排行无提醒,皖AT0540,2020/4/13,43.85,30
02有排行无提醒,皖AT0657,2020/4/13,40.16,31
01有排行有提醒,皖AT0568,2020/4/13,37.75,32
03无排行有提醒,皖AT0621,2020/4/13,37.34,33
04无排行无提醒,皖AT0608,2020/4/13,37.29,34
03无排行有提醒,皖AT0549,2020/4/13,31.83,35
04无排行无提醒,皖AT0623,2020/4/13,23.7,36
02有排行无提醒,皖AT0575,2020/4/13,16.76,37
03无排行有提醒,粤TEST01,2020/4/13,0,38
01有排行有提醒,皖AT0609,2020/4/13,0,38
01有排行有提醒,粤B048RX,2020/4/13,0,38
04无排行无提醒,粤PR5795,2020/4/13,0,38
02有排行无提醒,粤BN8G52,2020/4/13,0,38
04无排行无提醒,皖AT0556,2020/4/13,0,38
02有排行无提醒,皖AT0641,2020/4/13,0,38
04无排行无提醒,皖AT0616,2020/4/14,100,1
03无排行有提醒,粤B892VK,2020/4/14,100,1
04无排行无提醒,粤B0Y92H,2020/4/14,100,1
02有排行无提醒,粤B7U0H5,2020/4/14,100,1
03无排行有提醒,渝D865V3,2020/4/14,100,1
01有排行有提醒,粤L39ES3,2020/4/14,100,1
01有排行有提醒,粤B2K335,2020/4/14,100,1
01有排行有提醒,皖AT0619,2020/4/14,100,1
03无排行有提醒,粤BY1047,2020/4/14,100,1
04无排行无提醒,粤B83CT2,2020/4/14,100,1
02有排行无提醒,粤SL3H57,2020/4/14,100,1
03无排行有提醒,皖AT0539,2020/4/14,100,1
01有排行有提醒,皖AT0547,2020/4/14,100,1
01有排行有提醒,皖AT0600,2020/4/14,100,1
04无排行无提醒,皖AT0661,2020/4/14,100,1
02有排行无提醒,皖AT0613,2020/4/14,100,1
04无排行无提醒,皖AT0560,2020/4/14,100,1
02有排行无提醒,皖AT0543,2020/4/14,100,1
03无排行有提醒,皖AT0633,2020/4/14,100,1
03无排行有提醒,粤BS207S,2020/4/14,100,1
04无排行无提醒,粤S09158,2020/4/14,100,1
04无排行无提醒,粤B4C0S6,2020/4/14,100,1
01有排行有提醒,粤S45B27,2020/4/14,100,1
03无排行有提醒,粤B2X562,2020/4/14,100,1
04无排行无提醒,粤STB959,2020/4/14,100,1
02有排行无提醒,皖AYY059,2020/4/14,100,1
02有排行无提醒,闽C88DN2,2020/4/14,100,1
01有排行有提醒,粤LBY602,2020/4/14,100,1
03无排行有提醒,粤B3AU48,2020/4/14,100,1
01有排行有提醒,皖AT0626,2020/4/14,100,1
01有排行有提醒,粤BH218W,2020/4/14,100,1
03无排行有提醒,粤B533CJ,2020/4/14,100,1
04无排行无提醒,粤B3RC91,2020/4/14,100,1
02有排行无提醒,粤B3Q03K,2020/4/14,95.22,2
02有排行无提醒,粤JCL629,2020/4/14,94.95,3
03无排行有提醒,粤STC809,2020/4/14,90,4
02有排行无提醒,粤B9XN26,2020/4/14,89.19,5
04无排行无提醒,粤BP439V,2020/4/14,87.12,6
02有排行无提醒,粤BL05M1,2020/4/14,86.72,7
01有排行有提醒,皖AT0642,2020/4/14,86.53,8
01有排行有提醒,粤B3R80W,2020/4/14,86.41,9
01有排行有提醒,粤BT2220,2020/4/14,81.76,10
03无排行有提醒,皖AT0563,2020/4/14,75.11,11
02有排行无提醒,皖AT0620,2020/4/14,73.65,12
02有排行无提醒,皖AT0580,2020/4/14,73.4,13
03无排行有提醒,皖AT0596,2020/4/14,70.48,14
03无排行有提醒,皖AT0589,2020/4/14,69.82,15
04无排行无提醒,皖AT0658,2020/4/14,68.85,16
01有排行有提醒,皖AT0553,2020/4/14,68.75,17
01有排行有提醒,皖AT0650,2020/4/14,68.26,18
01有排行有提醒,皖AT0665,2020/4/14,60.77,19
04无排行无提醒,皖AT0666,2020/4/14,60.07,20
03无排行有提醒,皖AT0621,2020/4/14,58.99,21
03无排行有提醒,皖AT0632,2020/4/14,52.59,22
03无排行有提醒,皖AT0631,2020/4/14,52.16,23
01有排行有提醒,皖AT0599,2020/4/14,51.86,24
02有排行无提醒,皖AT0657,2020/4/14,48.26,25
04无排行无提醒,皖AT0540,2020/4/14,47.86,26
01有排行有提醒,皖AT0568,2020/4/14,46.58,27
02有排行无提醒,皖AT0541,2020/4/14,46.26,28
04无排行无提醒,皖AT0608,2020/4/14,44.55,29
02有排行无提醒,皖AT0575,2020/4/14,38.23,30
04无排行无提醒,皖AT0565,2020/4/14,37.08,31
02有排行无提醒,皖AT0576,2020/4/14,37.04,32
02有排行无提醒,皖AT0601,2020/4/14,36.22,33
03无排行有提醒,皖AT0591,2020/4/14,25.26,34
03无排行有提醒,皖AT0579,2020/4/14,23.26,35
03无排行有提醒,皖AT0549,2020/4/14,22.24,36
04无排行无提醒,皖AT0623,2020/4/14,17.96,37
01有排行有提醒,皖AT0628,2020/4/14,10.87,38
03无排行有提醒,粤TEST01,2020/4/14,0,39
01有排行有提醒,皖AT0609,2020/4/14,0,39
04无排行无提醒,皖AT0556,2020/4/14,0,39
01有排行有提醒,粤B048RX,2020/4/14,0,39
04无排行无提醒,粤PR5795,2020/4/14,0,39
02有排行无提醒,粤BN8G52,2020/4/14,0,39
02有排行无提醒,皖AT0641,2020/4/14,0,39
01有排行有提醒,皖AT0600,2020/4/15,100,1
04无排行无提醒,粤B83CT2,2020/4/15,100,1
03无排行有提醒,粤B892VK,2020/4/15,100,1
02有排行无提醒,粤B7U0H5,2020/4/15,100,1
03无排行有提醒,渝D865V3,2020/4/15,100,1
01有排行有提醒,粤L39ES3,2020/4/15,100,1
01有排行有提醒,皖AT0619,2020/4/15,100,1
04无排行无提醒,粤B0Y92H,2020/4/15,100,1
01有排行有提醒,粤B2K335,2020/4/15,100,1
03无排行有提醒,粤BS207S,2020/4/15,100,1
02有排行无提醒,粤SL3H57,2020/4/15,100,1
04无排行无提醒,皖AT0661,2020/4/15,100,1
03无排行有提醒,皖AT0539,2020/4/15,100,1
04无排行无提醒,皖AT0616,2020/4/15,100,1
02有排行无提醒,皖AT0613,2020/4/15,100,1
04无排行无提醒,皖AT0560,2020/4/15,100,1
01有排行有提醒,皖AT0547,2020/4/15,100,1
02有排行无提醒,皖AT0543,2020/4/15,100,1
03无排行有提醒,皖AT0633,2020/4/15,100,1
03无排行有提醒,粤BY1047,2020/4/15,100,1
04无排行无提醒,粤S09158,2020/4/15,100,1
03无排行有提醒,粤B2X562,2020/4/15,100,1
01有排行有提醒,粤LBY602,2020/4/15,100,1
04无排行无提醒,粤B4C0S6,2020/4/15,100,1
02有排行无提醒,闽C88DN2,2020/4/15,100,1
04无排行无提醒,粤STB959,2020/4/15,100,1
01有排行有提醒,皖AT0626,2020/4/15,100,1
02有排行无提醒,皖AYY059,2020/4/15,100,1
03无排行有提醒,粤B3AU48,2020/4/15,100,1
01有排行有提醒,粤S45B27,2020/4/15,100,1
03无排行有提醒,粤B533CJ,2020/4/15,100,1
04无排行无提醒,粤B3RC91,2020/4/15,100,1
01有排行有提醒,粤BH218W,2020/4/15,100,1
03无排行有提醒,粤STC809,2020/4/15,99.7,2
04无排行无提醒,粤PR5795,2020/4/15,98.57,3
02有排行无提醒,粤B9XN26,2020/4/15,95.2,4
02有排行无提醒,粤JCL629,2020/4/15,95.17,5
02有排行无提醒,粤B3Q03K,2020/4/15,94.23,6
02有排行无提醒,粤BL05M1,2020/4/15,91.01,7
01有排行有提醒,粤B3R80W,2020/4/15,87.43,8
01有排行有提醒,皖AT0642,2020/4/15,86.42,9
04无排行无提醒,粤BP439V,2020/4/15,86.29,10
01有排行有提醒,粤BT2220,2020/4/15,79.87,11
02有排行无提醒,皖AT0580,2020/4/15,75.57,12
01有排行有提醒,皖AT0650,2020/4/15,74.59,13
01有排行有提醒,皖AT0628,2020/4/15,72.24,14
03无排行有提醒,皖AT0563,2020/4/15,68.3,15
03无排行有提醒,皖AT0632,2020/4/15,66.99,16
03无排行有提醒,皖AT0589,2020/4/15,65.31,17
04无排行无提醒,皖AT0565,2020/4/15,61.53,18
03无排行有提醒,皖AT0596,2020/4/15,60.61,19
02有排行无提醒,皖AT0657,2020/4/15,59.44,20
04无排行无提醒,皖AT0658,2020/4/15,58.43,21
03无排行有提醒,皖AT0579,2020/4/15,56.7,22
02有排行无提醒,皖AT0620,2020/4/15,55.87,23
04无排行无提醒,皖AT0623,2020/4/15,54.64,24
01有排行有提醒,皖AT0665,2020/4/15,50.57,25
01有排行有提醒,皖AT0568,2020/4/15,49.82,26
01有排行有提醒,皖AT0553,2020/4/15,49.32,27
02有排行无提醒,皖AT0541,2020/4/15,48.85,28
01有排行有提醒,皖AT0599,2020/4/15,48.24,29
04无排行无提醒,皖AT0666,2020/4/15,47.62,30
02有排行无提醒,皖AT0601,2020/4/15,44.87,31
03无排行有提醒,皖AT0591,2020/4/15,43.28,32
02有排行无提醒,皖AT0576,2020/4/15,42.97,33
03无排行有提醒,皖AT0631,2020/4/15,38.15,34
04无排行无提醒,皖AT0608,2020/4/15,36.79,35
04无排行无提醒,皖AT0540,2020/4/15,33.38,36
02有排行无提醒,皖AT0575,2020/4/15,25.52,37
03无排行有提醒,皖AT0549,2020/4/15,22.53,38
03无排行有提醒,皖AT0621,2020/4/15,20.53,39
03无排行有提醒,粤TEST01,2020/4/15,0,40
01有排行有提醒,皖AT0609,2020/4/15,0,40
04无排行无提醒,皖AT0556,2020/4/15,0,40
01有排行有提醒,粤B048RX,2020/4/15,0,40
02有排行无提醒,粤BN8G52,2020/4/15,0,40
02有排行无提醒,皖AT0641,2020/4/15,0,40
01有排行有提醒,皖AT0600,2020/4/16,100,1
04无排行无提醒,粤B83CT2,2020/4/16,100,1
02有排行无提醒,粤BL05M1,2020/4/16,100,1
