部门,车牌号,日期,驾驶行为评分,排名
02有排行无提醒,闽C88DN2,2020/2/1,100,1
01有排行有提醒,皖AT0626,2020/2/1,100,1
04无排行无提醒,皖AT0540,2020/2/1,100,1
02有排行无提醒,皖AYY059,2020/2/1,100,1
01有排行有提醒,粤BH218W,2020/2/1,100,1
03无排行有提醒,粤B2X562,2020/2/1,100,1
04无排行无提醒,粤S09158,2020/2/1,100,1
04无排行无提醒,粤PR5795,2020/2/1,100,1
03无排行有提醒,粤STC809,2020/2/1,100,1
03无排行有提醒,粤BY1047,2020/2/1,100,1
04无排行无提醒,粤BP439V,2020/2/1,100,1
01有排行有提醒,粤B2K335,2020/2/1,100,1
02有排行无提醒,粤B9XN26,2020/2/1,100,1
01有排行有提醒,粤L39ES3,2020/2/1,100,1
03无排行有提醒,粤BS207S,2020/2/1,99.21,2
03无排行有提醒,皖AT0591,2020/2/1,98.09,3
03无排行有提醒,皖AT0589,2020/2/1,97.27,4
02有排行无提醒,皖AT0576,2020/2/1,96.55,5
02有排行无提醒,粤JCL629,2020/2/1,95.47,6
02有排行无提醒,粤BL05M1,2020/2/1,94.21,7
02有排行无提醒,皖AT0613,2020/2/1,92.81,8
01有排行有提醒,粤B3R80W,2020/2/1,88.62,9
01有排行有提醒,皖AT0547,2020/2/1,85.7,10
04无排行无提醒,粤STB959,2020/2/1,85.2,11
04无排行无提醒,皖AT0658,2020/2/1,81.67,12
03无排行有提醒,皖AT0621,2020/2/1,80.09,13
04无排行无提醒,皖AT0623,2020/2/1,79.23,14
02有排行无提醒,皖AT0580,2020/2/1,76.1,15
01有排行有提醒,皖AT0599,2020/2/1,73.53,16
04无排行无提醒,皖AT0661,2020/2/1,63.89,17
02有排行无提醒,皖AT0541,2020/2/1,57.06,18
01有排行有提醒,皖AT0665,2020/2/1,21.35,19
03无排行有提醒,粤TEST01,2020/2/1,0,20
02有排行无提醒,皖AT0657,2020/2/1,0,20
01有排行有提醒,粤B048RX,2020/2/1,0,20
02有排行无提醒,粤BN8G52,2020/2/1,0,20
01有排行有提醒,皖AT0609,2020/2/1,0,20
04无排行无提醒,皖AT0556,2020/2/1,0,20
02有排行无提醒,皖AT0641,2020/2/1,0,20
04无排行无提醒,皖AT0565,2020/2/2,100,1
04无排行无提醒,皖AT0608,2020/2/2,100,1
02有排行无提醒,皖AT0613,2020/2/2,100,1
04无排行无提醒,皖AT0560,2020/2/2,100,1
02有排行无提醒,皖AT0543,2020/2/2,100,1
03无排行有提醒,皖AT0633,2020/2/2,100,1
02有排行无提醒,皖AT0576,2020/2/2,100,1
01有排行有提醒,皖AT0553,2020/2/2,100,1
02有排行无提醒,粤SL3H57,2020/2/2,100,1
03无排行有提醒,粤BS207S,2020/2/2,100,1
04无排行无提醒,粤B83CT2,2020/2/2,100,1
02有排行无提醒,粤BL05M1,2020/2/2,100,1
03无排行有提醒,粤B892VK,2020/2/2,100,1
04无排行无提醒,粤B0Y92H,2020/2/2,100,1
01有排行有提醒,皖AT0568,2020/2/2,100,1
01有排行有提醒,皖AT0600,2020/2/2,100,1
02有排行无提醒,皖AT0601,2020/2/2,100,1
03无排行有提醒,皖AT0591,2020/2/2,100,1
01有排行有提醒,皖AT0642,2020/2/2,100,1
04无排行无提醒,皖AT0623,2020/2/2,100,1
03无排行有提醒,皖AT0631,2020/2/2,100,1
01有排行有提醒,皖AT0619,2020/2/2,100,1
03无排行有提醒,皖AT0596,2020/2/2,100,1
04无排行无提醒,皖AT0666,2020/2/2,100,1
03无排行有提醒,皖AT0621,2020/2/2,100,1
03无排行有提醒,皖AT0589,2020/2/2,100,1
03无排行有提醒,皖AT0632,2020/2/2,100,1
04无排行无提醒,皖AT0616,2020/2/2,100,1
03无排行有提醒,皖AT0563,2020/2/2,100,1
03无排行有提醒,皖AT0539,2020/2/2,100,1
02有排行无提醒,粤B7U0H5,2020/2/2,100,1
01有排行有提醒,粤BT2220,2020/2/2,100,1
04无排行无提醒,粤B3RC91,2020/2/2,100,1
02有排行无提醒,闽C88DN2,2020/2/2,100,1
03无排行有提醒,粤B533CJ,2020/2/2,100,1
01有排行有提醒,粤S45B27,2020/2/2,100,1
02有排行无提醒,皖AYY059,2020/2/2,100,1
03无排行有提醒,粤B3AU48,2020/2/2,100,1
01有排行有提醒,粤LBY602,2020/2/2,100,1
04无排行无提醒,粤B4C0S6,2020/2/2,100,1
04无排行无提醒,粤STB959,2020/2/2,100,1
02有排行无提醒,粤B3Q03K,2020/2/2,100,1
01有排行有提醒,皖AT0626,2020/2/2,100,1
04无排行无提醒,皖AT0540,2020/2/2,100,1
01有排行有提醒,粤BH218W,2020/2/2,100,1
03无排行有提醒,粤B2X562,2020/2/2,100,1
04无排行无提醒,粤BP439V,2020/2/2,100,1
03无排行有提醒,粤STC809,2020/2/2,100,1
01有排行有提醒,粤B2K335,2020/2/2,100,1
04无排行无提醒,粤PR5795,2020/2/2,100,1
01有排行有提醒,粤L39ES3,2020/2/2,100,1
03无排行有提醒,粤BY1047,2020/2/2,100,1
01有排行有提醒,粤B3R80W,2020/2/2,100,1
03无排行有提醒,渝D865V3,2020/2/2,100,1
02有排行无提醒,粤B9XN26,2020/2/2,100,1
04无排行无提醒,粤S09158,2020/2/2,100,1
01有排行有提醒,皖AT0547,2020/2/2,99.86,2
04无排行无提醒,皖AT0658,2020/2/2,99.67,3
03无排行有提醒,皖AT0579,2020/2/2,99.25,4
02有排行无提醒,粤JCL629,2020/2/2,91.59,5
02有排行无提醒,皖AT0657,2020/2/2,89.02,6
02有排行无提醒,皖AT0620,2020/2/2,87.25,7
02有排行无提醒,皖AT0580,2020/2/2,75.48,8
01有排行有提醒,皖AT0650,2020/2/2,75.33,9
01有排行有提醒,皖AT0628,2020/2/2,72.61,10
04无排行无提醒,皖AT0661,2020/2/2,63.75,11
02有排行无提醒,皖AT0541,2020/2/2,61.29,12
01有排行有提醒,皖AT0599,2020/2/2,41.13,13
01有排行有提醒,皖AT0665,2020/2/2,24.06,14
02有排行无提醒,粤BN8G52,2020/2/2,0,15
02有排行无提醒,皖AT0575,2020/2/2,0,15
04无排行无提醒,皖AT0556,2020/2/2,0,15
03无排行有提醒,粤TEST01,2020/2/2,0,15
01有排行有提醒,粤B048RX,2020/2/2,0,15
01有排行有提醒,皖AT0609,2020/2/2,0,15
03无排行有提醒,皖AT0549,2020/2/2,0,15
02有排行无提醒,皖AT0641,2020/2/2,0,15
04无排行无提醒,皖AT0565,2020/2/3,100,1
04无排行无提醒,皖AT0608,2020/2/3,100,1
02有排行无提醒,皖AT0613,2020/2/3,100,1
01有排行有提醒,皖AT0628,2020/2/3,100,1
04无排行无提醒,皖AT0560,2020/2/3,100,1
03无排行有提醒,皖AT0549,2020/2/3,100,1
02有排行无提醒,皖AT0543,2020/2/3,100,1
03无排行有提醒,皖AT0633,2020/2/3,100,1
02有排行无提醒,皖AT0576,2020/2/3,100,1
01有排行有提醒,皖AT0553,2020/2/3,100,1
02有排行无提醒,粤SL3H57,2020/2/3,100,1
04无排行无提醒,粤B83CT2,2020/2/3,100,1
03无排行有提醒,粤B892VK,2020/2/3,100,1
04无排行无提醒,粤B0Y92H,2020/2/3,100,1
01有排行有提醒,皖AT0568,2020/2/3,100,1
02有排行无提醒,皖AT0620,2020/2/3,100,1
03无排行有提醒,皖AT0579,2020/2/3,100,1
01有排行有提醒,皖AT0642,2020/2/3,100,1
03无排行有提醒,皖AT0631,2020/2/3,100,1
01有排行有提醒,皖AT0619,2020/2/3,100,1
03无排行有提醒,皖AT0596,2020/2/3,100,1
04无排行无提醒,皖AT0666,2020/2/3,100,1
03无排行有提醒,皖AT0621,2020/2/3,100,1
02有排行无提醒,皖AT0575,2020/2/3,100,1
03无排行有提醒,皖AT0589,2020/2/3,100,1
03无排行有提醒,皖AT0632,2020/2/3,100,1
04无排行无提醒,皖AT0616,2020/2/3,100,1
03无排行有提醒,皖AT0563,2020/2/3,100,1
03无排行有提醒,皖AT0539,2020/2/3,100,1
01有排行有提醒,皖AT0600,2020/2/3,100,1
02有排行无提醒,粤B7U0H5,2020/2/3,100,1
03无排行有提醒,渝D865V3,2020/2/3,100,1
02有排行无提醒,粤B9XN26,2020/2/3,100,1
03无排行有提醒,粤B2X562,2020/2/3,100,1
01有排行有提醒,粤BH218W,2020/2/3,100,1
04无排行无提醒,粤B3RC91,2020/2/3,100,1
03无排行有提醒,粤B533CJ,2020/2/3,100,1
01有排行有提醒,粤S45B27,2020/2/3,100,1
02有排行无提醒,闽C88DN2,2020/2/3,100,1
02有排行无提醒,粤JCL629,2020/2/3,100,1
04无排行无提醒,粤B4C0S6,2020/2/3,100,1
03无排行有提醒,粤B3AU48,2020/2/3,100,1
04无排行无提醒,粤S09158,2020/2/3,100,1
01有排行有提醒,皖AT0626,2020/2/3,100,1
01有排行有提醒,粤L39ES3,2020/2/3,100,1
01有排行有提醒,粤BT2220,2020/2/3,100,1
02有排行无提醒,皖AYY059,2020/2/3,100,1
04无排行无提醒,皖AT0540,2020/2/3,100,1
01有排行有提醒,粤LBY602,2020/2/3,100,1
03无排行有提醒,粤STC809,2020/2/3,100,1
01有排行有提醒,粤B2K335,2020/2/3,100,1
04无排行无提醒,粤PR5795,2020/2/3,100,1
03无排行有提醒,粤BY1047,2020/2/3,100,1
03无排行有提醒,粤BS207S,2020/2/3,99.2,2
04无排行无提醒,粤STB959,2020/2/3,93.81,3
02有排行无提醒,粤BL05M1,2020/2/3,93.35,4
04无排行无提醒,皖AT0658,2020/2/3,89.49,5
01有排行有提醒,粤B3R80W,2020/2/3,86.79,6
01有排行有提醒,皖AT0650,2020/2/3,81.06,7
04无排行无提醒,皖AT0623,2020/2/3,79.21,8
01有排行有提醒,皖AT0599,2020/2/3,78.91,9
02有排行无提醒,皖AT0580,2020/2/3,76.02,10
02有排行无提醒,皖AT0657,2020/2/3,74.95,11
04无排行无提醒,粤BP439V,2020/2/3,73.31,12
01有排行有提醒,皖AT0547,2020/2/3,67.14,13
02有排行无提醒,皖AT0541,2020/2/3,66.9,14
04无排行无提醒,皖AT0661,2020/2/3,58.73,15
02有排行无提醒,粤B3Q03K,2020/2/3,55.8,16
03无排行有提醒,皖AT0591,2020/2/3,44.55,17
01有排行有提醒,皖AT0665,2020/2/3,24.63,18
01有排行有提醒,皖AT0609,2020/2/3,0,19
03无排行有提醒,粤TEST01,2020/2/3,0,19
02有排行无提醒,皖AT0601,2020/2/3,0,19
02有排行无提醒,粤BN8G52,2020/2/3,0,19
04无排行无提醒,皖AT0556,2020/2/3,0,19
01有排行有提醒,粤B048RX,2020/2/3,0,19
02有排行无提醒,皖AT0641,2020/2/3,0,19
04无排行无提醒,皖AT0565,2020/2/4,100,1
01有排行有提醒,皖AT0600,2020/2/4,100,1
03无排行有提醒,皖AT0579,2020/2/4,100,1
02有排行无提醒,皖AT0620,2020/2/4,100,1
04无排行无提醒,皖AT0560,2020/2/4,100,1
02有排行无提醒,皖AT0543,2020/2/4,100,1
03无排行有提醒,皖AT0633,2020/2/4,100,1
01有排行有提醒,皖AT0568,2020/2/4,100,1
01有排行有提醒,皖AT0553,2020/2/4,100,1
02有排行无提醒,粤SL3H57,2020/2/4,100,1
04无排行无提醒,粤B83CT2,2020/2/4,100,1
03无排行有提醒,粤B892VK,2020/2/4,100,1
04无排行无提醒,粤B0Y92H,2020/2/4,100,1
02有排行无提醒,粤B7U0H5,2020/2/4,100,1
02有排行无提醒,皖AT0601,2020/2/4,100,1
03无排行有提醒,皖AT0539,2020/2/4,100,1
01有排行有提醒,皖AT0642,2020/2/4,100,1
03无排行有提醒,皖AT0631,2020/2/4,100,1
02有排行无提醒,皖AT0657,2020/2/4,100,1
01有排行有提醒,皖AT0619,2020/2/4,100,1
03无排行有提醒,皖AT0596,2020/2/4,100,1
04无排行无提醒,皖AT0666,2020/2/4,100,1
03无排行有提醒,皖AT0621,2020/2/4,100,1
04无排行无提醒,皖AT0658,2020/2/4,100,1
03无排行有提醒,皖AT0589,2020/2/4,100,1
03无排行有提醒,皖AT0632,2020/2/4,100,1
04无排行无提醒,皖AT0616,2020/2/4,100,1
03无排行有提醒,皖AT0563,2020/2/4,100,1
01有排行有提醒,皖AT0650,2020/2/4,100,1
03无排行有提醒,渝D865V3,2020/2/4,100,1
01有排行有提醒,粤BT2220,2020/2/4,100,1
03无排行有提醒,粤B2X562,2020/2/4,100,1
01有排行有提醒,粤BH218W,2020/2/4,100,1
04无排行无提醒,粤B3RC91,2020/2/4,100,1
03无排行有提醒,粤B533CJ,2020/2/4,100,1
01有排行有提醒,粤S45B27,2020/2/4,100,1
03无排行有提醒,粤B3AU48,2020/2/4,100,1
01有排行有提醒,粤LBY602,2020/2/4,100,1
02有排行无提醒,闽C88DN2,2020/2/4,100,1
02有排行无提醒,粤B3Q03K,2020/2/4,100,1
01有排行有提醒,皖AT0626,2020/2/4,100,1
02有排行无提醒,皖AYY059,2020/2/4,100,1
04无排行无提醒,粤B4C0S6,2020/2/4,100,1
01有排行有提醒,粤B2K335,2020/2/4,100,1
04无排行无提醒,粤S09158,2020/2/4,100,1
01有排行有提醒,粤L39ES3,2020/2/4,100,1
02有排行无提醒,粤B9XN26,2020/2/4,100,1
04无排行无提醒,粤PR5795,2020/2/4,100,1
03无排行有提醒,粤STC809,2020/2/4,100,1
04无排行无提醒,粤BP439V,2020/2/4,100,1
03无排行有提醒,粤BY1047,2020/2/4,100,1
02有排行无提醒,皖AT0576,2020/2/4,99.94,2
03无排行有提醒,粤BS207S,2020/2/4,99.15,3
04无排行无提醒,皖AT0540,2020/2/4,98.73,4
02有排行无提醒,粤BL05M1,2020/2/4,94.12,5
02有排行无提醒,粤JCL629,2020/2/4,94.03,6
04无排行无提醒,粤STB959,2020/2/4,90.82,7
02有排行无提醒,皖AT0541,2020/2/4,89.32,8
01有排行有提醒,粤B3R80W,2020/2/4,87.59,9
02有排行无提醒,皖AT0575,2020/2/4,85.24,10
02有排行无提醒,皖AT0613,2020/2/4,81.09,11
01有排行有提醒,皖AT0628,2020/2/4,74.89,12
04无排行无提醒,皖AT0661,2020/2/4,74.28,13
01有排行有提醒,皖AT0547,2020/2/4,73,14
04无排行无提醒,皖AT0623,2020/2/4,70.9,15
02有排行无提醒,皖AT0580,2020/2/4,64.53,16
03无排行有提醒,皖AT0591,2020/2/4,63.85,17
01有排行有提醒,皖AT0665,2020/2/4,48.37,18
01有排行有提醒,皖AT0599,2020/2/4,46.39,19
02有排行无提醒,粤BN8G52,2020/2/4,0,20
03无排行有提醒,粤TEST01,2020/2/4,0,20
03无排行有提醒,皖AT0549,2020/2/4,0,20
01有排行有提醒,粤B048RX,2020/2/4,0,20
04无排行无提醒,皖AT0608,2020/2/4,0,20
01有排行有提醒,皖AT0609,2020/2/4,0,20
04无排行无提醒,皖AT0556,2020/2/4,0,20
02有排行无提醒,皖AT0641,2020/2/4,0,20
04无排行无提醒,皖AT0565,2020/2/5,100,1
02有排行无提醒,皖AT0620,2020/2/5,100,1
01有排行有提醒,皖AT0568,2020/2/5,100,1
04无排行无提醒,皖AT0608,2020/2/5,100,1
04无排行无提醒,皖AT0560,2020/2/5,100,1
03无排行有提醒,皖AT0549,2020/2/5,100,1
02有排行无提醒,皖AT0543,2020/2/5,100,1
03无排行有提醒,皖AT0633,2020/2/5,100,1
02有排行无提醒,皖AT0576,2020/2/5,100,1
01有排行有提醒,皖AT0553,2020/2/5,100,1
02有排行无提醒,粤SL3H57,2020/2/5,100,1
04无排行无提醒,粤B83CT2,2020/2/5,100,1
02有排行无提醒,粤BL05M1,2020/2/5,100,1
03无排行有提醒,粤B892VK,2020/2/5,100,1
03无排行有提醒,皖AT0579,2020/2/5,100,1
01有排行有提醒,皖AT0600,2020/2/5,100,1
02有排行无提醒,皖AT0601,2020/2/5,100,1
03无排行有提醒,皖AT0591,2020/2/5,100,1
01有排行有提醒,皖AT0642,2020/2/5,100,1
03无排行有提醒,皖AT0631,2020/2/5,100,1
01有排行有提醒,皖AT0619,2020/2/5,100,1
03无排行有提醒,皖AT0596,2020/2/5,100,1
03无排行有提醒,皖AT0621,2020/2/5,100,1
02有排行无提醒,皖AT0575,2020/2/5,100,1
03无排行有提醒,皖AT0589,2020/2/5,100,1
03无排行有提醒,皖AT0632,2020/2/5,100,1
01有排行有提醒,皖AT0547,2020/2/5,100,1
04无排行无提醒,皖AT0616,2020/2/5,100,1
01有排行有提醒,皖AT0650,2020/2/5,100,1
03无排行有提醒,皖AT0539,2020/2/5,100,1
04无排行无提醒,粤B0Y92H,2020/2/5,100,1
02有排行无提醒,粤B7U0H5,2020/2/5,100,1
01有排行有提醒,粤BT2220,2020/2/5,100,1
04无排行无提醒,粤B3RC91,2020/2/5,100,1
03无排行有提醒,粤B533CJ,2020/2/5,100,1
01有排行有提醒,粤S45B27,2020/2/5,100,1
02有排行无提醒,粤JCL629,2020/2/5,100,1
02有排行无提醒,闽C88DN2,2020/2/5,100,1
03无排行有提醒,粤B3AU48,2020/2/5,100,1
01有排行有提醒,粤LBY602,2020/2/5,100,1
04无排行无提醒,粤B4C0S6,2020/2/5,100,1
02有排行无提醒,粤B3Q03K,2020/2/5,100,1
01有排行有提醒,皖AT0626,2020/2/5,100,1
04无排行无提醒,皖AT0540,2020/2/5,100,1
02有排行无提醒,皖AYY059,2020/2/5,100,1
01有排行有提醒,粤BH218W,2020/2/5,100,1
03无排行有提醒,粤B2X562,2020/2/5,100,1
02有排行无提醒,粤B9XN26,2020/2/5,100,1
03无排行有提醒,渝D865V3,2020/2/5,100,1
01有排行有提醒,粤L39ES3,2020/2/5,100,1
04无排行无提醒,粤BP439V,2020/2/5,100,1
03无排行有提醒,粤STC809,2020/2/5,100,1
01有排行有提醒,粤B2K335,2020/2/5,100,1
04无排行无提醒,粤PR5795,2020/2/5,100,1
03无排行有提醒,粤BY1047,2020/2/5,100,1
04无排行无提醒,粤S09158,2020/2/5,100,1
01有排行有提醒,粤B3R80W,2020/2/5,100,1
03无排行有提醒,粤BS207S,2020/2/5,98.18,2
02有排行无提醒,皖AT0580,2020/2/5,96.65,3
04无排行无提醒,粤STB959,2020/2/5,91.11,4
04无排行无提醒,皖AT0666,2020/2/5,85.49,5
01有排行有提醒,皖AT0599,2020/2/5,84.6,6
04无排行无提醒,皖AT0658,2020/2/5,80.54,7
02有排行无提醒,皖AT0613,2020/2/5,79.93,8
01有排行有提醒,皖AT0628,2020/2/5,79.17,9
02有排行无提醒,皖AT0657,2020/2/5,76.07,10
04无排行无提醒,皖AT0661,2020/2/5,68.7,11
02有排行无提醒,皖AT0541,2020/2/5,66.31,12
04无排行无提醒,皖AT0623,2020/2/5,59.36,13
01有排行有提醒,皖AT0665,2020/2/5,58.98,14
01有排行有提醒,皖AT0609,2020/2/5,0,15
03无排行有提醒,皖AT0563,2020/2/5,0,16
03无排行有提醒,粤TEST01,2020/2/5,0,17
02有排行无提醒,粤BN8G52,2020/2/5,0,18
01有排行有提醒,粤B048RX,2020/2/5,0,19
04无排行无提醒,皖AT0556,2020/2/5,0,20
02有排行无提醒,皖AT0641,2020/2/5,0,21
02有排行无提醒,皖AT0580,2020/2/6,100,1
01有排行有提醒,皖AT0600,2020/2/6,100,1
03无排行有提醒,皖AT0579,2020/2/6,100,1
02有排行无提醒,皖AT0620,2020/2/6,100,1
01有排行有提醒,皖AT0568,2020/2/6,100,1
04无排行无提醒,皖AT0608,2020/2/6,100,1
01有排行有提醒,皖AT0628,2020/2/6,100,1
04无排行无提醒,皖AT0560,2020/2/6,100,1
02有排行无提醒,皖AT0543,2020/2/6,100,1
01有排行有提醒,皖AT0599,2020/2/6,100,1
03无排行有提醒,皖AT0633,2020/2/6,100,1
02有排行无提醒,皖AT0576,2020/2/6,100,1
01有排行有提醒,皖AT0553,2020/2/6,100,1
02有排行无提醒,粤SL3H57,2020/2/6,100,1
04无排行无提醒,粤B83CT2,2020/2/6,100,1
02有排行无提醒,皖AT0601,2020/2/6,100,1
03无排行有提醒,皖AT0539,2020/2/6,100,1
01有排行有提醒,皖AT0650,2020/2/6,100,1
04无排行无提醒,皖AT0565,2020/2/6,100,1
03无排行有提醒,皖AT0591,2020/2/6,100,1
01有排行有提醒,皖AT0642,2020/2/6,100,1
03无排行有提醒,皖AT0631,2020/2/6,100,1
03无排行有提醒,皖AT0596,2020/2/6,100,1
04无排行无提醒,皖AT0666,2020/2/6,100,1
03无排行有提醒,皖AT0621,2020/2/6,100,1
02有排行无提醒,皖AT0575,2020/2/6,100,1
04无排行无提醒,皖AT0658,2020/2/6,100,1
03无排行有提醒,皖AT0589,2020/2/6,100,1
03无排行有提醒,皖AT0632,2020/2/6,100,1
01有排行有提醒,皖AT0547,2020/2/6,100,1
04无排行无提醒,皖AT0616,2020/2/6,100,1
03无排行有提醒,皖AT0563,2020/2/6,100,1
03无排行有提醒,粤B892VK,2020/2/6,100,1
01有排行有提醒,粤BT2220,2020/2/6,100,1
04无排行无提醒,粤B4C0S6,2020/2/6,100,1
03无排行有提醒,粤B2X562,2020/2/6,100,1
01有排行有提醒,粤BH218W,2020/2/6,100,1
04无排行无提醒,粤B3RC91,2020/2/6,100,1
03无排行有提醒,粤B533CJ,2020/2/6,100,1
01有排行有提醒,粤S45B27,2020/2/6,100,1
02有排行无提醒,粤JCL629,2020/2/6,100,1
03无排行有提醒,粤B3AU48,2020/2/6,100,1
01有排行有提醒,粤LBY602,2020/2/6,100,1
02有排行无提醒,闽C88DN2,2020/2/6,100,1
01有排行有提醒,皖AT0626,2020/2/6,100,1
04无排行无提醒,皖AT0540,2020/2/6,100,1
02有排行无提醒,皖AYY059,2020/2/6,100,1
02有排行无提醒,粤B9XN26,2020/2/6,100,1
04无排行无提醒,粤S09158,2020/2/6,100,1
03无排行有提醒,渝D865V3,2020/2/6,100,1
04无排行无提醒,粤BP439V,2020/2/6,100,1
02有排行无提醒,粤B7U0H5,2020/2/6,100,1
03无排行有提醒,粤STC809,2020/2/6,100,1
01有排行有提醒,粤B2K335,2020/2/6,100,1
04无排行无提醒,粤PR5795,2020/2/6,100,1
01有排行有提醒,粤L39ES3,2020/2/6,100,1
03无排行有提醒,粤BY1047,2020/2/6,100,1
04无排行无提醒,粤B0Y92H,2020/2/6,100,1
04无排行无提醒,皖AT0623,2020/2/6,95.85,2
02有排行无提醒,粤BL05M1,2020/2/6,93.9,3
02有排行无提醒,皖AT0613,2020/2/6,89.75,4
03无排行有提醒,粤BS207S,2020/2/6,88.94,5
02有排行无提醒,皖AT0657,2020/2/6,88.55,6
03无排行有提醒,皖AT0549,2020/2/6,87,7
01有排行有提醒,粤B3R80W,2020/2/6,86.82,8
04无排行无提醒,粤STB959,2020/2/6,85.42,9
02有排行无提醒,皖AT0541,2020/2/6,68.24,10
04无排行无提醒,皖AT0661,2020/2/6,64.79,11
01有排行有提醒,皖AT0665,2020/2/6,45.01,12
02有排行无提醒,粤B3Q03K,2020/2/6,0,13
01有排行有提醒,粤B048RX,2020/2/6,0,13
01有排行有提醒,皖AT0609,2020/2/6,0,13
03无排行有提醒,粤TEST01,2020/2/6,0,13
04无排行无提醒,皖AT0556,2020/2/6,0,13
01有排行有提醒,皖AT0619,2020/2/6,0,13
02有排行无提醒,粤BN8G52,2020/2/6,0,13
02有排行无提醒,皖AT0641,2020/2/6,0,13
04无排行无提醒,皖AT0565,2020/2/7,100,1
02有排行无提醒,皖AT0620,2020/2/7,100,1
01有排行有提醒,皖AT0568,2020/2/7,100,1
04无排行无提醒,皖AT0608,2020/2/7,100,1
02有排行无提醒,皖AT0613,2020/2/7,100,1
04无排行无提醒,皖AT0560,2020/2/7,100,1
02有排行无提醒,皖AT0543,2020/2/7,100,1
03无排行有提醒,皖AT0633,2020/2/7,100,1
02有排行无提醒,皖AT0576,2020/2/7,100,1
01有排行有提醒,皖AT0553,2020/2/7,100,1
02有排行无提醒,粤SL3H57,2020/2/7,100,1
04无排行无提醒,粤B83CT2,2020/2/7,100,1
03无排行有提醒,粤B892VK,2020/2/7,100,1
04无排行无提醒,粤B0Y92H,2020/2/7,100,1
01有排行有提醒,皖AT0600,2020/2/7,100,1
02有排行无提醒,皖AT0601,2020/2/7,100,1
03无排行有提醒,皖AT0539,2020/2/7,100,1
03无排行有提醒,皖AT0591,2020/2/7,100,1
01有排行有提醒,皖AT0642,2020/2/7,100,1
04无排行无提醒,皖AT0623,2020/2/7,100,1
01有排行有提醒,皖AT0619,2020/2/7,100,1
03无排行有提醒,皖AT0596,2020/2/7,100,1
04无排行无提醒,皖AT0666,2020/2/7,100,1
02有排行无提醒,皖AT0575,2020/2/7,100,1
03无排行有提醒,皖AT0589,2020/2/7,100,1
03无排行有提醒,皖AT0632,2020/2/7,100,1
01有排行有提醒,皖AT0547,2020/2/7,100,1
04无排行无提醒,皖AT0616,2020/2/7,100,1
03无排行有提醒,皖AT0563,2020/2/7,100,1
01有排行有提醒,皖AT0650,2020/2/7,100,1
02有排行无提醒,粤B7U0H5,2020/2/7,100,1
01有排行有提醒,粤BT2220,2020/2/7,100,1
01有排行有提醒,粤BH218W,2020/2/7,100,1
04无排行无提醒,粤B3RC91,2020/2/7,100,1
03无排行有提醒,粤B533CJ,2020/2/7,100,1
01有排行有提醒,粤S45B27,2020/2/7,100,1
02有排行无提醒,皖AYY059,2020/2/7,100,1
02有排行无提醒,粤JCL629,2020/2/7,100,1
03无排行有提醒,粤B3AU48,2020/2/7,100,1
01有排行有提醒,粤LBY602,2020/2/7,100,1
04无排行无提醒,粤B4C0S6,2020/2/7,100,1
02有排行无提醒,闽C88DN2,2020/2/7,100,1
02有排行无提醒,粤B3Q03K,2020/2/7,100,1
01有排行有提醒,皖AT0626,2020/2/7,100,1
