部门,车牌号,日期,驾驶行为评分,排名
01有排行有提醒,粤B3R80W,2020/10/2,100,1
04无排行无提醒,粤B4C0S6,2020/10/2,100,1
01有排行有提醒,粤BT2220,2020/10/2,100,1
04无排行无提醒,粤S09158,2020/10/2,100,1
02有排行无提醒,粤B9XN26,2020/10/2,100,1
02有排行无提醒,皖AYY059,2020/10/2,100,1
01有排行有提醒,粤LBY602,2020/10/2,100,1
02有排行无提醒,粤BL05M1,2020/10/2,96.24,2
02有排行无提醒,皖AT0620,2020/10/2,94.33,3
03无排行有提醒,皖AT0563,2020/10/2,86.09,4
01有排行有提醒,皖AT0665,2020/10/2,81.49,5
04无排行无提醒,皖AT0658,2020/10/2,79.52,6
01有排行有提醒,皖AT0568,2020/10/2,72.53,7
01有排行有提醒,皖AT0628,2020/10/2,72.44,8
03无排行有提醒,皖AT0621,2020/10/2,65.67,9
03无排行有提醒,皖AT0596,2020/10/2,65.42,10
01有排行有提醒,皖AT0650,2020/10/2,64.67,11
01有排行有提醒,皖AT0642,2020/10/2,63.08,12
01有排行有提醒,皖AT0553,2020/10/2,56.43,13
01有排行有提醒,皖AT0599,2020/10/2,47.97,14
03无排行有提醒,皖AT0591,2020/10/2,47.37,15
03无排行有提醒,皖AT0631,2020/10/2,44.17,16
04无排行无提醒,皖AT0565,2020/10/2,37.36,17
03无排行有提醒,皖AT0632,2020/10/2,36.57,18
04无排行无提醒,皖AT0608,2020/10/2,35.64,19
04无排行无提醒,皖AT0623,2020/10/2,19.29,20
02有排行无提醒,皖AT0613,2020/10/2,17.3,21
01有排行有提醒,皖AT0609,2020/10/2,0,22
01有排行有提醒,粤B048RX,2020/10/2,0,22
03无排行有提醒,粤TEST01,2020/10/2,0,22
02有排行无提醒,粤BN8G52,2020/10/2,0,22
04无排行无提醒,皖AT0556,2020/10/2,0,22
02有排行无提醒,皖AT0641,2020/10/2,0,22
02有排行无提醒,皖AT0580,2020/10/3,100,1
04无排行无提醒,皖AT0560,2020/10/3,100,1
03无排行有提醒,皖AT0549,2020/10/3,100,1
02有排行无提醒,皖AT0543,2020/10/3,100,1
03无排行有提醒,皖AT0633,2020/10/3,100,1
02有排行无提醒,皖AT0576,2020/10/3,100,1
02有排行无提醒,粤SL3H57,2020/10/3,100,1
03无排行有提醒,粤BS207S,2020/10/3,100,1
04无排行无提醒,粤B83CT2,2020/10/3,100,1
03无排行有提醒,粤B892VK,2020/10/3,100,1
04无排行无提醒,粤B0Y92H,2020/10/3,100,1
02有排行无提醒,粤B7U0H5,2020/10/3,100,1
03无排行有提醒,渝D865V3,2020/10/3,100,1
03无排行有提醒,皖AT0579,2020/10/3,100,1
04无排行无提醒,皖AT0661,2020/10/3,100,1
02有排行无提醒,皖AT0541,2020/10/3,100,1
01有排行有提醒,皖AT0619,2020/10/3,100,1
04无排行无提醒,皖AT0666,2020/10/3,100,1
03无排行有提醒,皖AT0621,2020/10/3,100,1
02有排行无提醒,皖AT0575,2020/10/3,100,1
03无排行有提醒,皖AT0589,2020/10/3,100,1
02有排行无提醒,皖AT0657,2020/10/3,100,1
01有排行有提醒,皖AT0547,2020/10/3,100,1
04无排行无提醒,皖AT0616,2020/10/3,100,1
03无排行有提醒,皖AT0539,2020/10/3,100,1
02有排行无提醒,皖AT0601,2020/10/3,100,1
01有排行有提醒,皖AT0600,2020/10/3,100,1
01有排行有提醒,粤L39ES3,2020/10/3,100,1
04无排行无提醒,粤BP439V,2020/10/3,100,1
01有排行有提醒,粤B3R80W,2020/10/3,100,1
04无排行无提醒,粤B3RC91,2020/10/3,100,1
03无排行有提醒,粤B533CJ,2020/10/3,100,1
01有排行有提醒,皖AT0626,2020/10/3,100,1
02有排行无提醒,粤B3Q03K,2020/10/3,100,1
04无排行无提醒,粤STB959,2020/10/3,100,1
01有排行有提醒,粤S45B27,2020/10/3,100,1
02有排行无提醒,粤JCL629,2020/10/3,100,1
03无排行有提醒,粤B3AU48,2020/10/3,100,1
01有排行有提醒,粤LBY602,2020/10/3,100,1
01有排行有提醒,粤BH218W,2020/10/3,100,1
04无排行无提醒,皖AT0540,2020/10/3,100,1
03无排行有提醒,粤STC809,2020/10/3,100,1
01有排行有提醒,粤B2K335,2020/10/3,100,1
04无排行无提醒,粤PR5795,2020/10/3,100,1
03无排行有提醒,粤BY1047,2020/10/3,100,1
04无排行无提醒,粤B4C0S6,2020/10/3,100,1
01有排行有提醒,粤BT2220,2020/10/3,100,1
04无排行无提醒,粤S09158,2020/10/3,100,1
02有排行无提醒,皖AYY059,2020/10/3,100,1
02有排行无提醒,粤B9XN26,2020/10/3,100,1
03无排行有提醒,粤B2X562,2020/10/3,100,1
02有排行无提醒,闽C88DN2,2020/10/3,100,1
02有排行无提醒,粤BL05M1,2020/10/3,95.47,2
01有排行有提醒,皖AT0642,2020/10/3,92.49,3
03无排行有提醒,皖AT0563,2020/10/3,89.13,4
02有排行无提醒,皖AT0620,2020/10/3,82.64,5
04无排行无提醒,皖AT0658,2020/10/3,65.08,6
01有排行有提醒,皖AT0650,2020/10/3,63.13,7
03无排行有提醒,皖AT0596,2020/10/3,62.46,8
03无排行有提醒,皖AT0631,2020/10/3,54.29,9
01有排行有提醒,皖AT0628,2020/10/3,52.14,10
03无排行有提醒,皖AT0632,2020/10/3,48.84,11
03无排行有提醒,皖AT0591,2020/10/3,36.14,12
01有排行有提醒,皖AT0665,2020/10/3,35.43,13
01有排行有提醒,皖AT0553,2020/10/3,34.91,14
01有排行有提醒,皖AT0599,2020/10/3,32.42,15
04无排行无提醒,皖AT0623,2020/10/3,17.15,16
04无排行无提醒,皖AT0608,2020/10/3,11.97,17
02有排行无提醒,皖AT0613,2020/10/3,9.38,18
01有排行有提醒,皖AT0609,2020/10/3,0,19
01有排行有提醒,粤B048RX,2020/10/3,0,19
03无排行有提醒,粤TEST01,2020/10/3,0,19
04无排行无提醒,皖AT0556,2020/10/3,0,19
02有排行无提醒,粤BN8G52,2020/10/3,0,19
02有排行无提醒,皖AT0641,2020/10/3,0,19
01有排行有提醒,皖AT0568,2020/10/3,0,19
04无排行无提醒,皖AT0565,2020/10/3,0,19
02有排行无提醒,皖AT0580,2020/10/4,100,1
04无排行无提醒,皖AT0560,2020/10/4,100,1
03无排行有提醒,皖AT0549,2020/10/4,100,1
02有排行无提醒,皖AT0543,2020/10/4,100,1
03无排行有提醒,皖AT0633,2020/10/4,100,1
02有排行无提醒,皖AT0576,2020/10/4,100,1
02有排行无提醒,粤SL3H57,2020/10/4,100,1
03无排行有提醒,粤BS207S,2020/10/4,100,1
04无排行无提醒,粤B83CT2,2020/10/4,100,1
03无排行有提醒,粤B892VK,2020/10/4,100,1
04无排行无提醒,粤B0Y92H,2020/10/4,100,1
02有排行无提醒,粤B7U0H5,2020/10/4,100,1
03无排行有提醒,渝D865V3,2020/10/4,100,1
03无排行有提醒,皖AT0579,2020/10/4,100,1
04无排行无提醒,皖AT0661,2020/10/4,100,1
02有排行无提醒,皖AT0541,2020/10/4,100,1
01有排行有提醒,皖AT0619,2020/10/4,100,1
04无排行无提醒,皖AT0666,2020/10/4,100,1
03无排行有提醒,皖AT0621,2020/10/4,100,1
02有排行无提醒,皖AT0575,2020/10/4,100,1
03无排行有提醒,皖AT0589,2020/10/4,100,1
02有排行无提醒,皖AT0657,2020/10/4,100,1
01有排行有提醒,皖AT0547,2020/10/4,100,1
04无排行无提醒,皖AT0616,2020/10/4,100,1
03无排行有提醒,皖AT0539,2020/10/4,100,1
02有排行无提醒,皖AT0601,2020/10/4,100,1
01有排行有提醒,皖AT0600,2020/10/4,100,1
01有排行有提醒,粤L39ES3,2020/10/4,100,1
04无排行无提醒,粤BP439V,2020/10/4,100,1
01有排行有提醒,粤B3R80W,2020/10/4,100,1
04无排行无提醒,粤B3RC91,2020/10/4,100,1
03无排行有提醒,粤B533CJ,2020/10/4,100,1
01有排行有提醒,皖AT0626,2020/10/4,100,1
04无排行无提醒,粤STB959,2020/10/4,100,1
02有排行无提醒,粤B3Q03K,2020/10/4,100,1
02有排行无提醒,闽C88DN2,2020/10/4,100,1
01有排行有提醒,粤S45B27,2020/10/4,100,1
02有排行无提醒,粤JCL629,2020/10/4,100,1
03无排行有提醒,粤B3AU48,2020/10/4,100,1
01有排行有提醒,粤BH218W,2020/10/4,100,1
03无排行有提醒,粤B2X562,2020/10/4,100,1
03无排行有提醒,粤STC809,2020/10/4,100,1
01有排行有提醒,粤B2K335,2020/10/4,100,1
04无排行无提醒,粤PR5795,2020/10/4,100,1
03无排行有提醒,粤BY1047,2020/10/4,100,1
01有排行有提醒,粤BT2220,2020/10/4,100,1
04无排行无提醒,粤B4C0S6,2020/10/4,100,1
02有排行无提醒,皖AYY059,2020/10/4,100,1
04无排行无提醒,粤S09158,2020/10/4,100,1
04无排行无提醒,皖AT0540,2020/10/4,100,1
02有排行无提醒,粤B9XN26,2020/10/4,100,1
01有排行有提醒,粤LBY602,2020/10/4,100,1
01有排行有提醒,皖AT0642,2020/10/4,87.72,2
03无排行有提醒,皖AT0563,2020/10/4,73.96,3
02有排行无提醒,粤BL05M1,2020/10/4,70.74,4
01有排行有提醒,皖AT0650,2020/10/4,66.17,5
03无排行有提醒,皖AT0596,2020/10/4,62.78,6
02有排行无提醒,皖AT0620,2020/10/4,62.27,7
01有排行有提醒,皖AT0599,2020/10/4,58.23,8
01有排行有提醒,皖AT0568,2020/10/4,55.07,9
04无排行无提醒,皖AT0658,2020/10/4,52.88,10
04无排行无提醒,皖AT0565,2020/10/4,49.03,11
03无排行有提醒,皖AT0631,2020/10/4,45.27,12
02有排行无提醒,皖AT0613,2020/10/4,37.28,13
01有排行有提醒,皖AT0553,2020/10/4,32.16,14
01有排行有提醒,皖AT0628,2020/10/4,29.33,15
03无排行有提醒,皖AT0591,2020/10/4,25,16
03无排行有提醒,皖AT0632,2020/10/4,19.38,17
01有排行有提醒,皖AT0665,2020/10/4,17.78,18
01有排行有提醒,皖AT0609,2020/10/4,0,19
03无排行有提醒,粤TEST01,2020/10/4,0,19
01有排行有提醒,粤B048RX,2020/10/4,0,19
04无排行无提醒,皖AT0556,2020/10/4,0,19
02有排行无提醒,粤BN8G52,2020/10/4,0,19
02有排行无提醒,皖AT0641,2020/10/4,0,19
04无排行无提醒,皖AT0623,2020/10/4,0,19
04无排行无提醒,皖AT0608,2020/10/4,0,19
02有排行无提醒,皖AT0580,2020/10/5,100,1
02有排行无提醒,皖AT0613,2020/10/5,100,1
04无排行无提醒,皖AT0560,2020/10/5,100,1
03无排行有提醒,皖AT0549,2020/10/5,100,1
02有排行无提醒,皖AT0543,2020/10/5,100,1
03无排行有提醒,皖AT0633,2020/10/5,100,1
02有排行无提醒,皖AT0576,2020/10/5,100,1
02有排行无提醒,粤SL3H57,2020/10/5,100,1
03无排行有提醒,粤BS207S,2020/10/5,100,1
04无排行无提醒,粤B83CT2,2020/10/5,100,1
03无排行有提醒,粤B892VK,2020/10/5,100,1
04无排行无提醒,粤B0Y92H,2020/10/5,100,1
02有排行无提醒,粤B7U0H5,2020/10/5,100,1
03无排行有提醒,皖AT0579,2020/10/5,100,1
04无排行无提醒,皖AT0661,2020/10/5,100,1
01有排行有提醒,皖AT0600,2020/10/5,100,1
02有排行无提醒,皖AT0541,2020/10/5,100,1
01有排行有提醒,皖AT0642,2020/10/5,100,1
01有排行有提醒,皖AT0619,2020/10/5,100,1
04无排行无提醒,皖AT0666,2020/10/5,100,1
03无排行有提醒,皖AT0621,2020/10/5,100,1
02有排行无提醒,皖AT0575,2020/10/5,100,1
03无排行有提醒,皖AT0589,2020/10/5,100,1
02有排行无提醒,皖AT0657,2020/10/5,100,1
01有排行有提醒,皖AT0547,2020/10/5,100,1
04无排行无提醒,皖AT0616,2020/10/5,100,1
03无排行有提醒,皖AT0539,2020/10/5,100,1
02有排行无提醒,皖AT0601,2020/10/5,100,1
03无排行有提醒,渝D865V3,2020/10/5,100,1
01有排行有提醒,粤L39ES3,2020/10/5,100,1
01有排行有提醒,粤BT2220,2020/10/5,100,1
04无排行无提醒,粤STB959,2020/10/5,100,1
03无排行有提醒,粤B533CJ,2020/10/5,100,1
01有排行有提醒,粤S45B27,2020/10/5,100,1
02有排行无提醒,粤JCL629,2020/10/5,100,1
03无排行有提醒,粤B3AU48,2020/10/5,100,1
01有排行有提醒,粤LBY602,2020/10/5,100,1
04无排行无提醒,粤B4C0S6,2020/10/5,100,1
02有排行无提醒,闽C88DN2,2020/10/5,100,1
02有排行无提醒,粤B3Q03K,2020/10/5,100,1
01有排行有提醒,皖AT0626,2020/10/5,100,1
04无排行无提醒,皖AT0540,2020/10/5,100,1
02有排行无提醒,皖AYY059,2020/10/5,100,1
04无排行无提醒,粤B3RC91,2020/10/5,100,1
03无排行有提醒,粤STC809,2020/10/5,100,1
03无排行有提醒,粤BY1047,2020/10/5,100,1
04无排行无提醒,粤PR5795,2020/10/5,100,1
04无排行无提醒,粤S09158,2020/10/5,100,1
01有排行有提醒,粤B2K335,2020/10/5,100,1
02有排行无提醒,粤B9XN26,2020/10/5,100,1
03无排行有提醒,粤B2X562,2020/10/5,100,1
01有排行有提醒,粤BH218W,2020/10/5,100,1
04无排行无提醒,粤BP439V,2020/10/5,100,1
01有排行有提醒,粤B3R80W,2020/10/5,100,1
02有排行无提醒,皖AT0620,2020/10/5,74.08,2
01有排行有提醒,皖AT0650,2020/10/5,72.9,3
01有排行有提醒,皖AT0665,2020/10/5,59.63,4
04无排行无提醒,皖AT0658,2020/10/5,52.45,5
03无排行有提醒,皖AT0596,2020/10/5,48.93,6
03无排行有提醒,皖AT0563,2020/10/5,45.32,7
01有排行有提醒,皖AT0553,2020/10/5,43.12,8
01有排行有提醒,皖AT0568,2020/10/5,39.73,9
03无排行有提醒,皖AT0632,2020/10/5,37.29,10
01有排行有提醒,皖AT0599,2020/10/5,35.08,11
03无排行有提醒,皖AT0591,2020/10/5,28.23,12
04无排行无提醒,皖AT0623,2020/10/5,28.1,13
03无排行有提醒,皖AT0631,2020/10/5,27.47,14
01有排行有提醒,皖AT0628,2020/10/5,22.37,15
04无排行无提醒,皖AT0608,2020/10/5,22.31,16
02有排行无提醒,粤BL05M1,2020/10/5,18.6,17
01有排行有提醒,皖AT0609,2020/10/5,0,18
01有排行有提醒,粤B048RX,2020/10/5,0,18
03无排行有提醒,粤TEST01,2020/10/5,0,18
02有排行无提醒,粤BN8G52,2020/10/5,0,18
04无排行无提醒,皖AT0556,2020/10/5,0,18
02有排行无提醒,皖AT0641,2020/10/5,0,18
04无排行无提醒,皖AT0565,2020/10/5,0,18
02有排行无提醒,皖AT0580,2020/10/6,100,1
04无排行无提醒,皖AT0560,2020/10/6,100,1
03无排行有提醒,皖AT0549,2020/10/6,100,1
02有排行无提醒,皖AT0543,2020/10/6,100,1
03无排行有提醒,皖AT0633,2020/10/6,100,1
02有排行无提醒,皖AT0576,2020/10/6,100,1
02有排行无提醒,粤SL3H57,2020/10/6,100,1
03无排行有提醒,粤BS207S,2020/10/6,100,1
04无排行无提醒,粤B83CT2,2020/10/6,100,1
03无排行有提醒,粤B892VK,2020/10/6,100,1
04无排行无提醒,粤B0Y92H,2020/10/6,100,1
02有排行无提醒,粤B7U0H5,2020/10/6,100,1
03无排行有提醒,渝D865V3,2020/10/6,100,1
02有排行无提醒,皖AT0613,2020/10/6,100,1
03无排行有提醒,皖AT0579,2020/10/6,100,1
02有排行无提醒,皖AT0541,2020/10/6,100,1
01有排行有提醒,皖AT0619,2020/10/6,100,1
04无排行无提醒,皖AT0666,2020/10/6,100,1
02有排行无提醒,皖AT0575,2020/10/6,100,1
03无排行有提醒,皖AT0589,2020/10/6,100,1
02有排行无提醒,皖AT0657,2020/10/6,100,1
01有排行有提醒,皖AT0547,2020/10/6,100,1
04无排行无提醒,皖AT0616,2020/10/6,100,1
03无排行有提醒,皖AT0539,2020/10/6,100,1
02有排行无提醒,皖AT0601,2020/10/6,100,1
01有排行有提醒,皖AT0600,2020/10/6,100,1
04无排行无提醒,皖AT0661,2020/10/6,100,1
01有排行有提醒,粤L39ES3,2020/10/6,100,1
04无排行无提醒,粤BP439V,2020/10/6,100,1
01有排行有提醒,粤B3R80W,2020/10/6,100,1
04无排行无提醒,粤B3RC91,2020/10/6,100,1
03无排行有提醒,粤B533CJ,2020/10/6,100,1
01有排行有提醒,粤S45B27,2020/10/6,100,1
01有排行有提醒,皖AT0626,2020/10/6,100,1
02有排行无提醒,粤B3Q03K,2020/10/6,100,1
02有排行无提醒,粤JCL629,2020/10/6,100,1
03无排行有提醒,粤B3AU48,2020/10/6,100,1
01有排行有提醒,粤LBY602,2020/10/6,100,1
04无排行无提醒,粤B4C0S6,2020/10/6,100,1
01有排行有提醒,粤BH218W,2020/10/6,100,1
04无排行无提醒,皖AT0540,2020/10/6,100,1
03无排行有提醒,粤STC809,2020/10/6,100,1
01有排行有提醒,粤B2K335,2020/10/6,100,1
04无排行无提醒,粤PR5795,2020/10/6,100,1
03无排行有提醒,粤BY1047,2020/10/6,100,1
02有排行无提醒,闽C88DN2,2020/10/6,100,1
01有排行有提醒,粤BT2220,2020/10/6,100,1
04无排行无提醒,粤S09158,2020/10/6,100,1
02有排行无提醒,皖AYY059,2020/10/6,100,1
02有排行无提醒,粤B9XN26,2020/10/6,100,1
03无排行有提醒,粤B2X562,2020/10/6,100,1
04无排行无提醒,粤STB959,2020/10/6,100,1
02有排行无提醒,粤BL05M1,2020/10/6,96.47,2
01有排行有提醒,皖AT0642,2020/10/6,93.01,3
03无排行有提醒,皖AT0563,2020/10/6,87.53,4
02有排行无提醒,皖AT0620,2020/10/6,75.56,5
03无排行有提醒,皖AT0621,2020/10/6,68.28,6
04无排行无提醒,皖AT0658,2020/10/6,62.3,7
04无排行无提醒,皖AT0623,2020/10/6,59.93,8
03无排行有提醒,皖AT0632,2020/10/6,59.07,9
01有排行有提醒,皖AT0665,2020/10/6,57.45,10
01有排行有提醒,皖AT0553,2020/10/6,55.82,11
01有排行有提醒,皖AT0650,2020/10/6,54.7,12
03无排行有提醒,皖AT0596,2020/10/6,52.15,13
03无排行有提醒,皖AT0631,2020/10/6,41.42,14
01有排行有提醒,皖AT0628,2020/10/6,38.1,15
01有排行有提醒,皖AT0568,2020/10/6,37.34,16
03无排行有提醒,皖AT0591,2020/10/6,35.81,17
04无排行无提醒,皖AT0608,2020/10/6,34.09,18
01有排行有提醒,皖AT0599,2020/10/6,30.35,19
04无排行无提醒,皖AT0565,2020/10/6,26.93,20
01有排行有提醒,粤B048RX,2020/10/6,0,21
01有排行有提醒,皖AT0609,2020/10/6,0,21
03无排行有提醒,粤TEST01,2020/10/6,0,21
04无排行无提醒,皖AT0556,2020/10/6,0,21
02有排行无提醒,粤BN8G52,2020/10/6,0,21
02有排行无提醒,皖AT0641,2020/10/6,0,21
02有排行无提醒,皖AT0580,2020/10/7,100,1
03无排行有提醒,皖AT0549,2020/10/7,100,1
02有排行无提醒,皖AT0543,2020/10/7,100,1
03无排行有提醒,皖AT0633,2020/10/7,100,1
02有排行无提醒,皖AT0576,2020/10/7,100,1
02有排行无提醒,粤SL3H57,2020/10/7,100,1
03无排行有提醒,粤BS207S,2020/10/7,100,1
04无排行无提醒,粤B83CT2,2020/10/7,100,1
03无排行有提醒,粤B892VK,2020/10/7,100,1
04无排行无提醒,粤B0Y92H,2020/10/7,100,1
02有排行无提醒,粤B7U0H5,2020/10/7,100,1
03无排行有提醒,渝D865V3,2020/10/7,100,1
01有排行有提醒,粤L39ES3,2020/10/7,100,1
04无排行无提醒,皖AT0560,2020/10/7,100,1
03无排行有提醒,皖AT0579,2020/10/7,100,1
02有排行无提醒,皖AT0541,2020/10/7,100,1
01有排行有提醒,皖AT0619,2020/10/7,100,1
04无排行无提醒,皖AT0666,2020/10/7,100,1
02有排行无提醒,皖AT0575,2020/10/7,100,1
03无排行有提醒,皖AT0589,2020/10/7,100,1
02有排行无提醒,皖AT0657,2020/10/7,100,1
01有排行有提醒,皖AT0547,2020/10/7,100,1
04无排行无提醒,皖AT0616,2020/10/7,100,1
03无排行有提醒,皖AT0539,2020/10/7,100,1
02有排行无提醒,皖AT0601,2020/10/7,100,1
01有排行有提醒,皖AT0600,2020/10/7,100,1
04无排行无提醒,皖AT0661,2020/10/7,100,1
04无排行无提醒,粤BP439V,2020/10/7,100,1
01有排行有提醒,粤BH218W,2020/10/7,100,1
04无排行无提醒,粤B3RC91,2020/10/7,100,1
03无排行有提醒,粤B533CJ,2020/10/7,100,1
01有排行有提醒,粤S45B27,2020/10/7,100,1
01有排行有提醒,皖AT0626,2020/10/7,100,1
02有排行无提醒,粤B3Q03K,2020/10/7,100,1
04无排行无提醒,粤STB959,2020/10/7,100,1
02有排行无提醒,闽C88DN2,2020/10/7,100,1
02有排行无提醒,粤JCL629,2020/10/7,100,1
03无排行有提醒,粤B3AU48,2020/10/7,100,1
04无排行无提醒,皖AT0540,2020/10/7,100,1
01有排行有提醒,粤LBY602,2020/10/7,100,1
03无排行有提醒,粤STC809,2020/10/7,100,1
01有排行有提醒,粤B2K335,2020/10/7,100,1
