部门,车牌号,日期,驾驶行为评分,排名
01有排行有提醒,粤B2K335,2019/11/25,84.91,6
01有排行有提醒,皖AT0626,2019/11/25,83.96,7
01有排行有提醒,粤B3R80W,2019/11/25,82.29,8
03无排行有提醒,粤STC809,2019/11/25,80.22,9
01有排行有提醒,粤L39ES3,2019/11/25,79.29,10
04无排行无提醒,粤BP439V,2019/11/25,73.54,11
04无排行无提醒,皖AT0540,2019/11/25,73.3,12
02有排行无提醒,粤B9XN26,2019/11/25,69.43,13
02有排行无提醒,皖AT0576,2019/11/25,42.59,14
01有排行有提醒,皖AT0553,2019/11/25,24.48,15
02有排行无提醒,粤BN8G52,2019/11/25,0,16
04无排行无提醒,粤PR5795,2019/11/25,0,16
03无排行有提醒,粤BS207S,2019/11/25,0,16
03无排行有提醒,粤TEST01,2019/11/25,0,16
01有排行有提醒,粤B048RX,2019/11/25,0,16
02有排行无提醒,粤B7U0H5,2019/11/26,100,1
03无排行有提醒,粤B533CJ,2019/11/26,100,1
04无排行无提醒,粤B3RC91,2019/11/26,100,1
01有排行有提醒,粤BH218W,2019/11/26,100,1
04无排行无提醒,粤S09158,2019/11/26,100,1
02有排行无提醒,粤BL05M1,2019/11/26,100,1
03无排行有提醒,粤BY1047,2019/11/26,100,1
03无排行有提醒,粤B892VK,2019/11/26,100,1
04无排行无提醒,粤B0Y92H,2019/11/26,100,1
03无排行有提醒,渝D865V3,2019/11/26,100,1
01有排行有提醒,粤S45B27,2019/11/26,100,1
02有排行无提醒,粤JCL629,2019/11/26,100,1
03无排行有提醒,粤B3AU48,2019/11/26,100,1
02有排行无提醒,皖AYY059,2019/11/26,100,1
02有排行无提醒,粤SL3H57,2019/11/26,100,1
01有排行有提醒,皖AT0626,2019/11/26,100,1
04无排行无提醒,粤B83CT2,2019/11/26,100,1
01有排行有提醒,粤LBY602,2019/11/26,100,1
02有排行无提醒,闽C88DN2,2019/11/26,100,1
04无排行无提醒,粤B4C0S6,2019/11/26,100,1
02有排行无提醒,粤B9XN26,2019/11/26,94.66,2
02有排行无提醒,粤B3Q03K,2019/11/26,92.87,3
04无排行无提醒,粤PR5795,2019/11/26,92.67,4
03无排行有提醒,粤B2X562,2019/11/26,91.84,5
04无排行无提醒,粤BP439V,2019/11/26,91.36,6
03无排行有提醒,粤STC809,2019/11/26,90.42,7
01有排行有提醒,粤B2K335,2019/11/26,89.42,8
01有排行有提醒,粤B3R80W,2019/11/26,86.53,9
01有排行有提醒,粤BT2220,2019/11/26,85.73,10
01有排行有提醒,皖AT0553,2019/11/26,41.47,11
02有排行无提醒,皖AT0576,2019/11/26,31.78,12
04无排行无提醒,皖AT0540,2019/11/26,25.16,13
01有排行有提醒,粤L39ES3,2019/11/26,0,14
02有排行无提醒,粤BN8G52,2019/11/26,0,14
04无排行无提醒,粤STB959,2019/11/26,0,14
03无排行有提醒,粤BS207S,2019/11/26,0,14
03无排行有提醒,粤TEST01,2019/11/26,0,14
01有排行有提醒,粤B048RX,2019/11/26,0,14
02有排行无提醒,粤B7U0H5,2019/11/27,100,1
03无排行有提醒,粤B533CJ,2019/11/27,100,1
04无排行无提醒,粤B3RC91,2019/11/27,100,1
01有排行有提醒,粤BH218W,2019/11/27,100,1
04无排行无提醒,粤S09158,2019/11/27,100,1
02有排行无提醒,粤BL05M1,2019/11/27,100,1
03无排行有提醒,粤BY1047,2019/11/27,100,1
04无排行无提醒,粤PR5795,2019/11/27,100,1
03无排行有提醒,粤B892VK,2019/11/27,100,1
04无排行无提醒,粤B0Y92H,2019/11/27,100,1
03无排行有提醒,渝D865V3,2019/11/27,100,1
01有排行有提醒,粤S45B27,2019/11/27,100,1
02有排行无提醒,粤JCL629,2019/11/27,100,1
04无排行无提醒,粤B83CT2,2019/11/27,100,1
02有排行无提醒,闽C88DN2,2019/11/27,100,1
02有排行无提醒,皖AYY059,2019/11/27,100,1
02有排行无提醒,粤SL3H57,2019/11/27,100,1
04无排行无提醒,粤B4C0S6,2019/11/27,100,1
01有排行有提醒,粤LBY602,2019/11/27,100,1
03无排行有提醒,粤B3AU48,2019/11/27,100,1
01有排行有提醒,皖AT0626,2019/11/27,100,1
01有排行有提醒,粤B2K335,2019/11/27,97,2
02有排行无提醒,粤B3Q03K,2019/11/27,95.67,3
04无排行无提醒,粤STB959,2019/11/27,95.39,4
03无排行有提醒,粤B2X562,2019/11/27,94.97,5
01有排行有提醒,粤B3R80W,2019/11/27,94.54,6
01有排行有提醒,粤L39ES3,2019/11/27,93.88,7
02有排行无提醒,粤B9XN26,2019/11/27,90.76,8
03无排行有提醒,粤STC809,2019/11/27,86.94,9
01有排行有提醒,粤BT2220,2019/11/27,85.87,10
02有排行无提醒,皖AT0576,2019/11/27,63.72,11
04无排行无提醒,粤BP439V,2019/11/27,57,12
01有排行有提醒,皖AT0553,2019/11/27,36.69,13
04无排行无提醒,皖AT0540,2019/11/27,32.37,14
02有排行无提醒,粤BN8G52,2019/11/27,0,15
03无排行有提醒,粤BS207S,2019/11/27,0,15
03无排行有提醒,粤TEST01,2019/11/27,0,15
01有排行有提醒,粤B048RX,2019/11/27,0,15
02有排行无提醒,闽C88DN2,2019/11/28,100,1
02有排行无提醒,粤JCL629,2019/11/28,100,1
01有排行有提醒,粤S45B27,2019/11/28,100,1
03无排行有提醒,粤B533CJ,2019/11/28,100,1
04无排行无提醒,粤B3RC91,2019/11/28,100,1
01有排行有提醒,粤BH218W,2019/11/28,100,1
03无排行有提醒,粤B892VK,2019/11/28,100,1
02有排行无提醒,粤B7U0H5,2019/11/28,100,1
04无排行无提醒,粤S09158,2019/11/28,100,1
03无排行有提醒,渝D865V3,2019/11/28,100,1
03无排行有提醒,粤BY1047,2019/11/28,100,1
03无排行有提醒,粤B3AU48,2019/11/28,100,1
01有排行有提醒,粤LBY602,2019/11/28,100,1
04无排行无提醒,粤B4C0S6,2019/11/28,100,1
02有排行无提醒,粤BL05M1,2019/11/28,100,1
02有排行无提醒,皖AYY059,2019/11/28,100,1
01有排行有提醒,皖AT0626,2019/11/28,100,1
02有排行无提醒,粤SL3H57,2019/11/28,100,1
04无排行无提醒,粤B83CT2,2019/11/28,100,1
03无排行有提醒,粤STC809,2019/11/28,99.8,2
04无排行无提醒,粤PR5795,2019/11/28,97.63,3
02有排行无提醒,粤B3Q03K,2019/11/28,95.56,4
03无排行有提醒,粤B2X562,2019/11/28,95.26,5
01有排行有提醒,皖AT0609,2019/11/28,94.81,6
01有排行有提醒,粤B2K335,2019/11/28,94.37,7
04无排行无提醒,粤STB959,2019/11/28,92.51,8
01有排行有提醒,粤B3R80W,2019/11/28,92.49,9
02有排行无提醒,粤B9XN26,2019/11/28,90.34,10
01有排行有提醒,粤L39ES3,2019/11/28,86.85,11
01有排行有提醒,粤BT2220,2019/11/28,85.93,12
04无排行无提醒,皖AT0556,2019/11/28,82.53,13
02有排行无提醒,皖AT0620,2019/11/28,81.45,14
04无排行无提醒,粤B0Y92H,2019/11/28,80.62,15
04无排行无提醒,粤BP439V,2019/11/28,76.65,16
04无排行无提醒,皖AT0616,2019/11/28,75.41,17
02有排行无提醒,皖AT0543,2019/11/28,71.25,18
01有排行有提醒,皖AT0628,2019/11/28,65.46,19
04无排行无提醒,皖AT0540,2019/11/28,60.51,20
03无排行有提醒,皖AT0589,2019/11/28,55.65,21
03无排行有提醒,皖AT0632,2019/11/28,55.04,22
03无排行有提醒,皖AT0591,2019/11/28,54.17,23
04无排行无提醒,皖AT0658,2019/11/28,52.06,24
03无排行有提醒,皖AT0621,2019/11/28,50.63,25
03无排行有提醒,皖AT0539,2019/11/28,49.57,26
01有排行有提醒,皖AT0650,2019/11/28,47.95,27
04无排行无提醒,皖AT0661,2019/11/28,45.95,28
03无排行有提醒,皖AT0563,2019/11/28,45.37,29
02有排行无提醒,皖AT0613,2019/11/28,44.74,30
01有排行有提醒,皖AT0568,2019/11/28,43.41,31
03无排行有提醒,皖AT0579,2019/11/28,40.65,32
04无排行无提醒,皖AT0560,2019/11/28,40.54,33
02有排行无提醒,皖AT0541,2019/11/28,40.33,34
01有排行有提醒,皖AT0600,2019/11/28,40.18,35
04无排行无提醒,皖AT0666,2019/11/28,35.64,36
01有排行有提醒,皖AT0665,2019/11/28,35.52,37
01有排行有提醒,皖AT0553,2019/11/28,35.4,38
04无排行无提醒,皖AT0623,2019/11/28,32.07,39
03无排行有提醒,皖AT0633,2019/11/28,31.97,40
02有排行无提醒,皖AT0641,2019/11/28,28.53,41
03无排行有提醒,皖AT0549,2019/11/28,26.91,42
02有排行无提醒,皖AT0601,2019/11/28,25.96,43
04无排行无提醒,皖AT0608,2019/11/28,25.79,44
02有排行无提醒,皖AT0575,2019/11/28,20.43,45
02有排行无提醒,皖AT0576,2019/11/28,20.33,46
02有排行无提醒,皖AT0657,2019/11/28,18.43,47
01有排行有提醒,皖AT0599,2019/11/28,17.97,48
03无排行有提醒,皖AT0596,2019/11/28,15.78,49
04无排行无提醒,皖AT0565,2019/11/28,0,50
01有排行有提醒,粤B048RX,2019/11/28,0,50
02有排行无提醒,皖AT0580,2019/11/28,0,50
02有排行无提醒,粤BN8G52,2019/11/28,0,50
03无排行有提醒,粤BS207S,2019/11/28,0,50
03无排行有提醒,粤TEST01,2019/11/28,0,50
03无排行有提醒,皖AT0631,2019/11/28,0,50
01有排行有提醒,皖AT0642,2019/11/28,0,50
01有排行有提醒,皖AT0547,2019/11/28,0,50
02有排行无提醒,闽C88DN2,2019/11/29,100,1
02有排行无提醒,粤BL05M1,2019/11/29,100,1
01有排行有提醒,粤S45B27,2019/11/29,100,1
03无排行有提醒,粤B533CJ,2019/11/29,100,1
04无排行无提醒,粤B3RC91,2019/11/29,100,1
01有排行有提醒,粤BH218W,2019/11/29,100,1
03无排行有提醒,粤B892VK,2019/11/29,100,1
04无排行无提醒,粤S09158,2019/11/29,100,1
04无排行无提醒,粤B0Y92H,2019/11/29,100,1
02有排行无提醒,粤B7U0H5,2019/11/29,100,1
03无排行有提醒,粤BY1047,2019/11/29,100,1
03无排行有提醒,粤B3AU48,2019/11/29,100,1
01有排行有提醒,粤LBY602,2019/11/29,100,1
02有排行无提醒,皖AT0543,2019/11/29,100,1
02有排行无提醒,皖AYY059,2019/11/29,100,1
03无排行有提醒,渝D865V3,2019/11/29,100,1
01有排行有提醒,皖AT0626,2019/11/29,100,1
02有排行无提醒,粤SL3H57,2019/11/29,100,1
04无排行无提醒,粤B83CT2,2019/11/29,100,1
04无排行无提醒,粤B4C0S6,2019/11/29,100,1
04无排行无提醒,粤PR5795,2019/11/29,99.81,2
02有排行无提醒,粤B9XN26,2019/11/29,96.1,3
03无排行有提醒,粤B2X562,2019/11/29,94.91,4
01有排行有提醒,皖AT0568,2019/11/29,94.86,5
01有排行有提醒,粤B2K335,2019/11/29,94.4,6
04无排行无提醒,粤BP439V,2019/11/29,94.26,7
03无排行有提醒,粤STC809,2019/11/29,92.93,8
01有排行有提醒,皖AT0619,2019/11/29,92.35,9
04无排行无提醒,粤STB959,2019/11/29,92.04,10
03无排行有提醒,皖AT0563,2019/11/29,92.01,11
02有排行无提醒,粤JCL629,2019/11/29,89.57,12
02有排行无提醒,粤B3Q03K,2019/11/29,88.75,13
01有排行有提醒,粤BT2220,2019/11/29,83.82,14
01有排行有提醒,粤B3R80W,2019/11/29,80.38,15
01有排行有提醒,粤L39ES3,2019/11/29,76.64,16
02有排行无提醒,皖AT0620,2019/11/29,72.19,17
04无排行无提醒,皖AT0658,2019/11/29,70.52,18
04无排行无提醒,皖AT0616,2019/11/29,69.57,19
01有排行有提醒,皖AT0600,2019/11/29,57.59,20
01有排行有提醒,皖AT0642,2019/11/29,53.69,21
03无排行有提醒,皖AT0621,2019/11/29,50.44,22
03无排行有提醒,皖AT0596,2019/11/29,47.45,23
01有排行有提醒,皖AT0553,2019/11/29,47.26,24
02有排行无提醒,皖AT0576,2019/11/29,46.03,25
02有排行无提醒,皖AT0580,2019/11/29,45.64,26
02有排行无提醒,皖AT0601,2019/11/29,42.91,27
01有排行有提醒,皖AT0665,2019/11/29,42.71,28
03无排行有提醒,皖AT0549,2019/11/29,41.74,29
04无排行无提醒,皖AT0661,2019/11/29,40.23,30
02有排行无提醒,皖AT0541,2019/11/29,38.94,31
03无排行有提醒,皖AT0591,2019/11/29,36.78,32
02有排行无提醒,皖AT0613,2019/11/29,33.24,33
02有排行无提醒,皖AT0575,2019/11/29,33.04,34
03无排行有提醒,皖AT0633,2019/11/29,32.88,35
04无排行无提醒,皖AT0623,2019/11/29,32.6,36
01有排行有提醒,皖AT0599,2019/11/29,32.32,37
01有排行有提醒,皖AT0650,2019/11/29,31.37,38
02有排行无提醒,皖AT0641,2019/11/29,29.16,39
03无排行有提醒,皖AT0589,2019/11/29,27.55,40
04无排行无提醒,皖AT0565,2019/11/29,25.46,41
04无排行无提醒,皖AT0560,2019/11/29,25.22,42
03无排行有提醒,皖AT0632,2019/11/29,21.84,43
04无排行无提醒,皖AT0666,2019/11/29,18.88,44
04无排行无提醒,皖AT0540,2019/11/29,18.28,45
02有排行无提醒,皖AT0657,2019/11/29,15.63,46
03无排行有提醒,皖AT0539,2019/11/29,12.31,47
01有排行有提醒,皖AT0547,2019/11/29,7.37,48
01有排行有提醒,皖AT0628,2019/11/29,4.16,49
03无排行有提醒,皖AT0579,2019/11/29,1.31,50
04无排行无提醒,皖AT0608,2019/11/29,0,51
01有排行有提醒,皖AT0609,2019/11/29,0,51
03无排行有提醒,粤TEST01,2019/11/29,0,51
04无排行无提醒,皖AT0556,2019/11/29,0,51
02有排行无提醒,粤BN8G52,2019/11/29,0,51
03无排行有提醒,粤BS207S,2019/11/29,0,51
01有排行有提醒,粤B048RX,2019/11/29,0,51
03无排行有提醒,皖AT0631,2019/11/29,0,51
02有排行无提醒,闽C88DN2,2019/11/30,100,1
03无排行有提醒,粤B533CJ,2019/11/30,100,1
04无排行无提醒,粤B3RC91,2019/11/30,100,1
01有排行有提醒,粤BH218W,2019/11/30,100,1
02有排行无提醒,皖AT0543,2019/11/30,100,1
04无排行无提醒,粤S09158,2019/11/30,100,1
03无排行有提醒,粤BY1047,2019/11/30,100,1
03无排行有提醒,渝D865V3,2019/11/30,100,1
02有排行无提醒,粤B7U0H5,2019/11/30,100,1
03无排行有提醒,粤B892VK,2019/11/30,100,1
02有排行无提醒,粤BL05M1,2019/11/30,100,1
04无排行无提醒,粤B83CT2,2019/11/30,100,1
02有排行无提醒,粤SL3H57,2019/11/30,100,1
01有排行有提醒,粤S45B27,2019/11/30,100,1
02有排行无提醒,粤JCL629,2019/11/30,100,1
01有排行有提醒,皖AT0626,2019/11/30,100,1
02有排行无提醒,皖AYY059,2019/11/30,100,1
03无排行有提醒,粤B3AU48,2019/11/30,100,1
04无排行无提醒,粤B4C0S6,2019/11/30,100,1
01有排行有提醒,粤LBY602,2019/11/30,100,1
04无排行无提醒,粤BP439V,2019/11/30,99.93,2
04无排行无提醒,粤PR5795,2019/11/30,98.87,3
02有排行无提醒,粤B3Q03K,2019/11/30,97.79,4
04无排行无提醒,粤STB959,2019/11/30,96.79,5
01有排行有提醒,粤L39ES3,2019/11/30,96.44,6
03无排行有提醒,粤B2X562,2019/11/30,93.55,7
04无排行无提醒,粤B0Y92H,2019/11/30,92.46,8
03无排行有提醒,粤BS207S,2019/11/30,92.17,9
01有排行有提醒,粤B2K335,2019/11/30,91.32,10
01有排行有提醒,粤BT2220,2019/11/30,87.02,11
02有排行无提醒,粤B9XN26,2019/11/30,83.76,12
03无排行有提醒,粤STC809,2019/11/30,81.77,13
04无排行无提醒,皖AT0616,2019/11/30,78.71,14
02有排行无提醒,皖AT0620,2019/11/30,73.91,15
02有排行无提醒,皖AT0641,2019/11/30,69.56,16
04无排行无提醒,皖AT0658,2019/11/30,68.24,17
04无排行无提醒,皖AT0565,2019/11/30,67.39,18
03无排行有提醒,皖AT0632,2019/11/30,60.42,19
02有排行无提醒,皖AT0580,2019/11/30,59.56,20
01有排行有提醒,皖AT0665,2019/11/30,57.04,21
01有排行有提醒,皖AT0619,2019/11/30,54.83,22
02有排行无提醒,皖AT0576,2019/11/30,53.21,23
03无排行有提醒,皖AT0589,2019/11/30,52.72,24
01有排行有提醒,粤B3R80W,2019/11/30,50.64,25
02有排行无提醒,皖AT0613,2019/11/30,48.55,26
03无排行有提醒,皖AT0621,2019/11/30,46.51,27
03无排行有提醒,皖AT0633,2019/11/30,46.07,28
01有排行有提醒,皖AT0650,2019/11/30,45.96,29
04无排行无提醒,皖AT0666,2019/11/30,43.4,30
02有排行无提醒,皖AT0575,2019/11/30,41.89,31
01有排行有提醒,皖AT0628,2019/11/30,39.21,32
02有排行无提醒,皖AT0601,2019/11/30,38.28,33
03无排行有提醒,皖AT0579,2019/11/30,37.8,34
01有排行有提醒,皖AT0599,2019/11/30,36.16,35
04无排行无提醒,皖AT0560,2019/11/30,33.26,36
01有排行有提醒,皖AT0600,2019/11/30,32.24,37
04无排行无提醒,皖AT0661,2019/11/30,32.05,38
01有排行有提醒,皖AT0553,2019/11/30,29.68,39
04无排行无提醒,皖AT0540,2019/11/30,29.51,40
03无排行有提醒,皖AT0631,2019/11/30,28.34,41
03无排行有提醒,皖AT0539,2019/11/30,25.48,42
03无排行有提醒,皖AT0596,2019/11/30,25.07,43
01有排行有提醒,皖AT0568,2019/11/30,23.46,44
04无排行无提醒,皖AT0608,2019/11/30,19.34,45
02有排行无提醒,皖AT0541,2019/11/30,15.67,46
02有排行无提醒,皖AT0657,2019/11/30,15.21,47
01有排行有提醒,皖AT0547,2019/11/30,13.49,48
03无排行有提醒,皖AT0549,2019/11/30,11.32,49
03无排行有提醒,皖AT0591,2019/11/30,3.52,50
01有排行有提醒,皖AT0609,2019/11/30,0,51
03无排行有提醒,粤TEST01,2019/11/30,0,51
02有排行无提醒,粤BN8G52,2019/11/30,0,51
01有排行有提醒,皖AT0642,2019/11/30,0,51
04无排行无提醒,皖AT0556,2019/11/30,0,51
03无排行有提醒,皖AT0563,2019/11/30,0,51
01有排行有提醒,粤B048RX,2019/11/30,0,51
04无排行无提醒,皖AT0623,2019/11/30,0,51
