部门,车牌号,日期,驾驶行为评分,排名
01有排行有提醒,粤BT2220,2020/6/7,91.67,5
01有排行有提醒,皖AT0642,2020/6/7,84.65,6
02有排行无提醒,皖AT0657,2020/6/7,82.51,7
01有排行有提醒,皖AT0650,2020/6/7,80.04,8
03无排行有提醒,皖AT0596,2020/6/7,76.99,9
01有排行有提醒,皖AT0568,2020/6/7,70.57,10
04无排行无提醒,皖AT0658,2020/6/7,70.3,11
02有排行无提醒,皖AT0541,2020/6/7,68.68,12
02有排行无提醒,皖AT0613,2020/6/7,59.82,13
04无排行无提醒,皖AT0540,2020/6/7,58.41,14
03无排行有提醒,皖AT0563,2020/6/7,58.29,15
02有排行无提醒,皖AT0620,2020/6/7,57.44,16
02有排行无提醒,皖AT0576,2020/6/7,57.16,17
03无排行有提醒,皖AT0579,2020/6/7,55.32,18
03无排行有提醒,皖AT0631,2020/6/7,51.07,19
02有排行无提醒,皖AT0601,2020/6/7,49.91,20
03无排行有提醒,皖AT0632,2020/6/7,48.66,21
01有排行有提醒,皖AT0599,2020/6/7,47.4,22
04无排行无提醒,皖AT0565,2020/6/7,47.4,23
03无排行有提醒,皖AT0621,2020/6/7,47.15,24
03无排行有提醒,皖AT0591,2020/6/7,45.78,25
03无排行有提醒,皖AT0549,2020/6/7,42.86,26
01有排行有提醒,皖AT0553,2020/6/7,38.8,27
04无排行无提醒,皖AT0608,2020/6/7,36.81,28
04无排行无提醒,皖AT0623,2020/6/7,32.36,29
01有排行有提醒,皖AT0628,2020/6/7,23.56,30
01有排行有提醒,皖AT0665,2020/6/7,22.63,31
01有排行有提醒,粤B048RX,2020/6/7,0,32
02有排行无提醒,粤BN8G52,2020/6/7,0,32
04无排行无提醒,皖AT0556,2020/6/7,0,32
01有排行有提醒,皖AT0609,2020/6/7,0,32
03无排行有提醒,粤TEST01,2020/6/7,0,32
02有排行无提醒,皖AT0641,2020/6/7,0,32
03无排行有提醒,皖AT0633,2020/6/8,100,1
01有排行有提醒,粤L39ES3,2020/6/8,100,1
04无排行无提醒,皖AT0661,2020/6/8,100,1
01有排行有提醒,皖AT0600,2020/6/8,100,1
01有排行有提醒,粤B2K335,2020/6/8,100,1
04无排行无提醒,粤PR5795,2020/6/8,100,1
03无排行有提醒,粤BY1047,2020/6/8,100,1
03无排行有提醒,皖AT0539,2020/6/8,100,1
04无排行无提醒,皖AT0616,2020/6/8,100,1
03无排行有提醒,渝D865V3,2020/6/8,100,1
02有排行无提醒,粤B7U0H5,2020/6/8,100,1
02有排行无提醒,皖AT0543,2020/6/8,100,1
04无排行无提醒,皖AT0560,2020/6/8,100,1
02有排行无提醒,粤SL3H57,2020/6/8,100,1
03无排行有提醒,粤BS207S,2020/6/8,100,1
04无排行无提醒,粤B83CT2,2020/6/8,100,1
02有排行无提醒,粤BL05M1,2020/6/8,100,1
03无排行有提醒,粤B892VK,2020/6/8,100,1
04无排行无提醒,粤B0Y92H,2020/6/8,100,1
04无排行无提醒,粤S09158,2020/6/8,100,1
01有排行有提醒,皖AT0547,2020/6/8,100,1
04无排行无提醒,粤STB959,2020/6/8,100,1
04无排行无提醒,皖AT0666,2020/6/8,100,1
01有排行有提醒,皖AT0626,2020/6/8,100,1
01有排行有提醒,皖AT0619,2020/6/8,100,1
02有排行无提醒,皖AYY059,2020/6/8,100,1
02有排行无提醒,皖AT0580,2020/6/8,100,1
02有排行无提醒,闽C88DN2,2020/6/8,100,1
04无排行无提醒,粤B4C0S6,2020/6/8,100,1
01有排行有提醒,粤LBY602,2020/6/8,100,1
03无排行有提醒,皖AT0589,2020/6/8,100,1
01有排行有提醒,粤BH218W,2020/6/8,100,1
04无排行无提醒,粤B3RC91,2020/6/8,100,1
03无排行有提醒,粤B533CJ,2020/6/8,100,1
01有排行有提醒,粤S45B27,2020/6/8,100,1
02有排行无提醒,皖AT0575,2020/6/8,100,1
03无排行有提醒,粤B3AU48,2020/6/8,100,1
03无排行有提醒,粤B2X562,2020/6/8,100,1
03无排行有提醒,粤STC809,2020/6/8,98.51,2
02有排行无提醒,皖AT0576,2020/6/8,95.99,3
02有排行无提醒,粤B3Q03K,2020/6/8,95.24,4
02有排行无提醒,粤JCL629,2020/6/8,92.84,5
01有排行有提醒,皖AT0642,2020/6/8,89.21,6
02有排行无提醒,粤B9XN26,2020/6/8,89.05,7
01有排行有提醒,粤B3R80W,2020/6/8,87.05,8
04无排行无提醒,粤BP439V,2020/6/8,86.54,9
01有排行有提醒,粤BT2220,2020/6/8,85.81,10
02有排行无提醒,皖AT0657,2020/6/8,80.38,11
02有排行无提醒,皖AT0620,2020/6/8,71.66,12
02有排行无提醒,皖AT0613,2020/6/8,68.55,13
01有排行有提醒,皖AT0599,2020/6/8,65.88,14
04无排行无提醒,皖AT0658,2020/6/8,65.53,15
04无排行无提醒,皖AT0565,2020/6/8,63.87,16
02有排行无提醒,皖AT0601,2020/6/8,61.74,17
02有排行无提醒,皖AT0541,2020/6/8,61.28,18
01有排行有提醒,皖AT0650,2020/6/8,60.16,19
01有排行有提醒,皖AT0665,2020/6/8,57.03,20
03无排行有提醒,皖AT0579,2020/6/8,56.33,21
01有排行有提醒,皖AT0553,2020/6/8,56.18,22
01有排行有提醒,皖AT0628,2020/6/8,55.16,23
03无排行有提醒,皖AT0563,2020/6/8,52.94,24
03无排行有提醒,皖AT0632,2020/6/8,51.09,25
03无排行有提醒,皖AT0596,2020/6/8,49.13,26
03无排行有提醒,皖AT0621,2020/6/8,48,27
04无排行无提醒,皖AT0623,2020/6/8,43.98,28
03无排行有提醒,皖AT0631,2020/6/8,43.96,29
01有排行有提醒,皖AT0568,2020/6/8,41.36,30
03无排行有提醒,皖AT0549,2020/6/8,40.3,31
03无排行有提醒,皖AT0591,2020/6/8,38.91,32
04无排行无提醒,皖AT0608,2020/6/8,34.1,33
04无排行无提醒,皖AT0540,2020/6/8,30.21,34
04无排行无提醒,皖AT0556,2020/6/8,0,35
01有排行有提醒,粤B048RX,2020/6/8,0,35
02有排行无提醒,粤BN8G52,2020/6/8,0,35
01有排行有提醒,皖AT0609,2020/6/8,0,35
03无排行有提醒,粤TEST01,2020/6/8,0,35
02有排行无提醒,皖AT0641,2020/6/8,0,35
04无排行无提醒,皖AT0560,2020/6/9,100,1
02有排行无提醒,粤B7U0H5,2020/6/9,100,1
03无排行有提醒,渝D865V3,2020/6/9,100,1
01有排行有提醒,皖AT0619,2020/6/9,100,1
04无排行无提醒,皖AT0661,2020/6/9,100,1
01有排行有提醒,粤B2K335,2020/6/9,100,1
04无排行无提醒,粤PR5795,2020/6/9,100,1
03无排行有提醒,粤BY1047,2020/6/9,100,1
03无排行有提醒,皖AT0589,2020/6/9,100,1
04无排行无提醒,粤B0Y92H,2020/6/9,100,1
03无排行有提醒,粤B892VK,2020/6/9,100,1
02有排行无提醒,皖AT0543,2020/6/9,100,1
02有排行无提醒,皖AT0575,2020/6/9,100,1
03无排行有提醒,皖AT0633,2020/6/9,100,1
04无排行无提醒,皖AT0666,2020/6/9,100,1
02有排行无提醒,粤SL3H57,2020/6/9,100,1
03无排行有提醒,粤BS207S,2020/6/9,100,1
01有排行有提醒,皖AT0547,2020/6/9,100,1
02有排行无提醒,粤BL05M1,2020/6/9,100,1
04无排行无提醒,粤B83CT2,2020/6/9,100,1
04无排行无提醒,粤S09158,2020/6/9,100,1
03无排行有提醒,粤B2X562,2020/6/9,100,1
02有排行无提醒,闽C88DN2,2020/6/9,100,1
04无排行无提醒,粤STB959,2020/6/9,100,1
01有排行有提醒,粤S45B27,2020/6/9,100,1
01有排行有提醒,皖AT0626,2020/6/9,100,1
03无排行有提醒,皖AT0539,2020/6/9,100,1
02有排行无提醒,皖AYY059,2020/6/9,100,1
02有排行无提醒,皖AT0580,2020/6/9,100,1
04无排行无提醒,粤B4C0S6,2020/6/9,100,1
01有排行有提醒,粤LBY602,2020/6/9,100,1
03无排行有提醒,粤B3AU48,2020/6/9,100,1
04无排行无提醒,皖AT0616,2020/6/9,100,1
01有排行有提醒,皖AT0600,2020/6/9,100,1
01有排行有提醒,粤BH218W,2020/6/9,100,1
04无排行无提醒,粤B3RC91,2020/6/9,100,1
03无排行有提醒,粤B533CJ,2020/6/9,100,1
03无排行有提醒,粤STC809,2020/6/9,99.11,2
01有排行有提醒,粤B3R80W,2020/6/9,96.1,3
02有排行无提醒,粤B9XN26,2020/6/9,95.67,4
02有排行无提醒,粤B3Q03K,2020/6/9,94.62,5
03无排行有提醒,皖AT0631,2020/6/9,92.44,6
01有排行有提醒,皖AT0642,2020/6/9,90.9,7
04无排行无提醒,粤BP439V,2020/6/9,90.1,8
01有排行有提醒,粤BT2220,2020/6/9,88.21,9
01有排行有提醒,皖AT0650,2020/6/9,85.58,10
02有排行无提醒,粤JCL629,2020/6/9,82.76,11
02有排行无提醒,皖AT0620,2020/6/9,69.14,12
02有排行无提醒,皖AT0541,2020/6/9,68.63,13
03无排行有提醒,皖AT0596,2020/6/9,62.48,14
03无排行有提醒,皖AT0579,2020/6/9,58.19,15
03无排行有提醒,皖AT0563,2020/6/9,55.3,16
02有排行无提醒,皖AT0613,2020/6/9,53.93,17
01有排行有提醒,皖AT0665,2020/6/9,49.81,18
02有排行无提醒,皖AT0657,2020/6/9,48.35,19
02有排行无提醒,皖AT0576,2020/6/9,47.82,20
04无排行无提醒,皖AT0540,2020/6/9,47.62,21
03无排行有提醒,皖AT0621,2020/6/9,46.16,22
03无排行有提醒,皖AT0591,2020/6/9,45.89,23
01有排行有提醒,皖AT0628,2020/6/9,45.76,24
02有排行无提醒,皖AT0601,2020/6/9,45.59,25
01有排行有提醒,皖AT0553,2020/6/9,44.37,26
01有排行有提醒,皖AT0599,2020/6/9,42.9,27
01有排行有提醒,皖AT0568,2020/6/9,42.65,28
03无排行有提醒,皖AT0632,2020/6/9,41.99,29
04无排行无提醒,皖AT0658,2020/6/9,39.38,30
04无排行无提醒,皖AT0565,2020/6/9,38.93,31
04无排行无提醒,皖AT0608,2020/6/9,27.53,32
04无排行无提醒,皖AT0623,2020/6/9,25.04,33
03无排行有提醒,皖AT0549,2020/6/9,21.6,34
01有排行有提醒,皖AT0609,2020/6/9,0,35
03无排行有提醒,粤TEST01,2020/6/9,0,35
04无排行无提醒,皖AT0556,2020/6/9,0,35
01有排行有提醒,粤B048RX,2020/6/9,0,35
02有排行无提醒,粤BN8G52,2020/6/9,0,35
01有排行有提醒,粤L39ES3,2020/6/9,0,35
02有排行无提醒,皖AT0641,2020/6/9,0,35
04无排行无提醒,皖AT0616,2020/6/10,100,1
02有排行无提醒,粤SL3H57,2020/6/10,100,1
04无排行无提醒,粤B83CT2,2020/6/10,100,1
02有排行无提醒,粤BL05M1,2020/6/10,100,1
03无排行有提醒,粤B892VK,2020/6/10,100,1
04无排行无提醒,粤B0Y92H,2020/6/10,100,1
02有排行无提醒,粤B7U0H5,2020/6/10,100,1
03无排行有提醒,渝D865V3,2020/6/10,100,1
01有排行有提醒,粤L39ES3,2020/6/10,100,1
04无排行无提醒,粤BP439V,2020/6/10,100,1
01有排行有提醒,皖AT0619,2020/6/10,100,1
03无排行有提醒,皖AT0633,2020/6/10,100,1
02有排行无提醒,皖AT0543,2020/6/10,100,1
03无排行有提醒,皖AT0563,2020/6/10,100,1
01有排行有提醒,皖AT0547,2020/6/10,100,1
03无排行有提醒,皖AT0539,2020/6/10,100,1
01有排行有提醒,皖AT0600,2020/6/10,100,1
04无排行无提醒,皖AT0661,2020/6/10,100,1
03无排行有提醒,皖AT0589,2020/6/10,100,1
02有排行无提醒,皖AT0575,2020/6/10,100,1
04无排行无提醒,皖AT0666,2020/6/10,100,1
04无排行无提醒,皖AT0560,2020/6/10,100,1
01有排行有提醒,粤B2K335,2020/6/10,100,1
03无排行有提醒,粤BY1047,2020/6/10,100,1
03无排行有提醒,粤B2X562,2020/6/10,100,1
03无排行有提醒,粤B3AU48,2020/6/10,100,1
04无排行无提醒,粤B4C0S6,2020/6/10,100,1
02有排行无提醒,闽C88DN2,2020/6/10,100,1
04无排行无提醒,粤STB959,2020/6/10,100,1
01有排行有提醒,粤S45B27,2020/6/10,100,1
03无排行有提醒,粤B533CJ,2020/6/10,100,1
04无排行无提醒,粤B3RC91,2020/6/10,100,1
01有排行有提醒,粤BH218W,2020/6/10,100,1
01有排行有提醒,皖AT0626,2020/6/10,100,1
04无排行无提醒,粤S09158,2020/6/10,100,1
02有排行无提醒,皖AYY059,2020/6/10,100,1
02有排行无提醒,皖AT0580,2020/6/10,100,1
03无排行有提醒,粤BS207S,2020/6/10,100,1
01有排行有提醒,粤LBY602,2020/6/10,100,1
04无排行无提醒,粤PR5795,2020/6/10,98.31,2
02有排行无提醒,粤B3Q03K,2020/6/10,94.4,3
03无排行有提醒,粤STC809,2020/6/10,93.26,4
02有排行无提醒,粤JCL629,2020/6/10,92.88,5
01有排行有提醒,粤B3R80W,2020/6/10,92.48,6
02有排行无提醒,粤B9XN26,2020/6/10,90.1,7
01有排行有提醒,皖AT0642,2020/6/10,89.39,8
02有排行无提醒,皖AT0541,2020/6/10,75.98,9
01有排行有提醒,皖AT0650,2020/6/10,75.57,10
02有排行无提醒,皖AT0657,2020/6/10,75.17,11
04无排行无提醒,皖AT0658,2020/6/10,73.94,12
03无排行有提醒,皖AT0596,2020/6/10,69.82,13
04无排行无提醒,皖AT0540,2020/6/10,67.11,14
04无排行无提醒,皖AT0565,2020/6/10,66.45,15
01有排行有提醒,粤BT2220,2020/6/10,65.52,16
01有排行有提醒,皖AT0599,2020/6/10,65.19,17
02有排行无提醒,皖AT0620,2020/6/10,65.06,18
03无排行有提醒,皖AT0579,2020/6/10,63.77,19
02有排行无提醒,皖AT0576,2020/6/10,63.53,20
02有排行无提醒,皖AT0613,2020/6/10,60.04,21
01有排行有提醒,皖AT0568,2020/6/10,59.1,22
02有排行无提醒,皖AT0601,2020/6/10,55.85,23
03无排行有提醒,皖AT0631,2020/6/10,55.49,24
03无排行有提醒,皖AT0621,2020/6/10,54.37,25
03无排行有提醒,皖AT0632,2020/6/10,53.42,26
01有排行有提醒,皖AT0553,2020/6/10,50.42,27
01有排行有提醒,皖AT0665,2020/6/10,46.98,28
01有排行有提醒,皖AT0628,2020/6/10,45.36,29
04无排行无提醒,皖AT0608,2020/6/10,42.35,30
03无排行有提醒,皖AT0591,2020/6/10,38.7,31
04无排行无提醒,皖AT0623,2020/6/10,30.47,32
03无排行有提醒,皖AT0549,2020/6/10,26.33,33
03无排行有提醒,粤TEST01,2020/6/10,0,34
01有排行有提醒,皖AT0609,2020/6/10,0,34
01有排行有提醒,粤B048RX,2020/6/10,0,34
02有排行无提醒,粤BN8G52,2020/6/10,0,34
04无排行无提醒,皖AT0556,2020/6/10,0,34
02有排行无提醒,皖AT0641,2020/6/10,0,34
04无排行无提醒,皖AT0661,2020/6/11,100,1
04无排行无提醒,粤B83CT2,2020/6/11,100,1
03无排行有提醒,粤B892VK,2020/6/11,100,1
04无排行无提醒,粤B0Y92H,2020/6/11,100,1
03无排行有提醒,渝D865V3,2020/6/11,100,1
01有排行有提醒,粤L39ES3,2020/6/11,100,1
04无排行无提醒,皖AT0666,2020/6/11,100,1
01有排行有提醒,粤B2K335,2020/6/11,100,1
01有排行有提醒,皖AT0619,2020/6/11,100,1
03无排行有提醒,粤BS207S,2020/6/11,100,1
02有排行无提醒,粤SL3H57,2020/6/11,100,1
02有排行无提醒,皖AT0575,2020/6/11,100,1
01有排行有提醒,皖AT0600,2020/6/11,100,1
03无排行有提醒,皖AT0539,2020/6/11,100,1
04无排行无提醒,皖AT0616,2020/6/11,100,1
04无排行无提醒,皖AT0560,2020/6/11,100,1
01有排行有提醒,皖AT0547,2020/6/11,100,1
02有排行无提醒,皖AT0543,2020/6/11,100,1
03无排行有提醒,皖AT0589,2020/6/11,100,1
03无排行有提醒,皖AT0633,2020/6/11,100,1
03无排行有提醒,粤BY1047,2020/6/11,100,1
01有排行有提醒,粤LBY602,2020/6/11,100,1
01有排行有提醒,皖AT0626,2020/6/11,100,1
04无排行无提醒,粤STB959,2020/6/11,100,1
02有排行无提醒,闽C88DN2,2020/6/11,100,1
04无排行无提醒,粤B4C0S6,2020/6/11,100,1
03无排行有提醒,粤B3AU48,2020/6/11,100,1
02有排行无提醒,皖AYY059,2020/6/11,100,1
01有排行有提醒,粤S45B27,2020/6/11,100,1
03无排行有提醒,粤B533CJ,2020/6/11,100,1
04无排行无提醒,粤B3RC91,2020/6/11,100,1
02有排行无提醒,皖AT0580,2020/6/11,100,1
01有排行有提醒,粤BH218W,2020/6/11,100,1
04无排行无提醒,粤S09158,2020/6/11,100,1
03无排行有提醒,粤B2X562,2020/6/11,100,1
02有排行无提醒,粤B7U0H5,2020/6/11,100,1
02有排行无提醒,粤BL05M1,2020/6/11,97.06,2
02有排行无提醒,粤B3Q03K,2020/6/11,94.87,3
02有排行无提醒,粤B9XN26,2020/6/11,94.44,4
01有排行有提醒,皖AT0650,2020/6/11,93.03,5
01有排行有提醒,粤B3R80W,2020/6/11,92.76,6
03无排行有提醒,粤STC809,2020/6/11,90.55,7
01有排行有提醒,皖AT0642,2020/6/11,90.4,8
02有排行无提醒,粤JCL629,2020/6/11,89.05,9
04无排行无提醒,粤BP439V,2020/6/11,87.76,10
01有排行有提醒,粤BT2220,2020/6/11,86.71,11
04无排行无提醒,皖AT0658,2020/6/11,70.74,12
02有排行无提醒,皖AT0541,2020/6/11,69.73,13
03无排行有提醒,皖AT0579,2020/6/11,66.34,14
01有排行有提醒,皖AT0568,2020/6/11,64.59,15
03无排行有提醒,皖AT0596,2020/6/11,59.34,16
03无排行有提醒,皖AT0632,2020/6/11,56.2,17
02有排行无提醒,皖AT0620,2020/6/11,55.82,18
01有排行有提醒,皖AT0553,2020/6/11,53.84,19
03无排行有提醒,皖AT0563,2020/6/11,51.76,20
02有排行无提醒,皖AT0613,2020/6/11,50.36,21
04无排行无提醒,皖AT0565,2020/6/11,48.69,22
03无排行有提醒,皖AT0621,2020/6/11,41.97,23
02有排行无提醒,皖AT0576,2020/6/11,41.41,24
03无排行有提醒,皖AT0591,2020/6/11,41.09,25
04无排行无提醒,皖AT0608,2020/6/11,40.42,26
03无排行有提醒,皖AT0631,2020/6/11,39.49,27
02有排行无提醒,皖AT0657,2020/6/11,36.16,28
01有排行有提醒,皖AT0628,2020/6/11,35.2,29
01有排行有提醒,皖AT0599,2020/6/11,32.65,30
02有排行无提醒,皖AT0601,2020/6/11,21.73,31
01有排行有提醒,皖AT0665,2020/6/11,13.7,32
03无排行有提醒,皖AT0549,2020/6/11,10.86,33
04无排行无提醒,皖AT0540,2020/6/11,8.38,34
04无排行无提醒,粤PR5795,2020/6/11,0,35
01有排行有提醒,粤B048RX,2020/6/11,0,35
02有排行无提醒,粤BN8G52,2020/6/11,0,35
04无排行无提醒,皖AT0556,2020/6/11,0,35
01有排行有提醒,皖AT0609,2020/6/11,0,35
03无排行有提醒,粤TEST01,2020/6/11,0,35
02有排行无提醒,皖AT0641,2020/6/11,0,35
04无排行无提醒,皖AT0623,2020/6/11,0,35
04无排行无提醒,皖AT0661,2020/6/12,100,1
04无排行无提醒,粤B83CT2,2020/6/12,100,1
02有排行无提醒,粤BL05M1,2020/6/12,100,1
03无排行有提醒,粤B892VK,2020/6/12,100,1
04无排行无提醒,粤B0Y92H,2020/6/12,100,1
03无排行有提醒,渝D865V3,2020/6/12,100,1
01有排行有提醒,粤L39ES3,2020/6/12,100,1
04无排行无提醒,皖AT0666,2020/6/12,100,1
01有排行有提醒,粤B2K335,2020/6/12,100,1
04无排行无提醒,粤PR5795,2020/6/12,100,1
03无排行有提醒,粤BS207S,2020/6/12,100,1
02有排行无提醒,粤SL3H57,2020/6/12,100,1
01有排行有提醒,皖AT0600,2020/6/12,100,1
03无排行有提醒,皖AT0539,2020/6/12,100,1
04无排行无提醒,皖AT0616,2020/6/12,100,1
04无排行无提醒,皖AT0560,2020/6/12,100,1
01有排行有提醒,皖AT0547,2020/6/12,100,1
02有排行无提醒,皖AT0543,2020/6/12,100,1
03无排行有提醒,皖AT0589,2020/6/12,100,1
03无排行有提醒,皖AT0633,2020/6/12,100,1
02有排行无提醒,皖AT0575,2020/6/12,100,1
03无排行有提醒,粤BY1047,2020/6/12,100,1
01有排行有提醒,粤LBY602,2020/6/12,100,1
01有排行有提醒,粤S45B27,2020/6/12,100,1
03无排行有提醒,粤B3AU48,2020/6/12,100,1
02有排行无提醒,皖AYY059,2020/6/12,100,1
04无排行无提醒,粤B4C0S6,2020/6/12,100,1
02有排行无提醒,闽C88DN2,2020/6/12,100,1
04无排行无提醒,粤STB959,2020/6/12,100,1
01有排行有提醒,皖AT0626,2020/6/12,100,1
03无排行有提醒,粤B533CJ,2020/6/12,100,1
02有排行无提醒,皖AT0580,2020/6/12,100,1
01有排行有提醒,皖AT0619,2020/6/12,100,1
04无排行无提醒,粤S09158,2020/6/12,100,1
02有排行无提醒,粤B7U0H5,2020/6/12,100,1
03无排行有提醒,粤B2X562,2020/6/12,100,1
01有排行有提醒,粤BH218W,2020/6/12,100,1
04无排行无提醒,粤B3RC91,2020/6/12,100,1
03无排行有提醒,粤STC809,2020/6/12,97.51,2
02有排行无提醒,粤B3Q03K,2020/6/12,96.38,3
02有排行无提醒,粤JCL629,2020/6/12,94.46,4
01有排行有提醒,皖AT0642,2020/6/12,93.72,5
04无排行无提醒,粤BP439V,2020/6/12,91.23,6
01有排行有提醒,粤B3R80W,2020/6/12,90.37,7
02有排行无提醒,粤B9XN26,2020/6/12,89.39,8
04无排行无提醒,皖AT0658,2020/6/12,78.73,9
01有排行有提醒,粤BT2220,2020/6/12,77.44,10
03无排行有提醒,皖AT0563,2020/6/12,68.51,11
03无排行有提醒,皖AT0579,2020/6/12,67.4,12
01有排行有提醒,皖AT0568,2020/6/12,64.87,13
03无排行有提醒,皖AT0596,2020/6/12,63.49,14
02有排行无提醒,皖AT0613,2020/6/12,60.6,15
01有排行有提醒,皖AT0665,2020/6/12,59.6,16
04无排行无提醒,皖AT0565,2020/6/12,58.28,17
02有排行无提醒,皖AT0541,2020/6/12,56.5,18
03无排行有提醒,皖AT0631,2020/6/12,55.99,19
01有排行有提醒,皖AT0553,2020/6/12,54.06,20
02有排行无提醒,皖AT0620,2020/6/12,52.14,21
03无排行有提醒,皖AT0621,2020/6/12,51.36,22
01有排行有提醒,皖AT0650,2020/6/12,44.28,23
02有排行无提醒,皖AT0576,2020/6/12,41.7,24
04无排行无提醒,皖AT0623,2020/6/12,38.63,25
03无排行有提醒,皖AT0632,2020/6/12,34.49,26
03无排行有提醒,皖AT0591,2020/6/12,34.45,27
01有排行有提醒,皖AT0599,2020/6/12,34.18,28
01有排行有提醒,皖AT0628,2020/6/12,33.79,29
02有排行无提醒,皖AT0601,2020/6/12,30.86,30
02有排行无提醒,皖AT0657,2020/6/12,29.61,31
04无排行无提醒,皖AT0540,2020/6/12,24.02,32
04无排行无提醒,皖AT0608,2020/6/12,22.58,33
03无排行有提醒,皖AT0549,2020/6/12,6.71,34
01有排行有提醒,粤B048RX,2020/6/12,0,35
04无排行无提醒,皖AT0556,2020/6/12,0,35
02有排行无提醒,粤BN8G52,2020/6/12,0,35
01有排行有提醒,皖AT0609,2020/6/12,0,35
03无排行有提醒,粤TEST01,2020/6/12,0,35
02有排行无提醒,皖AT0641,2020/6/12,0,35
04无排行无提醒,皖AT0661,2020/6/13,100,1
03无排行有提醒,粤BS207S,2020/6/13,100,1
04无排行无提醒,粤B83CT2,2020/6/13,100,1
02有排行无提醒,粤BL05M1,2020/6/13,100,1
03无排行有提醒,粤B892VK,2020/6/13,100,1
04无排行无提醒,粤B0Y92H,2020/6/13,100,1
03无排行有提醒,渝D865V3,2020/6/13,100,1
01有排行有提醒,粤L39ES3,2020/6/13,100,1
01有排行有提醒,皖AT0619,2020/6/13,100,1
01有排行有提醒,粤B2K335,2020/6/13,100,1
02有排行无提醒,粤SL3H57,2020/6/13,100,1
04无排行无提醒,皖AT0666,2020/6/13,100,1
01有排行有提醒,皖AT0600,2020/6/13,100,1
03无排行有提醒,皖AT0539,2020/6/13,100,1
04无排行无提醒,皖AT0616,2020/6/13,100,1
01有排行有提醒,皖AT0547,2020/6/13,100,1
04无排行无提醒,皖AT0560,2020/6/13,100,1
03无排行有提醒,皖AT0589,2020/6/13,100,1
02有排行无提醒,皖AT0543,2020/6/13,100,1
03无排行有提醒,皖AT0633,2020/6/13,100,1
02有排行无提醒,皖AT0575,2020/6/13,100,1
03无排行有提醒,粤BY1047,2020/6/13,100,1
03无排行有提醒,粤B2X562,2020/6/13,100,1
03无排行有提醒,粤B3AU48,2020/6/13,100,1
01有排行有提醒,粤LBY602,2020/6/13,100,1
04无排行无提醒,粤B4C0S6,2020/6/13,100,1
02有排行无提醒,闽C88DN2,2020/6/13,100,1
04无排行无提醒,粤STB959,2020/6/13,100,1
01有排行有提醒,皖AT0626,2020/6/13,100,1
02有排行无提醒,皖AYY059,2020/6/13,100,1
02有排行无提醒,皖AT0580,2020/6/13,100,1
02有排行无提醒,粤JCL629,2020/6/13,100,1
01有排行有提醒,粤S45B27,2020/6/13,100,1
03无排行有提醒,粤B533CJ,2020/6/13,100,1
04无排行无提醒,粤S09158,2020/6/13,100,1
02有排行无提醒,粤B7U0H5,2020/6/13,100,1
01有排行有提醒,粤BH218W,2020/6/13,100,1
04无排行无提醒,粤B3RC91,2020/6/13,100,1
04无排行无提醒,粤PR5795,2020/6/13,99.12,2
03无排行有提醒,粤STC809,2020/6/13,98.44,3
02有排行无提醒,粤B3Q03K,2020/6/13,94.5,4
01有排行有提醒,粤BT2220,2020/6/13,90.98,5
01有排行有提醒,皖AT0642,2020/6/13,89.07,6
03无排行有提醒,皖AT0563,2020/6/13,75.88,7
04无排行无提醒,皖AT0658,2020/6/13,73.7,8
02有排行无提醒,粤B9XN26,2020/6/13,72.36,9
03无排行有提醒,皖AT0631,2020/6/13,67.84,10
04无排行无提醒,粤BP439V,2020/6/13,67.74,11
01有排行有提醒,粤B3R80W,2020/6/13,65.04,12
01有排行有提醒,皖AT0568,2020/6/13,63.54,13
03无排行有提醒,皖AT0596,2020/6/13,61.09,14
03无排行有提醒,皖AT0621,2020/6/13,54.36,15
02有排行无提醒,皖AT0613,2020/6/13,52.7,16
02有排行无提醒,皖AT0576,2020/6/13,51.9,17
04无排行无提醒,皖AT0565,2020/6/13,51.47,18
04无排行无提醒,皖AT0623,2020/6/13,49.72,19
03无排行有提醒,皖AT0579,2020/6/13,49.42,20
02有排行无提醒,皖AT0601,2020/6/13,48.84,21
01有排行有提醒,皖AT0599,2020/6/13,46.35,22
02有排行无提醒,皖AT0541,2020/6/13,46.16,23
01有排行有提醒,皖AT0650,2020/6/13,44.63,24
02有排行无提醒,皖AT0620,2020/6/13,40.24,25
03无排行有提醒,皖AT0632,2020/6/13,38.12,26
04无排行无提醒,皖AT0608,2020/6/13,37.89,27
03无排行有提醒,皖AT0549,2020/6/13,37.26,28
03无排行有提醒,皖AT0591,2020/6/13,36.46,29
01有排行有提醒,皖AT0628,2020/6/13,33.47,30
04无排行无提醒,皖AT0540,2020/6/13,32.01,31
02有排行无提醒,皖AT0657,2020/6/13,21.32,32
01有排行有提醒,皖AT0553,2020/6/13,20.55,33
01有排行有提醒,皖AT0665,2020/6/13,17.27,34
01有排行有提醒,粤B048RX,2020/6/13,0,35
02有排行无提醒,粤BN8G52,2020/6/13,0,35
04无排行无提醒,皖AT0556,2020/6/13,0,35
01有排行有提醒,皖AT0609,2020/6/13,0,35
03无排行有提醒,粤TEST01,2020/6/13,0,35
02有排行无提醒,皖AT0641,2020/6/13,0,35
03无排行有提醒,皖AT0539,2020/6/14,100,1
03无排行有提醒,粤BS207S,2020/6/14,100,1
