部门,车牌号,日期,驾驶行为评分,排名
04无排行无提醒,皖AT0666,2020/5/1,46.53,21
02有排行无提醒,皖AT0601,2020/5/1,43.01,22
03无排行有提醒,皖AT0596,2020/5/1,42.86,23
03无排行有提醒,皖AT0631,2020/5/1,42.14,24
01有排行有提醒,皖AT0665,2020/5/1,41.04,25
04无排行无提醒,皖AT0565,2020/5/1,39.01,26
04无排行无提醒,皖AT0540,2020/5/1,38.99,27
04无排行无提醒,皖AT0658,2020/5/1,37.33,28
01有排行有提醒,皖AT0628,2020/5/1,36.64,29
04无排行无提醒,皖AT0623,2020/5/1,35.13,30
03无排行有提醒,皖AT0549,2020/5/1,29,31
02有排行无提醒,皖AT0657,2020/5/1,23.02,32
03无排行有提醒,皖AT0591,2020/5/1,21.22,33
01有排行有提醒,皖AT0609,2020/5/1,0,34
03无排行有提醒,粤TEST01,2020/5/1,0,34
01有排行有提醒,粤B048RX,2020/5/1,0,34
02有排行无提醒,粤BN8G52,2020/5/1,0,34
02有排行无提醒,皖AT0641,2020/5/1,0,34
04无排行无提醒,皖AT0556,2020/5/1,0,34
03无排行有提醒,皖AT0621,2020/5/1,0,34
04无排行无提醒,皖AT0560,2020/5/2,100,1
04无排行无提醒,粤B0Y92H,2020/5/2,100,1
02有排行无提醒,粤B7U0H5,2020/5/2,100,1
03无排行有提醒,渝D865V3,2020/5/2,100,1
01有排行有提醒,粤L39ES3,2020/5/2,100,1
04无排行无提醒,皖AT0616,2020/5/2,100,1
01有排行有提醒,粤B2K335,2020/5/2,100,1
03无排行有提醒,粤BY1047,2020/5/2,100,1
01有排行有提醒,皖AT0619,2020/5/2,100,1
03无排行有提醒,粤B892VK,2020/5/2,100,1
02有排行无提醒,粤BL05M1,2020/5/2,100,1
01有排行有提醒,皖AT0600,2020/5/2,100,1
02有排行无提醒,皖AT0575,2020/5/2,100,1
02有排行无提醒,皖AT0543,2020/5/2,100,1
02有排行无提醒,皖AT0613,2020/5/2,100,1
03无排行有提醒,皖AT0633,2020/5/2,100,1
01有排行有提醒,皖AT0547,2020/5/2,100,1
04无排行无提醒,皖AT0661,2020/5/2,100,1
02有排行无提醒,粤SL3H57,2020/5/2,100,1
03无排行有提醒,粤BS207S,2020/5/2,100,1
04无排行无提醒,粤B83CT2,2020/5/2,100,1
04无排行无提醒,粤S09158,2020/5/2,100,1
04无排行无提醒,粤B4C0S6,2020/5/2,100,1
02有排行无提醒,闽C88DN2,2020/5/2,100,1
04无排行无提醒,粤STB959,2020/5/2,100,1
01有排行有提醒,粤S45B27,2020/5/2,100,1
01有排行有提醒,皖AT0626,2020/5/2,100,1
03无排行有提醒,皖AT0539,2020/5/2,100,1
02有排行无提醒,皖AYY059,2020/5/2,100,1
02有排行无提醒,皖AT0580,2020/5/2,100,1
01有排行有提醒,粤LBY602,2020/5/2,100,1
03无排行有提醒,粤B3AU48,2020/5/2,100,1
02有排行无提醒,粤B9XN26,2020/5/2,100,1
01有排行有提醒,粤BH218W,2020/5/2,100,1
03无排行有提醒,粤B2X562,2020/5/2,100,1
04无排行无提醒,粤B3RC91,2020/5/2,100,1
03无排行有提醒,粤B533CJ,2020/5/2,100,1
02有排行无提醒,粤JCL629,2020/5/2,100,1
03无排行有提醒,粤STC809,2020/5/2,99.15,2
01有排行有提醒,粤B3R80W,2020/5/2,92.57,3
02有排行无提醒,粤B3Q03K,2020/5/2,91.73,4
01有排行有提醒,粤BT2220,2020/5/2,90.68,5
04无排行无提醒,粤PR5795,2020/5/2,90.01,6
01有排行有提醒,皖AT0650,2020/5/2,83.67,7
01有排行有提醒,皖AT0628,2020/5/2,76.45,8
01有排行有提醒,皖AT0665,2020/5/2,75.73,9
03无排行有提醒,皖AT0596,2020/5/2,71.64,10
04无排行无提醒,粤BP439V,2020/5/2,70.96,11
02有排行无提醒,皖AT0657,2020/5/2,69.71,12
01有排行有提醒,皖AT0642,2020/5/2,66.05,13
03无排行有提醒,皖AT0563,2020/5/2,63.61,14
04无排行无提醒,皖AT0658,2020/5/2,58.63,15
01有排行有提醒,皖AT0553,2020/5/2,58.56,16
02有排行无提醒,皖AT0541,2020/5/2,58.28,17
01有排行有提醒,皖AT0599,2020/5/2,55.99,18
03无排行有提醒,皖AT0632,2020/5/2,54.52,19
03无排行有提醒,皖AT0579,2020/5/2,53.9,20
01有排行有提醒,皖AT0568,2020/5/2,50.71,21
02有排行无提醒,皖AT0620,2020/5/2,48.62,22
04无排行无提醒,皖AT0608,2020/5/2,48.61,23
03无排行有提醒,皖AT0589,2020/5/2,46.13,24
02有排行无提醒,皖AT0601,2020/5/2,39.91,25
04无排行无提醒,皖AT0565,2020/5/2,38.96,26
03无排行有提醒,皖AT0621,2020/5/2,36.08,27
02有排行无提醒,皖AT0576,2020/5/2,35.81,28
04无排行无提醒,皖AT0666,2020/5/2,34.05,29
04无排行无提醒,皖AT0623,2020/5/2,32.21,30
03无排行有提醒,皖AT0631,2020/5/2,27.37,31
04无排行无提醒,皖AT0540,2020/5/2,27.36,32
03无排行有提醒,皖AT0591,2020/5/2,25.97,33
03无排行有提醒,皖AT0549,2020/5/2,10.21,34
03无排行有提醒,粤TEST01,2020/5/2,0,35
01有排行有提醒,皖AT0609,2020/5/2,0,35
04无排行无提醒,皖AT0556,2020/5/2,0,35
01有排行有提醒,粤B048RX,2020/5/2,0,35
02有排行无提醒,粤BN8G52,2020/5/2,0,35
02有排行无提醒,皖AT0641,2020/5/2,0,35
04无排行无提醒,皖AT0661,2020/5/3,100,1
04无排行无提醒,粤B83CT2,2020/5/3,100,1
03无排行有提醒,粤B892VK,2020/5/3,100,1
04无排行无提醒,粤B0Y92H,2020/5/3,100,1
03无排行有提醒,渝D865V3,2020/5/3,100,1
01有排行有提醒,粤L39ES3,2020/5/3,100,1
02有排行无提醒,皖AT0575,2020/5/3,100,1
01有排行有提醒,粤B2K335,2020/5/3,100,1
03无排行有提醒,粤BY1047,2020/5/3,100,1
03无排行有提醒,粤BS207S,2020/5/3,100,1
02有排行无提醒,粤SL3H57,2020/5/3,100,1
01有排行有提醒,皖AT0600,2020/5/3,100,1
02有排行无提醒,皖AT0613,2020/5/3,100,1
03无排行有提醒,皖AT0539,2020/5/3,100,1
04无排行无提醒,皖AT0560,2020/5/3,100,1
02有排行无提醒,皖AT0543,2020/5/3,100,1
03无排行有提醒,皖AT0633,2020/5/3,100,1
04无排行无提醒,皖AT0616,2020/5/3,100,1
01有排行有提醒,皖AT0547,2020/5/3,100,1
01有排行有提醒,皖AT0619,2020/5/3,100,1
04无排行无提醒,粤S09158,2020/5/3,100,1
02有排行无提醒,粤B7U0H5,2020/5/3,100,1
01有排行有提醒,粤LBY602,2020/5/3,100,1
04无排行无提醒,粤B4C0S6,2020/5/3,100,1
02有排行无提醒,闽C88DN2,2020/5/3,100,1
04无排行无提醒,粤STB959,2020/5/3,100,1
01有排行有提醒,皖AT0626,2020/5/3,100,1
02有排行无提醒,皖AYY059,2020/5/3,100,1
02有排行无提醒,皖AT0580,2020/5/3,100,1
03无排行有提醒,粤B2X562,2020/5/3,100,1
03无排行有提醒,粤B3AU48,2020/5/3,100,1
04无排行无提醒,粤B3RC91,2020/5/3,100,1
01有排行有提醒,粤BH218W,2020/5/3,100,1
01有排行有提醒,粤S45B27,2020/5/3,100,1
03无排行有提醒,粤B533CJ,2020/5/3,100,1
02有排行无提醒,粤JCL629,2020/5/3,99.62,2
04无排行无提醒,粤PR5795,2020/5/3,99.41,3
03无排行有提醒,粤STC809,2020/5/3,99.3,4
02有排行无提醒,粤B3Q03K,2020/5/3,92.59,5
01有排行有提醒,粤B3R80W,2020/5/3,92.23,6
01有排行有提醒,皖AT0642,2020/5/3,89.58,7
02有排行无提醒,粤B9XN26,2020/5/3,89.01,8
01有排行有提醒,粤BT2220,2020/5/3,88.62,9
02有排行无提醒,皖AT0657,2020/5/3,87.85,10
01有排行有提醒,皖AT0650,2020/5/3,86.28,11
03无排行有提醒,皖AT0589,2020/5/3,83.53,12
02有排行无提醒,皖AT0620,2020/5/3,82.51,13
03无排行有提醒,皖AT0563,2020/5/3,81.36,14
02有排行无提醒,皖AT0576,2020/5/3,81.03,15
01有排行有提醒,皖AT0665,2020/5/3,71.79,16
03无排行有提醒,皖AT0549,2020/5/3,69.01,17
03无排行有提醒,皖AT0632,2020/5/3,67.31,18
01有排行有提醒,皖AT0599,2020/5/3,65.57,19
04无排行无提醒,皖AT0658,2020/5/3,64.46,20
03无排行有提醒,皖AT0579,2020/5/3,58.77,21
02有排行无提醒,粤BL05M1,2020/5/3,57.66,22
03无排行有提醒,皖AT0596,2020/5/3,56.77,23
02有排行无提醒,皖AT0601,2020/5/3,54.11,24
02有排行无提醒,皖AT0541,2020/5/3,53.45,25
01有排行有提醒,皖AT0553,2020/5/3,51.9,26
01有排行有提醒,皖AT0628,2020/5/3,45.47,27
01有排行有提醒,皖AT0568,2020/5/3,38.7,28
04无排行无提醒,皖AT0565,2020/5/3,37.02,29
03无排行有提醒,皖AT0631,2020/5/3,36.93,30
04无排行无提醒,皖AT0623,2020/5/3,35.85,31
04无排行无提醒,皖AT0540,2020/5/3,34.68,32
03无排行有提醒,皖AT0621,2020/5/3,32.07,33
03无排行有提醒,皖AT0591,2020/5/3,31.67,34
04无排行无提醒,粤BP439V,2020/5/3,24.24,35
04无排行无提醒,皖AT0666,2020/5/3,13.07,36
04无排行无提醒,皖AT0608,2020/5/3,2.34,37
01有排行有提醒,皖AT0609,2020/5/3,0,38
03无排行有提醒,粤TEST01,2020/5/3,0,38
01有排行有提醒,粤B048RX,2020/5/3,0,38
02有排行无提醒,粤BN8G52,2020/5/3,0,38
04无排行无提醒,皖AT0556,2020/5/3,0,38
02有排行无提醒,皖AT0641,2020/5/3,0,38
02有排行无提醒,皖AT0613,2020/5/4,100,1
03无排行有提醒,粤B892VK,2020/5/4,100,1
04无排行无提醒,粤B0Y92H,2020/5/4,100,1
02有排行无提醒,粤B7U0H5,2020/5/4,100,1
01有排行有提醒,粤L39ES3,2020/5/4,100,1
01有排行有提醒,皖AT0547,2020/5/4,100,1
01有排行有提醒,粤B2K335,2020/5/4,100,1
02有排行无提醒,皖AT0575,2020/5/4,100,1
03无排行有提醒,粤BY1047,2020/5/4,100,1
04无排行无提醒,粤B83CT2,2020/5/4,100,1
03无排行有提醒,粤BS207S,2020/5/4,100,1
01有排行有提醒,皖AT0600,2020/5/4,100,1
04无排行无提醒,皖AT0560,2020/5/4,100,1
03无排行有提醒,皖AT0539,2020/5/4,100,1
02有排行无提醒,皖AT0543,2020/5/4,100,1
04无排行无提醒,皖AT0661,2020/5/4,100,1
03无排行有提醒,皖AT0633,2020/5/4,100,1
04无排行无提醒,皖AT0616,2020/5/4,100,1
02有排行无提醒,粤SL3H57,2020/5/4,100,1
01有排行有提醒,皖AT0619,2020/5/4,100,1
04无排行无提醒,粤S09158,2020/5/4,100,1
01有排行有提醒,皖AT0626,2020/5/4,100,1
04无排行无提醒,粤STB959,2020/5/4,100,1
02有排行无提醒,闽C88DN2,2020/5/4,100,1
04无排行无提醒,粤B4C0S6,2020/5/4,100,1
02有排行无提醒,皖AYY059,2020/5/4,100,1
01有排行有提醒,粤LBY602,2020/5/4,100,1
03无排行有提醒,粤B3AU48,2020/5/4,100,1
02有排行无提醒,皖AT0580,2020/5/4,100,1
01有排行有提醒,粤BH218W,2020/5/4,100,1
01有排行有提醒,粤S45B27,2020/5/4,100,1
03无排行有提醒,粤B2X562,2020/5/4,100,1
03无排行有提醒,粤B533CJ,2020/5/4,100,1
03无排行有提醒,渝D865V3,2020/5/4,100,1
04无排行无提醒,粤B3RC91,2020/5/4,100,1
02有排行无提醒,粤BL05M1,2020/5/4,96.15,2
03无排行有提醒,粤STC809,2020/5/4,94.92,3
02有排行无提醒,粤B3Q03K,2020/5/4,94.63,4
02有排行无提醒,粤JCL629,2020/5/4,92.29,5
01有排行有提醒,粤B3R80W,2020/5/4,91.88,6
01有排行有提醒,皖AT0642,2020/5/4,91.06,7
02有排行无提醒,粤B9XN26,2020/5/4,84.91,8
04无排行无提醒,粤BP439V,2020/5/4,84.42,9
01有排行有提醒,粤BT2220,2020/5/4,80.52,10
03无排行有提醒,皖AT0563,2020/5/4,71.79,11
01有排行有提醒,皖AT0650,2020/5/4,71.72,12
01有排行有提醒,皖AT0568,2020/5/4,65.77,13
02有排行无提醒,皖AT0541,2020/5/4,63.04,14
01有排行有提醒,皖AT0665,2020/5/4,60.12,15
03无排行有提醒,皖AT0579,2020/5/4,59.66,16
04无排行无提醒,皖AT0540,2020/5/4,55.25,17
01有排行有提醒,皖AT0599,2020/5/4,54.56,18
04无排行无提醒,皖AT0623,2020/5/4,51.86,19
03无排行有提醒,皖AT0596,2020/5/4,51.32,20
02有排行无提醒,皖AT0601,2020/5/4,50.13,21
04无排行无提醒,皖AT0666,2020/5/4,47.29,22
04无排行无提醒,皖AT0565,2020/5/4,47.22,23
03无排行有提醒,皖AT0632,2020/5/4,46.66,24
02有排行无提醒,皖AT0576,2020/5/4,41.6,25
03无排行有提醒,皖AT0589,2020/5/4,39.26,26
03无排行有提醒,皖AT0549,2020/5/4,38.89,27
01有排行有提醒,皖AT0628,2020/5/4,38.61,28
03无排行有提醒,皖AT0591,2020/5/4,35.59,29
03无排行有提醒,皖AT0631,2020/5/4,34.57,30
03无排行有提醒,皖AT0621,2020/5/4,32.03,31
01有排行有提醒,皖AT0553,2020/5/4,29.68,32
02有排行无提醒,皖AT0657,2020/5/4,27.74,33
04无排行无提醒,皖AT0608,2020/5/4,27.28,34
02有排行无提醒,皖AT0620,2020/5/4,24.96,35
04无排行无提醒,皖AT0658,2020/5/4,3.15,36
03无排行有提醒,粤TEST01,2020/5/4,0,37
01有排行有提醒,皖AT0609,2020/5/4,0,37
02有排行无提醒,粤BN8G52,2020/5/4,0,37
04无排行无提醒,粤PR5795,2020/5/4,0,37
01有排行有提醒,粤B048RX,2020/5/4,0,37
04无排行无提醒,皖AT0556,2020/5/4,0,37
02有排行无提醒,皖AT0641,2020/5/4,0,37
03无排行有提醒,皖AT0539,2020/5/5,100,1
02有排行无提醒,粤BL05M1,2020/5/5,100,1
03无排行有提醒,粤B892VK,2020/5/5,100,1
04无排行无提醒,粤B0Y92H,2020/5/5,100,1
02有排行无提醒,粤B7U0H5,2020/5/5,100,1
03无排行有提醒,渝D865V3,2020/5/5,100,1
01有排行有提醒,粤L39ES3,2020/5/5,100,1
04无排行无提醒,粤B83CT2,2020/5/5,100,1
01有排行有提醒,粤B2K335,2020/5/5,100,1
04无排行无提醒,粤PR5795,2020/5/5,100,1
03无排行有提醒,粤BS207S,2020/5/5,100,1
02有排行无提醒,粤SL3H57,2020/5/5,100,1
04无排行无提醒,皖AT0616,2020/5/5,100,1
01有排行有提醒,皖AT0600,2020/5/5,100,1
04无排行无提醒,皖AT0661,2020/5/5,100,1
01有排行有提醒,皖AT0547,2020/5/5,100,1
02有排行无提醒,皖AT0613,2020/5/5,100,1
04无排行无提醒,皖AT0560,2020/5/5,100,1
02有排行无提醒,皖AT0543,2020/5/5,100,1
02有排行无提醒,皖AT0575,2020/5/5,100,1
03无排行有提醒,皖AT0633,2020/5/5,100,1
03无排行有提醒,粤BY1047,2020/5/5,100,1
03无排行有提醒,1.2212E+16,2020/5/5,100,1
01有排行有提醒,粤LBY602,2020/5/5,100,1
04无排行无提醒,粤B4C0S6,2020/5/5,100,1
02有排行无提醒,皖AT0580,2020/5/5,100,1
02有排行无提醒,皖AYY059,2020/5/5,100,1
02有排行无提醒,闽C88DN2,2020/5/5,100,1
04无排行无提醒,粤STB959,2020/5/5,100,1
01有排行有提醒,粤S45B27,2020/5/5,100,1
01有排行有提醒,皖AT0626,2020/5/5,100,1
02有排行无提醒,1.2212E+16,2020/5/5,100,1
03无排行有提醒,粤B3AU48,2020/5/5,100,1
03无排行有提醒,粤B2X562,2020/5/5,100,1
01有排行有提醒,皖AT0619,2020/5/5,100,1
04无排行无提醒,粤S09158,2020/5/5,100,1
03无排行有提醒,粤B533CJ,2020/5/5,100,1
04无排行无提醒,粤B3RC91,2020/5/5,100,1
01有排行有提醒,粤BH218W,2020/5/5,100,1
03无排行有提醒,粤STC809,2020/5/5,98.64,2
02有排行无提醒,粤JCL629,2020/5/5,93.73,3
01有排行有提醒,粤BT2220,2020/5/5,93.33,4
01有排行有提醒,粤B3R80W,2020/5/5,92.92,5
01有排行有提醒,皖AT0642,2020/5/5,87.43,6
04无排行无提醒,粤BP439V,2020/5/5,83.57,7
02有排行无提醒,粤B9XN26,2020/5/5,82.14,8
02有排行无提醒,粤B3Q03K,2020/5/5,78.19,9
04无排行无提醒,皖AT0666,2020/5/5,78.07,10
02有排行无提醒,皖AT0620,2020/5/5,77.74,11
01有排行有提醒,皖AT0650,2020/5/5,70.06,12
01有排行有提醒,皖AT0665,2020/5/5,69.83,13
03无排行有提醒,皖AT0563,2020/5/5,64.33,14
03无排行有提醒,皖AT0596,2020/5/5,64.19,15
01有排行有提醒,皖AT0553,2020/5/5,64.1,16
04无排行无提醒,皖AT0658,2020/5/5,60.35,17
03无排行有提醒,皖AT0589,2020/5/5,60.24,18
02有排行无提醒,皖AT0657,2020/5/5,59.44,19
03无排行有提醒,皖AT0632,2020/5/5,56.48,20
03无排行有提醒,皖AT0579,2020/5/5,55.9,21
01有排行有提醒,皖AT0628,2020/5/5,52.39,22
02有排行无提醒,皖AT0601,2020/5/5,51.97,23
04无排行无提醒,皖AT0565,2020/5/5,48.56,24
03无排行有提醒,皖AT0591,2020/5/5,48.18,25
02有排行无提醒,皖AT0576,2020/5/5,43.87,26
02有排行无提醒,皖AT0541,2020/5/5,40.23,27
03无排行有提醒,皖AT0631,2020/5/5,36.07,28
01有排行有提醒,皖AT0568,2020/5/5,34.65,29
01有排行有提醒,皖AT0599,2020/5/5,33.9,30
04无排行无提醒,皖AT0608,2020/5/5,29.16,31
04无排行无提醒,皖AT0540,2020/5/5,19.24,32
03无排行有提醒,皖AT0621,2020/5/5,14.79,33
04无排行无提醒,皖AT0623,2020/5/5,5.49,34
03无排行有提醒,皖AT0549,2020/5/5,4.18,35
01有排行有提醒,皖AT0609,2020/5/5,0,36
03无排行有提醒,粤TEST01,2020/5/5,0,36
04无排行无提醒,皖AT0556,2020/5/5,0,36
01有排行有提醒,粤B048RX,2020/5/5,0,36
02有排行无提醒,粤BN8G52,2020/5/5,0,36
02有排行无提醒,皖AT0641,2020/5/5,0,36
01有排行有提醒,皖AT0600,2020/5/6,100,1
02有排行无提醒,粤BL05M1,2020/5/6,100,1
03无排行有提醒,粤B892VK,2020/5/6,100,1
02有排行无提醒,粤B7U0H5,2020/5/6,100,1
03无排行有提醒,渝D865V3,2020/5/6,100,1
04无排行无提醒,粤B0Y92H,2020/5/6,100,1
01有排行有提醒,粤B2K335,2020/5/6,100,1
02有排行无提醒,皖AT0575,2020/5/6,100,1
03无排行有提醒,粤BY1047,2020/5/6,100,1
04无排行无提醒,粤B83CT2,2020/5/6,100,1
03无排行有提醒,粤BS207S,2020/5/6,100,1
02有排行无提醒,粤SL3H57,2020/5/6,100,1
03无排行有提醒,皖AT0539,2020/5/6,100,1
02有排行无提醒,皖AT0613,2020/5/6,100,1
04无排行无提醒,皖AT0616,2020/5/6,100,1
04无排行无提醒,皖AT0560,2020/5/6,100,1
01有排行有提醒,皖AT0547,2020/5/6,100,1
02有排行无提醒,皖AT0543,2020/5/6,100,1
03无排行有提醒,皖AT0633,2020/5/6,100,1
04无排行无提醒,皖AT0661,2020/5/6,100,1
01有排行有提醒,皖AT0619,2020/5/6,100,1
04无排行无提醒,粤S09158,2020/5/6,100,1
01有排行有提醒,粤LBY602,2020/5/6,100,1
04无排行无提醒,粤B4C0S6,2020/5/6,100,1
02有排行无提醒,闽C88DN2,2020/5/6,100,1
04无排行无提醒,粤STB959,2020/5/6,100,1
01有排行有提醒,皖AT0626,2020/5/6,100,1
02有排行无提醒,皖AYY059,2020/5/6,100,1
02有排行无提醒,皖AT0580,2020/5/6,100,1
03无排行有提醒,粤B2X562,2020/5/6,100,1
03无排行有提醒,粤B3AU48,2020/5/6,100,1
02有排行无提醒,粤JCL629,2020/5/6,100,1
04无排行无提醒,粤B3RC91,2020/5/6,100,1
01有排行有提醒,粤S45B27,2020/5/6,100,1
03无排行有提醒,粤B533CJ,2020/5/6,100,1
01有排行有提醒,粤BH218W,2020/5/6,100,1
01有排行有提醒,粤L39ES3,2020/5/6,99.48,2
03无排行有提醒,粤STC809,2020/5/6,98.56,3
02有排行无提醒,粤B3Q03K,2020/5/6,94.77,4
04无排行无提醒,粤BP439V,2020/5/6,90.99,5
02有排行无提醒,粤B9XN26,2020/5/6,87.98,6
01有排行有提醒,皖AT0642,2020/5/6,87.93,7
01有排行有提醒,粤BT2220,2020/5/6,81.24,8
01有排行有提醒,粤B3R80W,2020/5/6,76.15,9
01有排行有提醒,皖AT0665,2020/5/6,75.91,10
01有排行有提醒,皖AT0650,2020/5/6,73.64,11
02有排行无提醒,皖AT0657,2020/5/6,71.84,12
02有排行无提醒,皖AT0620,2020/5/6,68.95,13
03无排行有提醒,皖AT0589,2020/5/6,68.85,14
04无排行无提醒,皖AT0658,2020/5/6,65.8,15
01有排行有提醒,皖AT0568,2020/5/6,64.73,16
03无排行有提醒,皖AT0579,2020/5/6,60.23,17
03无排行有提醒,皖AT0596,2020/5/6,56.76,18
03无排行有提醒,皖AT0563,2020/5/6,56.32,19
01有排行有提醒,皖AT0553,2020/5/6,50.84,20
04无排行无提醒,皖AT0666,2020/5/6,50.05,21
03无排行有提醒,皖AT0631,2020/5/6,48.35,22
01有排行有提醒,皖AT0599,2020/5/6,47.12,23
03无排行有提醒,皖AT0632,2020/5/6,45.07,24
04无排行无提醒,皖AT0608,2020/5/6,42.01,25
02有排行无提醒,皖AT0576,2020/5/6,38.11,26
04无排行无提醒,皖AT0623,2020/5/6,38.09,27
02有排行无提醒,皖AT0601,2020/5/6,37.87,28
04无排行无提醒,皖AT0565,2020/5/6,36.23,29
02有排行无提醒,皖AT0541,2020/5/6,36.1,30
03无排行有提醒,皖AT0621,2020/5/6,27.56,31
01有排行有提醒,皖AT0628,2020/5/6,27.4,32
03无排行有提醒,皖AT0591,2020/5/6,22.45,33
04无排行无提醒,皖AT0540,2020/5/6,19.22,34
03无排行有提醒,皖AT0549,2020/5/6,8,35
03无排行有提醒,粤TEST01,2020/5/6,0,36
01有排行有提醒,皖AT0609,2020/5/6,0,36
04无排行无提醒,皖AT0556,2020/5/6,0,36
04无排行无提醒,粤PR5795,2020/5/6,0,36
01有排行有提醒,粤B048RX,2020/5/6,0,36
02有排行无提醒,粤BN8G52,2020/5/6,0,36
02有排行无提醒,皖AT0641,2020/5/6,0,36
01有排行有提醒,皖AT0600,2020/5/7,100,1
02有排行无提醒,粤BL05M1,2020/5/7,100,1
03无排行有提醒,粤B892VK,2020/5/7,100,1
02有排行无提醒,粤B7U0H5,2020/5/7,100,1
03无排行有提醒,渝D865V3,2020/5/7,100,1
01有排行有提醒,粤L39ES3,2020/5/7,100,1
01有排行有提醒,皖AT0619,2020/5/7,100,1
04无排行无提醒,粤B0Y92H,2020/5/7,100,1
01有排行有提醒,粤B2K335,2020/5/7,100,1
04无排行无提醒,粤PR5795,2020/5/7,100,1
04无排行无提醒,粤B83CT2,2020/5/7,100,1
03无排行有提醒,粤BS207S,2020/5/7,100,1
02有排行无提醒,粤SL3H57,2020/5/7,100,1
04无排行无提醒,皖AT0661,2020/5/7,100,1
03无排行有提醒,皖AT0539,2020/5/7,100,1
02有排行无提醒,皖AT0613,2020/5/7,100,1
04无排行无提醒,皖AT0616,2020/5/7,100,1
04无排行无提醒,皖AT0560,2020/5/7,100,1
01有排行有提醒,皖AT0547,2020/5/7,100,1
02有排行无提醒,皖AT0543,2020/5/7,100,1
03无排行有提醒,皖AT0633,2020/5/7,100,1
02有排行无提醒,皖AT0575,2020/5/7,100,1
03无排行有提醒,粤BY1047,2020/5/7,100,1
03无排行有提醒,粤B2X562,2020/5/7,100,1
02有排行无提醒,闽C88DN2,2020/5/7,100,1
04无排行无提醒,粤B4C0S6,2020/5/7,100,1
01有排行有提醒,粤LBY602,2020/5/7,100,1
03无排行有提醒,粤B3AU48,2020/5/7,100,1
02有排行无提醒,粤JCL629,2020/5/7,100,1
01有排行有提醒,粤S45B27,2020/5/7,100,1
01有排行有提醒,皖AT0626,2020/5/7,100,1
03无排行有提醒,粤B533CJ,2020/5/7,100,1
04无排行无提醒,粤B3RC91,2020/5/7,100,1
