部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
04无排行无提醒,皖AT0540,462.99,62791.94,55.87,17.36,26.67,53,37,507,2,10.79,2020/6/1,22.02,未拔出
04无排行无提醒,皖AT0565,390.66,42803.91,49.65,11.45,34.12,55,154,3,0,3.99,2020/6/1,71.29,未拔出
04无排行无提醒,皖AT0608,351.7,47010.72,46.19,15.64,22.49,190,311,43,2,14.02,2020/6/1,-10.66,未拔出
04无排行无提醒,皖AT0623,285.29,52036.32,43.38,13.96,20.44,123,121,6,2,4.3,2020/6/1,15.24,未拔出
04无排行无提醒,皖AT0658,258.32,44613.61,34.02,10.25,25.2,113,117,1,1,2.22,2020/6/1,59.13,未拔出
04无排行无提醒,粤BP439V,10.68,7517.45,1.72,0.76,14.05,7,7,0,0,0.03,2020/6/1,92.59,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/6/1,100,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/6/1,100,未拔出
04无排行无提醒,皖AT0666,0,31777.59,0,0,0,0,0,0,0,0,2020/6/1,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/6/1,100,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/6/1,0,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/6/1,100,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/6/1,100,未拔出
04无排行无提醒,粤PR5795,0,4.78,2.25,1.25,0,0,0,0,0,0,2020/6/1,0,未拔出
04无排行无提醒,皖AT0661,0,30194.09,0,0,0,0,0,0,0,0,2020/6/1,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/6/1,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/6/1,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/6/1,100,未拔出
04无排行无提醒,皖AT0608,549.19,47559.91,71.41,21.74,25.26,215,463,81,4,18.08,2020/6/2,21.75,未拔出
04无排行无提醒,皖AT0623,371.85,52408.17,50.1,14.4,25.82,179,104,9,2,4.09,2020/6/2,37.61,未拔出
04无排行无提醒,皖AT0540,364.55,63156.49,44.97,15.02,24.27,31,12,269,2,5.13,2020/6/2,42.87,未拔出
04无排行无提醒,皖AT0565,297.91,43101.82,49.1,14.72,20.24,83,228,5,0,7.32,2020/6/2,66.32,未拔出
04无排行无提醒,皖AT0658,166.02,44779.63,24.23,8.2,20.25,79,91,1,0,0,2020/6/2,73.83,未拔出
04无排行无提醒,粤BP439V,39.96,7557.41,6.39,2.53,15.79,30,35,0,0,0,2020/6/2,90.54,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/6/2,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/6/2,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/6/2,100,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/6/2,0,未拔出
04无排行无提醒,皖AT0666,0,31777.59,0,0,0,0,0,0,0,0,2020/6/2,100,未拔出
04无排行无提醒,皖AT0661,0,30194.09,0,0,0,0,0,0,0,0,2020/6/2,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/6/2,100,未拔出
04无排行无提醒,粤PR5795,0,4.78,0.61,0.51,0,0,0,0,0,0.11,2020/6/2,0,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/6/2,100,未拔出
