部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
04无排行无提醒,皖AT0565,650.19,33541.57,77.07,21.32,30.5,84,280,1085,2,12.59,2020/5/1,39.01,未拔出
04无排行无提醒,皖AT0540,381.46,51868.58,44.65,16.23,23.5,29,12,538,2,7.7,2020/5/1,38.99,未拔出
04无排行无提醒,皖AT0658,370.47,38058.32,47.44,14.88,24.9,122,171,1,3,4.9,2020/5/1,37.33,未拔出
04无排行无提醒,皖AT0623,304.08,42321.47,29.86,11.11,27.37,172,97,21,1,6.47,2020/5/1,35.13,未拔出
04无排行无提醒,皖AT0666,295.82,27801.93,47.01,11.26,26.27,59,72,1328,0,2.76,2020/5/1,46.53,未拔出
04无排行无提醒,皖AT0608,206.75,38315.44,24.65,9.53,21.69,83,124,17,1,5.5,2020/5/1,53.3,未拔出
04无排行无提醒,粤BP439V,39.97,6478.88,4.74,1.52,26.3,69,60,0,0,0.36,2020/5/1,60.44,未拔出
04无排行无提醒,粤PR5795,0.12,4.12,9.66,3.94,0.03,0,0,0,0,2.99,2020/5/1,89.81,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/5/1,100,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/5/1,0,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/5/1,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/5/1,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/5/1,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/5/1,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/5/1,100,未拔出
04无排行无提醒,皖AT0661,0,30194.09,0,0,0,0,0,0,0,0,2020/5/1,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/5/1,100,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/5/1,100,未拔出
04无排行无提醒,皖AT0565,434.1,33975.67,50.21,14.01,30.99,199,406,957,1,2.36,2020/5/2,38.96,未拔出
04无排行无提醒,皖AT0608,387.1,38702.54,43.78,13.08,29.59,95,196,31,1,11.49,2020/5/2,48.61,未拔出
04无排行无提醒,皖AT0666,333.67,28135.6,51.6,11.06,30.17,53,83,1439,0,5.76,2020/5/2,34.05,未拔出
04无排行无提醒,皖AT0658,310.18,38368.5,38.85,14.49,21.41,119,146,1,1,7.68,2020/5/2,58.63,未拔出
04无排行无提醒,皖AT0623,281.7,42603.17,30.66,10.86,25.94,144,62,43,2,10.73,2020/5/2,32.21,未拔出
04无排行无提醒,皖AT0540,68.89,51937.47,7.77,2.48,27.78,4,2,102,0,2.48,2020/5/2,27.36,未拔出
04无排行无提醒,粤BP439V,45.77,6524.65,5.91,2.16,21.19,60,56,0,0,0,2020/5/2,70.96,未拔出
04无排行无提醒,粤PR5795,0.02,4.14,2.94,1.42,0.01,0,0,0,0,1.18,2020/5/2,90.01,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/5/2,100,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/5/2,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/5/2,100,未拔出
