部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
04无排行无提醒,粤PR5795,0,1.39,0,0,0,0,0,0,0,0,2019/10/4,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/10/4,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/10/4,100,未拔出
04无排行无提醒,粤B0Y92H,96.18,1453.43,14.32,2.63,36.57,17,22,0,0,0.55,2019/10/5,85.52,未拔出
04无排行无提醒,粤STB959,0.08,1175.78,0.14,0.1,0.8,0,0,0,0,0,2019/10/5,99.68,未拔出
04无排行无提醒,粤PR5795,0,1.39,1.04,0.7,0,0,0,0,0,0.7,2019/10/5,0,未拔出
04无排行无提醒,粤BP439V,0,754.37,0,0,0,0,0,0,0,0,2019/10/5,100,未拔出
04无排行无提醒,粤B83CT2,0,15.48,0,0,0,0,0,0,0,0,2019/10/5,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2019/10/5,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/10/5,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/10/5,100,未拔出
04无排行无提醒,粤B0Y92H,134.26,1587.69,22.67,3.12,43.03,22,46,0,0,1.21,2019/10/6,62.09,未拔出
04无排行无提醒,粤PR5795,0,1.39,1.89,1,0,0,0,0,0,1,2019/10/6,0,未拔出
04无排行无提醒,粤B83CT2,0,15.48,0,0,0,0,0,0,0,0,2019/10/6,100,未拔出
04无排行无提醒,粤BP439V,0,754.37,0,0,0,0,0,0,0,0,2019/10/6,100,未拔出
04无排行无提醒,粤STB959,0,1175.78,0.08,0.07,0,0,0,0,0,0,2019/10/6,0,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2019/10/6,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/10/6,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/10/6,100,未拔出
04无排行无提醒,粤STB959,117.82,1293.6,9.53,2.87,41.05,7,24,0,0,0,2019/10/7,78.56,未拔出
04无排行无提醒,粤B0Y92H,25.36,1613.05,6.99,1.84,13.78,21,33,1,0,0.04,2019/10/7,83.2,未拔出
04无排行无提醒,粤B83CT2,0,15.48,0,0,0,0,0,0,0,0,2019/10/7,100,未拔出
04无排行无提醒,粤BP439V,0,754.37,0,0,0,0,0,0,0,0,2019/10/7,100,未拔出
04无排行无提醒,粤PR5795,0,1.39,0,0,0,0,0,0,0,0,2019/10/7,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2019/10/7,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/10/7,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/10/7,100,未拔出
04无排行无提醒,粤STB959,52.04,1345.64,4.13,1.12,46.46,1,5,0,0,0.57,2019/10/8,65.42,未拔出
04无排行无提醒,粤B0Y92H,0.15,1613.2,0.1,0.07,2.14,0,0,0,0,0,2019/10/8,99.87,未拔出
04无排行无提醒,粤BP439V,0,754.37,0,0,0,0,0,0,0,0,2019/10/8,100,未拔出
04无排行无提醒,粤B83CT2,0,15.48,0,0,0,0,0,0,0,0,2019/10/8,100,未拔出
04无排行无提醒,粤PR5795,0,1.39,0,0,0,0,0,0,0,0,2019/10/8,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2019/10/8,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/10/8,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/10/8,100,未拔出
04无排行无提醒,粤B0Y92H,0.11,1613.31,0.02,0.03,3.67,0,0,0,0,0,2019/10/9,99.88,未拔出
04无排行无提醒,粤B83CT2,0,15.48,0,0,0,0,0,0,0,0,2019/10/9,100,未拔出
04无排行无提醒,粤STB959,0,1345.64,0,0,0,0,0,0,0,0,2019/10/9,100,未拔出
04无排行无提醒,粤BP439V,0,754.37,0,0,0,0,0,0,0,0,2019/10/9,100,未拔出
04无排行无提醒,粤PR5795,0,1.39,0,0,0,0,0,0,0,0,2019/10/9,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/10/9,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2019/10/9,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/10/9,100,未拔出
04无排行无提醒,粤B0Y92H,75.88,1689.19,15.36,3.11,24.4,25,75,0,0,1.36,2019/10/10,74.6,未拔出
04无排行无提醒,粤B83CT2,0,15.48,0,0,0,0,0,0,0,0,2019/10/10,100,未拔出
04无排行无提醒,粤PR5795,0,1.39,0,0,0,0,0,0,0,0,2019/10/10,100,未拔出
04无排行无提醒,粤BP439V,0,754.37,0,0,0,0,0,0,0,0,2019/10/10,100,未拔出
04无排行无提醒,粤STB959,0,1345.64,0.01,0.35,0,0,0,0,0,0.32,2019/10/10,0,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2019/10/10,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/10/10,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/10/10,100,未拔出
04无排行无提醒,粤B0Y92H,15.34,1704.53,3.45,0.84,18.26,1,28,0,0,0.33,2019/10/11,89.39,未拔出
04无排行无提醒,粤B83CT2,0,15.48,0,0,0,0,0,0,0,0,2019/10/11,100,未拔出
04无排行无提醒,粤PR5795,0,1.39,0,0,0,0,0,0,0,0,2019/10/11,100,未拔出
04无排行无提醒,粤BP439V,0,754.37,0,0,0,0,0,0,0,0,2019/10/11,100,未拔出
04无排行无提醒,粤STB959,0,1345.64,0,0,0,0,0,0,0,0,2019/10/11,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2019/10/11,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/10/11,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/10/11,100,未拔出
04无排行无提醒,粤B0Y92H,6.99,1711.52,1.37,0.45,15.53,1,3,0,0,0,2019/10/12,94.56,未拔出
04无排行无提醒,粤STB959,5.58,1351.22,0.92,1.5,3.72,0,0,0,0,1.08,2019/10/12,97.67,未拔出
04无排行无提醒,粤B83CT2,0,15.48,0,0,0,0,0,0,0,0,2019/10/12,100,未拔出
04无排行无提醒,粤BP439V,0,754.37,0,0,0,0,0,0,0,0,2019/10/12,100,未拔出
04无排行无提醒,粤PR5795,0,1.39,0,0,0,0,0,0,0,0,2019/10/12,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/10/12,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2019/10/12,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/10/12,100,未拔出
04无排行无提醒,粤BP439V,10.77,765.14,1.88,0.69,15.61,20,23,0,0,0,2019/10/13,84.14,未拔出
04无排行无提醒,粤B0Y92H,5.81,1717.33,0.96,0.26,22.35,0,3,0,0,0.26,2019/10/13,90.44,未拔出
04无排行无提醒,粤PR5795,0.03,1.42,1.21,0.73,0.04,0,0,0,0,0.73,2019/10/13,91.43,未拔出
04无排行无提醒,粤B83CT2,0,15.48,0,0,0,0,0,0,0,0,2019/10/13,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/10/13,100,未拔出
04无排行无提醒,粤STB959,0,1351.22,0,0,0,0,0,0,0,0,2019/10/13,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2019/10/13,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/10/13,100,未拔出
04无排行无提醒,粤B0Y92H,28.01,1745.34,7.04,4.54,6.17,18,52,0,0,0.29,2019/10/14,76.17,未拔出
04无排行无提醒,粤B83CT2,0,15.48,0,0,0,0,0,0,0,0,2019/10/14,100,未拔出
04无排行无提醒,粤PR5795,0,1.42,3.07,2.32,0,0,0,0,0,0.74,2019/10/14,0,未拔出
04无排行无提醒,粤BP439V,0,765.14,0,0,0,0,0,0,0,0,2019/10/14,100,未拔出
04无排行无提醒,粤STB959,0,1351.22,0,0,0,0,0,0,0,0,2019/10/14,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2019/10/14,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/10/14,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/10/14,100,未拔出
04无排行无提醒,粤STB959,105.33,1456.55,10.11,3.5,30.09,4,11,0,0,0.81,2019/10/15,83.3,未拔出
04无排行无提醒,粤B0Y92H,21.65,1766.99,5.86,1.51,14.34,5,32,0,0,0.54,2019/10/15,71.05,未拔出
04无排行无提醒,粤PR5795,0.04,1.46,3.29,3.02,0.01,0,0,0,0,0.55,2019/10/15,93.91,未拔出
04无排行无提醒,粤BP439V,0,765.14,0,0,0,0,0,0,0,0,2019/10/15,100,未拔出
04无排行无提醒,粤B83CT2,0,15.48,0,0,0,0,0,0,0,0,2019/10/15,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2019/10/15,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/10/15,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/10/15,100,未拔出
04无排行无提醒,粤STB959,56.66,1513.21,5.98,2.43,23.32,3,14,0,0,0,2019/10/16,83.64,未拔出
04无排行无提醒,粤B0Y92H,7.04,1774.03,1.43,0.41,17.17,1,7,0,0,0.3,2019/10/16,89.35,未拔出
04无排行无提醒,粤B83CT2,0,15.48,0,0,0,0,0,0,0,0,2019/10/16,100,未拔出
04无排行无提醒,粤BP439V,0,765.14,0,0,0,0,0,0,0,0,2019/10/16,100,未拔出
04无排行无提醒,粤PR5795,0,1.46,1.89,1.6,0,0,0,0,0,0.37,2019/10/16,0,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2019/10/16,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/10/16,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/10/16,100,未拔出
04无排行无提醒,粤STB959,43.87,1557.08,3.97,1.24,35.38,4,7,0,0,1.15,2019/10/17,71.36,未拔出
04无排行无提醒,粤B0Y92H,39.66,1813.69,8.27,1.95,20.34,17,43,0,0,0.23,2019/10/17,84.03,未拔出
04无排行无提醒,粤PR5795,0,1.46,0,0,0,0,0,0,0,0,2019/10/17,100,未拔出
04无排行无提醒,粤B83CT2,0,15.48,0,0,0,0,0,0,0,0,2019/10/17,100,未拔出
04无排行无提醒,粤BP439V,0,765.14,0,0,0,0,0,0,0,0,2019/10/17,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2019/10/17,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/10/17,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/10/17,100,未拔出
04无排行无提醒,粤BP439V,159.16,924.3,14.83,3.01,52.88,152,150,0,0,3.67,2019/10/18,31.7,未拔出
04无排行无提醒,粤B0Y92H,6.18,1819.87,1.73,0.4,15.45,0,10,0,0,0,2019/10/18,91.71,未拔出
04无排行无提醒,粤PR5795,0,1.46,0,0,0,0,0,0,0,0,2019/10/18,100,未拔出
04无排行无提醒,粤B83CT2,0,15.48,0,0,0,0,0,0,0,0,2019/10/18,100,未拔出
04无排行无提醒,粤STB959,0,1557.08,0,0,0,0,0,0,0,0,2019/10/18,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2019/10/18,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/10/18,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/10/18,100,未拔出
04无排行无提醒,粤BP439V,29.87,954.17,3.81,1.3,22.98,60,63,0,0,0,2019/10/19,68.84,未拔出
04无排行无提醒,粤PR5795,0,1.46,0,0.21,0,0,0,0,0,0.21,2019/10/19,0,未拔出
04无排行无提醒,粤B83CT2,0,15.48,0,0,0,0,0,0,0,0,2019/10/19,100,未拔出
04无排行无提醒,粤B0Y92H,0,1819.87,0,0,0,0,0,0,0,0,2019/10/19,100,未拔出
04无排行无提醒,粤STB959,0,1557.08,0,0,0,0,0,0,0,0,2019/10/19,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2019/10/19,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/10/19,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/10/19,100,未拔出
04无排行无提醒,粤BP439V,104.56,1058.73,13.2,5.03,20.79,182,179,0,0,1.19,2019/10/20,67.76,未拔出
04无排行无提醒,粤PR5795,0.09,1.55,3.76,1.86,0.05,0,0,0,0,1.86,2019/10/20,93.36,未拔出
04无排行无提醒,粤B0Y92H,0,1819.87,0,0,0,0,0,0,0,0,2019/10/20,100,未拔出
04无排行无提醒,粤B83CT2,0,15.48,0,0,0,0,0,0,0,0,2019/10/20,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/10/20,100,未拔出
04无排行无提醒,粤STB959,0,1557.08,0,0,0,0,0,0,0,0,2019/10/20,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2019/10/20,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/10/20,100,未拔出
04无排行无提醒,粤BP439V,69.19,1127.92,8.55,3.2,21.62,87,91,0,0,1.37,2019/10/21,75.17,未拔出
04无排行无提醒,粤STB959,13.64,1570.72,2.02,0.98,13.92,0,0,0,0,0.55,2019/10/21,95.32,未拔出
04无排行无提醒,粤B0Y92H,5.37,1825.24,1.36,0.23,23.35,4,7,0,0,0.23,2019/10/21,88.37,未拔出
04无排行无提醒,粤B83CT2,0,15.48,0,0,0,0,0,0,0,0,2019/10/21,100,未拔出
04无排行无提醒,粤PR5795,0,1.55,0,0,0,0,0,0,0,0,2019/10/21,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2019/10/21,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/10/21,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/10/21,100,未拔出
04无排行无提醒,粤B0Y92H,73.39,1898.63,14.09,2.54,28.89,20,69,0,0,0.08,2019/10/22,78.94,未拔出
04无排行无提醒,粤PR5795,0,1.55,0,0,0,0,0,0,0,0,2019/10/22,100,未拔出
04无排行无提醒,粤BP439V,0,1127.92,0,0,0,0,0,0,0,0,2019/10/22,100,未拔出
04无排行无提醒,粤B83CT2,0,15.48,0,0,0,0,0,0,0,0,2019/10/22,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/10/22,100,未拔出
04无排行无提醒,粤STB959,0,1570.72,0,0,0,0,0,0,0,0,2019/10/22,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2019/10/22,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/10/22,100,未拔出
04无排行无提醒,粤BP439V,48.31,1176.23,7.01,3.24,14.91,75,84,0,0,0,2019/10/23,87.36,未拔出
04无排行无提醒,粤B0Y92H,15.28,1913.91,3.6,0.82,18.63,4,24,0,0,0,2019/10/23,93,未拔出
04无排行无提醒,粤B83CT2,0,15.48,0,0,0,0,0,0,0,0,2019/10/23,100,未拔出
04无排行无提醒,粤PR5795,0,1.55,0,0,0,0,0,0,0,0,2019/10/23,100,未拔出
04无排行无提醒,粤STB959,0,1570.72,0,0,0,0,0,0,0,0,2019/10/23,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2019/10/23,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/10/23,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/10/23,100,未拔出
04无排行无提醒,皖AT0540,313.18,313.18,38.8,12.96,24.17,69,162,0,2,8.93,2019/10/24,34.56,未拔出
04无排行无提醒,粤BP439V,0.03,1176.26,0.06,0.04,0.75,0,0,0,0,0,2019/10/24,99.87,未拔出
04无排行无提醒,粤STB959,0,1570.72,0,0,0,0,0,0,0,0,2019/10/24,100,未拔出
04无排行无提醒,粤B0Y92H,0,1913.91,0,0,0,0,0,0,0,0,2019/10/24,100,未拔出
04无排行无提醒,粤B83CT2,0,15.48,0,0,0,0,0,0,0,0,2019/10/24,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2019/10/24,100,未拔出
04无排行无提醒,粤PR5795,0,1.55,0,0,0,0,0,0,0,0,2019/10/24,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/10/24,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/10/24,100,未拔出
04无排行无提醒,皖AT0540,433.92,747.1,56.39,18.64,23.28,73,222,0,2,14.95,2019/10/25,36.55,未拔出
04无排行无提醒,粤BP439V,26.28,1202.54,3.68,1.4,18.77,27,31,0,0,0,2019/10/25,92.4,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2019/10/25,100,未拔出
04无排行无提醒,粤B0Y92H,0,1913.91,0,0,0,0,0,0,0,0,2019/10/25,100,未拔出
04无排行无提醒,粤B83CT2,0,15.48,0,0,0,0,0,0,0,0,2019/10/25,100,未拔出
04无排行无提醒,粤PR5795,0,1.55,0,0,0,0,0,0,0,0,2019/10/25,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/10/25,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/10/25,100,未拔出
04无排行无提醒,粤STB959,0,1570.72,0,0,0,0,0,0,0,0,2019/10/25,100,未拔出
04无排行无提醒,皖AT0540,435.92,1183.02,56.98,18.53,23.53,278,303,24,2,8.15,2019/10/26,37.5,未拔出
04无排行无提醒,粤BP439V,21,1223.54,3.37,1.77,11.86,45,41,2,0,0.03,2019/10/26,89,未拔出
04无排行无提醒,粤PR5795,0.03,1.58,2.28,2.27,0.01,0,0,0,0,0,2019/10/26,98.67,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2019/10/26,100,未拔出
04无排行无提醒,粤B0Y92H,0,1913.91,0,0,0,0,0,0,0,0,2019/10/26,100,未拔出
04无排行无提醒,粤STB959,0,1570.72,0,0,0,0,0,0,0,0,2019/10/26,100,未拔出
04无排行无提醒,粤B83CT2,0,15.48,0,0,0,0,0,0,0,0,2019/10/26,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/10/26,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/10/26,100,未拔出
04无排行无提醒,皖AT0540,274.45,1457.47,34.94,11.26,24.37,111,152,29,1,7.84,2019/10/27,52.17,未拔出
04无排行无提醒,粤STB959,17.03,1587.75,2.57,1.13,15.07,1,5,0,0,1.13,2019/10/27,75.63,未拔出
04无排行无提醒,粤BP439V,14.57,1238.11,1.92,0.75,19.43,35,28,0,0,0.03,2019/10/27,87.24,未拔出
04无排行无提醒,粤B0Y92H,12.68,1926.59,3.47,1.11,11.42,1,15,0,0,0,2019/10/27,91.46,未拔出
04无排行无提醒,粤PR5795,0.1,1.68,5.34,3.06,0.03,0,0,0,0,0,2019/10/27,96.09,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2019/10/27,100,未拔出
04无排行无提醒,粤B83CT2,0,15.48,0,0,0,0,0,0,0,0,2019/10/27,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/10/27,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/10/27,100,未拔出
04无排行无提醒,皖AT0540,443.66,1901.13,54.56,17.94,24.73,114,172,65,1,8.7,2019/10/28,47.13,未拔出
04无排行无提醒,粤STB959,67.02,1654.77,6.65,2.27,29.52,0,18,1,0,0,2019/10/28,84.63,未拔出
04无排行无提醒,粤BP439V,16.31,1254.42,2.38,1.05,15.53,34,36,0,0,0,2019/10/28,88.9,未拔出
04无排行无提醒,粤PR5795,0.03,1.71,1.16,0.7,0.04,0,0,0,0,0.7,2019/10/28,96.3,未拔出
04无排行无提醒,粤B0Y92H,0,1926.59,0,0,0,0,0,0,0,0,2019/10/28,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2019/10/28,100,未拔出
04无排行无提醒,粤B83CT2,0,15.48,0,0,0,0,0,0,0,0,2019/10/28,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/10/28,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/10/28,100,未拔出
04无排行无提醒,皖AT0540,377.47,2278.6,48.21,16.02,23.56,138,181,92,1,8.07,2019/10/29,53.88,未拔出
04无排行无提醒,粤STB959,44.55,1699.32,3.46,1.17,38.08,1,4,0,0,0.74,2019/10/29,79.15,未拔出
04无排行无提醒,粤B0Y92H,28.46,1955.05,6.69,1.69,16.84,15,32,0,0,0.12,2019/10/29,88.81,未拔出
04无排行无提醒,粤BP439V,24.14,1278.56,3.47,1.68,14.37,41,41,0,0,0,2019/10/29,89.72,未拔出
04无排行无提醒,粤B83CT2,0,15.48,0,0,0,0,0,0,0,0,2019/10/29,100,未拔出
04无排行无提醒,粤PR5795,0,1.71,0,0,0,0,0,0,0,0,2019/10/29,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2019/10/29,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/10/29,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/10/29,100,未拔出
04无排行无提醒,皖AT0540,380.34,2658.94,46.9,15.25,24.94,78,73,104,1,7.16,2019/10/30,38.73,未拔出
04无排行无提醒,粤B0Y92H,28.68,1983.73,6.51,1.39,20.63,7,37,0,0,0.27,2019/10/30,91.18,未拔出
04无排行无提醒,粤STB959,12.36,1711.68,2.23,1.09,11.34,3,2,0,0,0.04,2019/10/30,90.69,未拔出
04无排行无提醒,粤BP439V,0.03,1278.59,0.03,0.03,1,0,0,0,0,0,2019/10/30,99.9,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2019/10/30,100,未拔出
04无排行无提醒,粤B83CT2,0,15.48,0,0,0,0,0,0,0,0,2019/10/30,100,未拔出
04无排行无提醒,粤PR5795,0,1.71,0,0,0,0,0,0,0,0,2019/10/30,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/10/30,100,未拔出
