部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
04无排行无提醒,皖AT0623,388.85,71363.01,49.41,12.9,30.14,143,147,11,1,4.41,2020/8/1,31.24,未拔出
04无排行无提醒,皖AT0540,359.12,86372.89,54.52,16.64,21.58,43,30,323,2,8.31,2020/8/1,32.42,未拔出
04无排行无提醒,皖AT0608,317.94,72426.32,47.49,12.79,24.86,209,359,438,2,8.9,2020/8/1,-6.11,未拔出
04无排行无提醒,皖AT0565,266.34,67018.33,42.73,11.34,23.49,143,397,1,3,11.06,2020/8/1,-0.22,未拔出
04无排行无提醒,皖AT0658,242.26,58462.33,33.62,8.89,27.25,50,93,0,1,0.85,2020/8/1,58.73,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/8/1,100,未拔出
04无排行无提醒,皖AT0661,0,30194.09,0,0,0,0,0,0,0,0,2020/8/1,100,未拔出
04无排行无提醒,皖AT0666,0,31777.59,0,0,0,0,0,0,0,0,2020/8/1,100,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/8/1,0,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/8/1,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/8/1,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/8/1,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/8/1,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/8/1,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/8/1,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/8/1,100,未拔出
04无排行无提醒,粤BP439V,0,9020.2,0,0,0,0,0,0,0,0,2020/8/1,100,未拔出
04无排行无提醒,粤PR5795,0,5.64,0,0,0,0,0,0,0,0,2020/8/1,100,未拔出
04无排行无提醒,皖AT0540,484.21,86857.1,67.08,20.64,23.46,31,23,266,3,8.9,2020/8/2,52.53,未拔出
04无排行无提醒,皖AT0565,474.48,67492.81,73.41,18.61,25.5,240,543,6,3,7.71,2020/8/2,23.93,未拔出
04无排行无提醒,皖AT0623,328.69,71691.7,46.73,13.11,25.07,155,136,13,2,11.71,2020/8/2,29.45,未拔出
04无排行无提醒,皖AT0658,285.78,58748.11,40.73,11.19,25.54,98,155,3,1,0.77,2020/8/2,37.77,未拔出
04无排行无提醒,皖AT0608,257.14,72683.46,37.27,11.35,22.66,186,239,839,2,9.2,2020/8/2,-18.72,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/8/2,100,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/8/2,100,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/8/2,0,未拔出
04无排行无提醒,皖AT0666,0,31777.59,0,0,0,0,0,0,0,0,2020/8/2,100,未拔出
04无排行无提醒,皖AT0661,0,30194.09,0,0,0,0,0,0,0,0,2020/8/2,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/8/2,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/8/2,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/8/2,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/8/2,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/8/2,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/8/2,100,未拔出
04无排行无提醒,粤BP439V,0,9020.2,0,0,0,0,0,0,0,0,2020/8/2,100,未拔出
04无排行无提醒,粤PR5795,0,5.64,0,0,0,0,0,0,0,0,2020/8/2,100,未拔出
04无排行无提醒,皖AT0565,474.34,67967.15,75.8,20.19,23.49,292,620,3,3,6.97,2020/8/3,23.01,未拔出
04无排行无提醒,皖AT0540,422.46,87279.56,60.97,18.88,22.38,24,12,229,2,8.11,2020/8/3,29.8,未拔出
04无排行无提醒,皖AT0608,296.56,72980.02,43.02,12.55,23.63,179,323,662,2,16.92,2020/8/3,10.66,未拔出
04无排行无提醒,皖AT0623,274.3,71966,43.04,12.65,21.68,112,112,15,0,3.93,2020/8/3,57.18,未拔出
04无排行无提醒,皖AT0658,257,59005.11,38.74,10.67,24.09,75,106,0,2,0.68,2020/8/3,56.44,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/8/3,100,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/8/3,100,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/8/3,0,未拔出
04无排行无提醒,皖AT0666,0,31777.59,0,0,0,0,0,0,0,0,2020/8/3,100,未拔出
04无排行无提醒,皖AT0661,0,30194.09,0,0,0,0,0,0,0,0,2020/8/3,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/8/3,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/8/3,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/8/3,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/8/3,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/8/3,100,未拔出
