部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
04无排行无提醒,皖AT0623,388.36,91260.99,43.76,13.93,27.88,129,143,2,2,9.36,2020/10/1,9.61,未拔出
04无排行无提醒,皖AT0658,233.88,73486.54,30.89,9.29,25.18,72,114,1,1,0,2020/10/1,32.8,未拔出
04无排行无提醒,皖AT0565,169.57,90334.86,23.97,6.95,24.4,64,84,4,0,2.01,2020/10/1,77.26,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
04无排行无提醒,皖AT0608,0,90250.66,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
04无排行无提醒,皖AT0661,0,30194.09,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
04无排行无提醒,皖AT0666,0,31777.59,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/10/1,0,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
04无排行无提醒,皖AT0540,0,112155.21,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
04无排行无提醒,粤BP439V,0,9020.2,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
04无排行无提醒,粤PR5795,0,5.64,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
04无排行无提醒,皖AT0608,403.52,90654.18,47.79,16.09,25.08,202,164,49,2,9.71,2020/10/2,35.64,未拔出
04无排行无提醒,皖AT0623,362.92,91623.91,40.08,12.63,28.73,131,103,9,1,4.77,2020/10/2,19.29,未拔出
04无排行无提醒,皖AT0565,315.9,90650.76,43.7,11.8,26.77,110,263,0,2,5.79,2020/10/2,37.36,未拔出
04无排行无提醒,皖AT0658,154.05,73640.59,17.93,4.85,31.76,40,41,0,0,0,2020/10/2,79.52,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
04无排行无提醒,皖AT0661,0,30194.09,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
04无排行无提醒,皖AT0666,0,31777.59,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/10/2,0,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
04无排行无提醒,皖AT0540,0,112155.21,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
04无排行无提醒,粤BP439V,0,9020.2,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
04无排行无提醒,粤PR5795,0,5.64,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
