部门,车牌号,油耗,,,碳排放,日期
02有排行无提醒,皖AT0613,40.02,0.73,3.088,90.2146848,10/1/2020
02有排行无提醒,粤BL05M1,17.65,0.73,3.088,39.787336,10/1/2020
02有排行无提醒,皖AT0620,16.43,0.73,3.088,37.0371632,10/1/2020
02有排行无提醒,皖AT0543,0,0.73,3.088,0,10/1/2020
02有排行无提醒,皖AT0541,0,0.73,3.088,0,10/1/2020
02有排行无提醒,皖AT0580,0,0.73,3.088,0,10/1/2020
02有排行无提醒,皖AT0657,0,0.73,3.088,0,10/1/2020
02有排行无提醒,皖AT0575,0,0.73,3.088,0,10/1/2020
02有排行无提醒,皖AT0601,0,0.73,3.088,0,10/1/2020
02有排行无提醒,皖AT0641,0,0.73,3.088,0,10/1/2020
02有排行无提醒,粤JCL629,0,0.73,3.088,0,10/1/2020
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,10/1/2020
02有排行无提醒,粤B3Q03K,0,0.73,3.088,0,10/1/2020
02有排行无提醒,1.22E+16,0,0.73,3.088,0,10/1/2020
02有排行无提醒,皖AYY059,0,0.73,3.088,0,10/1/2020
02有排行无提醒,粤B9XN26,0,0.73,3.088,0,10/1/2020
02有排行无提醒,皖AT0576,0,0.73,3.088,0,10/1/2020
02有排行无提醒,粤SL3H57,0,0.73,3.088,0,10/1/2020
02有排行无提醒,粤B7U0H5,0,0.73,3.088,0,10/1/2020
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,10/1/2020
02有排行无提醒,皖AT0613,34.74,0.73,3.088,78.3122976,10/2/2020
02有排行无提醒,皖AT0620,7.21,0.73,3.088,16.2530704,10/2/2020
02有排行无提醒,粤BL05M1,1.6,0.73,3.088,3.606784,10/2/2020
02有排行无提醒,皖AT0541,0,0.73,3.088,0,10/2/2020
02有排行无提醒,皖AT0543,0,0.73,3.088,0,10/2/2020
02有排行无提醒,皖AT0580,0,0.73,3.088,0,10/2/2020
02有排行无提醒,皖AT0657,0,0.73,3.088,0,10/2/2020
02有排行无提醒,皖AT0575,0,0.73,3.088,0,10/2/2020
02有排行无提醒,皖AT0601,0,0.73,3.088,0,10/2/2020
02有排行无提醒,皖AT0641,0,0.73,3.088,0,10/2/2020
02有排行无提醒,粤JCL629,0,0.73,3.088,0,10/2/2020
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,10/2/2020
02有排行无提醒,粤B3Q03K,0,0.73,3.088,0,10/2/2020
02有排行无提醒,1.22E+16,0,0.73,3.088,0,10/2/2020
02有排行无提醒,皖AYY059,0,0.73,3.088,0,10/2/2020
02有排行无提醒,粤B9XN26,0,0.73,3.088,0,10/2/2020
02有排行无提醒,皖AT0576,0,0.73,3.088,0,10/2/2020
02有排行无提醒,粤SL3H57,0,0.73,3.088,0,10/2/2020
02有排行无提醒,粤B7U0H5,0,0.73,3.088,0,10/2/2020
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,10/2/2020
02有排行无提醒,皖AT0613,30.55,0.73,3.088,68.867032,10/3/2020
02有排行无提醒,皖AT0620,21.67,0.73,3.088,48.8493808,10/3/2020
02有排行无提醒,粤BL05M1,1.99,0.73,3.088,4.4859376,10/3/2020
02有排行无提醒,皖AT0541,0,0.73,3.088,0,10/3/2020
02有排行无提醒,皖AT0543,0,0.73,3.088,0,10/3/2020
02有排行无提醒,皖AT0601,0,0.73,3.088,0,10/3/2020
02有排行无提醒,皖AT0580,0,0.73,3.088,0,10/3/2020
02有排行无提醒,皖AT0657,0,0.73,3.088,0,10/3/2020
02有排行无提醒,皖AT0575,0,0.73,3.088,0,10/3/2020
02有排行无提醒,皖AT0641,0,0.73,3.088,0,10/3/2020
02有排行无提醒,粤JCL629,0,0.73,3.088,0,10/3/2020
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,10/3/2020
02有排行无提醒,粤B3Q03K,0,0.73,3.088,0,10/3/2020
02有排行无提醒,1.22E+16,0,0.73,3.088,0,10/3/2020
02有排行无提醒,皖AYY059,0,0.73,3.088,0,10/3/2020
02有排行无提醒,粤B9XN26,0,0.73,3.088,0,10/3/2020
02有排行无提醒,皖AT0576,0,0.73,3.088,0,10/3/2020
02有排行无提醒,粤SL3H57,0,0.73,3.088,0,10/3/2020
02有排行无提醒,粤B7U0H5,0,0.73,3.088,0,10/3/2020
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,10/3/2020
02有排行无提醒,皖AT0620,48.19,0.73,3.088,108.6318256,10/4/2020
02有排行无提醒,皖AT0613,41.15,0.73,3.088,92.761976,10/4/2020
02有排行无提醒,粤BL05M1,3.92,0.73,3.088,8.8366208,10/4/2020
02有排行无提醒,皖AT0541,0,0.73,3.088,0,10/4/2020
02有排行无提醒,皖AT0543,0,0.73,3.088,0,10/4/2020
02有排行无提醒,皖AT0601,0,0.73,3.088,0,10/4/2020
02有排行无提醒,皖AT0580,0,0.73,3.088,0,10/4/2020
02有排行无提醒,皖AT0657,0,0.73,3.088,0,10/4/2020
02有排行无提醒,皖AT0575,0,0.73,3.088,0,10/4/2020
02有排行无提醒,皖AT0641,0,0.73,3.088,0,10/4/2020
02有排行无提醒,粤JCL629,0,0.73,3.088,0,10/4/2020
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,10/4/2020
02有排行无提醒,粤B3Q03K,0,0.73,3.088,0,10/4/2020
02有排行无提醒,1.22E+16,0,0.73,3.088,0,10/4/2020
02有排行无提醒,皖AYY059,0,0.73,3.088,0,10/4/2020
02有排行无提醒,粤B9XN26,0,0.73,3.088,0,10/4/2020
02有排行无提醒,皖AT0576,0,0.73,3.088,0,10/4/2020
02有排行无提醒,粤SL3H57,0,0.73,3.088,0,10/4/2020
02有排行无提醒,粤B7U0H5,0,0.73,3.088,0,10/4/2020
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,10/4/2020
02有排行无提醒,粤BL05M1,62.17,0.73,3.088,140.1461008,10/5/2020
02有排行无提醒,皖AT0620,18.31,0.73,3.088,41.2751344,10/5/2020
02有排行无提醒,皖AT0613,0,0.73,3.088,0,10/5/2020
02有排行无提醒,皖AT0541,0,0.73,3.088,0,10/5/2020
02有排行无提醒,皖AT0543,0,0.73,3.088,0,10/5/2020
02有排行无提醒,皖AT0601,0,0.73,3.088,0,10/5/2020
02有排行无提醒,皖AT0580,0,0.73,3.088,0,10/5/2020
02有排行无提醒,皖AT0657,0,0.73,3.088,0,10/5/2020
