部门,车牌号,油耗,,,碳排放,日期
02有排行无提醒,粤B9XN26,2.41,0.73,3.088,5.4327184,10/12/2019
02有排行无提醒,粤B7U0H5,0,0.73,3.088,0,10/12/2019
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,10/12/2019
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,10/12/2019
02有排行无提醒,粤B9XN26,23.51,0.73,3.088,52.9971824,10/13/2019
02有排行无提醒,粤B3Q03K,3.75,0.73,3.088,8.4534,10/13/2019
02有排行无提醒,粤B7U0H5,0.03,0.73,3.088,0.0676272,10/13/2019
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,10/13/2019
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,10/13/2019
02有排行无提醒,粤JCL629,0,0.73,3.088,0,10/13/2019
02有排行无提醒,粤B9XN26,12.61,0.73,3.088,28.4259664,10/14/2019
02有排行无提醒,粤B3Q03K,11.89,0.73,3.088,26.8029136,10/14/2019
02有排行无提醒,粤B7U0H5,0.31,0.73,3.088,0.6988144,10/14/2019
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,10/14/2019
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,10/14/2019
02有排行无提醒,粤JCL629,0,0.73,3.088,0,10/14/2019
02有排行无提醒,粤B3Q03K,13.53,0.73,3.088,30.4998672,10/15/2019
02有排行无提醒,粤B9XN26,3.38,0.73,3.088,7.6193312,10/15/2019
02有排行无提醒,粤B7U0H5,2.36,0.73,3.088,5.3200064,10/15/2019
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,10/15/2019
02有排行无提醒,粤JCL629,0,0.73,3.088,0,10/15/2019
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,10/15/2019
02有排行无提醒,粤B3Q03K,14.42,0.73,3.088,32.5061408,10/16/2019
02有排行无提醒,粤B9XN26,4.24,0.73,3.088,9.5579776,10/16/2019
02有排行无提醒,粤B7U0H5,1.73,0.73,3.088,3.8998352,10/16/2019
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,10/16/2019
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,10/16/2019
02有排行无提醒,粤JCL629,0,0.73,3.088,0,10/16/2019
02有排行无提醒,粤B3Q03K,17,0.73,3.088,38.32208,10/17/2019
02有排行无提醒,粤B9XN26,3.18,0.73,3.088,7.1684832,10/17/2019
02有排行无提醒,粤B7U0H5,1.28,0.73,3.088,2.8854272,10/17/2019
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,10/17/2019
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,10/17/2019
02有排行无提醒,粤JCL629,0,0.73,3.088,0,10/17/2019
02有排行无提醒,粤JCL629,11.77,0.73,3.088,26.5324048,10/18/2019
02有排行无提醒,粤B3Q03K,15.88,0.73,3.088,35.7973312,10/18/2019
02有排行无提醒,粤B9XN26,6.67,0.73,3.088,15.0357808,10/18/2019
02有排行无提醒,粤B7U0H5,0.73,0.73,3.088,1.6455952,10/18/2019
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,10/18/2019
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,10/18/2019
02有排行无提醒,粤B9XN26,13.1,0.73,3.088,29.530544,10/19/2019
02有排行无提醒,粤JCL629,2.72,0.73,3.088,6.1315328,10/19/2019
02有排行无提醒,粤B3Q03K,2.55,0.73,3.088,5.748312,10/19/2019
02有排行无提醒,粤B7U0H5,0.18,0.73,3.088,0.4057632,10/19/2019
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,10/19/2019
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,10/19/2019
02有排行无提醒,粤JCL629,11.26,0.73,3.088,25.3827424,10/20/2019
02有排行无提醒,粤B3Q03K,3.09,0.73,3.088,6.9656016,10/20/2019
02有排行无提醒,粤B7U0H5,0,0.73,3.088,0,10/20/2019
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,10/20/2019
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,10/20/2019
02有排行无提醒,粤B9XN26,0,0.73,3.088,0,10/20/2019
02有排行无提醒,粤B3Q03K,14.57,0.73,3.088,32.8442768,10/21/2019
02有排行无提醒,粤B9XN26,11.6,0.73,3.088,26.149184,10/21/2019
02有排行无提醒,粤B7U0H5,0.15,0.73,3.088,0.338136,10/21/2019
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,10/21/2019
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,10/21/2019
02有排行无提醒,粤JCL629,0,0.73,3.088,0,10/21/2019
02有排行无提醒,粤B3Q03K,15.86,0.73,3.088,35.7522464,10/22/2019
02有排行无提醒,粤B7U0H5,1.13,0.73,3.088,2.5472912,10/22/2019
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,10/22/2019
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,10/22/2019
02有排行无提醒,粤JCL629,0,0.73,3.088,0,10/22/2019
02有排行无提醒,粤B9XN26,0,0.73,3.088,0,10/22/2019
02有排行无提醒,粤B3Q03K,15.84,0.73,3.088,35.7071616,10/23/2019
02有排行无提醒,粤JCL629,3.73,0.73,3.088,8.4083152,10/23/2019
02有排行无提醒,粤B9XN26,8.5,0.73,3.088,19.16104,10/23/2019
02有排行无提醒,粤B7U0H5,2.52,0.73,3.088,5.6806848,10/23/2019
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,10/23/2019
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,10/23/2019
02有排行无提醒,粤B3Q03K,18.22,0.73,3.088,41.0722528,10/24/2019
02有排行无提醒,粤JCL629,4.24,0.73,3.088,9.5579776,10/24/2019
02有排行无提醒,皖AYY059,3.81,0.73,3.088,8.5886544,10/24/2019
02有排行无提醒,粤B9XN26,4.09,0.73,3.088,9.2198416,10/24/2019
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,10/24/2019
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,10/24/2019
02有排行无提醒,粤B7U0H5,0,0.73,3.088,0,10/24/2019
02有排行无提醒,粤JCL629,12.45,0.73,3.088,28.065288,10/25/2019
02有排行无提醒,粤B3Q03K,16.13,0.73,3.088,36.3608912,10/25/2019
02有排行无提醒,粤B9XN26,11.61,0.73,3.088,26.1717264,10/25/2019
02有排行无提醒,皖AYY059,2.54,0.73,3.088,5.7257696,10/25/2019
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,10/25/2019
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,10/25/2019
02有排行无提醒,粤B7U0H5,0,0.73,3.088,0,10/25/2019
02有排行无提醒,粤B9XN26,7.15,0.73,3.088,16.117816,10/26/2019
02有排行无提醒,皖AYY059,4.92,0.73,3.088,11.0908608,10/26/2019
02有排行无提醒,粤JCL629,2.28,0.73,3.088,5.1396672,10/26/2019
02有排行无提醒,粤B3Q03K,0.98,0.73,3.088,2.2091552,10/26/2019
02有排行无提醒,粤B7U0H5,0.87,0.73,3.088,1.9611888,10/26/2019
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,10/26/2019
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,10/26/2019
02有排行无提醒,粤JCL629,15.48,0.73,3.088,34.8956352,10/27/2019
02有排行无提醒,皖AYY059,2.52,0.73,3.088,5.6806848,10/27/2019
02有排行无提醒,粤B7U0H5,1.47,0.73,3.088,3.3137328,10/27/2019
02有排行无提醒,粤B3Q03K,1.47,0.73,3.088,3.3137328,10/27/2019
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,10/27/2019
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,10/27/2019
02有排行无提醒,粤B9XN26,0,0.73,3.088,0,10/27/2019
02有排行无提醒,粤B3Q03K,17.93,0.73,3.088,40.4185232,10/28/2019
02有排行无提醒,粤B9XN26,7.08,0.73,3.088,15.9600192,10/28/2019
02有排行无提醒,粤B7U0H5,1.39,0.73,3.088,3.1333936,10/28/2019
02有排行无提醒,粤JCL629,0,0.73,3.088,0,10/28/2019
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,10/28/2019
02有排行无提醒,皖AYY059,0,0.73,3.088,0,10/28/2019
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,10/28/2019
02有排行无提醒,粤B3Q03K,14.27,0.73,3.088,32.1680048,10/29/2019
02有排行无提醒,粤B9XN26,11.53,0.73,3.088,25.9913872,10/29/2019
02有排行无提醒,粤B7U0H5,1.28,0.73,3.088,2.8854272,10/29/2019
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,10/29/2019
02有排行无提醒,皖AYY059,0,0.73,3.088,0,10/29/2019
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,10/29/2019
02有排行无提醒,粤JCL629,0,0.73,3.088,0,10/29/2019
02有排行无提醒,粤B3Q03K,12.49,0.73,3.088,28.1554576,10/30/2019
02有排行无提醒,粤B9XN26,9.56,0.73,3.088,21.5505344,10/30/2019
02有排行无提醒,粤B7U0H5,3.02,0.73,3.088,6.8078048,10/30/2019
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,10/30/2019
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,10/30/2019
02有排行无提醒,皖AYY059,0,0.73,3.088,0,10/30/2019
02有排行无提醒,粤JCL629,0,0.73,3.088,0,10/30/2019
02有排行无提醒,粤B3Q03K,14.35,0.73,3.088,32.348344,10/31/2019
02有排行无提醒,粤JCL629,3.38,0.73,3.088,7.6193312,10/31/2019
02有排行无提醒,粤B9XN26,6.98,0.73,3.088,15.7345952,10/31/2019
02有排行无提醒,粤B7U0H5,5.58,0.73,3.088,12.5786592,10/31/2019
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,10/31/2019
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,10/31/2019
02有排行无提醒,皖AYY059,0,0.73,3.088,0,10/31/2019
