部门,车牌号,油耗,,,碳排放,日期
02有排行无提醒,皖AT0541,42.21,0.73,3.088,95.1514704,4/1/2020
02有排行无提醒,皖AT0575,38.19,0.73,3.088,86.0894256,4/1/2020
02有排行无提醒,皖AT0601,38.28,0.73,3.088,86.2923072,4/1/2020
02有排行无提醒,皖AT0576,44.13,0.73,3.088,99.4796112,4/1/2020
02有排行无提醒,皖AT0580,3.55,0.73,3.088,8.002552,4/1/2020
02有排行无提醒,皖AT0620,16.01,0.73,3.088,36.0903824,4/1/2020
02有排行无提醒,皖AT0657,16.87,0.73,3.088,38.0290288,4/1/2020
02有排行无提醒,粤B3Q03K,2.73,0.73,3.088,6.1540752,4/1/2020
02有排行无提醒,粤JCL629,0.76,0.73,3.088,1.7132224,4/1/2020
02有排行无提醒,皖AT0641,0,0.73,3.088,0,4/1/2020
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,4/1/2020
02有排行无提醒,皖AYY059,0,0.73,3.088,0,4/1/2020
02有排行无提醒,1.22E+16,0,0.73,3.088,0,4/1/2020
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,4/1/2020
02有排行无提醒,皖AT0543,0,0.73,3.088,0,4/1/2020
02有排行无提醒,粤B9XN26,0,0.73,3.088,0,4/1/2020
02有排行无提醒,粤SL3H57,0,0.73,3.088,0,4/1/2020
02有排行无提醒,粤B7U0H5,0,0.73,3.088,0,4/1/2020
02有排行无提醒,皖AT0613,0,0.73,3.088,0,4/1/2020
02有排行无提醒,粤BL05M1,0,0.73,3.088,0,4/1/2020
02有排行无提醒,皖AT0541,60.8,0.73,3.088,137.057792,4/2/2020
02有排行无提醒,皖AT0575,60.34,0.73,3.088,136.0208416,4/2/2020
02有排行无提醒,皖AT0657,47.31,0.73,3.088,106.6480944,4/2/2020
02有排行无提醒,皖AT0601,34.36,0.73,3.088,77.4556864,4/2/2020
02有排行无提醒,皖AT0580,0.31,0.73,3.088,0.6988144,4/2/2020
02有排行无提醒,皖AT0620,25.9,0.73,3.088,58.384816,4/2/2020
02有排行无提醒,皖AT0576,25.62,0.73,3.088,57.7536288,4/2/2020
02有排行无提醒,粤B9XN26,6.01,0.73,3.088,13.5479824,4/2/2020
02有排行无提醒,粤B3Q03K,1.97,0.73,3.088,4.4408528,4/2/2020
02有排行无提醒,粤JCL629,0.81,0.73,3.088,1.8259344,4/2/2020
02有排行无提醒,粤BL05M1,0.6,0.73,3.088,1.352544,4/2/2020
02有排行无提醒,皖AT0641,0,0.73,3.088,0,4/2/2020
02有排行无提醒,皖AYY059,0,0.73,3.088,0,4/2/2020
02有排行无提醒,1.22E+16,0,0.73,3.088,0,4/2/2020
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,4/2/2020
02有排行无提醒,粤B7U0H5,0,0.73,3.088,0,4/2/2020
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,4/2/2020
02有排行无提醒,粤SL3H57,0,0.73,3.088,0,4/2/2020
02有排行无提醒,皖AT0613,0,0.73,3.088,0,4/2/2020
02有排行无提醒,皖AT0543,0,0.73,3.088,0,4/2/2020
02有排行无提醒,皖AT0575,67.06,0.73,3.088,151.1693344,4/3/2020
02有排行无提醒,皖AT0541,58.81,0.73,3.088,132.5718544,4/3/2020
02有排行无提醒,皖AT0657,38.81,0.73,3.088,87.4870544,4/3/2020
02有排行无提醒,皖AT0601,34.68,0.73,3.088,78.1770432,4/3/2020
02有排行无提醒,皖AT0576,38.49,0.73,3.088,86.7656976,4/3/2020
02有排行无提醒,皖AT0580,8.43,0.73,3.088,19.0032432,4/3/2020
02有排行无提醒,皖AT0620,18.67,0.73,3.088,42.0866608,4/3/2020
02有排行无提醒,粤B9XN26,10.47,0.73,3.088,23.6018928,4/3/2020
02有排行无提醒,粤JCL629,1.37,0.73,3.088,3.0883088,4/3/2020
02有排行无提醒,粤B3Q03K,2.34,0.73,3.088,5.2749216,4/3/2020
02有排行无提醒,皖AT0543,0,0.73,3.088,0,4/3/2020
02有排行无提醒,皖AYY059,0,0.73,3.088,0,4/3/2020
02有排行无提醒,1.22E+16,0,0.73,3.088,0,4/3/2020
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,4/3/2020
02有排行无提醒,皖AT0641,0,0.73,3.088,0,4/3/2020
02有排行无提醒,粤BL05M1,0,0.73,3.088,0,4/3/2020
02有排行无提醒,粤B7U0H5,0,0.73,3.088,0,4/3/2020
02有排行无提醒,粤SL3H57,0,0.73,3.088,0,4/3/2020
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,4/3/2020
02有排行无提醒,皖AT0613,0,0.73,3.088,0,4/3/2020
02有排行无提醒,皖AT0576,52.77,0.73,3.088,118.9562448,4/4/2020
02有排行无提醒,皖AT0575,40.83,0.73,3.088,92.0406192,4/4/2020
02有排行无提醒,皖AT0541,37.51,0.73,3.088,84.5565424,4/4/2020
02有排行无提醒,皖AT0601,28.46,0.73,3.088,64.1556704,4/4/2020
02有排行无提醒,皖AT0580,3.22,0.73,3.088,7.2586528,4/4/2020
02有排行无提醒,皖AT0657,24.38,0.73,3.088,54.9583712,4/4/2020
02有排行无提醒,皖AT0620,5.31,0.73,3.088,11.9700144,4/4/2020
02有排行无提醒,粤B3Q03K,3.78,0.73,3.088,8.5210272,4/4/2020
02有排行无提醒,皖AT0641,0,0.73,3.088,0,4/4/2020
02有排行无提醒,粤JCL629,0,0.73,3.088,0,4/4/2020
02有排行无提醒,皖AYY059,0,0.73,3.088,0,4/4/2020
02有排行无提醒,1.22E+16,0,0.73,3.088,0,4/4/2020
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,4/4/2020
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,4/4/2020
02有排行无提醒,粤SL3H57,0,0.73,3.088,0,4/4/2020
02有排行无提醒,粤BL05M1,0,0.73,3.088,0,4/4/2020
02有排行无提醒,粤B7U0H5,0,0.73,3.088,0,4/4/2020
02有排行无提醒,皖AT0543,0,0.73,3.088,0,4/4/2020
02有排行无提醒,粤B9XN26,0,0.73,3.088,0,4/4/2020
02有排行无提醒,皖AT0613,0,0.73,3.088,0,4/4/2020
02有排行无提醒,皖AT0580,24.44,0.73,3.088,55.0936256,4/5/2020
02有排行无提醒,皖AT0657,44.97,0.73,3.088,101.3731728,4/5/2020
02有排行无提醒,皖AT0575,40.85,0.73,3.088,92.085704,4/5/2020
02有排行无提醒,皖AT0576,38.04,0.73,3.088,85.7512896,4/5/2020
02有排行无提醒,皖AT0541,32.92,0.73,3.088,74.2095808,4/5/2020
02有排行无提醒,皖AT0601,18.38,0.73,3.088,41.4329312,4/5/2020
02有排行无提醒,皖AT0620,15.77,0.73,3.088,35.5493648,4/5/2020
02有排行无提醒,粤B3Q03K,0.63,0.73,3.088,1.4201712,4/5/2020
02有排行无提醒,皖AT0613,0,0.73,3.088,0,4/5/2020
02有排行无提醒,皖AT0641,0,0.73,3.088,0,4/5/2020
02有排行无提醒,粤JCL629,0,0.73,3.088,0,4/5/2020
02有排行无提醒,1.22E+16,0,0.73,3.088,0,4/5/2020
02有排行无提醒,皖AYY059,0,0.73,3.088,0,4/5/2020
02有排行无提醒,粤B9XN26,0,0.73,3.088,0,4/5/2020
02有排行无提醒,皖AT0543,0,0.73,3.088,0,4/5/2020
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,4/5/2020
02有排行无提醒,粤SL3H57,0,0.73,3.088,0,4/5/2020
02有排行无提醒,粤BL05M1,0,0.73,3.088,0,4/5/2020
02有排行无提醒,粤B7U0H5,0,0.73,3.088,0,4/5/2020
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,4/5/2020
02有排行无提醒,皖AT0576,50.46,0.73,3.088,113.7489504,4/6/2020
02有排行无提醒,皖AT0575,44.71,0.73,3.088,100.7870704,4/6/2020
02有排行无提醒,皖AT0541,39.35,0.73,3.088,88.704344,4/6/2020
02有排行无提醒,皖AT0657,37.21,0.73,3.088,83.8802704,4/6/2020
02有排行无提醒,皖AT0580,3.37,0.73,3.088,7.5967888,4/6/2020
02有排行无提醒,皖AT0620,25.82,0.73,3.088,58.2044768,4/6/2020
02有排行无提醒,皖AT0601,25.42,0.73,3.088,57.3027808,4/6/2020
02有排行无提醒,粤B3Q03K,2.44,0.73,3.088,5.5003456,4/6/2020
02有排行无提醒,粤JCL629,0.81,0.73,3.088,1.8259344,4/6/2020
02有排行无提醒,皖AT0613,0,0.73,3.088,0,4/6/2020
02有排行无提醒,皖AT0641,0,0.73,3.088,0,4/6/2020
02有排行无提醒,粤B9XN26,0,0.73,3.088,0,4/6/2020
02有排行无提醒,1.22E+16,0,0.73,3.088,0,4/6/2020
02有排行无提醒,皖AYY059,0,0.73,3.088,0,4/6/2020
02有排行无提醒,皖AT0543,0,0.73,3.088,0,4/6/2020
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,4/6/2020
02有排行无提醒,粤SL3H57,0,0.73,3.088,0,4/6/2020
02有排行无提醒,粤BL05M1,0,0.73,3.088,0,4/6/2020
02有排行无提醒,粤B7U0H5,0,0.73,3.088,0,4/6/2020
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,4/6/2020
02有排行无提醒,皖AT0657,60.76,0.73,3.088,136.9676224,4/7/2020
02有排行无提醒,皖AT0575,60.97,0.73,3.088,137.4410128,4/7/2020
02有排行无提醒,皖AT0541,39.49,0.73,3.088,89.0199376,4/7/2020
02有排行无提醒,皖AT0576,37.15,0.73,3.088,83.745016,4/7/2020
02有排行无提醒,皖AT0620,35.95,0.73,3.088,81.039928,4/7/2020
