部门,车牌号,油耗,,,碳排放,日期
02有排行无提醒,皖AT0657,46.91,0.73,3.088,105.7463984,7/1/2020
02有排行无提醒,皖AT0613,48.06,0.73,3.088,108.3387744,7/1/2020
02有排行无提醒,皖AT0541,38.62,0.73,3.088,87.0587488,7/1/2020
02有排行无提醒,皖AT0620,36.17,0.73,3.088,81.5358608,7/1/2020
02有排行无提醒,皖AT0601,36.01,0.73,3.088,81.1751824,7/1/2020
02有排行无提醒,粤B9XN26,7.26,0.73,3.088,16.3657824,7/1/2020
02有排行无提醒,粤JCL629,2.67,0.73,3.088,6.0188208,7/1/2020
02有排行无提醒,粤BL05M1,2.8,0.73,3.088,6.311872,7/1/2020
02有排行无提醒,皖AT0580,0,0.73,3.088,0,7/1/2020
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,7/1/2020
02有排行无提醒,皖AT0575,0,0.73,3.088,0,7/1/2020
02有排行无提醒,皖AT0641,0,0.73,3.088,0,7/1/2020
02有排行无提醒,粤B3Q03K,0,0.73,3.088,0,7/1/2020
02有排行无提醒,1.22E+16,0,0.73,3.088,0,7/1/2020
02有排行无提醒,皖AYY059,0,0.73,3.088,0,7/1/2020
02有排行无提醒,皖AT0543,0,0.73,3.088,0,7/1/2020
02有排行无提醒,皖AT0576,0,0.73,3.088,0,7/1/2020
02有排行无提醒,粤SL3H57,0,0.73,3.088,0,7/1/2020
02有排行无提醒,粤B7U0H5,0,0.73,3.088,0,7/1/2020
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,7/1/2020
02有排行无提醒,皖AT0541,40.18,0.73,3.088,90.5753632,7/2/2020
02有排行无提醒,皖AT0657,30.3,0.73,3.088,68.303472,7/2/2020
02有排行无提醒,皖AT0601,39.93,0.73,3.088,90.0118032,7/2/2020
02有排行无提醒,皖AT0613,44.5,0.73,3.088,100.31368,7/2/2020
02有排行无提醒,皖AT0620,32.36,0.73,3.088,72.9472064,7/2/2020
02有排行无提醒,粤B9XN26,6.83,0.73,3.088,15.3964592,7/2/2020
02有排行无提醒,粤JCL629,2.47,0.73,3.088,5.5679728,7/2/2020
02有排行无提醒,粤BL05M1,0.38,0.73,3.088,0.8566112,7/2/2020
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,7/2/2020
02有排行无提醒,皖AT0641,0,0.73,3.088,0,7/2/2020
02有排行无提醒,皖AT0580,0,0.73,3.088,0,7/2/2020
02有排行无提醒,皖AT0575,0,0.73,3.088,0,7/2/2020
02有排行无提醒,粤B3Q03K,0,0.73,3.088,0,7/2/2020
02有排行无提醒,1.22E+16,0,0.73,3.088,0,7/2/2020
02有排行无提醒,皖AYY059,0,0.73,3.088,0,7/2/2020
02有排行无提醒,皖AT0543,0,0.73,3.088,0,7/2/2020
02有排行无提醒,皖AT0576,0,0.73,3.088,0,7/2/2020
02有排行无提醒,粤SL3H57,0,0.73,3.088,0,7/2/2020
02有排行无提醒,粤B7U0H5,0,0.73,3.088,0,7/2/2020
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,7/2/2020
02有排行无提醒,皖AT0657,48.27,0.73,3.088,108.8121648,7/3/2020
02有排行无提醒,皖AT0620,48.34,0.73,3.088,108.9699616,7/3/2020
02有排行无提醒,皖AT0541,42.05,0.73,3.088,94.790792,7/3/2020
02有排行无提醒,皖AT0601,42.9,0.73,3.088,96.706896,7/3/2020
02有排行无提醒,皖AT0613,42.67,0.73,3.088,96.1884208,7/3/2020
02有排行无提醒,粤B9XN26,8.45,0.73,3.088,19.048328,7/3/2020
02有排行无提醒,粤BL05M1,2.51,0.73,3.088,5.6581424,7/3/2020
02有排行无提醒,皖AT0641,0,0.73,3.088,0,7/3/2020
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,7/3/2020
02有排行无提醒,皖AT0580,0,0.73,3.088,0,7/3/2020
02有排行无提醒,皖AT0575,0,0.73,3.088,0,7/3/2020
02有排行无提醒,粤JCL629,0,0.73,3.088,0,7/3/2020
02有排行无提醒,粤B3Q03K,0,0.73,3.088,0,7/3/2020
02有排行无提醒,1.22E+16,0,0.73,3.088,0,7/3/2020
02有排行无提醒,皖AYY059,0,0.73,3.088,0,7/3/2020
02有排行无提醒,皖AT0543,0,0.73,3.088,0,7/3/2020
02有排行无提醒,皖AT0576,0,0.73,3.088,0,7/3/2020
02有排行无提醒,粤SL3H57,0,0.73,3.088,0,7/3/2020
02有排行无提醒,粤B7U0H5,0,0.73,3.088,0,7/3/2020
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,7/3/2020
02有排行无提醒,皖AT0613,54.44,0.73,3.088,122.7208256,7/4/2020
02有排行无提醒,皖AT0620,46.73,0.73,3.088,105.3406352,7/4/2020
02有排行无提醒,皖AT0541,38.97,0.73,3.088,87.8477328,7/4/2020
02有排行无提醒,皖AT0657,34.96,0.73,3.088,78.8082304,7/4/2020
02有排行无提醒,皖AT0601,35.09,0.73,3.088,79.1012816,7/4/2020
02有排行无提醒,粤B9XN26,19.62,0.73,3.088,44.2281888,7/4/2020
02有排行无提醒,粤BL05M1,2.83,0.73,3.088,6.3794992,7/4/2020
02有排行无提醒,皖AT0641,0,0.73,3.088,0,7/4/2020
02有排行无提醒,皖AT0580,0,0.73,3.088,0,7/4/2020
02有排行无提醒,皖AT0575,0,0.73,3.088,0,7/4/2020
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,7/4/2020
02有排行无提醒,粤JCL629,0,0.73,3.088,0,7/4/2020
02有排行无提醒,粤B3Q03K,0,0.73,3.088,0,7/4/2020
02有排行无提醒,1.22E+16,0,0.73,3.088,0,7/4/2020
02有排行无提醒,皖AYY059,0,0.73,3.088,0,7/4/2020
02有排行无提醒,皖AT0543,0,0.73,3.088,0,7/4/2020
02有排行无提醒,皖AT0576,0,0.73,3.088,0,7/4/2020
02有排行无提醒,粤SL3H57,0,0.73,3.088,0,7/4/2020
02有排行无提醒,粤B7U0H5,0,0.73,3.088,0,7/4/2020
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,7/4/2020
02有排行无提醒,皖AT0657,40.85,0.73,3.088,92.085704,7/5/2020
02有排行无提醒,皖AT0613,50.06,0.73,3.088,112.8472544,7/5/2020
02有排行无提醒,皖AT0601,50.62,0.73,3.088,114.1096288,7/5/2020
02有排行无提醒,皖AT0541,34.33,0.73,3.088,77.3880592,7/5/2020
02有排行无提醒,皖AT0620,24.54,0.73,3.088,55.3190496,7/5/2020
02有排行无提醒,粤BL05M1,0.21,0.73,3.088,0.4733904,7/5/2020
02有排行无提醒,皖AT0580,0,0.73,3.088,0,7/5/2020
02有排行无提醒,皖AT0641,0,0.73,3.088,0,7/5/2020
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,7/5/2020
02有排行无提醒,皖AT0575,0,0.73,3.088,0,7/5/2020
02有排行无提醒,粤JCL629,0,0.73,3.088,0,7/5/2020
02有排行无提醒,粤B3Q03K,0,0.73,3.088,0,7/5/2020
02有排行无提醒,1.22E+16,0,0.73,3.088,0,7/5/2020
02有排行无提醒,皖AYY059,0,0.73,3.088,0,7/5/2020
02有排行无提醒,粤B9XN26,0,0.73,3.088,0,7/5/2020
02有排行无提醒,皖AT0543,0,0.73,3.088,0,7/5/2020
02有排行无提醒,皖AT0576,0,0.73,3.088,0,7/5/2020
02有排行无提醒,粤SL3H57,0,0.73,3.088,0,7/5/2020
02有排行无提醒,粤B7U0H5,0,0.73,3.088,0,7/5/2020
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,7/5/2020
02有排行无提醒,皖AT0613,60.08,0.73,3.088,135.4347392,7/6/2020
02有排行无提醒,皖AT0657,43.73,0.73,3.088,98.5779152,7/6/2020
02有排行无提醒,皖AT0541,42.76,0.73,3.088,96.3913024,7/6/2020
02有排行无提醒,皖AT0620,39.94,0.73,3.088,90.0343456,7/6/2020
02有排行无提醒,皖AT0601,31.89,0.73,3.088,71.8877136,7/6/2020
02有排行无提醒,粤B9XN26,11.21,0.73,3.088,25.2700304,7/6/2020
02有排行无提醒,粤JCL629,3.88,0.73,3.088,8.7464512,7/6/2020
02有排行无提醒,皖AT0641,0,0.73,3.088,0,7/6/2020
02有排行无提醒,皖AT0580,0,0.73,3.088,0,7/6/2020
02有排行无提醒,闽C88DN2,0,0.73,3.088,0,7/6/2020
02有排行无提醒,皖AT0575,0,0.73,3.088,0,7/6/2020
02有排行无提醒,粤B3Q03K,0,0.73,3.088,0,7/6/2020
02有排行无提醒,1.22E+16,0,0.73,3.088,0,7/6/2020
02有排行无提醒,皖AYY059,0,0.73,3.088,0,7/6/2020
02有排行无提醒,皖AT0543,0,0.73,3.088,0,7/6/2020
02有排行无提醒,皖AT0576,0,0.73,3.088,0,7/6/2020
02有排行无提醒,粤SL3H57,0,0.73,3.088,0,7/6/2020
02有排行无提醒,粤BL05M1,0,0.73,3.088,0,7/6/2020
02有排行无提醒,粤B7U0H5,0,0.73,3.088,0,7/6/2020
02有排行无提醒,粤BN8G52,0,0.73,3.088,0,7/6/2020
02有排行无提醒,皖AT0657,54.81,0.73,3.088,123.5548944,7/7/2020
02有排行无提醒,皖AT0541,42.44,0.73,3.088,95.6699456,7/7/2020
02有排行无提醒,皖AT0601,40.18,0.73,3.088,90.5753632,7/7/2020
02有排行无提醒,皖AT0620,37.82,0.73,3.088,85.2553568,7/7/2020
