部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
04无排行无提醒,皖AT0623,227.94,24368.11,23.81,5.85,38.96,55,83,2,0,0.74,2020/3/1,82.15,未拔出
04无排行无提醒,皖AT0608,224.96,22187.65,28.54,9.83,22.89,79,161,12,0,2.3,2020/3/1,74.86,未拔出
04无排行无提醒,皖AT0658,200.71,25936.41,25.51,8.44,23.78,106,123,1,0,2.07,2020/3/1,69.99,未拔出
04无排行无提醒,皖AT0661,185.36,24499.77,20.22,7.2,25.74,0,0,0,0,0,2020/3/1,92.03,未拔出
04无排行无提醒,皖AT0565,146.43,19975.68,17.84,4.24,34.54,18,46,2,0,0.57,2020/3/1,79.01,未拔出
04无排行无提醒,粤BP439V,39.97,4315.35,4.65,1.78,22.46,49,52,0,0,0.85,2020/3/1,66.95,未拔出
04无排行无提醒,皖AT0540,13.93,34922.31,2.26,0.93,14.98,0,0,9,0,0,2020/3/1,94.21,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
04无排行无提醒,皖AT0666,0,15631.77,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/3/1,0,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
04无排行无提醒,粤PR5795,0,2.55,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
04无排行无提醒,皖AT0608,332.28,22519.93,39.59,13.18,25.21,82,188,10,1,1.48,2020/3/2,49.68,未拔出
04无排行无提醒,皖AT0623,280.48,24648.59,32.43,10.23,27.42,150,132,2,0,3.97,2020/3/2,69.22,未拔出
04无排行无提醒,皖AT0661,215.6,24715.37,23.01,8.1,26.62,0,0,0,1,0,2020/3/2,78.78,未拔出
04无排行无提醒,皖AT0565,126.34,20102.02,15.35,3.69,34.24,11,24,2,0,0.85,2020/3/2,86.94,未拔出
04无排行无提醒,皖AT0658,92.73,26029.14,11.69,4.66,19.9,39,29,0,0,0,2020/3/2,89.79,未拔出
04无排行无提醒,皖AT0540,60.39,34982.7,7.31,2.41,25.06,0,1,13,0,0,2020/3/2,89.21,未拔出
04无排行无提醒,皖AT0666,43.17,15674.94,7.26,2.21,19.53,13,11,64,0,1.01,2020/3/2,73.17,未拔出
