部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
04无排行无提醒,皖AT0565,493.51,78576.83,74.4,19.19,25.72,174,275,164,1,8.27,2020/9/1,46.64,未拔出
04无排行无提醒,皖AT0540,410.49,99321.46,49.9,16.22,25.31,19,7,300,3,11.05,2020/9/1,34.89,未拔出
04无排行无提醒,皖AT0623,301.53,81313.88,43.09,12.74,23.67,105,91,18,2,4.69,2020/9/1,18.37,未拔出
04无排行无提醒,皖AT0658,271.57,66690.61,40.71,10.62,25.57,93,91,0,2,0.58,2020/9/1,49.03,未拔出
04无排行无提醒,皖AT0608,224.26,81579.2,33.1,9.39,23.88,179,233,22,1,5.48,2020/9/1,27.49,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
04无排行无提醒,皖AT0666,0,31777.59,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/9/1,0,未拔出
04无排行无提醒,皖AT0661,0,30194.09,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
04无排行无提醒,粤BP439V,0,9020.2,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
04无排行无提醒,粤PR5795,0,5.64,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
04无排行无提醒,皖AT0565,463.83,79040.66,68.54,19.24,24.11,181,255,166,2,10.51,2020/9/2,39.92,未拔出
04无排行无提醒,皖AT0608,335.83,81915.03,42.41,13.34,25.17,352,414,71,0,11.51,2020/9/2,29.16,未拔出
04无排行无提醒,皖AT0623,319.95,81633.83,42.36,12.81,24.98,109,115,8,0,3.78,2020/9/2,61.22,未拔出
04无排行无提醒,皖AT0540,242.84,99564.3,28.57,9.89,24.55,15,3,220,0,8.23,2020/9/2,61.24,未拔出
04无排行无提醒,皖AT0658,176.54,66867.15,25.62,8.01,22.04,88,59,0,0,0,2020/9/2,66.37,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/9/2,100,未拔出
04无排行无提醒,皖AT0661,0,30194.09,0,0,0,0,0,0,0,0,2020/9/2,100,未拔出
04无排行无提醒,皖AT0666,0,31777.59,0,0,0,0,0,0,0,0,2020/9/2,100,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/9/2,100,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/9/2,0,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/9/2,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/9/2,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/9/2,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/9/2,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/9/2,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/9/2,100,未拔出
04无排行无提醒,粤BP439V,0,9020.2,0,0,0,0,0,0,0,0,2020/9/2,100,未拔出
04无排行无提醒,粤PR5795,0,5.64,0,0,0,0,0,0,0,0,2020/9/2,100,未拔出
04无排行无提醒,皖AT0540,500.89,100065.19,63.63,21.64,23.15,19,11,270,3,12.74,2020/9/3,42.91,未拔出
04无排行无提醒,皖AT0565,393.07,79433.73,67.37,20.36,19.31,182,236,147,1,10.64,2020/9/3,53.8,未拔出
04无排行无提醒,皖AT0623,387.52,82021.35,50.96,15,25.83,189,137,21,2,9.03,2020/9/3,23.82,未拔出
04无排行无提醒,皖AT0658,245.48,67112.63,36.38,9.74,25.2,116,71,0,2,0,2020/9/3,51,未拔出
04无排行无提醒,皖AT0608,135.43,82050.46,19.08,6.82,19.86,178,169,18,1,5.08,2020/9/3,-12.41,未拔出
