部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度.KM.H.,急加速,急减速,急转弯,疲劳驾驶.次数.,夜间驾驶时长.H.,日期,驾驶行为评分,插拔
03无排行有提醒,粤TEST01,0,20759.6,0,0,0,0,0,0,0,NA,2019/8/1,0,拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/8/2,0,拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/8/3,0,拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/8/4,0,拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/8/5,0,拔出
03无排行有提醒,粤B3AU48,0,0,0,0,0,0,0,0,0,0,2019/8/5,100,未拔出
03无排行有提醒,粤B3AU48,8.4,8.4,1.36,0.57,0,2,18,0,0,0,2019/8/6,0,未拔出
03无排行有提醒,粤TEST01,0,20759.6,0,0,0,0,0,0,0,NA,2019/8/6,0,拔出
03无排行有提醒,粤B3AU48,9.01,17.41,0.53,0.48,0,10,18,0,0,0,2019/8/7,0,未拔出
03无排行有提醒,粤TEST01,0,20759.6,0,0,0,0,0,0,0,NA,2019/8/7,0,拔出
03无排行有提醒,粤B533CJ,10.14,10.14,1.66,0.79,0,0,2,0,0,0,2019/8/8,0,未拔出
03无排行有提醒,粤B3AU48,7.86,25.27,0,0.38,0,18,24,0,0,0,2019/8/8,0,未拔出
03无排行有提醒,粤TEST01,0,20759.6,0,0,0,0,0,0,0,NA,2019/8/8,0,拔出
03无排行有提醒,粤B3AU48,82.4,107.67,0,2.22,37.12,88,59,0,0,1.15,2019/8/9,64.17,未拔出
03无排行有提醒,粤B533CJ,68.88,79.02,7.51,3.02,22.81,12,9,0,0,1.27,2019/8/9,81.57,未拔出
03无排行有提醒,粤B2X562,6.43,6.43,0.91,0.34,18.91,6,4,0,0,0.34,2019/8/9,86.34,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/8/9,0,拔出
03无排行有提醒,粤B533CJ,10.09,89.11,1.71,0.94,10.73,4,5,0,0,0.17,2019/8/10,94.26,未拔出
03无排行有提醒,粤B2X562,8.51,14.94,2.2,1.51,5.64,16,15,1,0,0.32,2019/8/10,88.11,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/8/10,0,拔出
03无排行有提醒,粤B3AU48,0,107.67,0,0,0,0,0,0,0,0,2019/8/10,100,未拔出
03无排行有提醒,粤B2X562,14.97,29.91,2.45,1.11,13.49,18,15,1,0,0.13,2019/8/11,91.14,未拔出
03无排行有提醒,粤B3AU48,13.66,121.33,0,0.81,16.86,38,36,0,0,0.81,2019/8/11,79.19,未拔出
03无排行有提醒,粤B533CJ,10.86,99.97,1.96,1.01,10.75,5,1,0,0,0.73,2019/8/11,88.46,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/8/11,0,拔出
03无排行有提醒,粤B2X562,93.89,123.8,11.55,4.16,22.57,30,43,0,0,1.72,2019/8/12,61.22,未拔出
03无排行有提醒,粤B533CJ,16.2,116.17,2.47,1.26,12.86,2,1,0,0,0.39,2019/8/12,93.95,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/8/12,0,拔出
03无排行有提醒,粤B3AU48,0,121.33,0,0,0,0,0,0,0,0,2019/8/12,100,未拔出
03无排行有提醒,粤B2X562,10.74,134.54,1.6,0.77,13.95,10,8,0,0,0,2019/8/13,93.46,未拔出
03无排行有提醒,粤B533CJ,9.72,125.89,1.34,0.67,14.51,3,2,0,0,0.36,2019/8/13,91.9,未拔出
03无排行有提醒,粤B3AU48,0,121.33,0,0,0,0,0,0,0,0,2019/8/13,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/8/13,0,拔出
03无排行有提醒,粤B2X562,62.34,196.88,8.39,3.79,16.45,27,23,2,0,0.21,2019/8/14,92.9,未拔出
03无排行有提醒,粤B533CJ,20.38,146.27,3.31,1.77,11.51,8,2,0,0,0.4,2019/8/14,91.33,未拔出
03无排行有提醒,粤B3AU48,0,121.33,0,0,0,0,0,0,0,0,2019/8/14,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/8/14,0,拔出
03无排行有提醒,粤B2X562,50.69,247.57,6.84,2.98,17.01,30,48,0,0,0.47,2019/8/15,88.35,未拔出
03无排行有提醒,粤B533CJ,10.88,157.15,1.82,0.93,11.7,7,2,0,0,0.34,2019/8/15,94,未拔出
03无排行有提醒,粤BY1047,3.37,3.37,1.2,0.77,4.38,0,1,0,0,0,2019/8/15,97.11,未拔出
03无排行有提醒,粤B3AU48,0,121.33,0,0,0,0,0,0,0,0,2019/8/15,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/8/15,0,拔出
03无排行有提醒,粤B2X562,127.13,374.7,13.22,5.17,24.59,31,45,1,0,2.11,2019/8/16,80.34,未拔出
03无排行有提醒,粤B3AU48,86.18,207.51,0,1.95,44.19,29,39,0,0,0,2019/8/16,74.86,未拔出
03无排行有提醒,粤STC809,22.05,30.11,11.96,1.79,12.32,4,7,3,0,0.52,2019/8/16,93.06,未拔出
03无排行有提醒,粤B533CJ,9.93,167.08,1.55,0.88,11.28,2,1,0,0,0.43,2019/8/16,91.85,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/8/16,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/8/16,0,拔出
03无排行有提醒,粤B3AU48,140.28,347.79,17.1,5.12,27.4,6,25,0,1,0,2019/8/17,82.39,未拔出
03无排行有提醒,粤B533CJ,9.91,176.99,1.66,0.91,10.89,1,4,0,0,0,2019/8/17,94.18,未拔出
03无排行有提醒,粤B2X562,5.17,379.87,0.77,0.35,14.77,2,2,0,0,0,2019/8/17,94.09,未拔出
03无排行有提醒,粤STC809,0,30.11,0,0,0,0,0,0,0,0,2019/8/17,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/8/17,0,拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/8/17,100,未拔出
03无排行有提醒,粤B3AU48,19.92,367.71,3.97,1.45,13.74,0,4,0,0,0,2019/8/18,93.02,未拔出
03无排行有提醒,粤B533CJ,10.84,187.83,1.74,0.9,12.04,2,1,0,0,0.31,2019/8/18,95.93,未拔出
03无排行有提醒,粤B2X562,4.1,383.97,0.56,0.3,13.67,0,0,0,0,0,2019/8/18,97.87,未拔出
03无排行有提醒,粤STC809,0,30.11,0,0,0,0,0,0,0,0,2019/8/18,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/8/18,0,拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/8/18,100,未拔出
03无排行有提醒,粤B2X562,20.3,404.27,2.28,0.94,21.6,17,10,1,0,0.7,2019/8/19,90.21,未拔出
03无排行有提醒,粤B533CJ,9.87,197.7,1.48,0.7,14.1,5,2,0,0,0.37,2019/8/19,91.49,未拔出
03无排行有提醒,粤STC809,6.61,36.72,3.46,0.58,11.4,1,0,1,0,0.2,2019/8/19,96.53,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/8/19,0,拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/8/19,100,未拔出
03无排行有提醒,粤B3AU48,0,367.71,0,0,0,0,0,0,0,0,2019/8/19,100,未拔出
03无排行有提醒,粤STC809,17.06,53.78,10.6,1.69,10.09,10,12,6,0,0,2019/8/20,93.26,未拔出
03无排行有提醒,粤B533CJ,10.58,208.28,1.5,0.84,12.6,2,2,0,0,0.29,2019/8/20,94.98,未拔出
03无排行有提醒,粤B2X562,8,412.27,1.01,0.49,16.33,1,2,0,0,0.27,2019/8/20,93.33,未拔出
03无排行有提醒,粤B3AU48,0,367.71,0,0,0,0,0,0,0,0,2019/8/20,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/8/20,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/8/20,0,拔出
03无排行有提醒,粤B2X562,60.44,472.71,6.47,2.35,25.72,18,37,0,0,0,2019/8/21,82.46,未拔出
03无排行有提醒,渝D865V3,15.95,15.95,2.37,0.94,16.97,19,2,0,0,0.89,2019/8/21,76.63,未拔出
03无排行有提醒,粤B533CJ,9.68,217.96,1.65,0.86,11.26,7,7,0,0,0.05,2019/8/21,91.89,未拔出
03无排行有提醒,粤B3AU48,9.04,376.75,1.53,0.7,12.91,2,2,0,0,0,2019/8/21,95.87,未拔出
03无排行有提醒,粤STC809,3.73,57.51,1.71,0.28,13.32,0,0,7,0,0.17,2019/8/21,95.59,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,NA,2019/8/21,0,拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,NA,2019/8/21,100,未拔出
03无排行有提醒,粤STC809,41.94,99.45,15.86,2.01,20.87,11,16,5,0,1.12,2019/8/22,81.28,未拔出
03无排行有提醒,渝D865V3,30.73,46.68,4,1.43,21.49,30,10,0,0,0.78,2019/8/22,80.35,未拔出
03无排行有提醒,粤B3AU48,11.73,388.48,1.43,0.54,21.72,3,7,0,0,0,2019/8/22,93.26,未拔出
03无排行有提醒,粤B533CJ,10.27,228.23,1.52,0.8,12.84,1,1,0,0,0.41,2019/8/22,92.42,未拔出
03无排行有提醒,粤B2X562,6.95,479.66,0.97,0.52,13.37,3,4,0,0,0,2019/8/22,96.13,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/8/22,0,拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/8/22,100,未拔出
03无排行有提醒,粤B3AU48,98.95,487.43,10.33,2.68,36.92,1,22,0,0,2.38,2019/8/23,45.92,未拔出
03无排行有提醒,渝D865V3,35.18,81.86,4.92,1.9,18.52,19,13,0,0,1.38,2019/8/23,87.15,未拔出
03无排行有提醒,粤STC809,8.76,108.21,3.98,0.55,15.93,1,1,1,0,0.55,2019/8/23,86.28,未拔出
03无排行有提醒,粤B2X562,4.16,483.82,0.52,0.23,18.09,1,3,0,0,0.23,2019/8/23,91.46,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/8/23,0,拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/8/23,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/8/23,100,未拔出
03无排行有提醒,渝D865V3,28.63,110.49,3.7,1.26,22.72,18,8,0,0,0.78,2019/8/24,82.53,未拔出
03无排行有提醒,粤STC809,22.94,131.15,8.79,1.2,19.12,2,12,7,0,0.54,2019/8/24,89.46,未拔出
03无排行有提醒,粤B2X562,8.09,491.91,1.21,0.53,15.26,2,2,0,0,0.29,2019/8/24,93.21,未拔出
03无排行有提醒,粤B3AU48,0.08,487.51,0.06,0.05,1.6,0,0,0,0,0,2019/8/24,99.83,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/8/24,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/8/24,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/8/24,0,拔出
03无排行有提醒,粤B3AU48,81.23,568.74,7.19,1.45,56.02,0,8,0,0,0,2019/8/25,66.43,未拔出
03无排行有提醒,渝D865V3,30.83,141.32,4.33,1.62,19.03,29,16,0,0,0.32,2019/8/25,85.12,未拔出
03无排行有提醒,粤STC809,10.75,141.9,4.04,0.47,22.87,2,5,1,0,0,2019/8/25,91.32,未拔出
03无排行有提醒,粤B2X562,8.04,499.95,1.07,0.52,15.46,5,3,0,0,0,2019/8/25,94.4,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/8/25,0,拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/8/25,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/8/25,100,未拔出
03无排行有提醒,渝D865V3,30.56,171.88,4.55,1.83,16.7,22,16,0,0,0.85,2019/8/26,80.69,未拔出
03无排行有提醒,粤STC809,20.9,162.8,10.33,1.38,15.14,7,16,4,0,0,2019/8/26,88.54,未拔出
03无排行有提醒,粤B2X562,4.05,504,0.45,0.24,16.88,2,1,0,0,0,2019/8/26,94.87,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/8/26,0,拔出
03无排行有提醒,粤B3AU48,0,568.74,0,0,0,0,0,0,0,0,2019/8/26,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/8/26,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/8/26,100,未拔出
03无排行有提醒,渝D865V3,30.38,202.26,4.19,1.39,21.86,30,16,0,0,0.85,2019/8/27,80.79,未拔出
03无排行有提醒,粤STC809,21.64,184.44,11.47,1.72,12.58,3,8,5,0,0,2019/8/27,94.79,未拔出
03无排行有提醒,粤B2X562,0,504,0,0,0,0,0,0,0,0,2019/8/27,100,未拔出
03无排行有提醒,粤B3AU48,0,568.74,0,0,0,0,0,0,0,0,2019/8/27,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/8/27,0,拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/8/27,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/8/27,100,未拔出
03无排行有提醒,粤B2X562,32.71,536.71,4.16,1.77,18.48,18,23,0,0,0,2019/8/28,92.21,未拔出
03无排行有提醒,渝D865V3,30.01,232.27,4.35,1.7,17.65,28,20,0,0,1.18,2019/8/28,82.74,未拔出
03无排行有提醒,粤STC809,17.15,201.59,7.98,1.14,15.04,2,8,5,0,0.47,2019/8/28,91.14,未拔出
03无排行有提醒,粤B3AU48,0,568.74,0,0,0,0,0,0,0,0,2019/8/28,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/8/28,0,拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/8/28,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/8/28,100,未拔出
03无排行有提醒,粤STC809,44.23,245.82,17.52,2.34,18.9,5,17,13,0,0,2019/8/29,85.74,未拔出
03无排行有提醒,渝D865V3,32.45,264.72,4.58,1.67,19.43,28,13,0,0,1.13,2019/8/29,83.41,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/8/29,0,拔出
03无排行有提醒,粤B3AU48,0,568.74,0,0,0,0,0,0,0,0,2019/8/29,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/8/29,100,未拔出
03无排行有提醒,粤B2X562,0,536.71,0,0,0,0,0,0,0,0,2019/8/29,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/8/29,100,未拔出
03无排行有提醒,渝D865V3,32.29,297.01,4.72,2.87,11.25,30,25,0,0,1.08,2019/8/30,81.59,未拔出
03无排行有提醒,粤STC809,16.56,262.38,14.18,2.3,7.2,6,4,3,0,0.05,2019/8/30,93.88,未拔出
03无排行有提醒,粤B2X562,4.46,541.17,0.46,0.2,22.3,0,2,0,0,0,2019/8/30,95.26,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/8/30,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/8/30,0,拔出
03无排行有提醒,粤B3AU48,0,568.74,0,0,0,0,0,0,0,0,2019/8/30,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/8/30,100,未拔出
03无排行有提醒,渝D865V3,47.51,375.04,6.77,2.55,18.63,58,30,0,0,1.15,2019/9/1,69.33,未拔出
03无排行有提醒,粤STC809,34.77,427.75,6.58,0.61,57,0,0,0,0,0.61,2019/9/1,86.06,未拔出
03无排行有提醒,粤B2X562,6.34,559.35,0.96,0.45,14.09,2,4,0,0,0,2019/9/1,95.05,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/9/1,0,拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/9/1,100,未拔出
03无排行有提醒,粤B3AU48,0,568.74,0,0,0,0,0,0,0,0,2019/9/1,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/9/1,100,未拔出
03无排行有提醒,渝D865V3,28.09,403.13,3.83,1.45,19.37,27,18,0,0,0.61,2019/9/2,78.53,未拔出
03无排行有提醒,粤B3AU48,11.13,579.87,3.11,1.4,7.95,2,6,0,0,0,2019/9/2,95.15,未拔出
03无排行有提醒,粤STC809,10.09,437.84,4.97,0.78,12.94,2,4,3,0,0,2019/9/2,93.08,未拔出
03无排行有提醒,粤B2X562,8.03,567.38,0.97,0.48,16.73,1,0,0,0,0,2019/9/2,96.88,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/9/2,0,拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/9/2,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/9/2,100,未拔出
03无排行有提醒,渝D865V3,32.37,435.5,5.26,2,16.19,30,22,0,0,0,2019/9/3,86.61,未拔出
03无排行有提醒,粤B2X562,19.48,586.86,2.78,1.56,12.49,4,13,0,0,0.2,2019/9/3,94.34,未拔出
03无排行有提醒,粤B3AU48,9.68,589.55,1.7,0.73,13.26,0,4,0,0,0,2019/9/3,94.64,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/9/3,0,拔出
03无排行有提醒,粤STC809,0,437.84,0,0,0,0,0,0,0,0,2019/9/3,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/9/3,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/9/3,100,未拔出
03无排行有提醒,渝D865V3,39.64,475.14,5.83,2.14,18.52,43,16,1,0,0.85,2019/9/4,88.54,未拔出
03无排行有提醒,粤B2X562,19.06,605.92,2.26,1.16,16.43,3,5,1,0,0,2019/9/4,94.81,未拔出
03无排行有提醒,粤B3AU48,9.86,599.41,2.22,0.96,10.27,1,7,0,0,0,2019/9/4,93.45,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/9/4,0,拔出
03无排行有提醒,粤STC809,0,437.84,0,0,0,0,0,0,0,0,2019/9/4,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/9/4,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/9/4,100,未拔出
03无排行有提醒,渝D865V3,30.88,506.02,4.16,1.41,21.9,20,23,0,0,0.74,2019/9/5,80.51,未拔出
03无排行有提醒,粤B2X562,10.67,616.59,1.34,0.64,16.67,3,4,1,0,0.19,2019/9/5,95.25,未拔出
03无排行有提醒,粤B3AU48,9.78,609.19,1.75,0.79,12.38,5,4,0,0,0,2019/9/5,93.52,未拔出
03无排行有提醒,粤STC809,0,437.84,0,0,0,0,0,0,0,0,2019/9/5,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/9/5,0,拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/9/5,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/9/5,100,未拔出
03无排行有提醒,渝D865V3,35.05,541.07,4.94,1.98,17.7,30,18,0,0,1.2,2019/9/6,83.62,未拔出
03无排行有提醒,粤B3AU48,11.65,620.84,2.07,0.98,11.89,1,6,0,0,0,2019/9/6,95.01,未拔出
03无排行有提醒,粤B2X562,4.07,620.66,0.61,0.26,15.65,1,2,0,0,0,2019/9/6,94.8,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/9/6,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/9/6,0,拔出
03无排行有提醒,粤STC809,0,437.84,0,0,0,0,0,0,0,0,2019/9/6,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/9/6,100,未拔出
03无排行有提醒,渝D865V3,30.59,571.66,4.08,1.34,22.83,19,15,0,0,0.78,2019/9/7,79.84,未拔出
03无排行有提醒,粤B2X562,17.22,637.88,2.74,1.24,13.89,10,13,0,0,0,2019/9/7,91.95,未拔出
03无排行有提醒,粤B3AU48,4.54,625.38,1.04,0.49,9.27,0,2,0,0,0,2019/9/7,96.51,未拔出
03无排行有提醒,粤STC809,0,437.84,0,0,0,0,0,0,0,0,2019/9/7,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/9/7,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/9/7,0,拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/9/7,100,未拔出
03无排行有提醒,渝D865V3,45.59,617.25,7.32,2.67,17.07,28,17,0,0,0.49,2019/9/8,91.82,未拔出
03无排行有提醒,粤B2X562,7.66,645.54,1.19,0.58,13.21,5,4,0,0,0,2019/9/8,94.1,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/9/8,0,拔出
03无排行有提醒,粤STC809,0,437.84,0,0,0,0,0,0,0,0,2019/9/8,100,未拔出
03无排行有提醒,粤B3AU48,0,625.38,0,0,0,0,0,0,0,0,2019/9/8,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/9/8,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/9/8,100,未拔出
03无排行有提醒,渝D865V3,30.71,647.96,4.09,1.33,23.09,32,25,0,0,0.77,2019/9/9,76.67,未拔出
03无排行有提醒,粤B2X562,21.24,666.78,2.72,1.27,16.72,17,20,1,0,0,2019/9/9,90.34,未拔出
03无排行有提醒,粤B3AU48,11.53,636.91,0,1.03,11.19,33,18,0,0,0,2019/9/9,87.35,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/9/9,0,拔出
03无排行有提醒,粤STC809,0,437.84,0,0,0,0,0,0,0,0,2019/9/9,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/9/9,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/9/9,100,未拔出
03无排行有提醒,渝D865V3,30.68,678.64,4.2,1.38,22.23,25,25,0,0,0.86,2019/9/10,76.78,未拔出
03无排行有提醒,粤B892VK,16.75,16.75,1.9,0.91,18.41,7,7,0,0,0.91,2019/9/10,89.38,未拔出
03无排行有提醒,粤B3AU48,8.61,645.52,0,0.66,13.05,24,15,0,0,0,2019/9/10,89.53,未拔出
03无排行有提醒,粤B2X562,4.08,670.86,0.58,0.25,16.32,1,2,0,0,0,2019/9/10,94.83,未拔出
03无排行有提醒,粤STC809,0.04,437.88,5.4,0.88,0.05,0,0,0,0,0.88,2019/9/10,86.35,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/9/10,0,拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/9/10,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/9/10,100,未拔出
03无排行有提醒,粤B892VK,100.97,117.72,12.15,6.11,16.53,14,53,0,0,2.83,2019/9/11,76.19,未拔出
03无排行有提醒,渝D865V3,28.98,707.62,3.66,1.07,27.08,30,26,0,0,0.53,2019/9/11,77.48,未拔出
03无排行有提醒,粤B2X562,11.25,682.11,1.56,0.83,13.55,6,7,0,0,0,2019/9/11,93.73,未拔出
03无排行有提醒,粤B3AU48,4.2,649.72,0,0.5,8.4,11,11,0,0,0,2019/9/11,91.77,未拔出
03无排行有提醒,粤STC809,0.04,437.92,2.88,0.53,0.08,0,0,0,0,0,2019/9/11,99.28,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/9/11,0,拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/9/11,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/9/11,100,未拔出
03无排行有提醒,粤B2X562,226.45,908.56,23.69,8.12,27.89,91,104,1,1,8.65,2019/9/12,19.53,未拔出
03无排行有提醒,渝D865V3,40.22,747.84,5.58,2.01,20.01,30,32,1,0,2.05,2019/9/12,74.21,未拔出
03无排行有提醒,粤B892VK,28.99,146.71,3.75,1.82,15.93,5,8,1,0,0.76,2019/9/12,84.77,未拔出
03无排行有提醒,粤B3AU48,9.73,659.45,0,0.68,14.31,22,19,0,0,0,2019/9/12,91.21,未拔出
03无排行有提醒,粤STC809,8.22,446.14,12.53,2.04,4.03,1,0,9,0,0.75,2019/9/12,80.93,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/9/12,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/9/12,0,拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/9/12,100,未拔出
03无排行有提醒,渝D865V3,119.25,867.09,13.89,3.92,30.42,66,51,1,0,1.47,2019/9/13,75.06,未拔出
03无排行有提醒,粤B3AU48,72.18,731.63,0,1.36,53.07,17,19,0,0,0,2019/9/13,75.36,未拔出
03无排行有提醒,粤B892VK,24.89,171.6,3.07,1.59,15.65,3,5,0,0,0.5,2019/9/13,87.13,未拔出
03无排行有提醒,粤STC809,0,446.14,0,0,0,0,0,0,0,0,2019/9/13,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/9/13,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/9/13,0,拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/9/13,100,未拔出
03无排行有提醒,粤B2X562,0,908.58,0,20.56,0,0,0,0,1,6.56,2019/9/13,0,未拔出
03无排行有提醒,粤B2X562,198.14,1106.72,16.43,4.65,42.61,35,40,0,0,1.56,2019/9/14,71.11,未拔出
03无排行有提醒,渝D865V3,29.16,896.25,3.85,1.27,22.96,20,13,0,0,0.33,2019/9/14,87.99,未拔出
03无排行有提醒,粤B892VK,9.88,181.48,1.32,0.57,17.33,6,12,0,0,0.27,2019/9/14,90.05,未拔出
03无排行有提醒,粤B3AU48,9.57,741.2,0,0.31,30.87,6,6,0,0,0,2019/9/14,95.23,未拔出
