部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度.KM.H.,急加速,急减速,急转弯,疲劳驾驶.次数.,夜间驾驶时长.H.,日期,驾驶行为评分,插拔
01有排行有提醒,皖AT0665,288.73,8498.01,37.19,11.69,24.7,143,108,4,2,0.83,2019/12/26,37.31,未拔出
01有排行有提醒,皖AT0599,286.89,8847.51,34.31,12.07,23.77,49,168,0,2,4.25,2019/12/26,53.56,未拔出
01有排行有提醒,皖AT0553,259.27,7301.19,37.68,11.44,22.66,171,96,4,1,0.01,2019/12/26,45.25,未拔出
01有排行有提醒,皖AT0642,170.78,707.25,19.84,4.67,36.57,16,69,13,0,0.34,2019/12/26,80.74,未拔出
01有排行有提醒,粤L39ES3,106.6,7303.7,11.4,4.19,25.44,41,60,0,0,0.94,2019/12/26,66.78,未拔出
01有排行有提醒,皖AT0619,99.2,3701.42,14.98,4.63,21.43,181,121,2,0,0.12,2019/12/26,62.32,未拔出
01有排行有提醒,粤BT2220,53.48,24137.33,17.53,2.99,17.89,36,25,0,0,0.91,2019/12/26,86.85,未拔出
01有排行有提醒,粤B3R80W,5.55,4731.61,0.63,0.52,10.67,1,3,0,0,0.41,2019/12/26,89.32,未拔出
01有排行有提醒,粤BH218W,0,0.74,0,0,0,0,0,0,0,0,2019/12/26,100,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2019/12/26,100,未拔出
01有排行有提醒,粤LBY602,0,1037.63,0,0,0,0,0,0,0,0,2019/12/26,100,未拔出
01有排行有提醒,皖AT0626,0,5588.74,0,0,0,0,0,0,0,0,2019/12/26,100,未拔出
01有排行有提醒,皖AT0609,0,6.93,0,0,0,0,0,0,0,0,2019/12/26,0,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2019/12/26,0,未拔出
01有排行有提醒,粤B2K335,0,4902.92,0,0,0,0,0,0,0,0,2019/12/26,100,未拔出
01有排行有提醒,皖AT0547,492.53,14336.9,60.16,17.88,27.55,159,111,3,1,5.54,2019/12/27,57.83,未拔出
01有排行有提醒,皖AT0650,478.11,15660.97,51.89,15.81,30.24,228,122,10,2,5.77,2019/12/27,59.23,未拔出
01有排行有提醒,皖AT0600,387.49,13522.38,53.21,16.59,23.36,189,161,2,1,7.45,2019/12/27,38.81,未拔出
01有排行有提醒,皖AT0665,348.1,8846.11,42.42,11.94,29.15,159,179,4,2,3.49,2019/12/27,21.47,未拔出
01有排行有提醒,皖AT0568,333.4,10811.51,51.78,15.64,21.32,73,147,0,1,4.09,2019/12/27,50.68,未拔出
01有排行有提醒,皖AT0628,283.1,6580.55,43.62,12.38,22.87,82,167,0,1,3.77,2019/12/27,15.15,未拔出
01有排行有提醒,皖AT0553,262.87,7564.06,38.56,12.39,21.22,191,201,2,2,0.89,2019/12/27,40.61,未拔出
01有排行有提醒,皖AT0619,238.75,3940.17,31.23,9.44,25.29,262,145,0,2,4.81,2019/12/27,22.32,未拔出
01有排行有提醒,皖AT0599,232.66,9080.17,29.31,12.04,19.32,79,178,1,1,3.46,2019/12/27,61.97,未拔出
01有排行有提醒,皖AT0642,59.05,766.3,7.79,2.21,26.72,8,21,8,0,0,2019/12/27,81.86,未拔出
01有排行有提醒,粤BT2220,49.94,24187.27,15.26,2.64,18.92,28,22,0,0,0.7,2019/12/27,87.64,未拔出
01有排行有提醒,粤L39ES3,28.57,7332.27,4.05,1.96,14.58,18,24,1,0,0.77,2019/12/27,90.75,未拔出
01有排行有提醒,粤B3R80W,11.88,4743.49,1.14,0.94,12.64,7,3,0,0,0,2019/12/27,89,未拔出
01有排行有提醒,粤LBY602,0,1037.63,0,0,0,0,0,0,0,0,2019/12/27,100,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2019/12/27,100,未拔出
01有排行有提醒,皖AT0626,0,5588.74,0,0,0,0,0,0,0,0,2019/12/27,100,未拔出
01有排行有提醒,皖AT0609,0,6.93,0,0,0,0,0,0,0,0,2019/12/27,0,未拔出
01有排行有提醒,粤BH218W,0,0.74,0,0,0,0,0,0,0,0,2019/12/27,100,未拔出
01有排行有提醒,粤B2K335,0,4902.92,0,0,0,0,0,0,0,0,2019/12/27,100,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2019/12/27,0,未拔出
01有排行有提醒,皖AT0650,549.21,16210.18,60.54,16.63,33.03,165,78,5,2,5.18,2019/12/28,51.65,未拔出
01有排行有提醒,皖AT0547,468.2,14805.1,60.82,19.25,24.32,139,115,4,3,10.68,2019/12/28,45.59,未拔出
01有排行有提醒,皖AT0600,435.23,13957.61,59.78,18.67,23.31,160,176,1,2,7.25,2019/12/28,34.53,未拔出
01有排行有提醒,皖AT0665,381.76,9227.87,46.8,13.61,28.05,221,177,4,2,3.16,2019/12/28,30.67,未拔出
01有排行有提醒,皖AT0568,371.26,11182.77,54,15.49,23.97,34,172,1,1,3.05,2019/12/28,64.38,未拔出
01有排行有提醒,皖AT0553,252.22,7816.28,34.96,10.76,23.44,124,179,2,0,0.72,2019/12/28,60.98,未拔出
01有排行有提醒,皖AT0599,183.89,9264.06,24.17,9.38,19.6,44,119,0,0,2.56,2019/12/28,73.43,未拔出
01有排行有提醒,皖AT0628,169.62,6750.17,27.72,8.48,20,45,98,0,1,1.73,2019/12/28,29.55,未拔出
01有排行有提醒,粤L39ES3,41.05,7373.32,5.61,2.54,16.16,29,31,1,0,0.95,2019/12/28,80.89,未拔出
01有排行有提醒,粤B3R80W,34.07,4777.56,2.89,2.15,15.85,9,17,1,0,0.97,2019/12/28,85.76,未拔出
01有排行有提醒,皖AT0642,30.3,796.6,3.34,0.81,37.41,4,12,2,0,0,2019/12/28,90.68,未拔出
01有排行有提醒,皖AT0619,17.26,3957.43,2.87,1.11,15.55,20,16,2,0,0.34,2019/12/28,85.93,未拔出
01有排行有提醒,粤BT2220,0.33,24187.6,0.14,0.07,4.71,0,0,0,0,0,2019/12/28,99.69,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2019/12/28,100,未拔出
01有排行有提醒,粤LBY602,0,1037.63,0,0,0,0,0,0,0,0,2019/12/28,100,未拔出
01有排行有提醒,皖AT0626,0,5588.74,0,0,0,0,0,0,0,0,2019/12/28,100,未拔出
01有排行有提醒,皖AT0609,0,6.93,0,0,0,0,0,0,0,0,2019/12/28,0,未拔出
01有排行有提醒,粤BH218W,0,0.74,0,0,0,0,0,0,0,0,2019/12/28,100,未拔出
01有排行有提醒,粤B2K335,0,4902.92,0,0,0,0,0,0,0,0,2019/12/28,100,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2019/12/28,0,未拔出
01有排行有提醒,皖AT0600,513.67,14471.28,67.57,20.18,25.45,164,194,2,3,11.91,2019/12/29,32.71,未拔出
01有排行有提醒,皖AT0547,510,15315.1,61.18,18.43,27.67,109,108,3,2,4.9,2019/12/29,48.67,未拔出
01有排行有提醒,皖AT0650,488.83,16699.01,54.75,17.93,27.26,170,111,4,0,8.72,2019/12/29,74.34,未拔出
01有排行有提醒,皖AT0568,386,11568.77,54.75,15.28,25.26,44,252,1,1,3.65,2019/12/29,50.44,未拔出
01有排行有提醒,皖AT0619,301.17,4258.6,39.74,11.78,25.57,346,235,5,1,7.02,2019/12/29,43.94,未拔出
01有排行有提醒,皖AT0665,283.29,9511.16,36.71,11.43,24.78,143,158,1,2,3.08,2019/12/29,30.96,未拔出
01有排行有提醒,皖AT0553,238.76,8055.04,33.94,10.79,22.13,149,188,0,1,0,2019/12/29,43.27,未拔出
01有排行有提醒,皖AT0599,233.54,9497.6,27.34,9.88,23.64,53,135,1,1,3.13,2019/12/29,31.17,未拔出
01有排行有提醒,皖AT0628,197.02,6947.19,30.8,9.32,21.14,25,101,0,1,4.6,2019/12/29,29.79,未拔出
01有排行有提醒,皖AT0642,46.8,843.4,6.25,1.87,25.03,4,32,1,0,0,2019/12/29,88.01,未拔出
01有排行有提醒,粤L39ES3,42.82,7416.14,4.11,1.35,31.72,9,11,0,0,0.74,2019/12/29,83.57,未拔出
01有排行有提醒,粤BT2220,39.86,24227.46,9.37,1.44,27.68,13,20,0,0,0,2019/12/29,89.08,未拔出
01有排行有提醒,粤B3R80W,0.99,4778.55,0.16,0.13,7.62,1,0,0,0,0,2019/12/29,96.91,未拔出
01有排行有提醒,粤B2K335,0.01,4902.93,0.05,0.04,0.25,0,0,0,0,0,2019/12/29,99.88,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2019/12/29,100,未拔出
01有排行有提醒,粤LBY602,0,1037.63,0,0,0,0,0,0,0,0,2019/12/29,100,未拔出
01有排行有提醒,皖AT0626,0,5588.74,0,0,0,0,0,0,0,0,2019/12/29,100,未拔出
01有排行有提醒,皖AT0609,0,6.93,0,0,0,0,0,0,0,0,2019/12/29,0,未拔出
01有排行有提醒,粤BH218W,0,0.74,0,0,0,0,0,0,0,0,2019/12/29,100,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2019/12/29,0,未拔出
01有排行有提醒,皖AT0650,562.43,17261.44,66.75,21.22,26.5,282,124,7,2,16.13,2019/12/30,43.73,未拔出
01有排行有提醒,皖AT0600,431.77,14903.05,59.02,17.91,24.11,201,173,1,3,5.63,2019/12/30,48.05,未拔出
01有排行有提醒,皖AT0568,361.41,11930.18,55.95,16.29,22.19,42,230,2,1,4.26,2019/12/30,48.71,未拔出
01有排行有提醒,皖AT0665,353.63,9864.79,42.48,11.29,31.32,128,120,6,1,2.26,2019/12/30,43.41,未拔出
01有排行有提醒,皖AT0628,313.97,7261.16,46.39,13.93,22.54,209,215,2,2,4.05,2019/12/30,39.26,未拔出
01有排行有提醒,皖AT0619,297.19,4555.79,40.23,11.44,25.98,519,376,4,1,0.74,2019/12/30,51.03,未拔出
01有排行有提醒,皖AT0553,278.21,8333.25,38.53,12.19,22.82,148,203,0,1,0.72,2019/12/30,44.24,未拔出
01有排行有提醒,粤B3R80W,250.58,5029.13,14.68,7.57,33.1,62,61,24,1,0.85,2019/12/30,60.08,未拔出
01有排行有提醒,皖AT0547,194.46,15612.38,25.17,7.99,24.34,32,37,0,1,0.4,2019/12/30,59.56,未拔出
01有排行有提醒,皖AT0599,153.41,9651.01,18.75,6.72,22.83,33,131,0,0,0,2019/12/30,71.53,未拔出
01有排行有提醒,皖AT0642,83.9,927.3,11.33,3.36,24.97,10,43,6,0,0,2019/12/30,84.23,未拔出
01有排行有提醒,粤BT2220,67.88,24295.34,13.58,1.54,44.08,11,9,0,0,0.95,2019/12/30,81.29,未拔出
01有排行有提醒,粤L39ES3,24.38,7440.52,3.89,1.67,14.6,18,23,1,0,0.36,2019/12/30,89.42,未拔出
01有排行有提醒,粤LBY602,0,1037.63,0,0,0,0,0,0,0,0,2019/12/30,100,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2019/12/30,100,未拔出
01有排行有提醒,皖AT0626,0,5588.74,0,0,0,0,0,0,0,0,2019/12/30,100,未拔出
01有排行有提醒,皖AT0609,0,6.93,0,0,0,0,0,0,0,0,2019/12/30,0,未拔出
01有排行有提醒,粤BH218W,0,0.74,0,0,0,0,0,0,0,0,2019/12/30,100,未拔出
01有排行有提醒,粤B2K335,0,4902.93,0,0,0,0,0,0,0,0,2019/12/30,100,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2019/12/30,0,未拔出
01有排行有提醒,皖AT0600,525.95,15429,73.46,21.77,24.16,148,91,3,2,17.97,2019/12/31,42.64,未拔出
01有排行有提醒,皖AT0547,467.39,16079.77,62.81,18.7,24.99,126,98,1,2,12.71,2019/12/31,29,未拔出
01有排行有提醒,皖AT0568,417.1,12347.28,63.24,18.39,22.68,70,204,4,3,10.25,2019/12/31,30.88,未拔出
01有排行有提醒,皖AT0628,345.62,7606.78,53.79,15.34,22.53,182,219,3,2,8.05,2019/12/31,10.34,未拔出
01有排行有提醒,皖AT0665,283.12,10147.91,40.64,13.09,21.63,281,152,3,2,2.66,2019/12/31,18.39,未拔出
01有排行有提醒,皖AT0553,277.11,8610.36,42.49,13.72,20.2,173,174,3,2,2.03,2019/12/31,26.88,未拔出
01有排行有提醒,皖AT0650,269.52,17530.96,31.92,11.21,24.04,142,35,7,2,1.36,2019/12/31,53.79,未拔出
01有排行有提醒,皖AT0599,219.94,9870.95,27.61,9.82,22.4,72,141,0,1,3.46,2019/12/31,51.04,未拔出
01有排行有提醒,粤B3R80W,64.54,5093.67,5.15,3.58,18.03,58,37,15,0,0.43,2019/12/31,90.87,未拔出
01有排行有提醒,皖AT0642,47.18,974.48,7.12,1.97,23.95,8,47,7,0,0,2019/12/31,75.4,未拔出
01有排行有提醒,粤BT2220,40.97,24336.31,12.97,2.6,15.76,21,14,0,0,0.23,2019/12/31,85.65,未拔出
01有排行有提醒,皖AT0619,36.46,4592.25,5.38,1.48,24.64,60,42,0,0,0.35,2019/12/31,79.59,未拔出
01有排行有提醒,粤L39ES3,13.05,7453.57,1.9,3.59,3.64,10,11,1,0,0,2019/12/31,92.86,未拔出
01有排行有提醒,皖AT0609,0,6.93,0,0,0,0,0,0,0,0,2019/12/31,0,未拔出
01有排行有提醒,粤BH218W,0,0.74,0,0,0,0,0,0,0,0,2019/12/31,100,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2019/12/31,100,未拔出
01有排行有提醒,粤LBY602,0,1037.63,0,0,0,0,0,0,0,0,2019/12/31,100,未拔出
01有排行有提醒,皖AT0626,0,5588.74,0,0,0,0,0,0,0,0,2019/12/31,100,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2019/12/31,0,未拔出
01有排行有提醒,粤B2K335,0,4902.93,0,0,0,0,0,0,0,0,2019/12/31,100,未拔出
01有排行有提醒,皖AT0547,627.34,16707.11,76.02,21.18,29.62,175,179,9,2,8.47,2020/1/1,36.13,未拔出
01有排行有提醒,皖AT0600,604.22,16033.22,79.52,23.55,25.66,184,105,2,3,13.28,2020/1/1,31.91,未拔出
01有排行有提醒,皖AT0568,446.98,12794.26,61.19,15.85,28.2,41,235,2,1,12.6,2020/1/1,42.21,未拔出
01有排行有提醒,皖AT0650,386.04,17917,41.16,12,32.17,110,80,5,0,5.11,2020/1/1,59.26,未拔出
01有排行有提醒,皖AT0665,348.84,10496.75,45.08,13.64,25.57,225,275,1,2,2.82,2020/1/1,34.15,未拔出
01有排行有提醒,皖AT0628,318.03,7924.81,45.02,12.82,24.81,157,239,0,2,4.29,2020/1/1,39.51,未拔出
01有排行有提醒,皖AT0599,264.42,10135.37,31.7,11.01,24.02,78,208,4,1,3.2,2020/1/1,40.92,未拔出
01有排行有提醒,皖AT0553,251.07,8861.43,36.54,11.51,21.81,151,176,0,1,0.97,2020/1/1,41.44,未拔出
01有排行有提醒,粤B3R80W,44.08,5137.75,3.14,2.17,20.31,16,12,3,0,0.76,2020/1/1,89.63,未拔出
01有排行有提醒,皖AT0619,16.9,4609.15,2.87,0.99,17.07,22,18,0,0,0,2020/1/1,93.42,未拔出
01有排行有提醒,粤L39ES3,5.74,7459.31,1.47,1,5.74,5,2,0,0,0.03,2020/1/1,92.78,未拔出
01有排行有提醒,皖AT0609,0,6.93,0,0,0,0,0,0,0,0,2020/1/1,0,未拔出
01有排行有提醒,皖AT0642,0,974.48,0,0,0,0,0,0,0,0,2020/1/1,100,未拔出
01有排行有提醒,粤BH218W,0,0.74,0,0,0,0,0,0,0,0,2020/1/1,100,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2020/1/1,100,未拔出
01有排行有提醒,粤LBY602,0,1037.63,0,0,0,0,0,0,0,0,2020/1/1,100,未拔出
01有排行有提醒,皖AT0626,0,5588.74,0,0,0,0,0,0,0,0,2020/1/1,100,未拔出
01有排行有提醒,粤B2K335,0,4902.93,0,0,0,0,0,0,0,0,2020/1/1,100,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2020/1/1,0,未拔出
01有排行有提醒,粤BT2220,0,24336.31,0,0,0,0,0,0,0,0,2020/1/1,100,未拔出
01有排行有提醒,皖AT0600,458.91,16492.13,61.7,18.99,24.17,353,184,2,3,9.51,2020/1/2,36.44,未拔出
01有排行有提醒,皖AT0568,438.33,13232.59,57.11,13.94,31.44,58,148,0,1,5.71,2020/1/2,60.85,未拔出
01有排行有提醒,皖AT0650,375.2,18292.2,40.7,12.84,29.22,111,86,12,0,3.45,2020/1/2,66.33,未拔出
01有排行有提醒,皖AT0665,350.87,10847.62,44.98,13.66,25.69,197,142,6,1,3.25,2020/1/2,50.18,未拔出
01有排行有提醒,皖AT0547,350.69,17229.58,44.16,13.5,25.98,56,70,1,2,0.28,2020/1/2,41.6,未拔出
01有排行有提醒,皖AT0628,314.38,8239.19,46.26,13.71,22.93,186,221,2,2,3.43,2020/1/2,43.44,未拔出
01有排行有提醒,皖AT0553,303.28,9164.71,39.93,11.38,26.65,97,214,1,2,0,2020/1/2,42.65,未拔出
01有排行有提醒,皖AT0599,293.93,10429.3,35.49,12.13,24.23,79,217,1,1,6.02,2020/1/2,27.71,未拔出
01有排行有提醒,皖AT0619,118.55,4727.7,17.74,5.33,22.24,260,238,3,0,0,2020/1/2,54.47,未拔出
01有排行有提醒,粤BT2220,41.76,24378.07,10.3,1.92,21.75,14,13,0,0,0.9,2020/1/2,86.32,未拔出
01有排行有提醒,粤B3R80W,14.08,5151.83,1.03,0.69,20.41,8,3,2,0,0,2020/1/2,93.43,未拔出
01有排行有提醒,粤L39ES3,0.07,7459.38,0.55,0.39,0.18,0,0,0,0,0.26,2020/1/2,97.86,未拔出
01有排行有提醒,皖AT0642,0,974.48,0,0,0,0,0,0,0,0,2020/1/2,100,未拔出
01有排行有提醒,皖AT0609,0,6.93,0,0,0,0,0,0,0,0,2020/1/2,0,未拔出
01有排行有提醒,粤BH218W,0,0.74,0,0,0,0,0,0,0,0,2020/1/2,100,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2020/1/2,100,未拔出
01有排行有提醒,粤LBY602,0,1037.63,0,0,0,0,0,0,0,0,2020/1/2,100,未拔出
01有排行有提醒,皖AT0626,0,5588.74,0,0,0,0,0,0,0,0,2020/1/2,100,未拔出
01有排行有提醒,粤B2K335,0,4902.93,0,0,0,0,0,0,0,0,2020/1/2,100,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2020/1/2,0,未拔出
01有排行有提醒,皖AT0547,479.36,17708.94,58.3,17.8,26.93,99,94,2,2,4.49,2020/1/3,48.14,未拔出
01有排行有提醒,皖AT0599,443.61,10872.91,51.83,18.05,24.58,78,271,4,1,7.35,2020/1/3,59.24,未拔出
01有排行有提醒,皖AT0568,386.21,13618.8,55.55,15.89,24.31,41,155,1,2,4.27,2020/1/3,64.49,未拔出
01有排行有提醒,皖AT0600,379.67,16871.8,51.69,15.99,23.74,327,189,9,2,14.32,2020/1/3,31.29,未拔出
01有排行有提醒,皖AT0628,368.27,8607.46,51.91,14.83,24.83,151,207,2,3,4.49,2020/1/3,32.13,未拔出
01有排行有提醒,皖AT0665,315.97,11163.59,40.58,13.08,24.16,185,145,6,2,2.85,2020/1/3,20.43,未拔出
01有排行有提醒,皖AT0553,270.95,9435.66,37.73,11.65,23.26,138,198,0,2,0.45,2020/1/3,48.1,未拔出
01有排行有提醒,皖AT0619,203.09,4930.79,27.53,8.53,23.81,260,210,3,1,5.19,2020/1/3,39.23,未拔出
01有排行有提醒,皖AT0650,110.87,18403.07,12.99,4.6,24.1,22,9,0,0,0.2,2020/1/3,85.49,未拔出
01有排行有提醒,粤BT2220,45.54,24423.61,18.17,2.68,16.99,20,14,1,0,0.7,2020/1/3,86.72,未拔出
01有排行有提醒,粤B3R80W,29.72,5181.55,2.43,1.62,18.35,20,21,4,0,0.45,2020/1/3,90.69,未拔出
01有排行有提醒,粤L39ES3,0.01,7459.39,0.13,0.12,0.08,0,0,0,0,0,2020/1/3,99.91,未拔出
01有排行有提醒,皖AT0609,0,6.93,0,0,0,0,0,0,0,0,2020/1/3,0,未拔出
01有排行有提醒,皖AT0642,0,974.48,0,0,0,0,0,0,0,0,2020/1/3,100,未拔出
01有排行有提醒,粤BH218W,0,0.74,0,0,0,0,0,0,0,0,2020/1/3,100,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2020/1/3,100,未拔出
01有排行有提醒,粤LBY602,0,1037.63,0,0,0,0,0,0,0,0,2020/1/3,100,未拔出
01有排行有提醒,皖AT0626,0,5588.74,0,0,0,0,0,0,0,0,2020/1/3,100,未拔出
01有排行有提醒,粤B2K335,0,4902.93,0,0,0,0,0,0,0,0,2020/1/3,100,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2020/1/3,0,未拔出
01有排行有提醒,皖AT0547,471.77,18325.67,55.79,15.86,29.75,250,147,1,2,4.44,2020/1/4,42.95,未拔出
01有排行有提醒,皖AT0600,459.79,17331.59,62.88,20.2,22.76,218,250,5,2,12.93,2020/1/4,31.55,未拔出
01有排行有提醒,皖AT0568,458.3,14077.1,65.34,18.51,24.76,32,207,3,3,5.28,2020/1/4,1.24,未拔出
01有排行有提醒,皖AT0599,455.56,11328.47,52.59,18.23,24.99,89,253,3,2,12.08,2020/1/4,38.96,未拔出
01有排行有提醒,皖AT0665,379.1,11542.69,47.03,13.69,27.69,204,144,4,1,3.11,2020/1/4,12.43,未拔出
01有排行有提醒,皖AT0619,345.56,5276.35,46.01,13.25,26.08,435,400,2,1,10.08,2020/1/4,25.87,未拔出
01有排行有提醒,皖AT0628,309.8,8917.26,46.58,14.17,21.86,166,226,0,1,4.22,2020/1/4,29.31,未拔出
01有排行有提醒,皖AT0650,255.77,18812.02,31.14,11.31,22.61,76,64,3,2,4.58,2020/1/4,50.17,未拔出
01有排行有提醒,皖AT0553,217.69,9653.35,32.07,10.4,20.93,125,181,1,1,0,2020/1/4,57.84,未拔出
01有排行有提醒,粤BT2220,30.71,24454.32,6.87,1.04,29.53,12,6,0,0,0,2020/1/4,90.32,未拔出
01有排行有提醒,皖AT0642,20.88,995.36,3.27,1.15,18.16,1,9,2,0,0,2020/1/4,93.36,未拔出
01有排行有提醒,粤B3R80W,13.04,5194.59,0.95,0.65,20.06,3,4,0,0,0,2020/1/4,94.78,未拔出
01有排行有提醒,粤L39ES3,8.83,7468.22,1.45,0.58,15.22,5,6,2,0,0.19,2020/1/4,91.34,未拔出
01有排行有提醒,皖AT0609,0,6.93,0,0,0,0,0,0,0,0,2020/1/4,0,未拔出
01有排行有提醒,粤BH218W,0,0.74,0,0,0,0,0,0,0,0,2020/1/4,100,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2020/1/4,100,未拔出
01有排行有提醒,粤LBY602,0,1037.63,0,0,0,0,0,0,0,0,2020/1/4,100,未拔出
01有排行有提醒,皖AT0626,0,5588.74,0,0,0,0,0,0,0,0,2020/1/4,100,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2020/1/4,0,未拔出
01有排行有提醒,粤B2K335,0,4902.93,0,0,0,0,0,0,0,0,2020/1/4,100,未拔出
01有排行有提醒,皖AT0600,459.63,17791.22,61.8,18.88,24.34,133,285,3,2,9.79,2020/1/5,28.45,未拔出
01有排行有提醒,皖AT0547,415.72,18741.39,52,16.53,25.15,325,255,11,2,9.68,2020/1/5,-14.88,未拔出
01有排行有提醒,皖AT0650,398.4,19210.42,43.52,14.56,27.36,118,86,7,0,8.69,2020/1/5,61.38,未拔出
01有排行有提醒,皖AT0568,375.73,14452.83,47.57,12.58,29.87,24,105,80,0,2.24,2020/1/5,72.24,未拔出
01有排行有提醒,皖AT0665,341.23,11883.92,40.25,10.96,31.13,111,122,6,1,2.4,2020/1/5,14.03,未拔出
01有排行有提醒,皖AT0599,335.45,11663.92,39.78,14.38,23.33,69,232,1,1,9.8,2020/1/5,45.54,未拔出
01有排行有提醒,皖AT0619,284.51,5560.86,35.44,10.55,26.97,330,279,7,0,6,2020/1/5,56.84,未拔出
01有排行有提醒,皖AT0553,252.86,9906.21,36.2,10.94,23.11,78,175,1,1,1.09,2020/1/5,46.14,未拔出
01有排行有提醒,皖AT0628,249.14,9166.4,33.38,9.4,26.5,68,128,2,1,3.72,2020/1/5,44.47,未拔出
01有排行有提醒,粤B3R80W,27.69,5222.28,2.23,1.53,18.1,14,11,3,0,0.83,2020/1/5,89.97,未拔出
01有排行有提醒,粤BT2220,25.21,24479.53,8.7,1.82,13.85,24,7,0,0,0.49,2020/1/5,90.77,未拔出
01有排行有提醒,粤L39ES3,11.26,7479.48,1.54,0.6,18.77,1,6,0,0,0.4,2020/1/5,90.84,未拔出
01有排行有提醒,皖AT0642,9.5,1004.86,1.4,0.49,19.39,2,9,4,0,0,2020/1/5,93.62,未拔出
01有排行有提醒,皖AT0609,0,6.93,0,0,0,0,0,0,0,0,2020/1/5,0,未拔出
01有排行有提醒,粤BH218W,0,0.74,0,0,0,0,0,0,0,0,2020/1/5,100,未拔出
01有排行有提醒,粤S45B27,0,1156.57,0,0,0,0,0,0,0,0,2020/1/5,100,未拔出
01有排行有提醒,粤LBY602,0,1037.63,0,0,0,0,0,0,0,0,2020/1/5,100,未拔出
01有排行有提醒,皖AT0626,0,5588.74,0,0,0,0,0,0,0,0,2020/1/5,100,未拔出
01有排行有提醒,粤B048RX,0,387.38,0,0,0,0,0,0,0,0,2020/1/5,0,未拔出
01有排行有提醒,粤B2K335,0,4902.93,0,0,0,0,0,0,0,0,2020/1/5,100,未拔出
01有排行有提醒,皖AT0547,564.4,19305.79,67.22,19.66,28.71,321,473,5,2,13.7,2020/1/6,28.43,未拔出
01有排行有提醒,皖AT0599,441.08,12105,50.96,17.27,25.54,102,250,2,1,7.88,2020/1/6,62.83,未拔出
01有排行有提醒,皖AT0600,436.61,18227.83,61.18,18.66,23.4,257,302,4,1,16.02,2020/1/6,43.87,未拔出
01有排行有提醒,皖AT0650,370.84,19581.26,42.58,14.54,25.5,94,87,8,1,8.6,2020/1/6,57.18,未拔出
01有排行有提醒,皖AT0568,334.4,14787.23,50.75,15.27,21.9,68,107,1,2,3.22,2020/1/6,69.75,未拔出
01有排行有提醒,皖AT0665,306.85,12190.77,42.27,13.21,23.23,174,126,2,2,2.29,2020/1/6,7.56,未拔出
01有排行有提醒,皖AT0553,292.21,10198.42,43.19,12.67,23.06,93,161,1,3,0.58,2020/1/6,50.5,未拔出
01有排行有提醒,皖AT0619,198.22,5759.08,28.11,8.94,22.17,304,158,1,1,5.53,2020/1/6,33.75,未拔出
01有排行有提醒,皖AT0628,111.27,9277.67,17.51,5.25,21.19,98,92,1,1,0,2020/1/6,37.15,未拔出
01有排行有提醒,粤BT2220,37.73,24517.26,13.11,1.98,19.06,13,13,0,0,0.71,2020/1/6,81.23,未拔出
01有排行有提醒,粤B3R80W,21.49,5243.77,1.61,1.15,18.69,15,9,2,0,1.13,2020/1/6,89.33,未拔出
01有排行有提醒,粤L39ES3,19.28,7498.76,4.12,1.84,10.48,6,15,1,0,0.81,2020/1/6,87.03,未拔出
01有排行有提醒,皖AT0642,0,1004.86,0,0,0,0,0,0,0,0,2020/1/6,100,未拔出
01有排行有提醒,皖AT0609,0,6.93,0,0,0,0,0,0,0,0,2020/1/6,0,未拔出
01有排行有提醒,粤BH218W,0,0.74,0,0,0,0,0,0,0,0,2020/1/6,100,未拔出
