部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
03无排行有提醒,皖AT0591,871.17,110064.62,87.78,24.1,36.15,984,1046,5,3,12.93,2020/10/1,11.47,未拔出
03无排行有提醒,皖AT0621,493.91,77787.06,57.32,13.51,36.56,495,256,21,1,3.34,2020/10/1,51.4,未拔出
03无排行有提醒,皖AT0632,391.22,82291.21,56.03,14.61,26.78,67,163,135,1,7.92,2020/10/1,41.89,未拔出
03无排行有提醒,皖AT0596,178.14,77938.51,22.9,6.21,28.69,147,201,4,1,0.19,2020/10/1,47.79,未拔出
03无排行有提醒,皖AT0631,168.21,63885.96,19.9,5.67,29.67,100,77,0,0,0.41,2020/10/1,69.31,未拔出
03无排行有提醒,皖AT0563,0.03,57829.24,0.11,0.04,0.75,0,0,0,0,0,2020/10/1,99.87,未拔出
03无排行有提醒,皖AT0579,0,53663.92,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
03无排行有提醒,皖AT0549,0,77510.28,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
03无排行有提醒,渝D865V3,0,2257.35,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
03无排行有提醒,皖AT0589,0,48591.72,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
03无排行有提醒,皖AT0539,0,9817.49,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
03无排行有提醒,皖AT0633,0,15243.41,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2020/10/1,0,拔出
03无排行有提醒,粤B2X562,0,3406.52,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
03无排行有提醒,粤BS207S,0,3885.93,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
03无排行有提醒,粤STC809,0,2948.26,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2020/10/1,100,未拔出
03无排行有提醒,皖AT0591,532.09,110596.71,55.51,14.91,35.69,420,458,3,2,1.6,2020/10/2,47.37,未拔出
03无排行有提醒,皖AT0631,277.85,64163.81,32.67,9.32,29.81,284,271,0,1,0,2020/10/2,44.17,未拔出
03无排行有提醒,皖AT0632,264.8,82556.01,35.22,8.84,29.95,43,65,61,1,10.4,2020/10/2,36.57,未拔出
03无排行有提醒,皖AT0596,207.73,78146.24,23.35,6.32,32.87,98,162,4,0,0.15,2020/10/2,65.42,未拔出
03无排行有提醒,皖AT0563,103.91,57933.15,10.12,2.7,38.49,10,18,2,0,0,2020/10/2,86.09,未拔出
03无排行有提醒,皖AT0621,48.1,77835.16,4.94,0.94,51.17,34,14,3,0,0,2020/10/2,65.67,未拔出
03无排行有提醒,渝D865V3,0,2257.35,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
03无排行有提醒,皖AT0549,0,77510.28,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
03无排行有提醒,皖AT0579,0,53663.92,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
03无排行有提醒,皖AT0589,0,48591.72,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
03无排行有提醒,皖AT0539,0,9817.49,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
03无排行有提醒,皖AT0633,0,15243.41,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2020/10/2,0,拔出
03无排行有提醒,粤B2X562,0,3406.52,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
03无排行有提醒,粤BS207S,0,3885.93,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
03无排行有提醒,粤STC809,0,2948.26,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2020/10/2,100,未拔出
03无排行有提醒,皖AT0591,602.05,111198.76,64.76,16.6,36.27,428,468,6,3,3.45,2020/10/3,36.14,未拔出
03无排行有提醒,皖AT0632,311.95,82867.96,48.44,12.82,24.33,104,132,98,1,4.48,2020/10/3,48.84,未拔出
03无排行有提醒,皖AT0596,270.41,78416.65,36.35,8.78,30.8,157,184,5,0,0,2020/10/3,62.46,未拔出
03无排行有提醒,皖AT0631,200.46,64364.27,26.6,7.69,26.07,151,219,1,1,0.05,2020/10/3,54.29,未拔出
03无排行有提醒,皖AT0563,80,58013.15,10.06,3.62,22.1,10,37,0,0,0,2020/10/3,89.13,未拔出
03无排行有提醒,渝D865V3,0,2257.35,0,0,0,0,0,0,0,0,2020/10/3,100,未拔出
03无排行有提醒,皖AT0549,0,77510.28,0,0,0,0,0,0,0,0,2020/10/3,100,未拔出
03无排行有提醒,皖AT0579,0,53663.92,0,0,0,0,0,0,0,0,2020/10/3,100,未拔出
03无排行有提醒,皖AT0621,0,77835.16,0,0,0,0,0,0,0,0,2020/10/3,100,未拔出
03无排行有提醒,皖AT0589,0,48591.72,0,0,0,0,0,0,0,0,2020/10/3,100,未拔出
03无排行有提醒,皖AT0539,0,9817.49,0,0,0,0,0,0,0,0,2020/10/3,100,未拔出
03无排行有提醒,皖AT0633,0,15243.41,0,0,0,0,0,0,0,0,2020/10/3,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2020/10/3,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2020/10/3,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2020/10/3,0,拔出
03无排行有提醒,粤B2X562,0,3406.52,0,0,0,0,0,0,0,0,2020/10/3,100,未拔出
