部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
03无排行有提醒,皖AT0621,557.6,66744.14,78.26,19.17,29.09,507,282,21,2,6.59,2020/9/1,48.13,未拔出
03无排行有提醒,皖AT0591,482.12,95356.72,63.15,18.23,26.45,142,277,5,3,4.71,2020/9/1,33.32,未拔出
03无排行有提醒,皖AT0631,349.83,56273.32,47.55,14.1,24.81,277,361,1,3,1.78,2020/9/1,29.29,未拔出
03无排行有提醒,皖AT0596,312.08,68680.83,43.9,11.86,26.31,203,312,11,1,0.36,2020/9/1,50.16,未拔出
03无排行有提醒,皖AT0563,286.11,52047.86,37.32,12.02,23.8,65,121,5,2,0.25,2020/9/1,30.67,未拔出
03无排行有提醒,皖AT0632,248.9,74156.04,41.35,11.32,21.99,47,69,52,0,6.57,2020/9/1,62.82,未拔出
03无排行有提醒,皖AT0549,0,77510.28,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
03无排行有提醒,渝D865V3,0,2257.35,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
03无排行有提醒,皖AT0589,0,48591.72,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
03无排行有提醒,皖AT0539,0,9817.49,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
03无排行有提醒,皖AT0579,0,53663.92,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
03无排行有提醒,皖AT0633,0,15243.41,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
03无排行有提醒,粤B2X562,0,3406.52,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
03无排行有提醒,粤BS207S,0,3885.93,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
03无排行有提醒,粤STC809,0,2948.26,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2020/9/1,0,拔出
03无排行有提醒,皖AT0621,362.12,67106.26,49.71,12.58,28.79,322,196,3,2,1.67,2020/9/2,46.92,未拔出
03无排行有提醒,皖AT0596,359.73,69040.56,45.73,12.08,29.78,168,321,21,0,1.19,2020/9/2,56.3,未拔出
03无排行有提醒,皖AT0591,298.53,95766.3,42.91,13.22,22.58,110,193,1,1,1.69,2020/9/2,55.84,未拔出
03无排行有提醒,皖AT0563,265.96,52313.82,36.93,11.54,23.05,41,95,4,2,2.85,2020/9/2,46.35,未拔出
03无排行有提醒,皖AT0631,262.99,56536.53,38.96,12.01,21.9,154,184,0,2,0.55,2020/9/2,35.67,未拔出
