部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
03无排行有提醒,粤BS207S,301.19,327.63,23.87,9.51,31.67,6,28,5,1,0.13,2019/10/1,71.34,未拔出
03无排行有提醒,渝D865V3,72.09,1439.48,9.72,3.1,23.25,54,32,0,0,0.62,2019/10/1,83.21,未拔出
03无排行有提醒,粤B892VK,15.01,614.75,1.64,0.81,18.53,5,8,0,0,0,2019/10/1,92.83,未拔出
03无排行有提醒,粤B2X562,2.44,1644.2,0.31,3.85,0.63,18,34,0,1,0.47,2019/10/1,96.82,未拔出
03无排行有提醒,粤STC809,0,566.08,0,0,0,0,0,0,0,0,2019/10/1,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/10/1,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/10/1,0,拔出
03无排行有提醒,粤B3AU48,0,943.76,0,0,0,0,0,0,0,0,2019/10/1,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/10/1,100,未拔出
03无排行有提醒,粤B892VK,62.9,677.65,5.09,2.23,28.21,9,11,2,0,1.39,2019/10/2,84.75,未拔出
03无排行有提醒,渝D865V3,30.19,1469.67,3.93,1.45,20.82,22,19,0,0,0.62,2019/10/2,81.25,未拔出
03无排行有提醒,粤B2X562,9.4,1653.6,1.1,0.48,19.58,8,3,0,0,0,2019/10/2,90.23,未拔出
03无排行有提醒,粤BS207S,8.99,336.62,1.11,0.84,10.7,0,3,0,0,0,2019/10/2,97.08,未拔出
03无排行有提醒,粤STC809,0,566.08,0,0,0,0,0,0,0,0,2019/10/2,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/10/2,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/10/2,0,拔出
03无排行有提醒,粤B3AU48,0,943.76,0,0,0,0,0,0,0,0,2019/10/2,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/10/2,100,未拔出
03无排行有提醒,粤B2X562,222.54,1876.14,17.87,5.03,44.24,29,25,0,0,0,2019/10/3,76.59,未拔出
03无排行有提醒,渝D865V3,28.71,1498.38,3.4,1.06,27.08,21,19,0,0,0.57,2019/10/3,80.63,未拔出
03无排行有提醒,粤B892VK,21.92,699.57,2.89,1.21,18.12,16,23,0,0,0.52,2019/10/3,85.11,未拔出
03无排行有提醒,粤STC809,0,566.08,0,0,0,0,0,0,0,0,2019/10/3,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/10/3,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/10/3,0,拔出
03无排行有提醒,粤B3AU48,0,943.76,0,0,0,0,0,0,0,0,2019/10/3,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/10/3,100,未拔出
03无排行有提醒,粤BS207S,0,336.62,0,0,0,0,0,0,0,0,2019/10/3,0,未拔出
03无排行有提醒,渝D865V3,28.72,1527.1,4.01,1.54,18.65,22,28,0,0,0.65,2019/10/4,77.27,未拔出
03无排行有提醒,粤BS207S,28.65,365.27,2.05,0.8,35.81,1,5,0,0,0.8,2019/10/4,88.11,未拔出
03无排行有提醒,粤B2X562,21.42,1897.56,1.94,0.8,26.78,16,11,0,0,0,2019/10/4,79.53,未拔出
03无排行有提醒,粤B892VK,14.6,714.17,1.7,0.69,21.16,7,12,0,0,0.39,2019/10/4,88.94,未拔出
03无排行有提醒,粤B3AU48,0.21,943.97,0.08,0.06,3.5,0,0,0,0,0,2019/10/4,99.76,未拔出
03无排行有提醒,粤STC809,0.03,566.11,2.41,0.48,0.06,0,0,0,0,0,2019/10/4,98.67,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2019/10/4,0,拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2019/10/4,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2019/10/4,100,未拔出
03无排行有提醒,渝D865V3,31.84,1558.94,5.23,2.38,13.38,37,32,0,0,1.76,2019/10/5,80.36,未拔出
