部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
03无排行有提醒,皖AT0549,481.09,65788.08,65.86,17.73,27.13,289,485,433,2,15.56,2020/6/1,23.95,未拔出
03无排行有提醒,皖AT0632,447.64,40080.81,71.3,20.84,21.48,122,185,110,2,8.03,2020/6/1,41.89,未拔出
03无排行有提醒,皖AT0621,443.29,37172.54,62.35,17.38,25.51,456,307,17,4,6.12,2020/6/1,36.42,未拔出
03无排行有提醒,皖AT0591,362.19,57213.62,49.92,14.83,24.42,113,230,1,3,1.61,2020/6/1,49.3,未拔出
03无排行有提醒,皖AT0631,310.11,33053.23,39.54,12.19,25.44,292,307,1,0,0.64,2020/6/1,60.35,未拔出
03无排行有提醒,皖AT0596,309.33,41749.61,39.83,10.43,29.66,59,161,5,0,1.7,2020/6/1,71.5,未拔出
03无排行有提醒,皖AT0579,291.36,48439.27,39.68,14.1,20.66,0,0,0,2,5.75,2020/6/1,38.31,未拔出
03无排行有提醒,皖AT0563,187.85,33676.02,24.55,7.67,24.49,23,61,6,1,0,2020/6/1,68.15,未拔出
03无排行有提醒,粤STC809,2.62,2811.72,18.68,4.14,0.63,0,0,1,0,1.97,2020/6/1,93.7,未拔出
03无排行有提醒,1.2212E+16,0,0.14,0,0,0,0,0,0,0,0,2020/6/1,100,未拔出
03无排行有提醒,皖AT0589,0,48591.72,0,0,0,0,0,0,0,0,2020/6/1,100,未拔出
03无排行有提醒,粤B2X562,0,3406.52,0,0,0,0,0,0,0,0,2020/6/1,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2020/6/1,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2020/6/1,0,拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2020/6/1,100,未拔出
03无排行有提醒,皖AT0633,0,15243.41,0,0,0,0,0,0,0,0,2020/6/1,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2020/6/1,100,未拔出
03无排行有提醒,粤BS207S,0,3885.93,0,0,0,0,0,0,0,0,2020/6/1,100,未拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2020/6/1,100,未拔出
03无排行有提醒,皖AT0539,0,9817.49,0,0,0,0,0,0,0,0,2020/6/1,100,未拔出
03无排行有提醒,渝D865V3,0,2255.16,0,0,0,0,0,0,0,0,2020/6/1,100,未拔出
03无排行有提醒,皖AT0579,510.13,48949.4,64.92,21.14,24.13,0,0,0,3,10.7,2020/6/2,45.56,未拔出
03无排行有提醒,皖AT0549,462.86,66250.94,66.36,17.65,26.22,262,559,4,2,9.6,2020/6/2,28.38,未拔出
03无排行有提醒,皖AT0632,436.15,40516.96,67.39,20.54,21.23,133,142,79,1,7.86,2020/6/2,68.76,未拔出
03无排行有提醒,皖AT0591,417.69,57631.31,51.29,16.41,25.45,611,631,4,2,3.6,2020/6/2,42.93,未拔出
03无排行有提醒,皖AT0621,346.76,37519.3,50.89,16.07,21.58,221,170,11,2,6.89,2020/6/2,39.51,未拔出
03无排行有提醒,皖AT0596,256.32,42005.93,42,11.91,21.52,77,175,11,0,1.16,2020/6/2,73.82,未拔出
03无排行有提醒,皖AT0631,236.83,33290.18,32.49,9.92,23.87,123,178,1,1,0,2020/6/2,52.74,未拔出
03无排行有提醒,粤STC809,4.37,2816.09,12.74,2.64,1.66,0,0,4,0,1.17,2020/6/2,91.16,未拔出
03无排行有提醒,皖AT0563,0,33676.02,0,0,0,0,0,0,0,0,2020/6/2,100,未拔出
03无排行有提醒,皖AT0539,0,9817.49,0,0,0,0,0,0,0,0,2020/6/2,100,未拔出
03无排行有提醒,皖AT0589,0,48591.72,0,0,0,0,0,0,0,0,2020/6/2,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2020/6/2,0,拔出
03无排行有提醒,1.2212E+16,0,0.14,0,0,0,0,0,0,0,0,2020/6/2,100,未拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2020/6/2,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2020/6/2,100,未拔出
03无排行有提醒,粤BS207S,0,3885.93,0,0,0,0,0,0,0,0,2020/6/2,100,未拔出
03无排行有提醒,渝D865V3,0,2255.16,0,0,0,0,0,0,0,0,2020/6/2,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2020/6/2,100,未拔出
03无排行有提醒,皖AT0633,0,15243.41,0,0,0,0,0,0,0,0,2020/6/2,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2020/6/2,100,未拔出
03无排行有提醒,粤B2X562,0,3406.52,0,0,0,0,0,0,0,0,2020/6/2,100,未拔出
03无排行有提醒,皖AT0632,453.25,40970.21,71.56,21.19,21.39,110,168,88,3,9.77,2020/6/3,42.7,未拔出
03无排行有提醒,皖AT0591,421.2,58052.51,51.34,15.16,27.78,425,525,5,3,1.93,2020/6/3,38.4,未拔出
03无排行有提醒,皖AT0579,377.86,49327.26,52.42,17.5,21.59,0,0,0,3,4.87,2020/6/3,48.34,未拔出
03无排行有提醒,皖AT0621,373.66,37892.96,49.05,13.89,26.9,296,167,8,2,7.2,2020/6/3,36.35,未拔出
03无排行有提醒,皖AT0549,335.74,66586.68,49.91,13.84,24.26,315,414,6,2,7.24,2020/6/3,1.66,未拔出
03无排行有提醒,皖AT0563,303.41,33979.43,44.48,13.86,21.89,64,106,3,3,1.17,2020/6/3,63.79,未拔出
