部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
03无排行有提醒,皖AT0549,588.58,17044.53,79.64,20.51,28.7,575,461,4,3,10.71,2020/1/1,31.9,未拔出
03无排行有提醒,皖AT0633,471.07,13414.97,60.89,18.37,25.64,253,244,6,2,9.24,2020/1/1,45.75,未拔出
03无排行有提醒,皖AT0589,435.48,14294.34,53.52,16.32,26.68,74,86,4,2,4.46,2020/1/1,53.46,未拔出
03无排行有提醒,皖AT0591,407.44,12811.74,53.52,16.7,24.4,256,380,5,2,8.53,2020/1/1,31.79,未拔出
03无排行有提醒,皖AT0621,381.08,12642.96,47.18,13.41,28.42,243,130,7,2,4.82,2020/1/1,40.56,未拔出
03无排行有提醒,皖AT0579,364.17,11781.49,45.9,13.95,26.11,0,1,0,2,3.9,2020/1/1,52.06,未拔出
03无排行有提醒,皖AT0596,319.46,9702.29,43.75,12.09,26.42,237,322,1,1,1.48,2020/1/1,47.38,未拔出
03无排行有提醒,皖AT0631,217.26,8817.36,27.03,7.47,29.08,149,148,0,1,2.78,2020/1/1,30.01,未拔出
03无排行有提醒,皖AT0563,188.84,8813.68,24.81,11.46,16.48,79,115,2,2,1.08,2020/1/1,32.56,未拔出
03无排行有提醒,粤BS207S,61.29,3035.88,4.74,2.61,23.48,1,1,0,0,0,2020/1/1,90.06,未拔出
03无排行有提醒,粤STC809,55.73,2099.47,41.82,6.85,8.14,8,25,31,0,4.67,2020/1/1,82.97,未拔出
03无排行有提醒,皖AT0632,0,11104.75,0,0,0,0,0,0,0,0,2020/1/1,100,未拔出
03无排行有提醒,皖AT0539,0,9817.49,0,0,0,0,0,0,0,0,2020/1/1,100,未拔出
03无排行有提醒,渝D865V3,0,2255.16,0,0,0,0,0,0,0,0,2020/1/1,100,未拔出
03无排行有提醒,粤B2X562,0,3406.52,0,0,0,0,0,0,0,0,2020/1/1,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2020/1/1,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2020/1/1,100,未拔出
03无排行有提醒,1.22E+16,0,0.14,0,0,0,0,0,0,0,0,2020/1/1,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2020/1/1,0,拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2020/1/1,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2020/1/1,100,未拔出
03无排行有提醒,皖AT0591,494.51,13306.25,62.83,19.75,25.04,237,392,4,2,7.43,2020/1/2,24.88,未拔出
03无排行有提醒,皖AT0563,440.56,9254.24,54.02,18.27,24.11,108,243,7,1,5.66,2020/1/2,58.88,未拔出
03无排行有提醒,皖AT0633,429.9,13844.87,54.13,16.45,26.13,154,244,4,1,7.91,2020/1/2,50.43,未拔出
03无排行有提醒,皖AT0549,387.91,17432.44,49.29,11.34,34.21,216,253,3,1,13.47,2020/1/2,31.02,未拔出
03无排行有提醒,皖AT0579,366.99,12148.48,47,15.08,24.34,0,0,0,2,6.51,2020/1/2,61.15,未拔出
03无排行有提醒,皖AT0589,337.53,14631.87,40.53,12.41,27.2,82,44,2,1,1.77,2020/1/2,68.83,未拔出
03无排行有提醒,皖AT0596,334.92,10037.21,42.68,11.84,28.29,264,342,2,2,0.11,2020/1/2,53.21,未拔出
03无排行有提醒,皖AT0631,254.18,9071.54,35.69,11.16,22.78,307,269,0,1,0,2020/1/2,33.86,未拔出
03无排行有提醒,皖AT0621,208.94,12851.9,25.78,8.64,24.18,90,65,3,1,2.4,2020/1/2,32.97,未拔出
03无排行有提醒,粤STC809,56.24,2155.71,30.85,6.93,8.12,15,27,30,0,7.41,2020/1/2,53.96,未拔出
03无排行有提醒,粤BS207S,0.06,3035.94,0.06,0.05,1.2,0,0,0,0,0,2020/1/2,99.83,未拔出
03无排行有提醒,皖AT0539,0,9817.49,0,0,0,0,0,0,0,0,2020/1/2,100,未拔出
03无排行有提醒,皖AT0632,0,11104.75,0,0,0,0,0,0,0,0,2020/1/2,100,未拔出
03无排行有提醒,渝D865V3,0,2255.16,0,0,0,0,0,0,0,0,2020/1/2,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2020/1/2,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2020/1/2,100,未拔出
03无排行有提醒,1.22E+16,0,0.14,0,0,0,0,0,0,0,0,2020/1/2,100,未拔出
