部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
03无排行有提醒,皖AT0589,466.14,32335.23,53.26,16.67,27.96,84,217,1,2,5.82,2020/4/1,44.53,未拔出
03无排行有提醒,皖AT0549,346.69,39198.16,47.3,12.68,27.34,79,89,317,1,2.07,2020/4/1,43.96,未拔出
03无排行有提醒,皖AT0591,322.93,34174.8,46.17,13.78,23.43,399,454,3,1,1.61,2020/4/1,45.58,未拔出
03无排行有提醒,皖AT0632,281.83,16088.48,41.18,12.07,23.35,108,149,47,0,6.11,2020/4/1,69.6,未拔出
03无排行有提醒,皖AT0621,234.51,21052.95,29.34,9.26,25.33,222,145,11,1,0.83,2020/4/1,46.87,未拔出
03无排行有提醒,皖AT0631,200.51,19056.67,25.77,7.94,25.25,233,236,0,0,0,2020/4/1,59.66,未拔出
03无排行有提醒,皖AT0579,149.44,26171.62,18.56,6.58,22.71,0,0,0,1,5.58,2020/4/1,9.76,未拔出
03无排行有提醒,皖AT0596,102.21,24449.04,12.89,3.84,26.62,88,104,2,0,0,2020/4/1,67.09,未拔出
03无排行有提醒,粤STC809,12.2,2585.46,15.31,2.77,4.4,3,4,5,0,1.15,2020/4/1,93.66,未拔出
03无排行有提醒,1.2212E+16,0,0.14,0,0,0,0,0,0,0,0,2020/4/1,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2020/4/1,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2020/4/1,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2020/4/1,0,拔出
03无排行有提醒,皖AT0563,0,20198.08,0,0,0,0,0,0,0,0,2020/4/1,100,未拔出
03无排行有提醒,粤B2X562,0,3406.52,0,0,0,0,0,0,0,0,2020/4/1,100,未拔出
03无排行有提醒,皖AT0633,0,15243.41,0,0,0,0,0,0,0,0,2020/4/1,100,未拔出
03无排行有提醒,粤BS207S,0,3885.93,0,0,0,0,0,0,0,0,2020/4/1,100,未拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2020/4/1,100,未拔出
03无排行有提醒,皖AT0539,0,9817.49,0,0,0,0,0,0,0,0,2020/4/1,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2020/4/1,100,未拔出
03无排行有提醒,渝D865V3,0,2255.16,0,0,0,0,0,0,0,0,2020/4/1,100,未拔出
03无排行有提醒,皖AT0589,384.69,32719.92,44.98,15.12,25.44,59,154,5,0,4.13,2020/4/2,66.69,未拔出
03无排行有提醒,皖AT0549,338.35,39536.51,43.39,11.63,29.09,50,61,701,1,3.71,2020/4/2,41.81,未拔出
03无排行有提醒,皖AT0632,326.86,16415.34,47.86,16.01,20.42,166,105,55,2,3.86,2020/4/2,56.1,未拔出
03无排行有提醒,皖AT0591,297.98,34472.78,40.32,12.89,23.12,224,287,2,0,1.89,2020/4/2,51.85,未拔出
03无排行有提醒,皖AT0579,226.78,26398.4,28.34,10.11,22.43,0,0,0,2,12.94,2020/4/2,29.63,未拔出
03无排行有提醒,皖AT0631,187.39,19244.17,23.02,7.32,25.6,184,217,1,0,1.72,2020/4/2,47.38,未拔出
03无排行有提醒,皖AT0563,123.95,20322.03,14.45,4.38,28.3,20,33,4,1,3.93,2020/4/2,5.89,未拔出
03无排行有提醒,皖AT0621,119.31,21172.26,14.55,4.69,25.44,131,86,2,1,1.1,2020/4/2,17.98,未拔出
03无排行有提醒,皖AT0596,10.73,24459.77,2.16,0.92,11.66,15,16,0,0,0,2020/4/2,91.97,未拔出
03无排行有提醒,粤STC809,2.96,2588.42,6.09,1.13,2.62,0,0,0,0,0.59,2020/4/2,97.41,未拔出
03无排行有提醒,1.2212E+16,0,0.14,0,0,0,0,0,0,0,0,2020/4/2,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2020/4/2,100,未拔出
