部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
03无排行有提醒,皖AT0549,381.44,29551.42,45.66,12.44,30.66,22,56,535,0,3.04,2020/3/1,50.62,未拔出
03无排行有提醒,皖AT0579,87.04,21063.97,12.72,4.34,20.06,0,0,0,1,0,2020/3/1,87.12,未拔出
03无排行有提醒,皖AT0591,85.4,25327.81,13.82,4.33,19.72,135,147,5,0,0,2020/3/1,71.85,未拔出
03无排行有提醒,皖AT0589,55.07,22780.94,6.33,1.89,29.14,7,32,0,0,0.37,2020/3/1,80.16,未拔出
03无排行有提醒,皖AT0596,20.34,17777.22,2.78,0.95,21.41,9,11,0,0,0,2020/3/1,93.89,未拔出
03无排行有提醒,渝D865V3,0,2255.16,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
03无排行有提醒,皖AT0632,0,11104.75,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
03无排行有提醒,皖AT0631,0,14936.6,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
03无排行有提醒,皖AT0539,0,9817.49,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
03无排行有提醒,皖AT0621,0,19284.07,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
03无排行有提醒,皖AT0563,0,16332.79,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
03无排行有提醒,粤B2X562,0,3406.52,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
03无排行有提醒,1.2212E+16,0,0.14,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2020/3/1,0,拔出
03无排行有提醒,皖AT0633,0,15243.41,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
03无排行有提醒,粤BS207S,0,3885.93,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
03无排行有提醒,粤STC809,0,2374.24,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
03无排行有提醒,皖AT0591,388.27,25716.08,46.39,7.13,54.46,107,120,0,0,1.17,2020/3/2,63.49,未拔出
03无排行有提醒,皖AT0549,267.13,29818.55,36.19,11.85,22.54,32,48,531,1,2.51,2020/3/2,46.82,未拔出
03无排行有提醒,皖AT0596,238.77,18015.99,25.8,5.48,43.57,52,77,2,0,0.77,2020/3/2,66.06,未拔出
03无排行有提醒,皖AT0589,186.89,22967.83,21.14,7.03,26.58,13,88,8,0,0,2020/3/2,70.27,未拔出
03无排行有提醒,皖AT0579,137.63,21201.6,19.96,6.94,19.83,0,0,0,0,0,2020/3/2,91.74,未拔出
03无排行有提醒,皖AT0631,92.4,15029.12,11.05,3.4,27.18,50,73,0,0,0,2020/3/2,67.11,未拔出
03无排行有提醒,渝D865V3,0,2255.16,0,0,0,0,0,0,0,0,2020/3/2,100,未拔出
03无排行有提醒,皖AT0632,0,11104.75,0,0,0,0,0,0,0,0,2020/3/2,100,未拔出
03无排行有提醒,皖AT0539,0,9817.49,0,0,0,0,0,0,0,0,2020/3/2,100,未拔出
03无排行有提醒,皖AT0621,0,19284.07,0,0,0,0,0,0,0,0,2020/3/2,100,未拔出
03无排行有提醒,皖AT0563,0,16332.79,0,0,0,0,0,0,0,0,2020/3/2,100,未拔出
03无排行有提醒,粤B2X562,0,3406.52,0,0,0,0,0,0,0,0,2020/3/2,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2020/3/2,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2020/3/2,100,未拔出
03无排行有提醒,1.2212E+16,0,0.14,0,0,0,0,0,0,0,0,2020/3/2,100,未拔出
