部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
03无排行有提醒,皖AT0621,18.41,19222.97,2.55,0.87,21.16,29,18,2,0,0,2020/2/1,80.09,未拔出
03无排行有提醒,皖AT0589,6.11,21967.05,1.02,0.39,15.67,0,2,0,0,0,2020/2/1,97.27,未拔出
03无排行有提醒,粤BS207S,5.03,3831.28,0.85,0.6,8.38,0,0,0,0,0,2020/2/1,99.21,未拔出
03无排行有提醒,皖AT0591,2.17,22035.05,1.15,0.47,4.62,1,0,0,0,0,2020/2/1,98.09,未拔出
03无排行有提醒,皖AT0549,0,27089.86,0,0,0,0,0,0,0,0,2020/2/1,100,未拔出
03无排行有提醒,皖AT0579,0,19382.31,0,0,0,0,0,0,0,0,2020/2/1,100,未拔出
03无排行有提醒,皖AT0539,0,9817.49,0,0,0,0,0,0,0,0,2020/2/1,100,未拔出
03无排行有提醒,皖AT0632,0,11104.75,0,0,0,0,0,0,0,0,2020/2/1,100,未拔出
03无排行有提醒,皖AT0631,0,14750.15,0,0,0,0,0,0,0,0,2020/2/1,100,未拔出
03无排行有提醒,皖AT0596,0,16864.32,0,0,0,0,0,0,0,0,2020/2/1,100,未拔出
03无排行有提醒,皖AT0563,0,16332.79,0,0,0,0,0,0,0,0,2020/2/1,100,未拔出
03无排行有提醒,粤B2X562,0,3406.52,0,0,0,0,0,0,0,0,2020/2/1,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2020/2/1,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2020/2/1,100,未拔出
03无排行有提醒,1.22E+16,0,0.14,0,0,0,0,0,0,0,0,2020/2/1,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2020/2/1,0,拔出
03无排行有提醒,皖AT0633,0,15243.41,0,0,0,0,0,0,0,0,2020/2/1,100,未拔出
03无排行有提醒,渝D865V3,0,2255.16,0,0,0,0,0,0,0,0,2020/2/1,100,未拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2020/2/1,100,未拔出
03无排行有提醒,粤STC809,0,2374.24,0,0,0,0,0,0,0,0,2020/2/1,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2020/2/1,100,未拔出
03无排行有提醒,皖AT0579,0.01,19382.32,0.45,0.25,0.04,0,0,0,0,0,2020/2/2,99.25,未拔出
03无排行有提醒,皖AT0539,0,9817.49,0,0,0,0,0,0,0,0,2020/2/2,100,未拔出
03无排行有提醒,皖AT0549,0,27089.86,0,6.75,0,0,0,0,1,0,2020/2/2,0,未拔出
03无排行有提醒,皖AT0563,0,16332.79,0,0,0,0,0,0,0,0,2020/2/2,100,未拔出
03无排行有提醒,皖AT0591,0,22035.05,0,0,0,0,0,0,0,0,2020/2/2,100,未拔出
03无排行有提醒,皖AT0631,0,14750.15,0,0,0,0,0,0,0,0,2020/2/2,100,未拔出
03无排行有提醒,皖AT0596,0,16864.32,0,0,0,0,0,0,0,0,2020/2/2,100,未拔出
03无排行有提醒,皖AT0621,0,19222.97,0,0,0,0,0,0,0,0,2020/2/2,100,未拔出
03无排行有提醒,皖AT0589,0,21967.05,0,0,0,0,0,0,0,0,2020/2/2,100,未拔出
03无排行有提醒,皖AT0632,0,11104.75,0,0,0,0,0,0,0,0,2020/2/2,100,未拔出
03无排行有提醒,皖AT0633,0,15243.41,0,0,0,0,0,0,0,0,2020/2/2,100,未拔出
03无排行有提醒,粤B2X562,0,3406.52,0,0,0,0,0,0,0,0,2020/2/2,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2020/2/2,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2020/2/2,100,未拔出
03无排行有提醒,1.22E+16,0,0.14,0,0,0,0,0,0,0,0,2020/2/2,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2020/2/2,0,拔出
