部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
03无排行有提醒,皖AT0596,342.73,59109.65,48.48,11.75,29.17,109,207,11,0,2.84,2020/8/1,53.57,未拔出
03无排行有提醒,皖AT0591,339.47,83674.13,49.89,14.83,22.89,113,254,0,2,1.96,2020/8/1,48.89,未拔出
03无排行有提醒,皖AT0631,300.82,48414.52,44.38,11.74,25.62,113,237,1,2,1.46,2020/8/1,33.17,未拔出
03无排行有提醒,皖AT0632,290.07,65525.71,41.26,10.46,27.73,123,187,59,0,6.58,2020/8/1,54.8,未拔出
03无排行有提醒,皖AT0621,273.57,55796.78,39.73,10.52,26,254,177,9,1,0.38,2020/8/1,54.45,未拔出
03无排行有提醒,粤STC809,0.88,2948.26,19.89,4.33,0.2,1,0,0,0,0.79,2020/8/1,98.84,未拔出
03无排行有提醒,渝D865V3,0,2257.35,0,0,0,0,0,0,0,0,2020/8/1,100,未拔出
03无排行有提醒,皖AT0579,0,53663.92,0,0,0,0,0,0,0,0,2020/8/1,100,未拔出
03无排行有提醒,皖AT0589,0,48591.72,0,0,0,0,0,0,0,0,2020/8/1,100,未拔出
03无排行有提醒,皖AT0539,0,9817.49,0,0,0,0,0,0,0,0,2020/8/1,100,未拔出
03无排行有提醒,皖AT0563,0,45657.18,0,0,0,0,0,0,0,0,2020/8/1,100,未拔出
03无排行有提醒,皖AT0549,0,77510.28,0,0,0,0,0,0,0,0,2020/8/1,100,未拔出
03无排行有提醒,粤B2X562,0,3406.52,0,0,0,0,0,0,0,0,2020/8/1,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2020/8/1,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2020/8/1,100,未拔出
03无排行有提醒,皖AT0633,0,15243.41,0,0,0,0,0,0,0,0,2020/8/1,100,未拔出
03无排行有提醒,粤BS207S,0,3885.93,0,0,0,0,0,0,0,0,2020/8/1,100,未拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2020/8/1,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2020/8/1,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2020/8/1,0,拔出
03无排行有提醒,皖AT0591,446.83,84120.96,61.93,18.06,24.74,175,384,5,1,4.99,2020/8/2,20.12,未拔出
03无排行有提醒,皖AT0596,363.46,59473.11,55.49,15.17,23.96,107,237,8,1,3.07,2020/8/2,44.68,未拔出
03无排行有提醒,皖AT0621,293.54,56090.32,42.32,11.12,26.4,209,144,16,1,1.4,2020/8/2,43.9,未拔出
03无排行有提醒,皖AT0632,270.58,65796.29,38.66,8.81,30.71,105,224,63,0,4.64,2020/8/2,52.5,未拔出
03无排行有提醒,皖AT0631,134.48,48549.12,19.53,5.14,26.16,29,92,0,0,0,2020/8/2,66.71,未拔出
03无排行有提醒,皖AT0563,95.18,45752.36,13.51,4.17,22.82,7,30,3,0,0,2020/8/2,70.16,未拔出
03无排行有提醒,皖AT0589,0,48591.72,0,0,0,0,0,0,0,0,2020/8/2,100,未拔出
03无排行有提醒,渝D865V3,0,2257.35,0,0,0,0,0,0,0,0,2020/8/2,100,未拔出
03无排行有提醒,皖AT0549,0,77510.28,0,0,0,0,0,0,0,0,2020/8/2,100,未拔出
03无排行有提醒,皖AT0539,0,9817.49,0,0,0,0,0,0,0,0,2020/8/2,100,未拔出
03无排行有提醒,皖AT0579,0,53663.92,0,0,0,0,0,0,0,0,2020/8/2,100,未拔出
03无排行有提醒,皖AT0633,0,15243.41,0,0,0,0,0,0,0,0,2020/8/2,100,未拔出
