部门,车牌号,油耗,,,碳排放（KG）,日期
01有排行有提醒,皖AT0568,21.19,0.73,3.088,47.7673456,2020/10/4
01有排行有提醒,皖AT0642,1.4,0.73,3.088,3.155936,2020/10/4
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/10/4
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/10/4
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/10/4
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/10/4
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/10/4
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/10/4
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/10/4
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/10/4
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/10/4
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/10/4
01有排行有提醒,粤B3R80W,0,0.73,3.088,0,2020/10/4
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/10/4
01有排行有提醒,粤BT2220,0,0.73,3.088,0,2020/10/4
01有排行有提醒,皖AT0628,62.47,0.73,3.088,140.8223728,2020/10/5
01有排行有提醒,皖AT0568,59.73,0.73,3.088,134.6457552,2020/10/5
01有排行有提醒,皖AT0665,48.75,0.73,3.088,109.8942,2020/10/5
01有排行有提醒,皖AT0599,33.57,0.73,3.088,75.6748368,2020/10/5
01有排行有提醒,皖AT0553,39.34,0.73,3.088,88.6818016,2020/10/5
01有排行有提醒,皖AT0650,24.84,0.73,3.088,55.9953216,2020/10/5
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/10/5
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/10/5
01有排行有提醒,皖AT0642,0,0.73,3.088,0,2020/10/5
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/10/5
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/10/5
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/10/5
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/10/5
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/10/5
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/10/5
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/10/5
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/10/5
01有排行有提醒,粤B3R80W,0,0.73,3.088,0,2020/10/5
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/10/5
01有排行有提醒,粤BT2220,0,0.73,3.088,0,2020/10/5
01有排行有提醒,皖AT0568,60.93,0.73,3.088,137.3508432,2020/10/6
01有排行有提醒,皖AT0628,49.22,0.73,3.088,110.9536928,2020/10/6
01有排行有提醒,皖AT0650,33.21,0.73,3.088,74.8633104,2020/10/6
01有排行有提醒,皖AT0553,42.92,0.73,3.088,96.7519808,2020/10/6
01有排行有提醒,皖AT0665,35.93,0.73,3.088,80.9948432,2020/10/6
01有排行有提醒,皖AT0599,29.39,0.73,3.088,66.2521136,2020/10/6
01有排行有提醒,皖AT0642,3.89,0.73,3.088,8.7689936,2020/10/6
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/10/6
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/10/6
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/10/6
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/10/6
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/10/6
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/10/6
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/10/6
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/10/6
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/10/6
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/10/6
01有排行有提醒,粤B3R80W,0,0.73,3.088,0,2020/10/6
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/10/6
01有排行有提醒,粤BT2220,0,0.73,3.088,0,2020/10/6
01有排行有提醒,皖AT0568,53.91,0.73,3.088,121.5260784,2020/10/7
01有排行有提醒,皖AT0665,43.71,0.73,3.088,98.5328304,2020/10/7
01有排行有提醒,皖AT0599,36.67,0.73,3.088,82.6629808,2020/10/7
01有排行有提醒,皖AT0553,38.7,0.73,3.088,87.239088,2020/10/7
01有排行有提醒,皖AT0650,23.54,0.73,3.088,53.0648096,2020/10/7
01有排行有提醒,皖AT0628,26.22,0.73,3.088,59.1061728,2020/10/7
01有排行有提醒,皖AT0642,3.67,0.73,3.088,8.2730608,2020/10/7
01有排行有提醒,粤BT2220,4.06,0.73,3.088,9.1522144,2020/10/7
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/10/7
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/10/7
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/10/7
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/10/7
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/10/7
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/10/7
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/10/7
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/10/7
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/10/7
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/10/7
01有排行有提醒,粤B3R80W,0,0.73,3.088,0,2020/10/7
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/10/7
01有排行有提醒,皖AT0568,69.1,0.73,3.088,155.767984,2020/10/8
01有排行有提醒,皖AT0650,31.95,0.73,3.088,72.022968,2020/10/8
01有排行有提醒,皖AT0665,44.57,0.73,3.088,100.4714768,2020/10/8
01有排行有提醒,皖AT0553,40.57,0.73,3.088,91.4545168,2020/10/8
01有排行有提醒,皖AT0628,33.72,0.73,3.088,76.0129728,2020/10/8
01有排行有提醒,皖AT0599,27.97,0.73,3.088,63.0510928,2020/10/8
01有排行有提醒,皖AT0642,7.34,0.73,3.088,16.5461216,2020/10/8
01有排行有提醒,粤BT2220,0.05,0.73,3.088,0.112712,2020/10/8
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/10/8
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/10/8
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/10/8
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/10/8
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/10/8
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/10/8
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/10/8
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/10/8
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/10/8
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/10/8
01有排行有提醒,粤B3R80W,0,0.73,3.088,0,2020/10/8
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/10/8
01有排行有提醒,皖AT0568,55.92,0.73,3.088,126.0571008,2020/10/9
01有排行有提醒,皖AT0628,51.18,0.73,3.088,115.3720032,2020/10/9
01有排行有提醒,皖AT0650,33.76,0.73,3.088,76.1031424,2020/10/9
01有排行有提醒,皖AT0665,37.4,0.73,3.088,84.308576,2020/10/9
01有排行有提醒,皖AT0599,25.52,0.73,3.088,57.5282048,2020/10/9
01有排行有提醒,皖AT0553,31.95,0.73,3.088,72.022968,2020/10/9
01有排行有提醒,皖AT0642,6.53,0.73,3.088,14.7201872,2020/10/9
01有排行有提醒,粤BT2220,14.44,0.73,3.088,32.5512256,2020/10/9
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/10/9
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/10/9
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/10/9
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/10/9
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/10/9
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/10/9
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/10/9
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/10/9
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/10/9
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/10/9
01有排行有提醒,粤B3R80W,0,0.73,3.088,0,2020/10/9
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/10/9
01有排行有提醒,皖AT0568,57.74,0.73,3.088,130.1598176,2020/10/10
01有排行有提醒,皖AT0650,30.89,0.73,3.088,69.6334736,2020/10/10
01有排行有提醒,皖AT0665,42.87,0.73,3.088,96.6392688,2020/10/10
01有排行有提醒,皖AT0553,38.81,0.73,3.088,87.4870544,2020/10/10
01有排行有提醒,皖AT0628,29.55,0.73,3.088,66.612792,2020/10/10
01有排行有提醒,皖AT0599,21.09,0.73,3.088,47.5419216,2020/10/10
01有排行有提醒,皖AT0642,8.83,0.73,3.088,19.9049392,2020/10/10
01有排行有提醒,粤BT2220,9.72,0.73,3.088,21.9112128,2020/10/10
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/10/10
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/10/10
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/10/10
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/10/10
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/10/10
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/10/10
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/10/10
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/10/10
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/10/10
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/10/10
01有排行有提醒,粤B3R80W,0,0.73,3.088,0,2020/10/10
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/10/10
01有排行有提醒,皖AT0568,66.62,0.73,3.088,150.1774688,2020/10/11
01有排行有提醒,皖AT0665,45.43,0.73,3.088,102.4101232,2020/10/11
01有排行有提醒,皖AT0650,24.53,0.73,3.088,55.2965072,2020/10/11
01有排行有提醒,皖AT0628,34.24,0.73,3.088,77.1851776,2020/10/11
01有排行有提醒,皖AT0553,31.4,0.73,3.088,70.783136,2020/10/11
01有排行有提醒,皖AT0599,25.03,0.73,3.088,56.4236272,2020/10/11
01有排行有提醒,皖AT0642,6.36,0.73,3.088,14.3369664,2020/10/11
01有排行有提醒,粤BT2220,6.47,0.73,3.088,14.5849328,2020/10/11
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/10/11
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/10/11
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/10/11
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/10/11
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/10/11
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/10/11
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/10/11
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/10/11
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/10/11
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/10/11
01有排行有提醒,粤B3R80W,0,0.73,3.088,0,2020/10/11
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/10/11
01有排行有提醒,皖AT0628,60.16,0.73,3.088,135.6150784,2020/10/12
01有排行有提醒,皖AT0568,44.08,0.73,3.088,99.3668992,2020/10/12
01有排行有提醒,皖AT0650,30.96,0.73,3.088,69.7912704,2020/10/12
01有排行有提醒,皖AT0599,32.14,0.73,3.088,72.4512736,2020/10/12
01有排行有提醒,皖AT0665,40.42,0.73,3.088,91.1163808,2020/10/12
01有排行有提醒,皖AT0553,37.32,0.73,3.088,84.1282368,2020/10/12
01有排行有提醒,皖AT0642,6.58,0.73,3.088,14.8328992,2020/10/12
01有排行有提醒,粤BT2220,11.91,0.73,3.088,26.8479984,2020/10/12
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/10/12
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/10/12
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/10/12
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/10/12
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/10/12
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/10/12
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/10/12
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/10/12
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/10/12
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/10/12
01有排行有提醒,粤B3R80W,0,0.73,3.088,0,2020/10/12
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/10/12
01有排行有提醒,皖AT0628,53.16,0.73,3.088,119.8353984,2020/10/13
01有排行有提醒,皖AT0568,49.58,0.73,3.088,111.7652192,2020/10/13
01有排行有提醒,皖AT0650,31.86,0.73,3.088,71.8200864,2020/10/13
01有排行有提醒,皖AT0665,42.42,0.73,3.088,95.6248608,2020/10/13
01有排行有提醒,皖AT0553,36.1,0.73,3.088,81.378064,2020/10/13
01有排行有提醒,皖AT0599,24.12,0.73,3.088,54.3722688,2020/10/13
01有排行有提醒,粤BT2220,14.73,0.73,3.088,33.2049552,2020/10/13
01有排行有提醒,皖AT0642,6.85,0.73,3.088,15.441544,2020/10/13
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/10/13
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/10/13
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/10/13
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/10/13
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/10/13
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/10/13
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/10/13
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/10/13
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/10/13
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/10/13
01有排行有提醒,粤B3R80W,0,0.73,3.088,0,2020/10/13
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/10/13
01有排行有提醒,皖AT0568,50.68,0.73,3.088,114.2448832,2020/10/14
01有排行有提醒,皖AT0628,49.39,0.73,3.088,111.3369136,2020/10/14
01有排行有提醒,皖AT0665,44.63,0.73,3.088,100.6067312,2020/10/14
01有排行有提醒,皖AT0553,39.83,0.73,3.088,89.7863792,2020/10/14
01有排行有提醒,皖AT0650,27.35,0.73,3.088,61.653464,2020/10/14
01有排行有提醒,皖AT0599,23.46,0.73,3.088,52.8844704,2020/10/14
01有排行有提醒,皖AT0642,6.78,0.73,3.088,15.2837472,2020/10/14
01有排行有提醒,粤BT2220,10.27,0.73,3.088,23.1510448,2020/10/14
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/10/14
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/10/14
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/10/14
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/10/14
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/10/14
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/10/14
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/10/14
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/10/14
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/10/14
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/10/14
01有排行有提醒,粤B3R80W,0,0.73,3.088,0,2020/10/14
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/10/14
01有排行有提醒,皖AT0568,58.09,0.73,3.088,130.9488016,2020/10/15
01有排行有提醒,皖AT0650,39.1,0.73,3.088,88.140784,2020/10/15
01有排行有提醒,皖AT0553,36.74,0.73,3.088,82.8207776,2020/10/15
01有排行有提醒,皖AT0628,32.16,0.73,3.088,72.4963584,2020/10/15
01有排行有提醒,皖AT0599,25,0.73,3.088,56.356,2020/10/15
01有排行有提醒,皖AT0642,11.88,0.73,3.088,26.7803712,2020/10/15
01有排行有提醒,粤BT2220,12.22,0.73,3.088,27.5468128,2020/10/15
01有排行有提醒,皖AT0665,3.56,0.73,3.088,8.0250944,2020/10/15
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/10/15
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/10/15
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/10/15
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/10/15
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/10/15
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/10/15
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/10/15
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/10/15
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/10/15
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/10/15
01有排行有提醒,粤B3R80W,0,0.73,3.088,0,2020/10/15
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/10/15
01有排行有提醒,皖AT0628,60.07,0.73,3.088,135.4121968,2020/10/16
01有排行有提醒,皖AT0568,58.66,0.73,3.088,132.2337184,2020/10/16
01有排行有提醒,皖AT0665,53.03,0.73,3.088,119.5423472,2020/10/16
01有排行有提醒,皖AT0650,33.96,0.73,3.088,76.5539904,2020/10/16
01有排行有提醒,皖AT0553,38.45,0.73,3.088,86.675528,2020/10/16
01有排行有提醒,皖AT0599,23.9,0.73,3.088,53.876336,2020/10/16
01有排行有提醒,粤BT2220,16.55,0.73,3.088,37.307672,2020/10/16
01有排行有提醒,皖AT0642,3.18,0.73,3.088,7.1684832,2020/10/16
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/10/16
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/10/16
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/10/16
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/10/16
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/10/16
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/10/16
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/10/16
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/10/16
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/10/16
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/10/16
01有排行有提醒,粤B3R80W,0,0.73,3.088,0,2020/10/16
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/10/16
