部门,车牌号,油耗,,,碳排放,日期
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2019/9/21
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2019/9/21
01有排行有提醒,粤L39ES3,10.16,0.73,3.088,22.9030784,2019/9/22
01有排行有提醒,粤B3R80W,4.62,0.73,3.088,10.4145888,2019/9/22
01有排行有提醒,粤BT2220,3.09,0.73,3.088,6.9656016,2019/9/22
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2019/9/22
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2019/9/22
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2019/9/22
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2019/9/22
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2019/9/22
01有排行有提醒,粤L39ES3,11.29,0.73,3.088,25.4503696,2019/9/23
01有排行有提醒,粤B3R80W,4.64,0.73,3.088,10.4596736,2019/9/23
01有排行有提醒,粤BT2220,13.7,0.73,3.088,30.883088,2019/9/23
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2019/9/23
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2019/9/23
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2019/9/23
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2019/9/23
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2019/9/23
01有排行有提醒,粤BT2220,11.32,0.73,3.088,25.5179968,2019/9/24
01有排行有提醒,粤L39ES3,3.25,0.73,3.088,7.32628,2019/9/24
01有排行有提醒,粤B3R80W,0.06,0.73,3.088,0.1352544,2019/9/24
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2019/9/24
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2019/9/24
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2019/9/24
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2019/9/24
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2019/9/24
01有排行有提醒,粤BT2220,14.47,0.73,3.088,32.6188528,2019/9/25
01有排行有提醒,粤L39ES3,4.23,0.73,3.088,9.5354352,2019/9/25
01有排行有提醒,粤B3R80W,0.21,0.73,3.088,0.4733904,2019/9/25
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2019/9/25
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2019/9/25
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2019/9/25
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2019/9/25
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2019/9/25
01有排行有提醒,粤BT2220,17.92,0.73,3.088,40.3959808,2019/9/26
01有排行有提醒,粤L39ES3,1.59,0.73,3.088,3.5842416,2019/9/26
01有排行有提醒,粤B2K335,0.4,0.73,3.088,0.901696,2019/9/26
01有排行有提醒,粤B3R80W,0.05,0.73,3.088,0.112712,2019/9/26
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2019/9/26
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2019/9/26
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2019/9/26
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2019/9/26
01有排行有提醒,粤BT2220,22.75,0.73,3.088,51.28396,2019/9/27
01有排行有提醒,粤L39ES3,7.85,0.73,3.088,17.695784,2019/9/27
01有排行有提醒,粤B3R80W,0.14,0.73,3.088,0.3155936,2019/9/27
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2019/9/27
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2019/9/27
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2019/9/27
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2019/9/27
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2019/9/27
01有排行有提醒,粤L39ES3,13.3,0.73,3.088,29.981392,2019/9/28
01有排行有提醒,粤B2K335,5.4,0.73,3.088,12.172896,2019/9/28
01有排行有提醒,粤B3R80W,0.02,0.73,3.088,0.0450848,2019/9/28
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2019/9/28
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2019/9/28
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2019/9/28
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2019/9/28
01有排行有提醒,粤BT2220,0,0.73,3.088,0,2019/9/28
01有排行有提醒,粤B2K335,4.38,0.73,3.088,9.8735712,2019/9/29
01有排行有提醒,粤BT2220,6.5,0.73,3.088,14.65256,2019/9/29
01有排行有提醒,粤B3R80W,0.06,0.73,3.088,0.1352544,2019/9/29
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2019/9/29
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2019/9/29
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2019/9/29
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2019/9/29
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2019/9/29
01有排行有提醒,粤L39ES3,10.16,0.73,3.088,22.9030784,2019/9/30
01有排行有提醒,粤B2K335,8.85,0.73,3.088,19.950024,2019/9/30
01有排行有提醒,粤BT2220,12.81,0.73,3.088,28.8768144,2019/9/30
01有排行有提醒,粤B3R80W,0.03,0.73,3.088,0.0676272,2019/9/30
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2019/9/30
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2019/9/30
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2019/9/30
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2019/9/30
