部门,车牌号,油耗,,,碳排放（KG）,日期
01有排行有提醒,皖AT0553,41.89,0.73,3.088,94.4301136,2020/9/3
01有排行有提醒,皖AT0599,31.4,0.73,3.088,70.783136,2020/9/3
01有排行有提醒,皖AT0628,29.05,0.73,3.088,65.485672,2020/9/3
01有排行有提醒,皖AT0642,9.16,0.73,3.088,20.6488384,2020/9/3
01有排行有提醒,粤BT2220,11.52,0.73,3.088,25.9688448,2020/9/3
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/9/3
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/9/3
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/9/3
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/9/3
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/9/3
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/9/3
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/9/3
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/9/3
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/9/3
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/9/3
01有排行有提醒,粤B3R80W,0,0.73,3.088,0,2020/9/3
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/9/3
01有排行有提醒,皖AT0568,62.4,0.73,3.088,140.664576,2020/9/4
01有排行有提醒,皖AT0628,54.17,0.73,3.088,122.1121808,2020/9/4
01有排行有提醒,皖AT0650,35.7,0.73,3.088,80.476368,2020/9/4
01有排行有提醒,皖AT0665,50.73,0.73,3.088,114.3575952,2020/9/4
01有排行有提醒,皖AT0553,42.59,0.73,3.088,96.0080816,2020/9/4
01有排行有提醒,皖AT0599,32.2,0.73,3.088,72.586528,2020/9/4
01有排行有提醒,粤BT2220,19.47,0.73,3.088,43.8900528,2020/9/4
01有排行有提醒,皖AT0642,1.73,0.73,3.088,3.8998352,2020/9/4
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/9/4
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/9/4
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/9/4
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/9/4
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/9/4
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/9/4
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/9/4
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/9/4
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/9/4
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/9/4
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/9/4
01有排行有提醒,粤B3R80W,0,0.73,3.088,0,2020/9/4
01有排行有提醒,皖AT0628,58.48,0.73,3.088,131.8279552,2020/9/5
01有排行有提醒,皖AT0568,52.7,0.73,3.088,118.798448,2020/9/5
01有排行有提醒,皖AT0650,33.42,0.73,3.088,75.3367008,2020/9/5
01有排行有提醒,皖AT0665,52.22,0.73,3.088,117.7164128,2020/9/5
01有排行有提醒,皖AT0553,40.3,0.73,3.088,90.845872,2020/9/5
01有排行有提醒,皖AT0599,27.56,0.73,3.088,62.1268544,2020/9/5
01有排行有提醒,皖AT0642,9.62,0.73,3.088,21.6857888,2020/9/5
01有排行有提醒,粤BT2220,6.75,0.73,3.088,15.21612,2020/9/5
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/9/5
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/9/5
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/9/5
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/9/5
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/9/5
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/9/5
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/9/5
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/9/5
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/9/5
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/9/5
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/9/5
01有排行有提醒,粤B3R80W,0,0.73,3.088,0,2020/9/5
01有排行有提醒,皖AT0568,66.69,0.73,3.088,150.3352656,2020/9/6
01有排行有提醒,皖AT0628,54.27,0.73,3.088,122.3376048,2020/9/6
01有排行有提醒,皖AT0665,52,0.73,3.088,117.22048,2020/9/6
01有排行有提醒,皖AT0650,31.17,0.73,3.088,70.2646608,2020/9/6
01有排行有提醒,皖AT0553,43.36,0.73,3.088,97.7438464,2020/9/6
01有排行有提醒,皖AT0599,31.62,0.73,3.088,71.2790688,2020/9/6
01有排行有提醒,皖AT0642,7.44,0.73,3.088,16.7715456,2020/9/6
01有排行有提醒,粤BT2220,4.3,0.73,3.088,9.693232,2020/9/6
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/9/6
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/9/6
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/9/6
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/9/6
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/9/6
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/9/6
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/9/6
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/9/6
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/9/6
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/9/6
01有排行有提醒,粤B3R80W,0,0.73,3.088,0,2020/9/6
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/9/6
01有排行有提醒,皖AT0628,53.93,0.73,3.088,121.5711632,2020/9/7
01有排行有提醒,皖AT0568,54.31,0.73,3.088,122.4277744,2020/9/7
01有排行有提醒,皖AT0665,52.91,0.73,3.088,119.2718384,2020/9/7
01有排行有提醒,皖AT0650,38.13,0.73,3.088,85.9541712,2020/9/7
01有排行有提醒,皖AT0553,45.68,0.73,3.088,102.9736832,2020/9/7
01有排行有提醒,皖AT0599,28.76,0.73,3.088,64.8319424,2020/9/7
01有排行有提醒,皖AT0642,7.04,0.73,3.088,15.8698496,2020/9/7
01有排行有提醒,粤BT2220,14.82,0.73,3.088,33.4078368,2020/9/7
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/9/7
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/9/7
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/9/7
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/9/7
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/9/7
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/9/7
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/9/7
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/9/7
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/9/7
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/9/7
01有排行有提醒,粤B3R80W,0,0.73,3.088,0,2020/9/7
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/9/7
01有排行有提醒,皖AT0628,54.08,0.73,3.088,121.9092992,2020/9/8
01有排行有提醒,皖AT0568,54.4,0.73,3.088,122.630656,2020/9/8
01有排行有提醒,皖AT0650,40.42,0.73,3.088,91.1163808,2020/9/8
01有排行有提醒,皖AT0553,44.6,0.73,3.088,100.539104,2020/9/8
01有排行有提醒,皖AT0665,46.89,0.73,3.088,105.7013136,2020/9/8
01有排行有提醒,皖AT0599,25.86,0.73,3.088,58.2946464,2020/9/8
01有排行有提醒,皖AT0642,6.5,0.73,3.088,14.65256,2020/9/8
01有排行有提醒,粤BT2220,14.6,0.73,3.088,32.911904,2020/9/8
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/9/8
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/9/8
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/9/8
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/9/8
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/9/8
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/9/8
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/9/8
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/9/8
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/9/8
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/9/8
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/9/8
01有排行有提醒,粤B3R80W,0,0.73,3.088,0,2020/9/8
01有排行有提醒,皖AT0568,63.29,0.73,3.088,142.6708496,2020/9/9
01有排行有提醒,皖AT0628,55.8,0.73,3.088,125.786592,2020/9/9
01有排行有提醒,皖AT0650,33.6,0.73,3.088,75.742464,2020/9/9
01有排行有提醒,皖AT0665,45.62,0.73,3.088,102.8384288,2020/9/9
01有排行有提醒,皖AT0553,42.79,0.73,3.088,96.4589296,2020/9/9
01有排行有提醒,皖AT0599,29.07,0.73,3.088,65.5307568,2020/9/9
01有排行有提醒,皖AT0642,6.72,0.73,3.088,15.1484928,2020/9/9
01有排行有提醒,粤BT2220,13.43,0.73,3.088,30.2744432,2020/9/9
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/9/9
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/9/9
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/9/9
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/9/9
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/9/9
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/9/9
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/9/9
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/9/9
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/9/9
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/9/9
01有排行有提醒,粤B3R80W,0,0.73,3.088,0,2020/9/9
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/9/9
01有排行有提醒,皖AT0568,52.2,0.73,3.088,117.671328,2020/9/10
01有排行有提醒,皖AT0628,44.99,0.73,3.088,101.4182576,2020/9/10
01有排行有提醒,皖AT0665,42.8,0.73,3.088,96.481472,2020/9/10
01有排行有提醒,皖AT0599,29.44,0.73,3.088,66.3648256,2020/9/10
01有排行有提醒,皖AT0553,34.83,0.73,3.088,78.5151792,2020/9/10
01有排行有提醒,皖AT0650,21.91,0.73,3.088,49.3903984,2020/9/10
01有排行有提醒,皖AT0642,6.94,0.73,3.088,15.6444256,2020/9/10
01有排行有提醒,粤BT2220,13.52,0.73,3.088,30.4773248,2020/9/10
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/9/10
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/9/10
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/9/10
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/9/10
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/9/10
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/9/10
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/9/10
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/9/10
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/9/10
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/9/10
01有排行有提醒,粤B3R80W,0,0.73,3.088,0,2020/9/10
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/9/10
01有排行有提醒,皖AT0568,56.72,0.73,3.088,127.8604928,2020/9/11
01有排行有提醒,皖AT0628,55.42,0.73,3.088,124.9299808,2020/9/11
01有排行有提醒,皖AT0650,32.89,0.73,3.088,74.1419536,2020/9/11
01有排行有提醒,皖AT0665,44.3,0.73,3.088,99.862832,2020/9/11
01有排行有提醒,皖AT0553,38.48,0.73,3.088,86.7431552,2020/9/11
01有排行有提醒,皖AT0599,29.98,0.73,3.088,67.5821152,2020/9/11
01有排行有提醒,皖AT0642,6.99,0.73,3.088,15.7571376,2020/9/11
01有排行有提醒,粤BT2220,18.79,0.73,3.088,42.3571696,2020/9/11
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/9/11
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/9/11
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/9/11
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/9/11
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/9/11
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/9/11
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/9/11
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/9/11
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/9/11
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/9/11
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/9/11
01有排行有提醒,粤B3R80W,0,0.73,3.088,0,2020/9/11
01有排行有提醒,皖AT0568,62.21,0.73,3.088,140.2362704,2020/9/12
01有排行有提醒,皖AT0628,52.73,0.73,3.088,118.8660752,2020/9/12
01有排行有提醒,皖AT0650,35.55,0.73,3.088,80.138232,2020/9/12
01有排行有提醒,皖AT0665,45.35,0.73,3.088,102.229784,2020/9/12
01有排行有提醒,皖AT0553,41.69,0.73,3.088,93.9792656,2020/9/12
01有排行有提醒,皖AT0599,28.19,0.73,3.088,63.5470256,2020/9/12
01有排行有提醒,皖AT0642,6.57,0.73,3.088,14.8103568,2020/9/12
01有排行有提醒,粤BT2220,10.87,0.73,3.088,24.5035888,2020/9/12
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/9/12
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/9/12
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/9/12
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/9/12
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/9/12
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/9/12
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/9/12
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/9/12
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/9/12
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/9/12
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/9/12
01有排行有提醒,粤B3R80W,0,0.73,3.088,0,2020/9/12
01有排行有提醒,皖AT0568,57.27,0.73,3.088,129.1003248,2020/9/13
01有排行有提醒,皖AT0628,52.75,0.73,3.088,118.91116,2020/9/13
01有排行有提醒,皖AT0665,44.86,0.73,3.088,101.1252064,2020/9/13
01有排行有提醒,皖AT0650,30.89,0.73,3.088,69.6334736,2020/9/13
01有排行有提醒,皖AT0599,28.09,0.73,3.088,63.3216016,2020/9/13
01有排行有提醒,皖AT0553,37.08,0.73,3.088,83.5872192,2020/9/13
01有排行有提醒,皖AT0642,6.87,0.73,3.088,15.4866288,2020/9/13
01有排行有提醒,粤BT2220,5.99,0.73,3.088,13.5028976,2020/9/13
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/9/13
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/9/13
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/9/13
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/9/13
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/9/13
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/9/13
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/9/13
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/9/13
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/9/13
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/9/13
01有排行有提醒,粤B3R80W,0,0.73,3.088,0,2020/9/13
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/9/13
01有排行有提醒,皖AT0665,42.97,0.73,3.088,96.8646928,2020/9/14
01有排行有提醒,皖AT0568,40.62,0.73,3.088,91.5672288,2020/9/14
01有排行有提醒,皖AT0553,38.25,0.73,3.088,86.22468,2020/9/14
01有排行有提醒,皖AT0650,24.66,0.73,3.088,55.5895584,2020/9/14
01有排行有提醒,皖AT0599,19.82,0.73,3.088,44.6790368,2020/9/14
01有排行有提醒,皖AT0628,18.29,0.73,3.088,41.2300496,2020/9/14
01有排行有提醒,皖AT0642,6.8,0.73,3.088,15.328832,2020/9/14
01有排行有提醒,粤BT2220,14.47,0.73,3.088,32.6188528,2020/9/14
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/9/14
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/9/14
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/9/14
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/9/14
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/9/14
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/9/14
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/9/14
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/9/14
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/9/14
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/9/14
01有排行有提醒,粤B3R80W,0,0.73,3.088,0,2020/9/14
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/9/14
01有排行有提醒,皖AT0568,53.71,0.73,3.088,121.0752304,2020/9/15
01有排行有提醒,皖AT0665,50.42,0.73,3.088,113.6587808,2020/9/15
01有排行有提醒,皖AT0553,36.36,0.73,3.088,81.9641664,2020/9/15
01有排行有提醒,皖AT0599,26.83,0.73,3.088,60.4812592,2020/9/15
01有排行有提醒,皖AT0628,29.68,0.73,3.088,66.9058432,2020/9/15
01有排行有提醒,皖AT0650,21.52,0.73,3.088,48.5112448,2020/9/15
01有排行有提醒,皖AT0642,14.63,0.73,3.088,32.9795312,2020/9/15
01有排行有提醒,粤BT2220,19.8,0.73,3.088,44.633952,2020/9/15
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/9/15
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/9/15
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/9/15
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/9/15
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/9/15
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/9/15
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/9/15
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/9/15
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/9/15
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/9/15
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/9/15
01有排行有提醒,粤B3R80W,0,0.73,3.088,0,2020/9/15
01有排行有提醒,皖AT0568,58.56,0.73,3.088,132.0082944,2020/9/16
01有排行有提醒,皖AT0628,43.95,0.73,3.088,99.073848,2020/9/16
01有排行有提醒,皖AT0650,33.08,0.73,3.088,74.5702592,2020/9/16
01有排行有提醒,皖AT0665,45.15,0.73,3.088,101.778936,2020/9/16
01有排行有提醒,皖AT0599,30.68,0.73,3.088,69.1600832,2020/9/16
01有排行有提醒,皖AT0553,25.67,0.73,3.088,57.8663408,2020/9/16
01有排行有提醒,皖AT0642,6.75,0.73,3.088,15.21612,2020/9/16
01有排行有提醒,粤BT2220,17.72,0.73,3.088,39.9451328,2020/9/16
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/9/16
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/9/16
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/9/16
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/9/16
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/9/16
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/9/16
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/9/16
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/9/16
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/9/16
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/9/16
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/9/16
01有排行有提醒,粤B3R80W,0,0.73,3.088,0,2020/9/16
01有排行有提醒,皖AT0568,55.77,0.73,3.088,125.7189648,2020/9/17
01有排行有提醒,皖AT0628,48.91,0.73,3.088,110.2548784,2020/9/17
01有排行有提醒,皖AT0650,34.21,0.73,3.088,77.1175504,2020/9/17
01有排行有提醒,皖AT0665,46.25,0.73,3.088,104.2586,2020/9/17
01有排行有提醒,皖AT0553,38.43,0.73,3.088,86.6304432,2020/9/17
01有排行有提醒,皖AT0599,25.78,0.73,3.088,58.1143072,2020/9/17
01有排行有提醒,皖AT0642,7.42,0.73,3.088,16.7264608,2020/9/17
01有排行有提醒,粤BT2220,19.5,0.73,3.088,43.95768,2020/9/17
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/9/17
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/9/17
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/9/17
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/9/17
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/9/17
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/9/17
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/9/17
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/9/17
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/9/17
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/9/17
01有排行有提醒,粤B3R80W,0,0.73,3.088,0,2020/9/17
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/9/17
01有排行有提醒,皖AT0650,44.88,0.73,3.088,101.1702912,2020/9/18
01有排行有提醒,皖AT0568,48.08,0.73,3.088,108.3838592,2020/9/18
01有排行有提醒,皖AT0665,45.3,0.73,3.088,102.117072,2020/9/18
01有排行有提醒,皖AT0628,41.21,0.73,3.088,92.8972304,2020/9/18
01有排行有提醒,皖AT0599,26.27,0.73,3.088,59.2188848,2020/9/18
01有排行有提醒,皖AT0553,34.29,0.73,3.088,77.2978896,2020/9/18
01有排行有提醒,皖AT0642,7.21,0.73,3.088,16.2530704,2020/9/18
01有排行有提醒,粤BT2220,16.17,0.73,3.088,36.4510608,2020/9/18
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/9/18
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/9/18
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/9/18
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/9/18
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/9/18
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/9/18
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/9/18
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/9/18
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/9/18
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/9/18
01有排行有提醒,粤B3R80W,0,0.73,3.088,0,2020/9/18
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/9/18
01有排行有提醒,皖AT0628,52.07,0.73,3.088,117.3782768,2020/9/19
01有排行有提醒,皖AT0650,35.98,0.73,3.088,81.1075552,2020/9/19
01有排行有提醒,皖AT0568,40.47,0.73,3.088,91.2290928,2020/9/19
01有排行有提醒,皖AT0553,38.75,0.73,3.088,87.3518,2020/9/19
01有排行有提醒,皖AT0665,40.17,0.73,3.088,90.5528208,2020/9/19
01有排行有提醒,皖AT0599,27.24,0.73,3.088,61.4054976,2020/9/19
01有排行有提醒,皖AT0642,11.53,0.73,3.088,25.9913872,2020/9/19
01有排行有提醒,粤BT2220,11.04,0.73,3.088,24.8868096,2020/9/19
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/9/19
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/9/19
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/9/19
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/9/19
