部门,车牌号,油耗,,,碳排放,日期
01有排行有提醒,粤BT2220,12.93,0.73,3.088,29.1473232,2019/8/16
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2019/8/16
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2019/8/16
01有排行有提醒,粤B2K335,23.16,0.73,3.088,52.2081984,2019/8/17
01有排行有提醒,粤LBY602,2.23,0.73,3.088,5.0269552,2019/8/17
01有排行有提醒,粤BT2220,0.25,0.73,3.088,0.56356,2019/8/17
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2019/8/17
01有排行有提醒,粤LBY602,12.38,0.73,3.088,27.9074912,2019/8/18
01有排行有提醒,粤B2K335,6.23,0.73,3.088,14.0439152,2019/8/18
01有排行有提醒,粤BT2220,12.03,0.73,3.088,27.1185072,2019/8/18
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2019/8/18
01有排行有提醒,粤LBY602,5.96,0.73,3.088,13.4352704,2019/8/19
01有排行有提醒,粤BT2220,14.47,0.73,3.088,32.6188528,2019/8/19
01有排行有提醒,粤B2K335,1.36,0.73,3.088,3.0657664,2019/8/19
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2019/8/19
01有排行有提醒,粤BT2220,10.03,0.73,3.088,22.6100272,2019/8/20
01有排行有提醒,粤B2K335,4.58,0.73,3.088,10.3244192,2019/8/20
01有排行有提醒,粤L39ES3,1.75,0.73,3.088,3.94492,2019/8/20
01有排行有提醒,粤B048RX,0.89,0.73,3.088,2.0062736,2019/8/20
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2019/8/20
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2019/8/20
01有排行有提醒,粤BT2220,15.9,0.73,3.088,35.842416,2019/8/21
01有排行有提醒,粤B3R80W,5.82,0.73,3.088,13.1196768,2019/8/21
01有排行有提醒,粤B048RX,5.16,0.73,3.088,11.6318784,2019/8/21
01有排行有提醒,粤B2K335,2.47,0.73,3.088,5.5679728,2019/8/21
01有排行有提醒,粤L39ES3,1.32,0.73,3.088,2.9755968,2019/8/21
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2019/8/21
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2019/8/21
01有排行有提醒,粤B3R80W,12.69,0.73,3.088,28.6063056,2019/8/22
01有排行有提醒,粤BT2220,13.32,0.73,3.088,30.0264768,2019/8/22
01有排行有提醒,粤B2K335,2.52,0.73,3.088,5.6806848,2019/8/22
01有排行有提醒,粤L39ES3,2.61,0.73,3.088,5.8835664,2019/8/22
01有排行有提醒,粤B048RX,1.87,0.73,3.088,4.2154288,2019/8/22
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2019/8/22
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2019/8/22
01有排行有提醒,粤B3R80W,7.3,0.73,3.088,16.455952,2019/8/23
01有排行有提醒,粤B2K335,7.46,0.73,3.088,16.8166304,2019/8/23
01有排行有提醒,粤BT2220,11.45,0.73,3.088,25.811048,2019/8/23
01有排行有提醒,粤L39ES3,2.5,0.73,3.088,5.6356,2019/8/23
01有排行有提醒,粤B048RX,1.27,0.73,3.088,2.8628848,2019/8/23
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2019/8/23
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2019/8/23
01有排行有提醒,粤BT2220,16.98,0.73,3.088,38.2769952,2019/8/24
01有排行有提醒,粤LBY602,4.22,0.73,3.088,9.5128928,2019/8/24
01有排行有提醒,粤B2K335,2.63,0.73,3.088,5.9286512,2019/8/24
01有排行有提醒,粤B048RX,4.34,0.73,3.088,9.7834016,2019/8/24
01有排行有提醒,粤B3R80W,0.25,0.73,3.088,0.56356,2019/8/24
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2019/8/24
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2019/8/24
01有排行有提醒,粤L39ES3,9.89,0.73,3.088,22.2944336,2019/8/25
01有排行有提醒,粤B2K335,4.21,0.73,3.088,9.4903504,2019/8/25
01有排行有提醒,粤LBY602,4.62,0.73,3.088,10.4145888,2019/8/25
01有排行有提醒,粤BT2220,13.33,0.73,3.088,30.0490192,2019/8/25
01有排行有提醒,粤B048RX,3.65,0.73,3.088,8.227976,2019/8/25
01有排行有提醒,粤B3R80W,1.33,0.73,3.088,2.9981392,2019/8/25
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2019/8/25
01有排行有提醒,粤BT2220,14.82,0.73,3.088,33.4078368,2019/8/26
01有排行有提醒,粤B2K335,3.51,0.73,3.088,7.9123824,2019/8/26
01有排行有提醒,粤B048RX,3.3,0.73,3.088,7.438992,2019/8/26
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2019/8/26
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2019/8/26
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2019/8/26
01有排行有提醒,粤B3R80W,0,0.73,3.088,0,2019/8/26
01有排行有提醒,粤L39ES3,9.7,0.73,3.088,21.866128,2019/8/27
01有排行有提醒,粤BT2220,14.05,0.73,3.088,31.672072,2019/8/27
01有排行有提醒,粤B2K335,3.25,0.73,3.088,7.32628,2019/8/27
01有排行有提醒,粤B048RX,4.8,0.73,3.088,10.820352,2019/8/27
01有排行有提醒,粤B3R80W,1.09,0.73,3.088,2.4571216,2019/8/27
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2019/8/27
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2019/8/27
01有排行有提醒,粤LBY602,4.62,0.73,3.088,10.4145888,2019/8/28
01有排行有提醒,粤BT2220,12.85,0.73,3.088,28.966984,2019/8/28
01有排行有提醒,粤L39ES3,4.09,0.73,3.088,9.2198416,2019/8/28
01有排行有提醒,粤B2K335,2.16,0.73,3.088,4.8691584,2019/8/28
01有排行有提醒,粤B048RX,3.52,0.73,3.088,7.9349248,2019/8/28
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2019/8/28
01有排行有提醒,粤B3R80W,0.09,0.73,3.088,0.2028816,2019/8/28
01有排行有提醒,粤B3R80W,21.7,0.73,3.088,48.917008,2019/8/29
01有排行有提醒,粤B2K335,6.44,0.73,3.088,14.5173056,2019/8/29
01有排行有提醒,粤BT2220,18.06,0.73,3.088,40.7115744,2019/8/29
01有排行有提醒,粤LBY602,3.82,0.73,3.088,8.6111968,2019/8/29
01有排行有提醒,粤B048RX,4.42,0.73,3.088,9.9637408,2019/8/29
01有排行有提醒,粤L39ES3,3.76,0.73,3.088,8.4759424,2019/8/29
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2019/8/29
01有排行有提醒,粤B2K335,9.02,0.73,3.088,20.3332448,2019/8/30
01有排行有提醒,粤BT2220,16.55,0.73,3.088,37.307672,2019/8/30
01有排行有提醒,粤B048RX,3.73,0.73,3.088,8.4083152,2019/8/30
01有排行有提醒,粤B3R80W,0.77,0.73,3.088,1.7357648,2019/8/30
01有排行有提醒,粤LBY602,0.12,0.73,3.088,0.2705088,2019/8/30
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2019/8/30
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2019/8/30
