部门,车牌号,油耗,,,碳排放（KG）,日期
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/7/2
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/7/2
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/7/2
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/7/2
01有排行有提醒,皖AT0665,52.77,0.73,3.088,118.9562448,2020/7/3
01有排行有提醒,皖AT0650,37.83,0.73,3.088,85.2778992,2020/7/3
01有排行有提醒,皖AT0568,42.7,0.73,3.088,96.256048,2020/7/3
01有排行有提醒,皖AT0553,33.01,0.73,3.088,74.4124624,2020/7/3
01有排行有提醒,皖AT0628,33.96,0.73,3.088,76.5539904,2020/7/3
01有排行有提醒,皖AT0599,23.65,0.73,3.088,53.312776,2020/7/3
01有排行有提醒,粤BT2220,17.46,0.73,3.088,39.3590304,2020/7/3
01有排行有提醒,皖AT0642,3.98,0.73,3.088,8.9718752,2020/7/3
01有排行有提醒,粤B3R80W,0.95,0.73,3.088,2.141528,2020/7/3
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/7/3
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/7/3
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/7/3
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/7/3
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/7/3
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/7/3
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/7/3
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/7/3
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/7/3
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/7/3
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/7/3
01有排行有提醒,皖AT0568,61.42,0.73,3.088,138.4554208,2020/7/4
01有排行有提醒,皖AT0628,55.3,0.73,3.088,124.659472,2020/7/4
01有排行有提醒,皖AT0665,45.01,0.73,3.088,101.4633424,2020/7/4
01有排行有提醒,皖AT0599,35.24,0.73,3.088,79.4394176,2020/7/4
01有排行有提醒,皖AT0650,24.26,0.73,3.088,54.6878624,2020/7/4
01有排行有提醒,粤B3R80W,2.28,0.73,3.088,5.1396672,2020/7/4
01有排行有提醒,粤BT2220,5.32,0.73,3.088,11.9925568,2020/7/4
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/7/4
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/7/4
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/7/4
01有排行有提醒,皖AT0642,0,0.73,3.088,0,2020/7/4
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/7/4
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/7/4
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/7/4
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/7/4
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/7/4
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/7/4
01有排行有提醒,皖AT0553,0,0.73,3.088,0,2020/7/4
01有排行有提醒,粤L39ES3,0.27,0.73,3.088,0.6086448,2020/7/4
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/7/4
01有排行有提醒,皖AT0665,51.09,0.73,3.088,115.1691216,2020/7/5
01有排行有提醒,皖AT0553,28.4,0.73,3.088,64.020416,2020/7/5
01有排行有提醒,皖AT0568,41.29,0.73,3.088,93.0775696,2020/7/5
01有排行有提醒,皖AT0650,28.83,0.73,3.088,64.9897392,2020/7/5
01有排行有提醒,皖AT0628,29.31,0.73,3.088,66.0717744,2020/7/5
01有排行有提醒,皖AT0599,23.7,0.73,3.088,53.425488,2020/7/5
01有排行有提醒,粤B3R80W,1.11,0.73,3.088,2.5022064,2020/7/5
01有排行有提醒,粤L39ES3,0.22,0.73,3.088,0.4959328,2020/7/5
01有排行有提醒,皖AT0642,0,0.73,3.088,0,2020/7/5
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/7/5
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/7/5
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/7/5
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/7/5
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/7/5
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/7/5
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/7/5
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/7/5
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/7/5
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/7/5
01有排行有提醒,粤BT2220,0,0.73,3.088,0,2020/7/5
01有排行有提醒,皖AT0568,53.66,0.73,3.088,120.9625184,2020/7/6
01有排行有提醒,皖AT0665,49.41,0.73,3.088,111.3819984,2020/7/6
01有排行有提醒,皖AT0650,35.78,0.73,3.088,80.6567072,2020/7/6
01有排行有提醒,皖AT0599,38.8,0.73,3.088,87.464512,2020/7/6
01有排行有提醒,皖AT0553,40.25,0.73,3.088,90.73316,2020/7/6
01有排行有提醒,粤B3R80W,5.44,0.73,3.088,12.2630656,2020/7/6
01有排行有提醒,皖AT0628,0.75,0.73,3.088,1.69068,2020/7/6
01有排行有提醒,皖AT0642,0,0.73,3.088,0,2020/7/6
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/7/6
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/7/6
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/7/6
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/7/6
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/7/6
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/7/6
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/7/6
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/7/6
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/7/6
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/7/6
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/7/6
01有排行有提醒,粤BT2220,0,0.73,3.088,0,2020/7/6
01有排行有提醒,皖AT0628,58.25,0.73,3.088,131.30948,2020/7/7
01有排行有提醒,皖AT0650,38.24,0.73,3.088,86.2021376,2020/7/7
01有排行有提醒,皖AT0568,52.06,0.73,3.088,117.3557344,2020/7/7
01有排行有提醒,皖AT0599,40.05,0.73,3.088,90.282312,2020/7/7
01有排行有提醒,皖AT0665,50.59,0.73,3.088,114.0420016,2020/7/7
01有排行有提醒,皖AT0553,41.27,0.73,3.088,93.0324848,2020/7/7
01有排行有提醒,粤B3R80W,1.28,0.73,3.088,2.8854272,2020/7/7
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/7/7
01有排行有提醒,皖AT0642,0,0.73,3.088,0,2020/7/7
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/7/7
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/7/7
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/7/7
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/7/7
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/7/7
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/7/7
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/7/7
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/7/7
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/7/7
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/7/7
01有排行有提醒,粤BT2220,0,0.73,3.088,0,2020/7/7
01有排行有提醒,皖AT0568,62.79,0.73,3.088,141.5437296,2020/7/8
01有排行有提醒,皖AT0650,40.81,0.73,3.088,91.9955344,2020/7/8
01有排行有提醒,皖AT0665,53.32,0.73,3.088,120.1960768,2020/7/8
01有排行有提醒,皖AT0628,50.89,0.73,3.088,114.7182736,2020/7/8
01有排行有提醒,皖AT0599,43.15,0.73,3.088,97.270456,2020/7/8
01有排行有提醒,皖AT0553,40.86,0.73,3.088,92.1082464,2020/7/8
01有排行有提醒,粤B3R80W,1.02,0.73,3.088,2.2993248,2020/7/8
01有排行有提醒,皖AT0642,0,0.73,3.088,0,2020/7/8
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/7/8
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/7/8
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/7/8
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/7/8
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/7/8
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/7/8
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/7/8
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/7/8
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/7/8
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/7/8
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/7/8
01有排行有提醒,粤BT2220,0,0.73,3.088,0,2020/7/8
01有排行有提醒,皖AT0599,45.79,0.73,3.088,103.2216496,2020/7/9
01有排行有提醒,皖AT0665,54.26,0.73,3.088,122.3150624,2020/7/9
01有排行有提醒,皖AT0568,55.02,0.73,3.088,124.0282848,2020/7/9
01有排行有提醒,皖AT0628,53.14,0.73,3.088,119.7903136,2020/7/9
01有排行有提醒,皖AT0650,31.59,0.73,3.088,71.2114416,2020/7/9
01有排行有提醒,皖AT0553,37.3,0.73,3.088,84.083152,2020/7/9
01有排行有提醒,粤B3R80W,0.89,0.73,3.088,2.0062736,2020/7/9
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/7/9
01有排行有提醒,皖AT0642,0,0.73,3.088,0,2020/7/9
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/7/9
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/7/9
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/7/9
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/7/9
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/7/9
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/7/9
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/7/9
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/7/9
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/7/9
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/7/9
01有排行有提醒,粤BT2220,0,0.73,3.088,0,2020/7/9
01有排行有提醒,皖AT0568,60.12,0.73,3.088,135.5249088,2020/7/10
01有排行有提醒,皖AT0650,38.41,0.73,3.088,86.5853584,2020/7/10
01有排行有提醒,皖AT0628,49.28,0.73,3.088,111.0889472,2020/7/10
01有排行有提醒,皖AT0665,45.49,0.73,3.088,102.5453776,2020/7/10
01有排行有提醒,皖AT0553,41.37,0.73,3.088,93.2579088,2020/7/10
01有排行有提醒,皖AT0599,25.91,0.73,3.088,58.4073584,2020/7/10
01有排行有提醒,粤B3R80W,3.64,0.73,3.088,8.2054336,2020/7/10
01有排行有提醒,皖AT0642,0,0.73,3.088,0,2020/7/10
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/7/10
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/7/10
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/7/10
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/7/10
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/7/10
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/7/10
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/7/10
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/7/10
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/7/10
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/7/10
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/7/10
01有排行有提醒,粤BT2220,0,0.73,3.088,0,2020/7/10
01有排行有提醒,皖AT0568,56.5,0.73,3.088,127.36456,2020/7/11
01有排行有提醒,皖AT0628,49.67,0.73,3.088,111.9681008,2020/7/11
01有排行有提醒,皖AT0599,38.41,0.73,3.088,86.5853584,2020/7/11
01有排行有提醒,皖AT0665,40.3,0.73,3.088,90.845872,2020/7/11
01有排行有提醒,皖AT0553,39.93,0.73,3.088,90.0118032,2020/7/11
01有排行有提醒,皖AT0650,24.42,0.73,3.088,55.0485408,2020/7/11
01有排行有提醒,皖AT0642,6.29,0.73,3.088,14.1791696,2020/7/11
01有排行有提醒,粤B3R80W,1.19,0.73,3.088,2.6825456,2020/7/11
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/7/11
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/7/11
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/7/11
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/7/11
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/7/11
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/7/11
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/7/11
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/7/11
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/7/11
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/7/11
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/7/11
01有排行有提醒,粤BT2220,0,0.73,3.088,0,2020/7/11
01有排行有提醒,皖AT0599,51.24,0.73,3.088,115.5072576,2020/7/12
01有排行有提醒,皖AT0568,55.46,0.73,3.088,125.0201504,2020/7/12
01有排行有提醒,皖AT0628,46.16,0.73,3.088,104.0557184,2020/7/12
01有排行有提醒,皖AT0553,42.46,0.73,3.088,95.7150304,2020/7/12
01有排行有提醒,皖AT0665,42.37,0.73,3.088,95.5121488,2020/7/12
01有排行有提醒,皖AT0650,28.97,0.73,3.088,65.3053328,2020/7/12
01有排行有提醒,皖AT0642,5.81,0.73,3.088,13.0971344,2020/7/12
01有排行有提醒,粤BT2220,5.61,0.73,3.088,12.6462864,2020/7/12
01有排行有提醒,粤B3R80W,1.14,0.73,3.088,2.5698336,2020/7/12
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/7/12
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/7/12
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/7/12
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/7/12
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/7/12
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/7/12
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/7/12
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/7/12
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/7/12
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/7/12
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/7/12
01有排行有提醒,皖AT0568,52.86,0.73,3.088,119.1591264,2020/7/13
01有排行有提醒,皖AT0599,40.89,0.73,3.088,92.1758736,2020/7/13
01有排行有提醒,皖AT0665,40.95,0.73,3.088,92.311128,2020/7/13
01有排行有提醒,皖AT0628,42.35,0.73,3.088,95.467064,2020/7/13
01有排行有提醒,皖AT0650,30.08,0.73,3.088,67.8075392,2020/7/13
01有排行有提醒,皖AT0553,38.53,0.73,3.088,86.8558672,2020/7/13
01有排行有提醒,粤BT2220,26.81,0.73,3.088,60.4361744,2020/7/13
01有排行有提醒,粤B3R80W,3.61,0.73,3.088,8.1378064,2020/7/13
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/7/13
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/7/13
01有排行有提醒,皖AT0642,0,0.73,3.088,0,2020/7/13
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/7/13
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/7/13
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/7/13
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/7/13
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/7/13
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/7/13
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/7/13
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/7/13
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/7/13
01有排行有提醒,皖AT0628,44.65,0.73,3.088,100.651816,2020/7/14
01有排行有提醒,皖AT0650,31.93,0.73,3.088,71.9778832,2020/7/14
01有排行有提醒,皖AT0568,42.86,0.73,3.088,96.6167264,2020/7/14
01有排行有提醒,皖AT0665,42.92,0.73,3.088,96.7519808,2020/7/14
01有排行有提醒,皖AT0599,28.24,0.73,3.088,63.6597376,2020/7/14
01有排行有提醒,皖AT0553,35.52,0.73,3.088,80.0706048,2020/7/14
01有排行有提醒,粤BT2220,17.52,0.73,3.088,39.4942848,2020/7/14
01有排行有提醒,粤B3R80W,3.08,0.73,3.088,6.9430592,2020/7/14
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/7/14
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/7/14
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/7/14
01有排行有提醒,皖AT0642,0,0.73,3.088,0,2020/7/14
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/7/14
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/7/14
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/7/14
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/7/14
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/7/14
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/7/14
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/7/14
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/7/14
