部门,车牌号,油耗,,,碳排放（KG）,日期
01有排行有提醒,皖AT0553,34.83,0.73,3.088,78.5151792,2020/6/3
01有排行有提醒,粤BT2220,14.99,0.73,3.088,33.7910576,2020/6/3
01有排行有提醒,皖AT0642,2.55,0.73,3.088,5.748312,2020/6/3
01有排行有提醒,粤B3R80W,1.83,0.73,3.088,4.1252592,2020/6/3
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/6/3
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/6/3
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/6/3
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/6/3
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/6/3
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/6/3
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/6/3
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/6/3
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/6/3
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/6/3
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/6/3
01有排行有提醒,皖AT0568,61.57,0.73,3.088,138.7935568,2020/6/4
01有排行有提醒,皖AT0628,53.95,0.73,3.088,121.616248,2020/6/4
01有排行有提醒,皖AT0650,52.49,0.73,3.088,118.3250576,2020/6/4
01有排行有提醒,皖AT0599,40.71,0.73,3.088,91.7701104,2020/6/4
01有排行有提醒,皖AT0665,45.77,0.73,3.088,103.1765648,2020/6/4
01有排行有提醒,皖AT0553,41.48,0.73,3.088,93.5058752,2020/6/4
01有排行有提醒,粤BT2220,16.06,0.73,3.088,36.2030944,2020/6/4
01有排行有提醒,皖AT0642,2.48,0.73,3.088,5.5905152,2020/6/4
01有排行有提醒,粤B3R80W,1,0.73,3.088,2.25424,2020/6/4
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/6/4
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/6/4
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/6/4
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/6/4
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/6/4
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/6/4
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/6/4
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/6/4
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/6/4
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/6/4
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/6/4
01有排行有提醒,皖AT0568,60.16,0.73,3.088,135.6150784,2020/6/5
01有排行有提醒,皖AT0628,53.43,0.73,3.088,120.4440432,2020/6/5
01有排行有提醒,皖AT0665,46.13,0.73,3.088,103.9880912,2020/6/5
01有排行有提醒,皖AT0650,35.29,0.73,3.088,79.5521296,2020/6/5
01有排行有提醒,皖AT0553,36.79,0.73,3.088,82.9334896,2020/6/5
01有排行有提醒,皖AT0599,22.52,0.73,3.088,50.7654848,2020/6/5
01有排行有提醒,粤BT2220,14.83,0.73,3.088,33.4303792,2020/6/5
01有排行有提醒,皖AT0642,3.08,0.73,3.088,6.9430592,2020/6/5
01有排行有提醒,粤B3R80W,2.04,0.73,3.088,4.5986496,2020/6/5
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/6/5
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/6/5
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/6/5
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/6/5
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/6/5
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/6/5
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/6/5
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/6/5
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/6/5
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/6/5
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/6/5
01有排行有提醒,皖AT0650,55.77,0.73,3.088,125.7189648,2020/6/6
01有排行有提醒,皖AT0568,52.52,0.73,3.088,118.3926848,2020/6/6
01有排行有提醒,皖AT0553,40.59,0.73,3.088,91.4996016,2020/6/6
01有排行有提醒,皖AT0599,33.92,0.73,3.088,76.4638208,2020/6/6
01有排行有提醒,皖AT0628,37.06,0.73,3.088,83.5421344,2020/6/6
01有排行有提醒,皖AT0665,26.6,0.73,3.088,59.962784,2020/6/6
01有排行有提醒,粤BT2220,7.62,0.73,3.088,17.1773088,2020/6/6
01有排行有提醒,皖AT0642,2.6,0.73,3.088,5.861024,2020/6/6
01有排行有提醒,粤B3R80W,1.1,0.73,3.088,2.479664,2020/6/6
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/6/6
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/6/6
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/6/6
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/6/6
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/6/6
01有排行有提醒,粤L39ES3,0.16,0.73,3.088,0.3606784,2020/6/6
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/6/6
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/6/6
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/6/6
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/6/6
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/6/6
01有排行有提醒,皖AT0628,62.57,0.73,3.088,141.0477968,2020/6/7
01有排行有提醒,皖AT0650,46.9,0.73,3.088,105.723856,2020/6/7
01有排行有提醒,皖AT0599,34.53,0.73,3.088,77.8389072,2020/6/7
01有排行有提醒,皖AT0568,37.7,0.73,3.088,84.984848,2020/6/7
01有排行有提醒,皖AT0553,34.58,0.73,3.088,77.9516192,2020/6/7
01有排行有提醒,皖AT0642,22.56,0.73,3.088,50.8556544,2020/6/7
01有排行有提醒,皖AT0665,30.77,0.73,3.088,69.3629648,2020/6/7
01有排行有提醒,粤BT2220,4.6,0.73,3.088,10.369504,2020/6/7
01有排行有提醒,粤B3R80W,1.46,0.73,3.088,3.2911904,2020/6/7
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/6/7
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/6/7
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/6/7
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/6/7
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/6/7
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/6/7
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/6/7
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/6/7
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/6/7
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/6/7
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/6/7
01有排行有提醒,皖AT0568,60.61,0.73,3.088,136.6294864,2020/6/8
01有排行有提醒,皖AT0665,45.28,0.73,3.088,102.0719872,2020/6/8
01有排行有提醒,皖AT0650,44.72,0.73,3.088,100.8096128,2020/6/8
01有排行有提醒,皖AT0553,41.79,0.73,3.088,94.2046896,2020/6/8
01有排行有提醒,皖AT0599,35.95,0.73,3.088,81.039928,2020/6/8
01有排行有提醒,皖AT0628,12.65,0.73,3.088,28.516136,2020/6/8
01有排行有提醒,粤BT2220,21.94,0.73,3.088,49.4580256,2020/6/8
01有排行有提醒,皖AT0642,4.1,0.73,3.088,9.242384,2020/6/8
01有排行有提醒,粤B3R80W,2.38,0.73,3.088,5.3650912,2020/6/8
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/6/8
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/6/8
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/6/8
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/6/8
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/6/8
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/6/8
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/6/8
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/6/8
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/6/8
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/6/8
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/6/8
01有排行有提醒,皖AT0599,53.59,0.73,3.088,120.8047216,2020/6/9
01有排行有提醒,皖AT0568,57.8,0.73,3.088,130.295072,2020/6/9
01有排行有提醒,皖AT0665,50.03,0.73,3.088,112.7796272,2020/6/9
01有排行有提醒,皖AT0628,37.2,0.73,3.088,83.857728,2020/6/9
01有排行有提醒,皖AT0553,31.77,0.73,3.088,71.6172048,2020/6/9
01有排行有提醒,粤BT2220,13.54,0.73,3.088,30.5224096,2020/6/9
01有排行有提醒,皖AT0650,5.4,0.73,3.088,12.172896,2020/6/9
01有排行有提醒,皖AT0642,3.2,0.73,3.088,7.213568,2020/6/9
01有排行有提醒,粤B3R80W,0.74,0.73,3.088,1.6681376,2020/6/9
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/6/9
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/6/9
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/6/9
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/6/9
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/6/9
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/6/9
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/6/9
01有排行有提醒,粤L39ES3,0.12,0.73,3.088,0.2705088,2020/6/9
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/6/9
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/6/9
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/6/9
01有排行有提醒,皖AT0568,50.38,0.73,3.088,113.5686112,2020/6/10
01有排行有提醒,皖AT0599,41.49,0.73,3.088,93.5284176,2020/6/10
01有排行有提醒,皖AT0665,41.48,0.73,3.088,93.5058752,2020/6/10
01有排行有提醒,皖AT0553,38.84,0.73,3.088,87.5546816,2020/6/10
01有排行有提醒,皖AT0628,29.94,0.73,3.088,67.4919456,2020/6/10
01有排行有提醒,皖AT0650,29.24,0.73,3.088,65.9139776,2020/6/10
01有排行有提醒,粤BT2220,19.09,0.73,3.088,43.0334416,2020/6/10
01有排行有提醒,皖AT0642,5.23,0.73,3.088,11.7896752,2020/6/10
01有排行有提醒,粤B3R80W,1.56,0.73,3.088,3.5166144,2020/6/10
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/6/10
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/6/10
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/6/10
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/6/10
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/6/10
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/6/10
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/6/10
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/6/10
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/6/10
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/6/10
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/6/10
01有排行有提醒,皖AT0628,63.84,0.73,3.088,143.9106816,2020/6/11
01有排行有提醒,皖AT0599,43.76,0.73,3.088,98.6455424,2020/6/11
01有排行有提醒,皖AT0568,52.84,0.73,3.088,119.1140416,2020/6/11
01有排行有提醒,皖AT0665,47.68,0.73,3.088,107.4821632,2020/6/11
01有排行有提醒,皖AT0553,34.82,0.73,3.088,78.4926368,2020/6/11
01有排行有提醒,粤BT2220,19.9,0.73,3.088,44.859376,2020/6/11
01有排行有提醒,皖AT0642,2.43,0.73,3.088,5.4778032,2020/6/11
01有排行有提醒,皖AT0650,3.04,0.73,3.088,6.8528896,2020/6/11
01有排行有提醒,粤B3R80W,0.94,0.73,3.088,2.1189856,2020/6/11
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/6/11
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/6/11
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/6/11
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/6/11
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/6/11
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/6/11
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/6/11
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/6/11
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/6/11
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/6/11
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/6/11
01有排行有提醒,皖AT0628,55.68,0.73,3.088,125.5160832,2020/6/12
01有排行有提醒,皖AT0599,47.93,0.73,3.088,108.0457232,2020/6/12
01有排行有提醒,皖AT0665,45.71,0.73,3.088,103.0413104,2020/6/12
01有排行有提醒,皖AT0568,45.82,0.73,3.088,103.2892768,2020/6/12
01有排行有提醒,皖AT0553,41.91,0.73,3.088,94.4751984,2020/6/12
01有排行有提醒,皖AT0650,16.47,0.73,3.088,37.1273328,2020/6/12
01有排行有提醒,粤BT2220,20.87,0.73,3.088,47.0459888,2020/6/12
01有排行有提醒,皖AT0642,2.6,0.73,3.088,5.861024,2020/6/12
01有排行有提醒,粤B3R80W,0.88,0.73,3.088,1.9837312,2020/6/12
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/6/12
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/6/12
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/6/12
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/6/12
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/6/12
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/6/12
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/6/12
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/6/12
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/6/12
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/6/12
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/6/12
01有排行有提醒,皖AT0650,37.92,0.73,3.088,85.4807808,2020/6/13
01有排行有提醒,皖AT0665,47.68,0.73,3.088,107.4821632,2020/6/13
01有排行有提醒,皖AT0568,51.61,0.73,3.088,116.3413264,2020/6/13
01有排行有提醒,皖AT0599,37.05,0.73,3.088,83.519592,2020/6/13
01有排行有提醒,皖AT0553,41.84,0.73,3.088,94.3174016,2020/6/13
01有排行有提醒,皖AT0628,26.69,0.73,3.088,60.1656656,2020/6/13
01有排行有提醒,粤B3R80W,8.49,0.73,3.088,19.1384976,2020/6/13
01有排行有提醒,皖AT0642,4.71,0.73,3.088,10.6174704,2020/6/13
01有排行有提醒,粤BT2220,7.55,0.73,3.088,17.019512,2020/6/13
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/6/13
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/6/13
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/6/13
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/6/13
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/6/13
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/6/13
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/6/13
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/6/13
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/6/13
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/6/13
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/6/13
01有排行有提醒,皖AT0568,59.63,0.73,3.088,134.4203312,2020/6/14
01有排行有提醒,皖AT0599,50.01,0.73,3.088,112.7345424,2020/6/14
01有排行有提醒,皖AT0650,29.68,0.73,3.088,66.9058432,2020/6/14
01有排行有提醒,皖AT0628,38.62,0.73,3.088,87.0587488,2020/6/14
01有排行有提醒,皖AT0553,38.6,0.73,3.088,87.013664,2020/6/14
01有排行有提醒,皖AT0665,41.18,0.73,3.088,92.8296032,2020/6/14
01有排行有提醒,皖AT0642,4.9,0.73,3.088,11.045776,2020/6/14
01有排行有提醒,粤B3R80W,1.9,0.73,3.088,4.283056,2020/6/14
01有排行有提醒,粤BT2220,2.81,0.73,3.088,6.3344144,2020/6/14
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/6/14
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/6/14
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/6/14
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/6/14
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/6/14
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/6/14
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/6/14
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/6/14
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/6/14
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/6/14
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/6/14
01有排行有提醒,皖AT0568,58.89,0.73,3.088,132.7521936,2020/6/15
01有排行有提醒,皖AT0628,48.99,0.73,3.088,110.4352176,2020/6/15
01有排行有提醒,皖AT0650,38.18,0.73,3.088,86.0668832,2020/6/15
01有排行有提醒,皖AT0599,43.2,0.73,3.088,97.383168,2020/6/15
01有排行有提醒,皖AT0665,43.38,0.73,3.088,97.7889312,2020/6/15
01有排行有提醒,皖AT0553,40.71,0.73,3.088,91.7701104,2020/6/15
01有排行有提醒,皖AT0642,5.96,0.73,3.088,13.4352704,2020/6/15
01有排行有提醒,粤BT2220,15.18,0.73,3.088,34.2193632,2020/6/15
01有排行有提醒,粤B3R80W,0.93,0.73,3.088,2.0964432,2020/6/15
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/6/15
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/6/15
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/6/15
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/6/15
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/6/15
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/6/15
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/6/15
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/6/15
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/6/15
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/6/15
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/6/15
01有排行有提醒,皖AT0568,61.27,0.73,3.088,138.1172848,2020/6/16
01有排行有提醒,皖AT0665,45.41,0.73,3.088,102.3650384,2020/6/16
01有排行有提醒,皖AT0628,48.1,0.73,3.088,108.428944,2020/6/16
01有排行有提醒,皖AT0553,38.78,0.73,3.088,87.4194272,2020/6/16
01有排行有提醒,皖AT0599,27.98,0.73,3.088,63.0736352,2020/6/16
01有排行有提醒,皖AT0650,20.6,0.73,3.088,46.437344,2020/6/16
01有排行有提醒,皖AT0642,7.07,0.73,3.088,15.9374768,2020/6/16
01有排行有提醒,粤BT2220,15.3,0.73,3.088,34.489872,2020/6/16
01有排行有提醒,粤B3R80W,2.17,0.73,3.088,4.8917008,2020/6/16
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/6/16
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/6/16
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/6/16
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/6/16
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/6/16
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/6/16
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/6/16
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/6/16
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/6/16
01有排行有提醒,粤L39ES3,0,0.73,3.088,0,2020/6/16
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/6/16
01有排行有提醒,皖AT0568,57.31,0.73,3.088,129.1904944,2020/6/17
01有排行有提醒,皖AT0628,54.03,0.73,3.088,121.7965872,2020/6/17
01有排行有提醒,皖AT0599,40.31,0.73,3.088,90.8684144,2020/6/17
01有排行有提醒,皖AT0650,32.15,0.73,3.088,72.473816,2020/6/17
01有排行有提醒,皖AT0665,44.17,0.73,3.088,99.5697808,2020/6/17
01有排行有提醒,皖AT0553,39.46,0.73,3.088,88.9523104,2020/6/17
01有排行有提醒,粤B3R80W,4.18,0.73,3.088,9.4227232,2020/6/17
01有排行有提醒,粤BT2220,25.39,0.73,3.088,57.2351536,2020/6/17
01有排行有提醒,皖AT0642,4.01,0.73,3.088,9.0395024,2020/6/17
01有排行有提醒,粤L39ES3,2.35,0.73,3.088,5.297464,2020/6/17
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/6/17
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/6/17
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/6/17
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/6/17
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/6/17
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/6/17
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/6/17
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/6/17
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/6/17
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/6/17
01有排行有提醒,皖AT0599,38.47,0.73,3.088,86.7206128,2020/6/18
01有排行有提醒,皖AT0650,30.75,0.73,3.088,69.31788,2020/6/18
01有排行有提醒,皖AT0628,42.27,0.73,3.088,95.2867248,2020/6/18
01有排行有提醒,皖AT0568,41.06,0.73,3.088,92.5590944,2020/6/18
01有排行有提醒,皖AT0553,34.82,0.73,3.088,78.4926368,2020/6/18
01有排行有提醒,皖AT0642,24.8,0.73,3.088,55.905152,2020/6/18
01有排行有提醒,皖AT0665,27.63,0.73,3.088,62.2846512,2020/6/18
01有排行有提醒,粤BT2220,17.52,0.73,3.088,39.4942848,2020/6/18
01有排行有提醒,粤B3R80W,1.82,0.73,3.088,4.1027168,2020/6/18
01有排行有提醒,皖AT0609,0,0.73,3.088,0,2020/6/18
01有排行有提醒,皖AT0547,0,0.73,3.088,0,2020/6/18
01有排行有提醒,皖AT0619,0,0.73,3.088,0,2020/6/18
01有排行有提醒,皖AT0600,0,0.73,3.088,0,2020/6/18
01有排行有提醒,粤BH218W,0,0.73,3.088,0,2020/6/18
01有排行有提醒,粤S45B27,0,0.73,3.088,0,2020/6/18
01有排行有提醒,粤LBY602,0,0.73,3.088,0,2020/6/18
01有排行有提醒,皖AT0626,0,0.73,3.088,0,2020/6/18
01有排行有提醒,粤B048RX,0,0.73,3.088,0,2020/6/18
01有排行有提醒,粤L39ES3,0.15,0.73,3.088,0.338136,2020/6/18
01有排行有提醒,粤B2K335,0,0.73,3.088,0,2020/6/18
01有排行有提醒,皖AT0568,54.26,0.73,3.088,122.3150624,2020/6/19
01有排行有提醒,皖AT0650,33.76,0.73,3.088,76.1031424,2020/6/19
01有排行有提醒,皖AT0628,48.19,0.73,3.088,108.6318256,2020/6/19
01有排行有提醒,皖AT0553,35.88,0.73,3.088,80.8821312,2020/6/19
01有排行有提醒,皖AT0642,23.83,0.73,3.088,53.7185392,2020/6/19
01有排行有提醒,皖AT0599,25.84,0.73,3.088,58.2495616,2020/6/19
01有排行有提醒,粤B3R80W,1.34,0.73,3.088,3.0206816,2020/6/19
01有排行有提醒,粤BT2220,3.71,0.73,3.088,8.3632304,2020/6/19
