部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
02有排行无提醒,皖AT0601,691.22,39448.19,69.02,10.22,67.63,65,64,1,0,5.7,2020/5/1,43.01,未拔出
02有排行无提醒,皖AT0541,462.98,60968.99,59.77,18.89,24.51,145,175,7,1,8.73,2020/5/1,60.44,未拔出
02有排行无提醒,皖AT0657,424.96,53755.3,51.91,15.21,27.94,288,465,24,1,5.89,2020/5/1,23.02,未拔出
02有排行无提醒,皖AT0576,197.67,43667.27,24.78,6.97,28.36,170,177,1,0,6.27,2020/5/1,48.73,未拔出
02有排行无提醒,皖AT0620,111.51,22031.96,15.44,4.67,23.88,3,21,1,0,0.18,2020/5/1,87.18,未拔出
02有排行无提醒,粤B9XN26,21.19,13426.74,2.64,0.95,22.31,16,20,1,0,0,2020/5/1,83.66,未拔出
02有排行无提醒,粤B3Q03K,10.06,23788.86,1.2,0.49,20.53,3,0,0,0,0.49,2020/5/1,87.33,未拔出
02有排行无提醒,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2020/5/1,100,未拔出
02有排行无提醒,粤JCL629,0,11505.78,0,0,0,0,0,0,0,0,2020/5/1,100,未拔出
02有排行无提醒,皖AT0641,0,2739.94,0,0,0,0,0,0,0,0,2020/5/1,0,未拔出
02有排行无提醒,皖AT0575,0,45095.47,0,0,0,0,0,0,0,0,2020/5/1,100,未拔出
02有排行无提醒,1.2212E+16,0,4.13,0,0,0,0,0,0,0,0,2020/5/1,100,未拔出
02有排行无提醒,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2020/5/1,100,未拔出
02有排行无提醒,皖AT0580,0,48638.31,0,0,0,0,0,0,0,0,2020/5/1,100,未拔出
02有排行无提醒,粤SL3H57,0,131.91,0,0,0,0,0,0,0,0,2020/5/1,100,未拔出
02有排行无提醒,粤BL05M1,0,4270.8,0,0,0,0,0,0,0,0,2020/5/1,100,未拔出
02有排行无提醒,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2020/5/1,100,未拔出
02有排行无提醒,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2020/5/1,0,未拔出
02有排行无提醒,皖AT0613,0,20772.74,0,0,0,0,0,0,0,0,2020/5/1,100,未拔出
02有排行无提醒,皖AT0543,0,96.3,0,0,0,0,0,0,0,0,2020/5/1,100,未拔出
02有排行无提醒,皖AT0601,473.89,39922.08,48.18,10.31,45.96,96,112,5,0,9.14,2020/5/2,39.91,未拔出
02有排行无提醒,皖AT0541,405.89,61374.88,54.16,16.31,24.89,136,186,9,1,4.74,2020/5/2,58.28,未拔出
02有排行无提醒,皖AT0620,348.62,22380.58,44.85,11.82,29.49,34,148,6,1,5.54,2020/5/2,48.62,未拔出
02有排行无提醒,皖AT0657,245.67,54000.97,28.92,8.83,27.82,127,212,2,0,1.55,2020/5/2,69.71,未拔出
02有排行无提醒,皖AT0576,126.4,43793.67,15.43,3.91,32.33,71,112,1,0,3.06,2020/5/2,35.81,未拔出
02有排行无提醒,粤B3Q03K,19.51,23808.37,2.03,0.89,21.92,2,2,0,0,0.63,2020/5/2,91.73,未拔出
02有排行无提醒,皖AT0575,0,45095.47,0,0,0,0,0,0,0,0,2020/5/2,100,未拔出
02有排行无提醒,粤JCL629,0,11505.78,0,0,0,0,0,0,0,0,2020/5/2,100,未拔出
02有排行无提醒,皖AT0641,0,2739.94,0,0,0,0,0,0,0,0,2020/5/2,0,未拔出
02有排行无提醒,皖AT0580,0,48638.31,0,0,0,0,0,0,0,0,2020/5/2,100,未拔出
02有排行无提醒,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2020/5/2,100,未拔出
02有排行无提醒,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2020/5/2,100,未拔出
02有排行无提醒,1.2212E+16,0,4.13,0,0,0,0,0,0,0,0,2020/5/2,100,未拔出
02有排行无提醒,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2020/5/2,100,未拔出
02有排行无提醒,粤SL3H57,0,131.91,0,0,0,0,0,0,0,0,2020/5/2,100,未拔出
02有排行无提醒,粤BL05M1,0,4270.8,0,0,0,0,0,0,0,0,2020/5/2,100,未拔出
02有排行无提醒,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2020/5/2,0,未拔出
02有排行无提醒,皖AT0543,0,96.3,0,0,0,0,0,0,0,0,2020/5/2,100,未拔出
