部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
02有排行无提醒,粤B3Q03K,120.8,10899.16,14.59,6.53,18.5,0,0,0,0,0,2019/11/1,93.64,未拔出
02有排行无提醒,粤JCL629,70.15,5492.55,4.28,2.07,33.89,5,22,1,0,0.45,2019/11/1,87.33,未拔出
02有排行无提醒,粤B9XN26,40.52,4528.88,8.73,4.55,8.91,14,22,1,0,0,2019/11/1,92.59,未拔出
02有排行无提醒,粤B7U0H5,10.55,826.19,1.59,0.84,12.56,2,6,0,0,0.07,2019/11/1,92.68,未拔出
02有排行无提醒,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2019/11/1,0,未拔出
02有排行无提醒,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2019/11/1,100,未拔出
02有排行无提醒,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2019/11/1,100,未拔出
02有排行无提醒,粤B9XN26,104.54,4633.42,13.63,4.68,22.34,89,66,0,0,0,2019/11/2,61.31,未拔出
02有排行无提醒,粤B3Q03K,97.01,10996.17,8.91,3.27,29.67,0,0,0,0,0,2019/11/2,89.92,未拔出
02有排行无提醒,粤JCL629,26.83,5519.38,2.01,1.23,21.81,0,10,0,0,0.69,2019/11/2,89.22,未拔出
02有排行无提醒,粤B7U0H5,14.85,841.04,1.8,0.84,17.68,3,3,0,0,0.34,2019/11/2,92.5,未拔出
02有排行无提醒,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2019/11/2,0,未拔出
02有排行无提醒,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2019/11/2,100,未拔出
02有排行无提醒,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2019/11/2,100,未拔出
02有排行无提醒,粤JCL629,31.28,5550.66,2.38,1.51,20.72,3,16,0,0,0,2019/11/3,91.32,未拔出
02有排行无提醒,粤B7U0H5,9.61,850.65,1.31,0.76,12.64,2,0,0,0,0.39,2019/11/3,94.11,未拔出
02有排行无提醒,粤B3Q03K,5.94,11002.11,0.89,0.42,14.14,0,0,0,0,0,2019/11/3,98.48,未拔出
02有排行无提醒,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2019/11/3,100,未拔出
02有排行无提醒,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2019/11/3,100,未拔出
02有排行无提醒,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2019/11/3,0,未拔出
02有排行无提醒,粤B9XN26,0,4633.42,0,0,0,0,0,0,0,0,2019/11/3,100,未拔出
02有排行无提醒,粤B9XN26,136.03,4769.45,18.86,6.29,21.63,41,49,1,0,0,2019/11/4,74.56,未拔出
02有排行无提醒,粤B3Q03K,126.28,11128.39,14.25,6.39,19.76,0,0,0,0,0.05,2019/11/4,95.29,未拔出
02有排行无提醒,粤B7U0H5,2.29,852.94,0.31,0.2,11.45,0,0,0,0,0,2019/11/4,99.06,未拔出
02有排行无提醒,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2019/11/4,0,未拔出
02有排行无提醒,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2019/11/4,100,未拔出
02有排行无提醒,粤JCL629,0,5550.66,0,0,0,0,0,0,0,0,2019/11/4,100,未拔出
02有排行无提醒,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2019/11/4,100,未拔出
02有排行无提醒,粤B3Q03K,126.57,11254.96,15.95,7.39,17.13,0,0,0,1,0,2019/11/5,89.41,未拔出
02有排行无提醒,粤B9XN26,60.4,4829.85,9.6,4.29,14.08,37,42,0,0,0,2019/11/5,85.1,未拔出
02有排行无提醒,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2019/11/5,100,未拔出
02有排行无提醒,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2019/11/5,0,未拔出
02有排行无提醒,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2019/11/5,100,未拔出
02有排行无提醒,粤JCL629,0,5550.66,0,0,0,0,0,0,0,0,2019/11/5,100,未拔出
02有排行无提醒,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2019/11/5,100,未拔出
02有排行无提醒,粤B3Q03K,183.03,11437.99,20.82,9.23,19.83,0,0,0,0,0.35,2019/11/6,88.12,未拔出
02有排行无提醒,粤B9XN26,38.63,4868.48,7.01,3.27,11.81,14,22,0,0,0,2019/11/6,92.98,未拔出
02有排行无提醒,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2019/11/6,0,未拔出
02有排行无提醒,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2019/11/6,100,未拔出
02有排行无提醒,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2019/11/6,100,未拔出
02有排行无提醒,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2019/11/6,100,未拔出
02有排行无提醒,粤JCL629,0,5550.66,0,0,0,0,0,0,0,0,2019/11/6,100,未拔出
02有排行无提醒,粤B3Q03K,147.95,11585.94,16.79,7.45,19.86,0,0,0,0,0,2019/11/7,91.48,未拔出
02有排行无提醒,皖AT0576,146.09,146.09,17.98,5.78,25.28,14,93,1,1,5.46,2019/11/7,12.97,未拔出
02有排行无提醒,粤JCL629,62.39,5613.05,3.39,1.44,43.33,1,8,0,0,0,2019/11/7,90.37,未拔出
02有排行无提醒,粤B9XN26,37.85,4906.33,5.29,2.42,15.64,12,20,0,0,0,2019/11/7,88.75,未拔出
02有排行无提醒,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2019/11/7,100,未拔出
02有排行无提醒,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2019/11/7,0,未拔出
02有排行无提醒,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2019/11/7,100,未拔出
