部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
02有排行无提醒,皖AT0580,662.11,1943.82,40.27,21.89,30.25,29,308,3,1,10.64,2019/12/1,66.33,未拔出
02有排行无提醒,皖AT0541,463.93,1903.32,63.63,18.45,25.15,705,252,391,3,11.4,2019/12/1,20.11,未拔出
02有排行无提醒,皖AT0657,406.62,1492.72,56.88,16.18,25.13,160,362,7,4,5.67,2019/12/1,27.4,未拔出
02有排行无提醒,皖AT0576,379.07,7721.8,49.11,14.74,25.72,165,273,8,1,7.21,2019/12/1,0.63,未拔出
02有排行无提醒,皖AT0601,320.4,1555.27,42.64,12.24,26.18,396,490,6,2,6.45,2019/12/1,19.63,未拔出
02有排行无提醒,皖AT0641,262.31,990.08,37.57,12.18,21.54,105,161,1,2,12.16,2019/12/1,27.02,未拔出
02有排行无提醒,皖AT0613,259.87,1166.67,36.96,10.79,24.08,75,229,2,1,7.51,2019/12/1,33.6,未拔出
02有排行无提醒,皖AT0575,257.96,1146.03,38.62,9.21,28.01,72,186,3,1,0.72,2019/12/1,50.68,未拔出
02有排行无提醒,皖AT0620,208.18,587.81,38.85,10.42,19.98,87,196,3,0,0.73,2019/12/1,63.54,未拔出
02有排行无提醒,粤B9XN26,26.35,6269.5,3.94,1.46,18.05,17,13,0,0,0,2019/12/1,89.58,未拔出
02有排行无提醒,粤B3Q03K,8.55,14392.62,1.34,0.68,12.57,0,0,0,0,0,2019/12/1,98.33,未拔出
02有排行无提醒,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2019/12/1,100,未拔出
02有排行无提醒,1.22E+16,0,4.13,0,0,0,0,0,0,0,0,2019/12/1,100,未拔出
02有排行无提醒,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2019/12/1,100,未拔出
02有排行无提醒,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2019/12/1,100,未拔出
02有排行无提醒,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2019/12/1,0,未拔出
02有排行无提醒,粤BL05M1,0,10.26,0,0,0,0,0,0,0,0,2019/12/1,100,未拔出
