部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度（KM/H）,急加速,急减速,急转弯,疲劳驾驶（次数）,夜间驾驶时长（H）,日期,驾驶行为评分,插拔
02有排行无提醒,粤B3Q03K,94.81,6454.47,13.06,6.75,14.05,0,0,0,0,0,2019/9/23,93.12,未拔出
02有排行无提醒,粤B9XN26,65.72,2542.35,12.02,5.66,11.61,8,46,2,0,0,2019/9/23,92.81,未拔出
02有排行无提醒,闽C88DN2,9.38,793.09,0.94,0.62,15.13,8,2,1,0,0.35,2019/9/23,91.48,未拔出
02有排行无提醒,粤B7U0H5,1.72,468.84,0.27,0.19,9.05,1,1,0,0,0.04,2019/9/23,96.23,未拔出
02有排行无提醒,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2019/9/23,0,未拔出
02有排行无提醒,粤JCL629,0,2345.23,0,0,0,0,0,0,0,0,2019/9/23,100,未拔出
02有排行无提醒,粤B3Q03K,170.03,6624.5,17.38,7.37,23.07,0,0,0,0,0,2019/9/24,89.84,未拔出
02有排行无提醒,粤B9XN26,32.42,2574.77,5.16,2.01,16.13,8,32,0,0,0,2019/9/24,93.11,未拔出
02有排行无提醒,粤JCL629,25.41,2370.64,1.82,0.97,26.2,2,5,0,0,0.64,2019/9/24,88.36,未拔出
02有排行无提醒,闽C88DN2,9.75,802.84,1.18,0.72,13.54,8,10,0,0,0.44,2019/9/24,88.78,未拔出
02有排行无提醒,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2019/9/24,0,未拔出
02有排行无提醒,粤B7U0H5,0,468.84,0,0,0,0,0,0,0,0,2019/9/24,100,未拔出
02有排行无提醒,粤B3Q03K,149.17,6773.67,17.21,7.89,18.91,0,0,0,0,0,2019/9/25,90.89,未拔出
02有排行无提醒,粤B9XN26,75.06,2649.83,10.62,4.13,18.17,43,51,3,0,0.58,2019/9/25,88.88,未拔出
02有排行无提醒,闽C88DN2,9.38,812.22,0.88,0.53,17.7,8,7,1,0,0.32,2019/9/25,90.25,未拔出
02有排行无提醒,粤B7U0H5,5.62,474.46,0.88,0.43,13.07,3,0,0,0,0.02,2019/9/25,95.94,未拔出
02有排行无提醒,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2019/9/25,0,未拔出
02有排行无提醒,粤JCL629,0,2370.64,0,0,0,0,0,0,0,0,2019/9/25,100,未拔出
02有排行无提醒,粤B3Q03K,208.92,6982.59,24.29,10.72,19.49,0,0,0,0,1.81,2019/9/26,92.25,未拔出
02有排行无提醒,粤B9XN26,90.01,2739.84,14.03,5.93,15.18,24,59,1,0,0,2019/9/26,90.46,未拔出
02有排行无提醒,闽C88DN2,19.04,831.26,1.83,1.27,14.99,11,14,3,0,1.05,2019/9/26,89.32,未拔出
02有排行无提醒,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2019/9/26,0,未拔出
02有排行无提醒,粤B7U0H5,0,474.46,0,0,0,0,0,0,0,0,2019/9/26,100,未拔出
02有排行无提醒,粤JCL629,0,2370.64,0,0,0,0,0,0,0,0,2019/9/26,100,未拔出
02有排行无提醒,粤B3Q03K,197.48,7180.07,21.33,9.5,20.79,0,0,0,1,0.5,2019/9/27,83.79,未拔出
02有排行无提醒,粤B9XN26,50.41,2790.25,8.3,3.64,13.85,26,34,0,0,0.34,2019/9/27,92.72,未拔出
02有排行无提醒,粤B7U0H5,9.93,484.39,1.36,0.56,17.73,1,3,0,0,0,2019/9/27,92.83,未拔出
